OneBody1_E-0.15_ecc0.0_RK4.txt
initial value : [x, y, v_x, v_y] = [30.00,0.00,0.00,0.55] , numerical interval dt = 0.02000 , [M, m] = [ 9, 1]

num|given_position|geodesic|newtonian
 31|0.600304,24.754912,16.946809|0.600607,24.754797,16.957738,5.245203,17.484009,0.020000|0.600607,24.754797,16.957728,5.245203,17.484009,0.020000
 32|0.620314,24.410871,17.438732|0.620613,24.410753,17.449660,5.589247,18.630824,0.020000|0.620613,24.410753,17.449649,5.589247,18.630824,0.020000
 33|0.640325,24.057056,17.923674|0.640619,24.056934,17.934600,5.943066,19.810219,0.020000|0.640619,24.056934,17.934588,5.943066,19.810219,0.020000
 34|0.660335,23.693608,18.401438|0.660625,23.693484,18.412363,6.306516,21.021721,0.020000|0.660625,23.693484,18.412351,6.306516,21.021721,0.020000
 35|0.680345,23.320674,18.871835|0.680631,23.320546,18.882758,6.679454,22.264846,0.020000|0.680630,23.320546,18.882745,6.679454,22.264846,0.020000
 36|0.700355,22.938402,19.334676|0.700636,22.938272,19.345597,7.061728,23.539095,0.020000|0.700636,22.938271,19.345584,7.061729,23.539095,0.020000
 37|0.720365,22.546946,19.789775|0.720642,22.546813,19.800695,7.453187,24.843958,0.020000|0.720641,22.546812,19.800680,7.453188,24.843959,0.020000
 38|0.740375,22.146463,20.236951|0.740647,22.146326,20.247869,7.853674,26.178914,0.020000|0.740647,22.146326,20.247853,7.853674,26.178914,0.020000
 39|0.760385,21.737112,20.676024|0.760652,21.736972,20.686940,8.263028,27.543426,0.020000|0.760652,21.736972,20.686924,8.263028,27.543427,0.020000
 40|0.780396,21.319057,21.106819|0.780657,21.318915,21.117732,8.681085,28.936950,0.020000|0.780657,21.318915,21.117715,8.681085,28.936951,0.020000
 41|0.800406,20.892467,21.529162|0.800662,20.892322,21.540074,9.107678,30.358927,0.020000|0.800662,20.892322,21.540056,9.107678,30.358928,0.020000
 42|0.820416,20.457512,21.942885|0.820667,20.457364,21.953795,9.542636,31.808788,0.020000|0.820667,20.457363,21.953776,9.542637,31.808789,0.020000
 43|0.840426,20.014365,22.347823|0.840672,20.014214,22.358731,9.985786,33.285952,0.020000|0.840672,20.014214,22.358711,9.985786,33.285953,0.020000
 44|0.860436,19.563205,22.743813|0.860677,19.563052,22.754718,10.436948,34.789828,0.020000|0.860677,19.563051,22.754698,10.436949,34.789829,0.020000
 45|0.880446,19.104212,23.130696|0.880682,19.104056,23.141599,10.895944,36.319813,0.020000|0.880681,19.104056,23.141578,10.895944,36.319814,0.020000
 46|0.900456,18.637570,23.508318|0.900686,18.637411,23.519219,11.362589,37.875296,0.020000|0.900686,18.637411,23.519196,11.362589,37.875297,0.020000
 47|0.920467,18.163465,23.876527|0.920691,18.163304,23.887426,11.836696,39.455653,0.020000|0.920690,18.163304,23.887403,11.836696,39.455654,0.020000
 48|0.940477,17.682088,24.235176|0.940695,17.681925,24.246073,12.318075,41.060251,0.020000|0.940695,17.681924,24.246049,12.318076,41.060252,0.020000
 49|0.960487,17.193631,24.584122|0.960700,17.193465,24.595017,12.806535,42.688449,0.020000|0.960699,17.193465,24.594991,12.806535,42.688449,0.020000
 50|0.980497,16.698290,24.923224|0.980704,16.698122,24.934117,13.301878,44.339593,0.020000|0.980703,16.698122,24.934090,13.301878,44.339594,0.020000
 51|1.000507,16.196263,25.252348|1.000708,16.196093,25.263238,13.803907,46.013024,0.020000|1.000707,16.196093,25.263210,13.803907,46.013024,0.020000
 52|1.020517,15.687751,25.571360|1.020712,15.687579,25.582248,14.312421,47.708070,0.020000|1.020711,15.687579,25.582219,14.312421,47.708071,0.020000
 53|1.040528,15.172958,25.880134|1.040716,15.172784,25.891019,14.827216,49.424054,0.020000|1.040715,15.172784,25.890990,14.827216,49.424055,0.020000
 54|1.060538,14.652090,26.178546|1.060720,14.651914,26.189429,15.348086,51.160288,0.020000|1.060719,14.651913,26.189398,15.348087,51.160289,0.020000
 55|1.080548,14.125355,26.466476|1.080724,14.125177,26.477356,15.874823,52.916077,0.020000|1.080723,14.125177,26.477325,15.874823,52.916078,0.020000
 56|1.100558,13.592964,26.743809|1.100728,13.592785,26.754687,16.407215,54.690718,0.020000|1.100727,13.592784,26.754654,16.407216,54.690719,0.020000
 57|1.120568,13.055131,27.010434|1.120731,13.054950,27.021309,16.945050,56.483501,0.020000|1.120731,13.054949,27.021276,16.945051,56.483502,0.020000
 58|1.140578,12.512071,27.266244|1.140735,12.511888,27.277117,17.488112,58.293707,0.020000|1.140734,12.511888,27.277082,17.488112,58.293708,0.020000
 59|1.160588,11.964001,27.511137|1.160738,11.963816,27.522008,18.036184,60.120612,0.020000|1.160738,11.963816,27.521972,18.036184,60.120613,0.020000
 60|1.180599,11.411141,27.745015|1.180742,11.410955,27.755883,18.589045,61.963485,0.020000|1.180742,11.410954,27.755846,18.589046,61.963486,0.020000
 61|1.200609,10.853712,27.967784|1.200745,10.853524,27.978649,19.146476,63.821587,0.020000|1.200745,10.853524,27.978611,19.146476,63.821588,0.020000
 62|1.220619,10.291937,28.179355|1.220749,10.291748,28.190218,19.708252,65.694175,0.020000|1.220748,10.291747,28.190178,19.708253,65.694176,0.020000
 63|1.240629,9.726041,28.379643|1.240752,9.725850,28.390503,20.274150,67.580498,0.020000|1.240752,9.725850,28.390462,20.274150,67.580500,0.020000
 64|1.260639,9.156251,28.568568|1.260756,9.156059,28.579425,20.843941,69.479803,0.020000|1.260755,9.156059,28.579383,20.843941,69.479804,0.020000
 65|1.280649,8.582795,28.746054|1.280759,8.582602,28.756909,21.417398,71.391327,0.020000|1.280758,8.582602,28.756866,21.417398,71.391328,0.020000
 66|1.300659,8.005903,28.912031|1.300762,8.005708,28.922883,21.994292,73.314306,0.020000|1.300762,8.005708,28.922839,21.994292,73.314307,0.020000
 67|1.320670,7.425805,29.066431|1.320765,7.425609,29.077281,22.574391,75.247969,0.020000|1.320765,7.425609,29.077235,22.574391,75.247970,0.020000
 68|1.340680,6.842733,29.209194|1.340768,6.842537,29.220041,23.157463,77.191543,0.020000|1.340768,6.842537,29.219994,23.157463,77.191544,0.020000
 69|1.360690,6.256922,29.340261|1.360772,6.256725,29.351105,23.743275,79.144250,0.020000|1.360771,6.256725,29.351057,23.743275,79.144251,0.020000
 70|1.380700,5.668606,29.459581|1.380775,5.668408,29.470422,24.331592,81.105307,0.020000|1.380774,5.668408,29.470373,24.331592,81.105308,0.020000
 71|1.400710,5.078020,29.567105|1.400778,5.077821,29.577944,24.922179,83.073929,0.020000|1.400777,5.077821,29.577894,24.922179,83.073930,0.020000
 72|1.420720,4.485401,29.662791|1.420781,4.485201,29.673627,25.514799,85.049328,0.020000|1.420781,4.485201,29.673576,25.514799,85.049329,0.020000
 73|1.440730,3.890986,29.746600|1.440784,3.890786,29.757434,26.109214,87.030714,0.020000|1.440784,3.890786,29.757381,26.109214,87.030715,0.020000
 74|1.460741,3.295013,29.818499|1.460787,3.294812,29.829330,26.705188,89.017292,0.020000|1.460787,3.294812,29.829276,26.705188,89.017293,0.020000
 75|1.480751,2.697720,29.878459|1.480790,2.697520,29.889287,27.302480,91.008268,0.020000|1.480790,2.697519,29.889231,27.302481,91.008269,0.020000
 76|1.500761,2.099348,29.926455|1.500793,2.099147,29.937281,27.900853,93.002844,0.020000|1.500793,2.099147,29.937224,27.900853,93.002845,0.020000
 77|1.520771,1.500135,29.962470|1.520796,1.499934,29.973292,28.500066,95.000221,0.020000|1.520796,1.499933,29.973234,28.500067,95.000222,0.020000
 78|1.540781,0.900321,29.986487|1.540799,0.900120,29.997307,29.099880,96.999601,0.020000|1.540799,0.900120,29.997248,29.099880,96.999602,0.020000
 79|1.560791,0.300147,29.998498|1.560802,0.299946,30.009316,29.700054,99.000182,0.020000|1.560802,0.299945,30.009255,29.700055,99.000182,0.020000
 80|1.580801,-0.300147,29.998498|1.580805,-0.300349,30.009313,29.699651,98.998837,0.020000|1.580805,-0.300349,30.009251,29.699651,98.998837,0.020000
 81|1.600812,-0.900321,29.986487|1.600807,-0.900523,29.997299,29.099477,96.998257,0.020000|1.600808,-0.900523,29.997236,29.099477,96.998257,0.020000
 82|1.620822,-1.500135,29.962470|1.620810,-1.500336,29.973279,28.499664,94.998879,0.020000|1.620810,-1.500337,29.973214,28.499663,94.998878,0.020000
 83|1.640832,-2.099348,29.926455|1.640813,-2.099549,29.937262,27.900451,93.001503,0.020000|1.640813,-2.099549,29.937196,27.900451,93.001502,0.020000
 84|1.660842,-2.697720,29.878459|1.660816,-2.697921,29.889262,27.302079,91.006929,0.020000|1.660816,-2.697921,29.889195,27.302079,91.006929,0.020000
 85|1.680852,-3.295013,29.818499|1.680819,-3.295213,29.829300,26.704787,89.015956,0.020000|1.680819,-3.295213,29.829232,26.704787,89.015956,0.020000
 86|1.700862,-3.890986,29.746600|1.700822,-3.891186,29.757398,26.108814,87.029380,0.020000|1.700823,-3.891186,29.757329,26.108814,87.029380,0.020000
 87|1.720872,-4.485401,29.662791|1.720825,-4.485600,29.673586,25.514400,85.047999,0.020000|1.720826,-4.485600,29.673516,25.514400,85.047999,0.020000
 88|1.740883,-5.078020,29.567105|1.740828,-5.078219,29.577898,24.921781,83.072603,0.020000|1.740829,-5.078219,29.577826,24.921781,83.072604,0.020000
 89|1.760893,-5.668606,29.459581|1.760831,-5.668804,29.470371,24.331196,81.103986,0.020000|1.760832,-5.668804,29.470298,24.331196,81.103986,0.020000
 90|1.780903,-6.256922,29.340261|1.780834,-6.257120,29.351048,23.742880,79.142934,0.020000|1.780835,-6.257120,29.350974,23.742880,79.142934,0.020000
 91|1.800913,-6.842733,29.209194|1.800837,-6.842930,29.219978,23.157070,77.190233,0.020000|1.800838,-6.842930,29.219903,23.157070,77.190234,0.020000
 92|1.820923,-7.425805,29.066431|1.820841,-7.426000,29.077213,22.574000,75.246665,0.020000|1.820841,-7.426000,29.077136,22.574000,75.246666,0.020000
 93|1.840933,-8.005903,28.912031|1.840844,-8.006098,28.922810,21.993902,73.313008,0.020000|1.840844,-8.006097,28.922732,21.993903,73.313009,0.020000
 94|1.860943,-8.582795,28.746054|1.860847,-8.582989,28.756831,21.417011,71.390037,0.020000|1.860848,-8.582989,28.756752,21.417011,71.390038,0.020000
 95|1.880954,-9.156251,28.568568|1.880850,-9.156444,28.579342,20.843556,69.478520,0.020000|1.880851,-9.156444,28.579261,20.843556,69.478522,0.020000
 96|1.900964,-9.726041,28.379643|1.900853,-9.726233,28.390414,20.273767,67.579224,0.020000|1.900854,-9.726232,28.390333,20.273768,67.579226,0.020000
 97|1.920974,-10.291937,28.179355|1.920857,-10.292127,28.190124,19.707873,65.692909,0.020000|1.920858,-10.292127,28.190041,19.707873,65.692911,0.020000
 98|1.940984,-10.853712,27.967784|1.940860,-10.853901,27.978551,19.146099,63.820331,0.020000|1.940861,-10.853900,27.978466,19.146100,63.820333,0.020000
 99|1.960994,-11.411141,27.745015|1.960863,-11.411329,27.755779,18.588671,61.962238,0.020000|1.960865,-11.411328,27.755694,18.588672,61.962241,0.020000
100|1.981004,-11.964001,27.511137|1.980867,-11.964187,27.521899,18.035813,60.119376,0.020000|1.980868,-11.964187,27.521812,18.035813,60.119378,0.020000
101|2.001014,-12.512071,27.266244|2.000870,-12.512256,27.277003,17.487744,58.292481,0.020000|2.000872,-12.512255,27.276915,17.487745,58.292484,0.020000
102|2.021025,-13.055131,27.010434|2.020874,-13.055314,27.021191,16.944686,56.482286,0.020000|2.020875,-13.055313,27.021102,16.944687,56.482289,0.020000
103|2.041035,-13.592964,26.743809|2.040878,-13.593146,26.754563,16.406854,54.689515,0.020000|2.040879,-13.593145,26.754473,16.406855,54.689518,0.020000
104|2.061045,-14.125355,26.466476|2.060881,-14.125534,26.477228,15.874466,52.914886,0.020000|2.060883,-14.125533,26.477136,15.874467,52.914889,0.020000
105|2.081055,-14.652090,26.178546|2.080885,-14.652267,26.189295,15.347733,51.159109,0.020000|2.080887,-14.652266,26.189203,15.347734,51.159113,0.020000
106|2.101065,-15.172958,25.880134|2.100889,-15.173134,25.890881,14.826866,49.422888,0.020000|2.100891,-15.173132,25.890788,14.826868,49.422892,0.020000
107|2.121075,-15.687751,25.571360|2.120893,-15.687925,25.582105,14.312075,47.706917,0.020000|2.120895,-15.687923,25.582010,14.312077,47.706922,0.020000
108|2.141085,-16.196263,25.252348|2.140897,-16.196435,25.263090,13.803565,46.011885,0.020000|2.140899,-16.196433,25.262994,13.803567,46.011890,0.020000
109|2.161096,-16.698290,24.923224|2.160901,-16.698459,24.933965,13.301541,44.338469,0.020000|2.160903,-16.698458,24.933868,13.301542,44.338474,0.020000
110|2.181106,-17.193631,24.584122|2.180905,-17.193798,24.594860,12.806202,42.687339,0.020000|2.180907,-17.193797,24.594762,12.806203,42.687344,0.020000
111|2.201116,-17.682088,24.235176|2.200909,-17.682253,24.245912,12.317747,41.059156,0.020000|2.200911,-17.682251,24.245813,12.317749,41.059162,0.020000
112|2.221126,-18.163465,23.876527|2.220914,-18.163628,23.887261,11.836372,39.454574,0.020000|2.220916,-18.163626,23.887161,11.836374,39.454580,0.020000
113|2.241136,-18.637570,23.508318|2.240918,-18.637730,23.519049,11.362270,37.874233,0.020000|2.240920,-18.637728,23.518948,11.362272,37.874239,0.020000
114|2.261146,-19.104212,23.130696|2.260923,-19.104370,23.141425,10.895630,36.318767,0.020000|2.260925,-19.104368,23.141323,10.895632,36.318773,0.020000
115|2.281156,-19.563205,22.743813|2.280927,-19.563361,22.754540,10.436639,34.788798,0.020000|2.280929,-19.563358,22.754437,10.436642,34.788805,0.020000
116|2.301167,-20.014365,22.347823|2.300932,-20.014518,22.358549,9.985482,33.284939,0.020000|2.300934,-20.014516,22.358444,9.985484,33.284947,0.020000
117|2.321177,-20.457512,21.942885|2.320937,-20.457662,21.953609,9.542338,31.807793,0.020000|2.320939,-20.457660,21.953504,9.542340,31.807801,0.020000
118|2.341187,-20.892467,21.529162|2.340942,-20.892615,21.539884,9.107385,30.357950,0.020000|2.340944,-20.892612,21.539777,9.107388,30.357958,0.020000
119|2.361197,-21.319057,21.106819|2.360947,-21.319203,21.117538,8.680797,28.935991,0.020000|2.360949,-21.319200,21.117431,8.680800,28.936000,0.020000
120|2.381207,-21.737112,20.676024|2.380952,-21.737254,20.686742,8.262746,27.542486,0.020000|2.380954,-21.737251,20.686634,8.262749,27.542495,0.020000
121|2.401217,-22.146463,20.236951|2.400957,-22.146602,20.247667,7.853398,26.177992,0.020000|2.400959,-22.146599,20.247558,7.853401,26.178002,0.020000
122|2.421227,-22.546946,19.789775|2.420962,-22.547083,19.800490,7.452917,24.843056,0.020000|2.420965,-22.547080,19.800380,7.452920,24.843066,0.020000
123|2.441238,-22.938402,19.334676|2.440968,-22.938536,19.345389,7.061464,23.538212,0.020000|2.440970,-22.938533,19.345278,7.061467,23.538223,0.020000
124|2.461248,-23.320674,18.871835|2.460973,-23.320805,18.882546,6.679195,22.263983,0.020000|2.460976,-23.320802,18.882435,6.679198,22.263994,0.020000
125|2.481258,-23.693608,18.401438|2.480979,-23.693736,18.412148,6.306264,21.020879,0.020000|2.480982,-23.693733,18.412035,6.306267,21.020891,0.020000
126|2.501268,-24.057056,17.923674|2.500984,-24.057181,17.934381,5.942819,19.809397,0.020000|2.500987,-24.057177,17.934268,5.942823,19.809410,0.020000
127|2.521278,-24.410871,17.438732|2.520990,-24.410993,17.449438,5.589007,18.630024,0.020000|2.520993,-24.410989,17.449324,5.589011,18.630036,0.020000
128|2.541288,-24.754912,16.946809|2.540996,-24.755031,16.957513,5.244969,17.483230,0.020000|2.540999,-24.755027,16.957398,5.244973,17.483243,0.020000
129|2.561298,-25.089042,16.448100|2.561002,-25.089158,16.458803,4.910842,16.369475,0.020000|2.561005,-25.089153,16.458687,4.910847,16.369489,0.020000
130|2.581309,-25.413126,15.942805|2.581008,-25.413238,15.953507,4.586762,15.289205,0.020000|2.581012,-25.413234,15.953390,4.586766,15.289219,0.020000
131|2.601319,-25.727035,15.431127|2.601015,-25.727144,15.441827,4.272856,14.242853,0.020000|2.601018,-25.727140,15.441710,4.272860,14.242868,0.020000
132|2.621329,-26.030643,14.913270|2.621021,-26.030749,14.923969,3.969251,13.230837,0.020000|2.621025,-26.030744,14.923851,3.969256,13.230852,0.020000
133|2.641339,-26.323828,14.389443|2.641028,-26.323931,14.400140,3.676069,12.253563,0.020000|2.641031,-26.323926,14.400022,3.676074,12.253579,0.020000
134|2.661349,-26.606474,13.859853|2.661035,-26.606573,13.870550,3.393427,11.311422,0.020000|2.661038,-26.606568,13.870431,3.393432,11.311439,0.020000
135|2.681359,-26.878467,13.324715|2.681041,-26.878563,13.335410,3.121437,10.404791,0.020000|2.681045,-26.878558,13.335290,3.121442,10.404808,0.020000
136|2.701369,-27.139697,12.784241|2.701048,-27.139790,12.794935,2.860210,9.534034,0.020000|2.701052,-27.139785,12.794815,2.860215,9.534051,0.020000
137|2.721380,-27.390062,12.238649|2.721055,-27.390151,12.249342,2.609849,8.699498,0.020000|2.721059,-27.390145,12.249221,2.609855,8.699516,0.020000
138|2.741390,-27.629459,11.688156|2.741063,-27.629545,11.698848,2.370455,7.901518,0.020000|2.741066,-27.629539,11.698727,2.370461,7.901537,0.020000
139|2.761400,-27.857794,11.132984|2.761070,-27.857876,11.143675,2.142124,7.140414,0.020000|2.761074,-27.857870,11.143553,2.142130,7.140433,0.020000
140|2.781410,-28.074975,10.573354|2.781078,-28.075053,10.584044,1.924947,6.416490,0.020000|2.781081,-28.075047,10.583921,1.924953,6.416510,0.020000
141|2.801420,-28.280914,10.009490|2.801085,-28.280989,10.020179,1.719011,5.730036,0.020000|2.801089,-28.280983,10.020056,1.719017,5.730057,0.020000
142|2.821430,-28.475530,9.441619|2.821093,-28.475602,9.452307,1.524398,5.081328,0.020000|2.821097,-28.475595,9.452184,1.524405,5.081349,0.020000
143|2.841440,-28.658745,8.869967|2.841101,-28.658813,8.880654,1.341187,4.470623,0.020000|2.841105,-28.658806,8.880531,1.341194,4.470645,0.020000
144|2.861451,-28.830485,8.294764|2.861109,-28.830549,8.305451,1.169451,3.898169,0.020000|2.861113,-28.830543,8.305327,1.169457,3.898191,0.020000
145|2.881461,-28.990682,7.716240|2.881117,-28.990742,7.726926,1.009258,3.364192,0.020000|2.881121,-28.990735,7.726801,1.009265,3.364215,0.020000
146|2.901471,-29.139271,7.134626|2.901125,-29.139328,7.145311,0.860672,2.868908,0.020000|2.901129,-29.139320,7.145186,0.860680,2.868932,0.020000
147|2.921481,-29.276193,6.550156|2.921134,-29.276246,6.560840,0.723754,2.412514,0.020000|2.921138,-29.276238,6.560715,0.723762,2.412539,0.020000
148|2.941491,-29.401393,5.963063|2.941143,-29.401442,5.973747,0.598558,1.995194,0.020000|2.941147,-29.401434,5.973621,0.598566,1.995219,0.020000
149|2.961501,-29.514820,5.373582|2.961151,-29.514866,5.384265,0.485134,1.617114,0.020000|2.961155,-29.514858,5.384140,0.485142,1.617140,0.020000
150|2.981511,-29.616431,4.781950|2.981160,-29.616472,4.792633,0.383528,1.278426,0.020000|2.981164,-29.616464,4.792507,0.383536,1.278452,0.020000
151|3.001522,-29.706183,4.188403|3.001169,-29.706221,4.199086,0.293779,0.979265,0.020000|3.001173,-29.706212,4.198960,0.293788,0.979292,0.020000
152|3.021532,-29.784040,3.593179|3.021178,-29.784075,3.603861,0.215925,0.719751,0.020000|3.021183,-29.784066,3.603735,0.215934,0.719779,0.020000
153|3.041542,-29.849973,2.996517|3.041188,-29.850003,3.007199,0.149997,0.499989,0.020000|3.041192,-29.849995,3.007072,0.150005,0.500017,0.020000
154|3.061552,-29.903954,2.398654|3.061197,-29.903981,2.409336,0.096019,0.320065,0.020000|3.061201,-29.903972,2.409210,0.096028,0.320094,0.020000
155|3.081562,-29.945961,1.799832|3.081207,-29.945984,1.810513,0.054016,0.180052,0.020000|3.081211,-29.945975,1.810387,0.054025,0.180082,0.020000
156|3.101572,-29.975979,1.200288|3.101217,-29.975998,1.210970,0.024002,0.080007,0.020000|3.101221,-29.975989,1.210843,0.024011,0.080037,0.020000
157|3.121583,-29.993994,0.600264|3.121227,-29.994009,0.610946,0.005991,0.019969,0.020000|3.121231,-29.994000,0.610819,0.006000,0.020000,0.020000
158|3.141593,-30.000000,0.000000|3.141237,-30.000011,0.010681,0.000011,0.000038,0.020000|3.141241,-30.000002,0.010555,0.000002,0.000007,0.020000
159|3.161603,-29.993994,-0.600264|3.161247,-29.994002,-0.589583,0.005998,0.019994,0.020000|3.161251,-29.993992,-0.589710,0.006008,0.020026,0.020000
160|3.181613,-29.975979,-1.200288|3.181257,-29.975983,-1.189607,0.024017,0.080058,0.020000|3.181261,-29.975973,-1.189733,0.024027,0.080090,0.020000
161|3.201623,-29.945961,-1.799832|3.201268,-29.945961,-1.789150,0.054039,0.180128,0.020000|3.201272,-29.945951,-1.789276,0.054049,0.180162,0.020000
162|3.221633,-29.903954,-2.398654|3.221278,-29.903950,-2.387972,0.096050,0.320166,0.020000|3.221283,-29.903940,-2.388099,0.096060,0.320200,0.020000
163|3.241643,-29.849973,-2.996517|3.241289,-29.849965,-2.985834,0.150035,0.500115,0.020000|3.241293,-29.849955,-2.985961,0.150045,0.500150,0.020000
164|3.261654,-29.784040,-3.593179|3.261300,-29.784029,-3.582497,0.215971,0.719903,0.020000|3.261304,-29.784018,-3.582623,0.215982,0.719938,0.020000
165|3.281664,-29.706183,-4.188403|3.281311,-29.706167,-4.177720,0.293833,0.979442,0.020000|3.281315,-29.706157,-4.177846,0.293843,0.979478,0.020000
166|3.301674,-29.616431,-4.781950|3.301322,-29.616412,-4.771267,0.383588,1.278628,0.020000|3.301327,-29.616401,-4.771392,0.383599,1.278664,0.020000
167|3.321684,-29.514820,-5.373582|3.321334,-29.514798,-5.362898,0.485202,1.617341,0.020000|3.321338,-29.514786,-5.363024,0.485214,1.617378,0.020000
168|3.341694,-29.401393,-5.963063|3.341345,-29.401366,-5.952378,0.598634,1.995446,0.020000|3.341349,-29.401355,-5.952504,0.598645,1.995484,0.020000
169|3.361704,-29.276193,-6.550156|3.361357,-29.276163,-6.539471,0.723837,2.412791,0.020000|3.361361,-29.276151,-6.539596,0.723849,2.412830,0.020000
170|3.381714,-29.139271,-7.134626|3.381369,-29.139237,-7.123941,0.860763,2.869209,0.020000|3.381373,-29.139225,-7.124066,0.860775,2.869249,0.020000
171|3.401725,-28.990682,-7.716240|3.401381,-28.990645,-7.705554,1.009355,3.364518,0.020000|3.401385,-28.990633,-7.705678,1.009367,3.364558,0.020000
172|3.421735,-28.830485,-8.294764|3.421393,-28.830444,-8.284077,1.169556,3.898519,0.020000|3.421397,-28.830432,-8.284202,1.169568,3.898560,0.020000
