OneBody1_E-0.10_ecc0.0_RK4.txt
initial value : [x, y, v_x, v_y] = [45.00,0.00,0.00,0.45] , numerical interval dt = 0.02000 , [M, m] = [ 9, 1]

num|given_position|geodesic|newtonian
 25|0.480243,39.909711,20.789780|0.480420,39.909669,20.798716,5.090331,11.311846,0.020000|0.480420,39.909669,20.798714,5.090331,11.311846,0.020000
 26|0.500254,39.485743,21.584164|0.500428,39.485699,21.593099,5.514301,12.254002,0.020000|0.500428,39.485699,21.593097,5.514301,12.254002,0.020000
 27|0.520264,39.045964,22.369905|0.520437,39.045919,22.378840,5.954081,13.231290,0.020000|0.520436,39.045919,22.378838,5.954081,13.231290,0.020000
 28|0.540274,38.590552,23.146690|0.540445,38.590506,23.155624,6.409494,14.243321,0.020000|0.540445,38.590506,23.155622,6.409494,14.243321,0.020000
 29|0.560284,38.119689,23.914207|0.560453,38.119641,23.923141,6.880359,15.289687,0.020000|0.560453,38.119641,23.923138,6.880359,15.289687,0.020000
 30|0.580294,37.633563,24.672149|0.580461,37.633513,24.681082,7.366487,16.369971,0.020000|0.580461,37.633513,24.681079,7.366487,16.369971,0.020000
 31|0.600304,37.132368,25.420213|0.600469,37.132317,25.429145,7.867683,17.483739,0.020000|0.600469,37.132317,25.429142,7.867683,17.483740,0.020000
 32|0.620314,36.616306,26.158098|0.620477,36.616254,26.167029,8.383746,18.630547,0.020000|0.620477,36.616254,26.167026,8.383746,18.630547,0.020000
 33|0.640325,36.085584,26.885510|0.640484,36.085530,26.894440,8.914470,19.809934,0.020000|0.640484,36.085530,26.894437,8.914470,19.809934,0.020000
 34|0.660335,35.540412,27.602157|0.660492,35.540357,27.611087,9.459643,21.021429,0.020000|0.660492,35.540357,27.611083,9.459643,21.021429,0.020000
 35|0.680345,34.981011,28.307753|0.680500,34.980954,28.316681,10.019046,22.264546,0.020000|0.680500,34.980954,28.316677,10.019046,22.264546,0.020000
 36|0.700355,34.407603,29.002014|0.700508,34.407545,29.010942,10.592455,23.538788,0.020000|0.700507,34.407545,29.010938,10.592455,23.538788,0.020000
 37|0.720365,33.820419,29.684663|0.720515,33.820360,29.693590,11.179640,24.843645,0.020000|0.720515,33.820360,29.693585,11.179640,24.843645,0.020000
 38|0.740375,33.219694,30.355427|0.740523,33.219633,30.364352,11.780367,26.178593,0.020000|0.740523,33.219633,30.364348,11.780367,26.178593,0.020000
 39|0.760385,32.605668,31.014036|0.760530,32.605605,31.022961,12.394395,27.543099,0.020000|0.760530,32.605605,31.022956,12.394395,27.543099,0.020000
 40|0.780396,31.978586,31.660228|0.780538,31.978523,31.669152,13.021477,28.936616,0.020000|0.780537,31.978523,31.669147,13.021477,28.936616,0.020000
 41|0.800406,31.338701,32.293743|0.800545,31.338636,32.302666,13.661364,30.358587,0.020000|0.800545,31.338636,32.302660,13.661364,30.358587,0.020000
 42|0.820416,30.686267,32.914328|0.820552,30.686202,32.923250,14.313798,31.808441,0.020000|0.820552,30.686202,32.923244,14.313798,31.808441,0.020000
 43|0.840426,30.021548,33.521734|0.840559,30.021481,33.530655,14.978519,33.285599,0.020000|0.840559,30.021481,33.530649,14.978519,33.285599,0.020000
 44|0.860436,29.344807,34.115719|0.860567,29.344739,34.124638,15.655261,34.789468,0.020000|0.860567,29.344739,34.124632,15.655261,34.789468,0.020000
 45|0.880446,28.656318,34.696044|0.880574,28.656249,34.704962,16.343751,36.319448,0.020000|0.880574,28.656248,34.704956,16.343752,36.319448,0.020000
 46|0.900456,27.956354,35.262476|0.900581,27.956284,35.271394,17.043716,37.874924,0.020000|0.900581,27.956284,35.271387,17.043716,37.874925,0.020000
 47|0.920467,27.245197,35.814790|0.920588,27.245126,35.823707,17.754874,39.455276,0.020000|0.920588,27.245126,35.823700,17.754874,39.455276,0.020000
 48|0.940477,26.523132,36.352764|0.940595,26.523059,36.361680,18.476941,41.059868,0.020000|0.940595,26.523059,36.361672,18.476941,41.059869,0.020000
 49|0.960487,25.790446,36.876183|0.960602,25.790373,36.885097,19.209627,42.688060,0.020000|0.960602,25.790373,36.885089,19.209627,42.688060,0.020000
 50|0.980497,25.047435,37.384837|0.980609,25.047360,37.393749,19.952640,44.339200,0.020000|0.980609,25.047360,37.393742,19.952640,44.339200,0.020000
 51|1.000507,24.294394,37.878522|1.000616,24.294319,37.887433,20.705681,46.012625,0.020000|1.000615,24.294319,37.887425,20.705681,46.012625,0.020000
 52|1.020517,23.531627,38.357040|1.020622,23.531550,38.365951,21.468450,47.707666,0.020000|1.020622,23.531550,38.365942,21.468450,47.707667,0.020000
 53|1.040528,22.759437,38.820201|1.040629,22.759360,38.829111,22.240640,49.423645,0.020000|1.040629,22.759359,38.829102,22.240641,49.423646,0.020000
 54|1.060538,21.978135,39.267819|1.060636,21.978056,39.276727,23.021944,51.159875,0.020000|1.060636,21.978056,39.276718,23.021944,51.159875,0.020000
 55|1.080548,21.188032,39.699714|1.080643,21.187953,39.708621,23.812047,52.915659,0.020000|1.080642,21.187953,39.708611,23.812047,52.915660,0.020000
 56|1.100558,20.389447,40.115713|1.100649,20.389367,40.124619,24.610633,54.690296,0.020000|1.100649,20.389367,40.124609,24.610633,54.690297,0.020000
 57|1.120568,19.582697,40.515651|1.120656,19.582616,40.524555,25.417384,56.483075,0.020000|1.120656,19.582616,40.524545,25.417384,56.483075,0.020000
 58|1.140578,18.768107,40.899366|1.140662,18.768025,40.908269,26.231975,58.293277,0.020000|1.140662,18.768025,40.908259,26.231975,58.293277,0.020000
 59|1.160588,17.946002,41.266706|1.160669,17.945920,41.275608,27.054080,60.120178,0.020000|1.160669,17.945920,41.275597,27.054080,60.120179,0.020000
 60|1.180599,17.116712,41.617523|1.180675,17.116629,41.626423,27.883371,61.963047,0.020000|1.180675,17.116628,41.626412,27.883372,61.963048,0.020000
 61|1.200609,16.280568,41.951676|1.200682,16.280484,41.960575,28.719516,63.821146,0.020000|1.200682,16.280484,41.960564,28.719516,63.821147,0.020000
 62|1.220619,15.437905,42.269032|1.220688,15.437821,42.277930,29.562179,65.693731,0.020000|1.220688,15.437821,42.277918,29.562179,65.693731,0.020000
 63|1.240629,14.589062,42.569464|1.240695,14.588977,42.578361,30.411023,67.580051,0.020000|1.240695,14.588977,42.578348,30.411023,67.580051,0.020000
 64|1.260639,13.734377,42.852852|1.260701,13.734292,42.861747,31.265708,69.479352,0.020000|1.260701,13.734291,42.861734,31.265709,69.479353,0.020000
 65|1.280649,12.874193,43.119081|1.280708,12.874107,43.127975,32.125893,71.390874,0.020000|1.280708,12.874107,43.127962,32.125893,71.390874,0.020000
 66|1.300659,12.008854,43.368046|1.300714,12.008768,43.376939,32.991232,73.313850,0.020000|1.300714,12.008767,43.376925,32.991233,73.313850,0.020000
 67|1.320670,11.138707,43.599647|1.320720,11.138620,43.608538,33.861380,75.247511,0.020000|1.320720,11.138620,43.608524,33.861380,75.247511,0.020000
 68|1.340680,10.264100,43.813791|1.340727,10.264013,43.822680,34.735987,77.191083,0.020000|1.340727,10.264013,43.822666,34.735987,77.191083,0.020000
 69|1.360690,9.385383,44.010392|1.360733,9.385296,44.019280,35.614704,79.143787,0.020000|1.360733,9.385296,44.019266,35.614704,79.143788,0.020000
 70|1.380700,8.502909,44.189371|1.380739,8.502821,44.198258,36.497179,81.104842,0.020000|1.380739,8.502821,44.198244,36.497179,81.104843,0.020000
 71|1.400710,7.617030,44.350658|1.400745,7.616942,44.359543,37.383058,83.073463,0.020000|1.400745,7.616942,44.359528,37.383058,83.073463,0.020000
 72|1.420720,6.728101,44.494187|1.420752,6.728013,44.503071,38.271987,85.048861,0.020000|1.420752,6.728012,44.503055,38.271988,85.048861,0.020000
 73|1.440730,5.836479,44.619900|1.440758,5.836390,44.628783,39.163610,87.030245,0.020000|1.440758,5.836390,44.628767,39.163610,87.030245,0.020000
 74|1.460741,4.942519,44.727749|1.460764,4.942430,44.736630,40.057570,89.016822,0.020000|1.460764,4.942430,44.736614,40.057570,89.016822,0.020000
 75|1.480751,4.046581,44.817688|1.480770,4.046491,44.826568,40.953509,91.007797,0.020000|1.480770,4.046491,44.826552,40.953509,91.007797,0.020000
 76|1.500761,3.149022,44.889683|1.500777,3.148933,44.898562,41.851067,93.002372,0.020000|1.500777,3.148932,44.898545,41.851068,93.002372,0.020000
 77|1.520771,2.250202,44.943705|1.520783,2.250113,44.952582,42.749887,94.999749,0.020000|1.520783,2.250113,44.952565,42.749887,94.999749,0.020000
 78|1.540781,1.350482,44.979731|1.540789,1.350392,44.988607,43.649608,96.999128,0.020000|1.540789,1.350392,44.988589,43.649608,96.999128,0.020000
 79|1.560791,0.450221,44.997748|1.560795,0.450131,45.006622,44.549869,98.999708,0.020000|1.560795,0.450131,45.006604,44.549869,98.999709,0.020000
 80|1.580801,-0.450221,44.997748|1.580801,-0.450310,45.006621,44.549690,98.999310,0.020000|1.580801,-0.450310,45.006602,44.549690,98.999310,0.020000
 81|1.600812,-1.350482,44.979731|1.600808,-1.350571,44.988603,43.649429,96.998730,0.020000|1.600808,-1.350572,44.988584,43.649428,96.998730,0.020000
 82|1.620822,-2.250202,44.943705|1.620814,-2.250292,44.952575,42.749708,94.999351,0.020000|1.620814,-2.250292,44.952556,42.749708,94.999351,0.020000
 83|1.640832,-3.149022,44.889683|1.640820,-3.149111,44.898552,41.850889,93.001975,0.020000|1.640820,-3.149111,44.898532,41.850889,93.001975,0.020000
 84|1.660842,-4.046581,44.817688|1.660826,-4.046670,44.826556,40.953330,91.007400,0.020000|1.660826,-4.046670,44.826536,40.953330,91.007400,0.020000
 85|1.680852,-4.942519,44.727749|1.680832,-4.942608,44.736615,40.057392,89.016426,0.020000|1.680833,-4.942608,44.736594,40.057392,89.016426,0.020000
 86|1.700862,-5.836479,44.619900|1.700839,-5.836567,44.628765,39.163433,87.029850,0.020000|1.700839,-5.836568,44.628744,39.163432,87.029850,0.020000
 87|1.720872,-6.728101,44.494187|1.720845,-6.728190,44.503050,38.271810,85.048467,0.020000|1.720845,-6.728190,44.503029,38.271810,85.048467,0.020000
 88|1.740883,-7.617030,44.350658|1.740851,-7.617118,44.359520,37.382882,83.073071,0.020000|1.740851,-7.617118,44.359498,37.382882,83.073070,0.020000
 89|1.760893,-8.502909,44.189371|1.760857,-8.502997,44.198232,36.497003,81.104451,0.020000|1.760858,-8.502997,44.198210,36.497003,81.104451,0.020000
 90|1.780903,-9.385383,44.010392|1.780864,-9.385471,44.019251,35.614529,79.143398,0.020000|1.780864,-9.385471,44.019229,35.614529,79.143398,0.020000
 91|1.800913,-10.264100,43.813791|1.800870,-10.264187,43.822648,34.735813,77.190695,0.020000|1.800870,-10.264187,43.822626,34.735813,77.190695,0.020000
 92|1.820923,-11.138707,43.599647|1.820876,-11.138794,43.608503,33.861206,75.247125,0.020000|1.820876,-11.138794,43.608480,33.861206,75.247125,0.020000
 93|1.840933,-12.008854,43.368046|1.840883,-12.008940,43.376901,32.991060,73.313466,0.020000|1.840883,-12.008940,43.376878,32.991060,73.313466,0.020000
 94|1.860943,-12.874193,43.119081|1.860889,-12.874279,43.127935,32.125721,71.390492,0.020000|1.860889,-12.874279,43.127911,32.125721,71.390492,0.020000
 95|1.880954,-13.734377,42.852852|1.880895,-13.734462,42.861704,31.265538,69.478973,0.020000|1.880896,-13.734462,42.861680,31.265538,69.478973,0.020000
 96|1.900964,-14.589062,42.569464|1.900902,-14.589147,42.578315,30.410853,67.579674,0.020000|1.900902,-14.589147,42.578291,30.410853,67.579674,0.020000
 97|1.920974,-15.437905,42.269032|1.920908,-15.437990,42.277882,29.562010,65.693356,0.020000|1.920908,-15.437990,42.277857,29.562010,65.693356,0.020000
 98|1.940984,-16.280568,41.951676|1.940915,-16.280651,41.960524,28.719349,63.820774,0.020000|1.940915,-16.280651,41.960499,28.719349,63.820775,0.020000
 99|1.960994,-17.116712,41.617523|1.960921,-17.116795,41.626370,27.883205,61.962679,0.020000|1.960921,-17.116795,41.626344,27.883205,61.962679,0.020000
100|1.981004,-17.946002,41.266706|1.980928,-17.946084,41.275552,27.053916,60.119813,0.020000|1.980928,-17.946084,41.275526,27.053916,60.119813,0.020000
101|2.001014,-18.768107,40.899366|2.000934,-18.768189,40.908211,26.231811,58.292914,0.020000|2.000934,-18.768188,40.908185,26.231812,58.292915,0.020000
102|2.021025,-19.582697,40.515651|2.020941,-19.582778,40.524494,25.417222,56.482715,0.020000|2.020941,-19.582778,40.524468,25.417222,56.482716,0.020000
103|2.041035,-20.389447,40.115713|2.040947,-20.389527,40.124556,24.610473,54.689940,0.020000|2.040948,-20.389527,40.124529,24.610473,54.689941,0.020000
104|2.061045,-21.188032,39.699714|2.060954,-21.188112,39.708555,23.811888,52.915307,0.020000|2.060954,-21.188112,39.708528,23.811888,52.915307,0.020000
105|2.081055,-21.978135,39.267819|2.080961,-21.978213,39.276659,23.021787,51.159526,0.020000|2.080961,-21.978213,39.276631,23.021787,51.159527,0.020000
106|2.101065,-22.759437,38.820201|2.100967,-22.759515,38.829040,22.240485,49.423301,0.020000|2.100968,-22.759514,38.829012,22.240486,49.423301,0.020000
107|2.121075,-23.531627,38.357040|2.120974,-23.531703,38.365878,21.468297,47.707326,0.020000|2.120974,-23.531703,38.365849,21.468297,47.707326,0.020000
108|2.141085,-24.294394,37.878522|2.140981,-24.294470,37.887358,20.705530,46.012288,0.020000|2.140981,-24.294470,37.887329,20.705530,46.012289,0.020000
109|2.161096,-25.047435,37.384837|2.160988,-25.047510,37.393672,19.952490,44.338867,0.020000|2.160988,-25.047509,37.393643,19.952491,44.338868,0.020000
110|2.181106,-25.790446,36.876183|2.180995,-25.790520,36.885017,19.209480,42.687732,0.020000|2.180995,-25.790520,36.884988,19.209480,42.687733,0.020000
111|2.201116,-26.523132,36.352764|2.201002,-26.523205,36.361597,18.476795,41.059545,0.020000|2.201002,-26.523204,36.361567,18.476796,41.059546,0.020000
112|2.221126,-27.245197,35.814790|2.221008,-27.245269,35.823622,17.754731,39.454957,0.020000|2.221009,-27.245269,35.823592,17.754731,39.454958,0.020000
113|2.241136,-27.956354,35.262476|2.241016,-27.956425,35.271307,17.043575,37.874610,0.020000|2.241016,-27.956425,35.271277,17.043575,37.874611,0.020000
114|2.261146,-28.656318,34.696044|2.261023,-28.656388,34.704873,16.343612,36.319139,0.020000|2.261023,-28.656387,34.704843,16.343613,36.319140,0.020000
115|2.281156,-29.344807,34.115719|2.281030,-29.344876,34.124547,15.655124,34.789164,0.020000|2.281030,-29.344876,34.124516,15.655124,34.789165,0.020000
116|2.301167,-30.021548,33.521734|2.301037,-30.021615,33.530562,14.978385,33.285300,0.020000|2.301037,-30.021615,33.530531,14.978385,33.285301,0.020000
117|2.321177,-30.686267,32.914328|2.321044,-30.686334,32.923154,14.313666,31.808147,0.020000|2.321045,-30.686333,32.923123,14.313667,31.808148,0.020000
118|2.341187,-31.338701,32.293743|2.341051,-31.338766,32.302568,13.661234,30.358298,0.020000|2.341052,-31.338765,32.302537,13.661235,30.358299,0.020000
119|2.361197,-31.978586,31.660228|2.361059,-31.978650,31.669052,13.021350,28.936333,0.020000|2.361059,-31.978649,31.669020,13.021351,28.936335,0.020000
120|2.381207,-32.605668,31.014036|2.381066,-32.605730,31.022860,12.394270,27.542822,0.020000|2.381067,-32.605730,31.022827,12.394270,27.542823,0.020000
121|2.401217,-33.219694,30.355427|2.401074,-33.219755,30.364249,11.780245,26.178321,0.020000|2.401074,-33.219755,30.364217,11.780245,26.178323,0.020000
122|2.421227,-33.820419,29.684663|2.421081,-33.820480,29.693485,11.179520,24.843379,0.020000|2.421082,-33.820479,29.693452,11.179521,24.843380,0.020000
123|2.441238,-34.407603,29.002014|2.441089,-34.407662,29.010835,10.592338,23.538528,0.020000|2.441089,-34.407662,29.010802,10.592338,23.538530,0.020000
124|2.461248,-34.981011,28.307753|2.461096,-34.981068,28.316573,10.018932,22.264292,0.020000|2.461097,-34.981068,28.316539,10.018932,22.264294,0.020000
125|2.481258,-35.540412,27.602157|2.481104,-35.540468,27.610976,9.459532,21.021181,0.020000|2.481104,-35.540468,27.610943,9.459532,21.021183,0.020000
126|2.501268,-36.085584,26.885510|2.501112,-36.085638,26.894328,8.914362,19.809693,0.020000|2.501112,-36.085637,26.894294,8.914363,19.809695,0.020000
127|2.521278,-36.616306,26.158098|2.521119,-36.616360,26.166916,8.383640,18.630312,0.020000|2.521120,-36.616359,26.166882,8.383641,18.630314,0.020000
128|2.541288,-37.132368,25.420213|2.541127,-37.132420,25.429029,7.867580,17.483510,0.020000|2.541128,-37.132419,25.428995,7.867581,17.483513,0.020000
129|2.561298,-37.633563,24.672149|2.561135,-37.633613,24.680965,7.366387,16.369748,0.020000|2.561136,-37.633612,24.680931,7.366388,16.369750,0.020000
130|2.581309,-38.119689,23.914207|2.581143,-38.119738,23.923022,6.880262,15.289471,0.020000|2.581144,-38.119737,23.922988,6.880263,15.289473,0.020000
131|2.601319,-38.590552,23.146690|2.601151,-38.590600,23.155504,6.409400,14.243111,0.020000|2.601152,-38.590599,23.155470,6.409401,14.243114,0.020000
132|2.621329,-39.045964,22.369905|2.621159,-39.046010,22.378719,5.953990,13.231088,0.020000|2.621160,-39.046009,22.378684,5.953991,13.231090,0.020000
133|2.641339,-39.485743,21.584164|2.641168,-39.485787,21.592977,5.514213,12.253806,0.020000|2.641168,-39.485786,21.592941,5.514214,12.253809,0.020000
134|2.661349,-39.909711,20.789780|2.661176,-39.909754,20.798592,5.090246,11.311657,0.020000|2.661177,-39.909753,20.798557,5.090247,11.311660,0.020000
135|2.681359,-40.317700,19.987072|2.681184,-40.317742,19.995884,4.682258,10.405018,0.020000|2.681185,-40.317740,19.995848,4.682260,10.405021,0.020000
136|2.701369,-40.709546,19.176362|2.701193,-40.709586,19.185173,4.290414,9.534253,0.020000|2.701193,-40.709585,19.185137,4.290415,9.534256,0.020000
137|2.721380,-41.085092,18.357973|2.721201,-41.085131,18.366783,3.914869,8.699709,0.020000|2.721202,-41.085130,18.366748,3.914870,8.699712,0.020000
138|2.741390,-41.444189,17.532234|2.741210,-41.444225,17.541044,3.555775,7.901721,0.020000|2.741211,-41.444224,17.541008,3.555776,7.901724,0.020000
139|2.761400,-41.786691,16.699475|2.761218,-41.786726,16.708285,3.213274,7.140609,0.020000|2.761219,-41.786725,16.708248,3.213275,7.140612,0.020000
140|2.781410,-42.112462,15.860030|2.781227,-42.112495,15.868839,2.887505,6.416677,0.020000|2.781228,-42.112494,15.868803,2.887506,6.416680,0.020000
141|2.801420,-42.421371,15.014235|2.801236,-42.421403,15.023043,2.578597,5.730215,0.020000|2.801237,-42.421402,15.023007,2.578598,5.730218,0.020000
142|2.821430,-42.713296,14.162428|2.821245,-42.713326,14.171236,2.286674,5.081498,0.020000|2.821246,-42.713325,14.171199,2.286675,5.081501,0.020000
143|2.841440,-42.988118,13.304951|2.841254,-42.988147,13.313758,2.011853,4.470785,0.020000|2.841254,-42.988145,13.313721,2.011855,4.470789,0.020000
144|2.861451,-43.245728,12.442146|2.861263,-43.245755,12.450953,1.754245,3.898322,0.020000|2.861264,-43.245754,12.450916,1.754246,3.898325,0.020000
145|2.881461,-43.486023,11.574360|2.881272,-43.486048,11.583166,1.513952,3.364337,0.020000|2.881273,-43.486047,11.583129,1.513953,3.364341,0.020000
146|2.901471,-43.708906,10.701939|2.901281,-43.708930,10.710745,1.291070,2.869044,0.020000|2.901282,-43.708928,10.710708,1.291072,2.869048,0.020000
147|2.921481,-43.914289,9.825233|2.921290,-43.914311,9.834039,1.085689,2.412642,0.020000|2.921291,-43.914309,9.834002,1.085691,2.412646,0.020000
148|2.941491,-44.102089,8.944594|2.941300,-44.102109,8.953399,0.897891,1.995313,0.020000|2.941300,-44.102107,8.953362,0.897893,1.995317,0.020000
149|2.961501,-44.272230,8.060373|2.961309,-44.272249,8.069178,0.727751,1.617224,0.020000|2.961310,-44.272247,8.069141,0.727753,1.617228,0.020000
150|2.981511,-44.424646,7.172925|2.981318,-44.424663,7.181730,0.575337,1.278527,0.020000|2.981319,-44.424661,7.181692,0.575339,1.278531,0.020000
151|3.001522,-44.559274,6.282604|3.001328,-44.559289,6.291409,0.440711,0.979357,0.020000|3.001329,-44.559287,6.291372,0.440713,0.979362,0.020000
152|3.021532,-44.676061,5.389769|3.021338,-44.676074,5.398573,0.323926,0.719835,0.020000|3.021338,-44.676072,5.398536,0.323928,0.719840,0.020000
153|3.041542,-44.774960,4.494775|3.041347,-44.774971,4.503579,0.225029,0.500063,0.020000|3.041348,-44.774969,4.503542,0.225031,0.500068,0.020000
154|3.061552,-44.855931,3.597981|3.061357,-44.855941,3.606786,0.144059,0.320131,0.020000|3.061358,-44.855939,3.606748,0.144061,0.320136,0.020000
155|3.081562,-44.918942,2.699747|3.081367,-44.918951,2.708552,0.081049,0.180110,0.020000|3.081368,-44.918948,2.708514,0.081052,0.180115,0.020000
156|3.101572,-44.963968,1.800432|3.101377,-44.963975,1.809237,0.036025,0.080055,0.020000|3.101378,-44.963973,1.809199,0.036027,0.080061,0.020000
157|3.121583,-44.990991,0.900396|3.121387,-44.990996,0.909201,0.009004,0.020008,0.020000|3.121388,-44.990994,0.909163,0.009006,0.020014,0.020000
158|3.141593,-45.000000,0.000000|3.141397,-45.000003,0.008804,0.000003,0.000007,0.020000|3.141398,-45.000001,0.008767,0.000001,0.000002,0.020000
159|3.161603,-44.990991,-0.900396|3.161407,-44.990993,-0.891592,0.009007,0.020016,0.020000|3.161408,-44.990990,-0.891630,0.009010,0.020022,0.020000
160|3.181613,-44.963968,-1.800432|3.181417,-44.963968,-1.791628,0.036032,0.080071,0.020000|3.181418,-44.963966,-1.791666,0.036034,0.080076,0.020000
161|3.201623,-44.918942,-2.699747|3.201428,-44.918940,-2.690943,0.081060,0.180133,0.020000|3.201429,-44.918938,-2.690981,0.081062,0.180138,0.020000
162|3.221633,-44.855931,-3.597981|3.221438,-44.855927,-3.589177,0.144073,0.320162,0.020000|3.221439,-44.855925,-3.589214,0.144075,0.320168,0.020000
163|3.241643,-44.774960,-4.494775|3.241449,-44.774954,-4.485970,0.225046,0.500102,0.020000|3.241450,-44.774952,-4.486008,0.225048,0.500108,0.020000
164|3.261654,-44.676061,-5.389769|3.261459,-44.676054,-5.380964,0.323946,0.719881,0.020000|3.261460,-44.676051,-5.381001,0.323949,0.719887,0.020000
165|3.281664,-44.559274,-6.282604|3.281470,-44.559265,-6.273799,0.440735,0.979411,0.020000|3.281471,-44.559262,-6.273837,0.440738,0.979417,0.020000
166|3.301674,-44.424646,-7.172925|3.301481,-44.424635,-7.164119,0.575365,1.278588,0.020000|3.301482,-44.424633,-7.164157,0.575367,1.278594,0.020000
167|3.321684,-44.272230,-8.060373|3.321491,-44.272218,-8.051567,0.727782,1.617293,0.020000|3.321492,-44.272215,-8.051605,0.727785,1.617299,0.020000
168|3.341694,-44.102089,-8.944594|3.341502,-44.102075,-8.935788,0.897925,1.995389,0.020000|3.341503,-44.102072,-8.935825,0.897928,1.995395,0.020000
169|3.361704,-43.914289,-9.825233|3.361513,-43.914274,-9.816427,1.085726,2.412725,0.020000|3.361514,-43.914271,-9.816465,1.085729,2.412732,0.020000
170|3.381714,-43.708906,-10.701939|3.381524,-43.708889,-10.693133,1.291111,2.869135,0.020000|3.381525,-43.708886,-10.693170,1.291114,2.869142,0.020000
171|3.401725,-43.486023,-11.574360|3.401536,-43.486004,-11.565553,1.513996,3.364435,0.020000|3.401536,-43.486001,-11.565590,1.513999,3.364442,0.020000
172|3.421735,-43.245728,-12.442146|3.421547,-43.245708,-12.433339,1.754292,3.898427,0.020000|3.421548,-43.245704,-12.433376,1.754296,3.898435,0.020000
