OneBody1_E-0.25_ecc0.0_RK4.txt
initial value : [x, y, v_x, v_y] = [18.00,0.00,0.00,0.71] , numerical interval dt = 0.02000 , [M, m] = [ 9, 1]

num|given_position|geodesic|newtonian
 24|0.460233,16.127080,7.994829|0.460942,16.126828,8.008941,1.873172,10.406512,0.020000|0.460940,16.126828,8.008913,1.873172,10.406511,0.020000
 25|0.480243,15.963884,8.315912|0.480945,15.963622,8.330022,2.036378,11.313209,0.020000|0.480944,15.963622,8.329991,2.036378,11.313209,0.020000
 26|0.500254,15.794297,8.633666|0.500948,15.794025,8.647772,2.205975,12.255416,0.020000|0.500947,15.794025,8.647740,2.205975,12.255415,0.020000
 27|0.520264,15.618386,8.947962|0.520951,15.618104,8.962066,2.381896,13.232755,0.020000|0.520949,15.618104,8.962031,2.381896,13.232754,0.020000
 28|0.540274,15.436221,9.258676|0.540954,15.435930,9.272777,2.564070,14.244835,0.020000|0.540952,15.435930,9.272739,2.564070,14.244834,0.020000
 29|0.560284,15.247876,9.565683|0.560956,15.247575,9.579781,2.752425,15.291250,0.020000|0.560954,15.247575,9.579740,2.752425,15.291250,0.020000
 30|0.580294,15.053425,9.868860|0.580958,15.053115,9.882955,2.946885,16.371583,0.020000|0.580956,15.053115,9.882911,2.946885,16.371582,0.020000
 31|0.600304,14.852947,10.168085|0.600960,14.852628,10.182177,3.147372,17.485400,0.020000|0.600958,14.852628,10.182130,3.147372,17.485399,0.020000
 32|0.620314,14.646523,10.463239|0.620962,14.646194,10.477328,3.353806,18.632255,0.020000|0.620959,14.646194,10.477278,3.353806,18.632254,0.020000
 33|0.640325,14.434233,10.754204|0.640963,14.433896,10.768289,3.566104,19.811689,0.020000|0.640961,14.433896,10.768236,3.566104,19.811688,0.020000
 34|0.660335,14.216165,11.040863|0.660964,14.215819,11.054945,3.784181,21.023229,0.020000|0.660962,14.215819,11.054888,3.784181,21.023228,0.020000
 35|0.680345,13.992404,11.323101|0.680965,13.992049,11.337179,4.007951,22.266392,0.020000|0.680962,13.992050,11.337120,4.007950,22.266391,0.020000
 36|0.700355,13.763041,11.600806|0.700966,13.762678,11.614880,4.237322,23.540678,0.020000|0.700963,13.762678,11.614817,4.237322,23.540677,0.020000
 37|0.720365,13.528168,11.873865|0.720966,13.527796,11.887936,4.472204,24.845579,0.020000|0.720963,13.527796,11.887869,4.472204,24.845577,0.020000
 38|0.740375,13.287878,12.142171|0.740966,13.287497,12.156238,4.712503,26.180570,0.020000|0.740963,13.287498,12.156167,4.712502,26.180569,0.020000
 39|0.760385,13.042267,12.405615|0.760966,13.041879,12.419678,4.958121,27.545119,0.020000|0.760963,13.041879,12.419604,4.958121,27.545117,0.020000
 40|0.780396,12.791434,12.664091|0.780966,12.791038,12.678151,5.208962,28.938677,0.020000|0.780963,12.791038,12.678073,5.208962,28.938676,0.020000
 41|0.800406,12.535480,12.917497|0.800965,12.535076,12.931553,5.464924,30.360688,0.020000|0.800962,12.535076,12.931471,5.464924,30.360687,0.020000
 42|0.820416,12.274507,13.165731|0.820965,12.274095,13.179782,5.725905,31.810583,0.020000|0.820961,12.274095,13.179697,5.725905,31.810581,0.020000
 43|0.840426,12.008619,13.408694|0.840964,12.008200,13.422741,5.991800,33.287780,0.020000|0.840960,12.008200,13.422651,5.991800,33.287778,0.020000
 44|0.860436,11.737923,13.646288|0.860963,11.737496,13.660330,6.262504,34.791687,0.020000|0.860959,11.737497,13.660236,6.262503,34.791685,0.020000
 45|0.880446,11.462527,13.878417|0.880961,11.462093,13.892456,6.537907,36.321704,0.020000|0.880958,11.462094,13.892358,6.537906,36.321702,0.020000
 46|0.900456,11.182542,14.104991|0.900960,11.182101,14.119025,6.817899,37.877218,0.020000|0.900956,11.182101,14.118922,6.817899,37.877215,0.020000
 47|0.920467,10.898079,14.325916|0.920958,10.897631,14.339946,7.102369,39.457604,0.020000|0.920954,10.897632,14.339839,7.102368,39.457602,0.020000
 48|0.940477,10.609253,14.541106|0.940956,10.608798,14.555131,7.391202,41.062232,0.020000|0.940952,10.608799,14.555020,7.391201,41.062229,0.020000
 49|0.960487,10.316179,14.750473|0.960954,10.315718,14.764494,7.684282,42.690458,0.020000|0.960950,10.315718,14.764378,7.684282,42.690454,0.020000
 50|0.980497,10.018974,14.953935|0.980952,10.018507,14.967951,7.981493,44.341630,0.020000|0.980948,10.018507,14.967831,7.981493,44.341626,0.020000
 51|1.000507,9.717758,15.151409|1.000949,9.717284,15.165420,8.282716,46.015087,0.020000|1.000946,9.717285,15.165295,8.282715,46.015083,0.020000
 52|1.020517,9.412651,15.342816|1.020947,9.412171,15.356823,8.587829,47.710159,0.020000|1.020943,9.412172,15.356693,8.587828,47.710155,0.020000
 53|1.040528,9.103775,15.528081|1.040944,9.103290,15.542082,8.896710,49.426168,0.020000|1.040940,9.103290,15.541948,8.896710,49.426164,0.020000
 54|1.060538,8.791254,15.707128|1.060941,8.790763,15.721125,9.209237,51.162427,0.020000|1.060937,8.790764,15.720986,9.209236,51.162422,0.020000
 55|1.080548,8.475213,15.879886|1.080938,8.474717,15.893878,9.525283,52.918240,0.020000|1.080934,8.474718,15.893734,9.525282,52.918234,0.020000
 56|1.100558,8.155779,16.046285|1.100935,8.155277,16.060273,9.844723,54.692903,0.020000|1.100931,8.155278,16.060124,9.844722,54.692898,0.020000
 57|1.120568,7.833079,16.206260|1.120931,7.832573,16.220243,10.167427,56.485708,0.020000|1.120927,7.832574,16.220089,10.167426,56.485702,0.020000
 58|1.140578,7.507243,16.359747|1.140928,7.506732,16.373724,10.493268,58.295935,0.020000|1.140924,7.506733,16.373565,10.493267,58.295929,0.020000
 59|1.160588,7.178401,16.506682|1.160924,7.177885,16.520655,10.822115,60.122861,0.020000|1.160920,7.177886,16.520491,10.822114,60.122854,0.020000
 60|1.180599,6.846685,16.647009|1.180920,6.846165,16.660976,11.153835,61.965753,0.020000|1.180917,6.846166,16.660807,11.153834,61.965745,0.020000
 61|1.200609,6.512227,16.780670|1.200916,6.511703,16.794632,11.488297,63.823873,0.020000|1.200913,6.511704,16.794458,11.488296,63.823866,0.020000
 62|1.220619,6.175162,16.907613|1.220912,6.174634,16.921570,11.825366,65.696479,0.020000|1.220909,6.174635,16.921390,11.825365,65.696470,0.020000
 63|1.240629,5.835625,17.027786|1.240908,5.835093,17.041737,12.164907,67.582819,0.020000|1.240905,5.835094,17.041553,12.164906,67.582810,0.020000
 64|1.260639,5.493751,17.141141|1.260904,5.493215,17.155087,12.506785,69.482139,0.020000|1.260900,5.493217,17.154897,12.506783,69.482129,0.020000
 65|1.280649,5.149677,17.247632|1.280899,5.149138,17.261574,12.850862,71.393678,0.020000|1.280896,5.149140,17.261378,12.850860,71.393668,0.020000
 66|1.300659,4.803542,17.347218|1.300895,4.802999,17.361154,13.197001,73.316671,0.020000|1.300892,4.803001,17.360954,13.196999,73.316660,0.020000
 67|1.320670,4.455483,17.439859|1.320890,4.454937,17.453789,13.545063,75.250347,0.020000|1.320887,4.454940,17.453583,13.545060,75.250336,0.020000
 68|1.340680,4.105640,17.525516|1.340886,4.105092,17.539442,13.894908,77.193934,0.020000|1.340883,4.105094,17.539230,13.894906,77.193922,0.020000
 69|1.360690,3.754153,17.604157|1.360881,3.753603,17.618077,14.246397,79.146652,0.020000|1.360878,3.753605,17.617859,14.246395,79.146639,0.020000
 70|1.380700,3.401164,17.675749|1.380876,3.400611,17.689663,14.599389,81.107719,0.020000|1.380874,3.400613,17.689440,14.599387,81.107705,0.020000
 71|1.400710,3.046812,17.740263|1.400871,3.046257,17.754172,14.953743,83.076351,0.020000|1.400869,3.046259,17.753944,14.953741,83.076336,0.020000
 72|1.420720,2.691240,17.797675|1.420866,2.690683,17.811579,15.309317,85.051759,0.020000|1.420864,2.690686,17.811345,15.309314,85.051743,0.020000
 73|1.440730,2.334591,17.847960|1.440861,2.334033,17.861859,15.665967,87.033152,0.020000|1.440859,2.334036,17.861619,15.665964,87.033135,0.020000
 74|1.460741,1.977008,17.891099|1.460856,1.976447,17.904993,16.023553,89.019737,0.020000|1.460854,1.976450,17.904747,16.023550,89.019719,0.020000
 75|1.480751,1.618632,17.927075|1.480851,1.618071,17.940963,16.381929,91.010718,0.020000|1.480850,1.618074,17.940712,16.381926,91.010700,0.020000
 76|1.500761,1.259609,17.955873|1.500846,1.259046,17.969756,16.740954,93.005299,0.020000|1.500845,1.259050,17.969499,16.740950,93.005280,0.020000
 77|1.520771,0.900081,17.977482|1.520841,0.899518,17.991359,17.100482,95.002680,0.020000|1.520840,0.899521,17.991097,17.100479,95.002660,0.020000
 78|1.540781,0.540193,17.991892|1.540836,0.539629,18.005764,17.460371,97.002063,0.020000|1.540835,0.539633,18.005496,17.460367,97.002041,0.020000
 79|1.560791,0.180088,17.999099|1.560830,0.179524,18.012965,17.820476,99.002646,0.020000|1.560830,0.179528,18.012692,17.820472,99.002623,0.020000
 80|1.580801,-0.180088,17.999099|1.580825,-0.180653,18.012960,17.819347,98.996372,0.020000|1.580825,-0.180649,18.012681,17.819351,98.996396,0.020000
 81|1.600812,-0.540193,17.991892|1.600820,-0.540758,18.005748,17.459242,96.995792,0.020000|1.600820,-0.540753,18.005463,17.459247,96.995817,0.020000
 82|1.620822,-0.900081,17.977482|1.620815,-0.900646,17.991332,17.099354,94.996414,0.020000|1.620815,-0.900641,17.991041,17.099359,94.996440,0.020000
 83|1.640832,-1.259609,17.955873|1.640809,-1.260173,17.969718,16.739827,92.999040,0.020000|1.640810,-1.260168,17.969421,16.739832,92.999067,0.020000
 84|1.660842,-1.618632,17.927075|1.660804,-1.619196,17.940915,16.380804,91.004468,0.020000|1.660805,-1.619190,17.940612,16.380810,91.004497,0.020000
 85|1.680852,-1.977008,17.891099|1.680799,-1.977570,17.904934,16.022430,89.013499,0.020000|1.680800,-1.977565,17.904626,16.022435,89.013529,0.020000
 86|1.700862,-2.334591,17.847960|1.700794,-2.335153,17.861789,15.664847,87.026928,0.020000|1.700796,-2.335147,17.861475,15.664853,87.026960,0.020000
 87|1.720872,-2.691240,17.797675|1.720788,-2.691801,17.811499,15.308199,85.045551,0.020000|1.720791,-2.691795,17.811179,15.308205,85.045585,0.020000
 88|1.740883,-3.046812,17.740263|1.740783,-3.047371,17.754082,14.952629,83.070162,0.020000|1.740786,-3.047364,17.753756,14.952636,83.070197,0.020000
 89|1.760893,-3.401164,17.675749|1.760778,-3.401721,17.689562,14.598279,81.101552,0.020000|1.760781,-3.401714,17.689231,14.598286,81.101589,0.020000
 90|1.780903,-3.754153,17.604157|1.780773,-3.754709,17.617965,14.245291,79.140508,0.020000|1.780777,-3.754702,17.617628,14.245298,79.140547,0.020000
 91|1.800913,-4.105640,17.525516|1.800768,-4.106193,17.539319,13.893807,77.187816,0.020000|1.800772,-4.106186,17.538977,13.893814,77.187856,0.020000
 92|1.820923,-4.455483,17.439859|1.820763,-4.456034,17.453657,13.543966,75.244258,0.020000|1.820768,-4.456026,17.453308,13.543974,75.244300,0.020000
 93|1.840933,-4.803542,17.347218|1.840758,-4.804090,17.361011,13.195910,73.310612,0.020000|1.840763,-4.804082,17.360657,13.195918,73.310656,0.020000
 94|1.860943,-5.149677,17.247632|1.860753,-5.150223,17.261420,12.849777,71.387652,0.020000|1.860759,-5.150214,17.261061,12.849786,71.387698,0.020000
 95|1.880954,-5.493751,17.141141|1.880749,-5.494293,17.154924,12.505707,69.476148,0.020000|1.880754,-5.494285,17.154558,12.505715,69.476196,0.020000
 96|1.900964,-5.835625,17.027786|1.900744,-5.836164,17.041564,12.163836,67.576865,0.020000|1.900750,-5.836155,17.041193,12.163845,67.576915,0.020000
 97|1.920974,-6.175162,16.907613|1.920740,-6.175698,16.921386,11.824302,65.690565,0.020000|1.920746,-6.175689,16.921010,11.824311,65.690617,0.020000
 98|1.940984,-6.512227,16.780670|1.940735,-6.512760,16.794438,11.487240,63.818001,0.020000|1.940742,-6.512750,16.794057,11.487250,63.818055,0.020000
 99|1.960994,-6.846685,16.647009|1.960731,-6.847214,16.660772,11.152786,61.959925,0.020000|1.960738,-6.847203,16.660385,11.152797,61.959981,0.020000
100|1.981004,-7.178401,16.506682|1.980726,-7.178926,16.520441,10.821074,60.117079,0.020000|1.980735,-7.178915,16.520048,10.821085,60.117138,0.020000
101|2.001014,-7.507243,16.359747|2.000722,-7.507764,16.373500,10.492236,58.290202,0.020000|2.000731,-7.507753,16.373102,10.492247,58.290263,0.020000
102|2.021025,-7.833079,16.206260|2.020718,-7.833595,16.220009,10.166405,56.480025,0.020000|2.020727,-7.833584,16.219606,10.166416,56.480089,0.020000
103|2.041035,-8.155779,16.046285|2.040714,-8.156291,16.060030,9.843709,54.687273,0.020000|2.040724,-8.156279,16.059621,9.843721,54.687339,0.020000
104|2.061045,-8.475213,15.879886|2.060711,-8.475720,15.893625,9.524280,52.912664,0.020000|2.060721,-8.475708,15.893211,9.524292,52.912733,0.020000
105|2.081055,-8.791254,15.707128|2.080707,-8.791756,15.720863,9.208244,51.156909,0.020000|2.080718,-8.791744,15.720444,9.208256,51.156980,0.020000
106|2.101065,-9.103775,15.528081|2.100703,-9.104272,15.541811,8.895728,49.420709,0.020000|2.100715,-9.104259,15.541387,8.895741,49.420783,0.020000
107|2.121075,-9.412651,15.342816|2.120700,-9.413143,15.356543,8.586857,47.704761,0.020000|2.120712,-9.413129,15.356113,8.586871,47.704838,0.020000
108|2.141085,-9.717758,15.151409|2.140697,-9.718245,15.165131,8.281755,46.009752,0.020000|2.140709,-9.718230,15.164696,8.281770,46.009831,0.020000
109|2.161096,-10.018974,14.953935|2.160694,-10.019455,14.967652,7.980545,44.336360,0.020000|2.160707,-10.019441,14.967213,7.980559,44.336441,0.020000
110|2.181106,-10.316179,14.750473|2.180691,-10.316654,14.764187,7.683346,42.685255,0.020000|2.180704,-10.316639,14.763742,7.683361,42.685339,0.020000
111|2.201116,-10.609253,14.541106|2.200688,-10.609722,14.554815,7.390278,41.057098,0.020000|2.200702,-10.609707,14.554366,7.390293,41.057185,0.020000
112|2.221126,-10.898079,14.325916|2.220686,-10.898543,14.339622,7.101457,39.452541,0.020000|2.220700,-10.898526,14.339167,7.101474,39.452632,0.020000
113|2.241136,-11.182542,14.104991|2.240683,-11.182999,14.118692,6.817001,37.872227,0.020000|2.240699,-11.182982,14.118233,6.817018,37.872321,0.020000
114|2.261146,-11.462527,13.878417|2.260681,-11.462978,13.892115,6.537022,36.316789,0.020000|2.260697,-11.462961,13.891651,6.537039,36.316886,0.020000
115|2.281156,-11.737923,13.646288|2.280679,-11.738367,13.659981,6.261633,34.786848,0.020000|2.280696,-11.738349,13.659513,6.261651,34.786948,0.020000
116|2.301167,-12.008619,13.408694|2.300678,-12.009057,13.422383,5.990943,33.283019,0.020000|2.300694,-12.009038,13.421911,5.990962,33.283122,0.020000
117|2.321177,-12.274507,13.165731|2.320676,-12.274938,13.179417,5.725062,31.805902,0.020000|2.320693,-12.274918,13.178940,5.725082,31.806009,0.020000
118|2.341187,-12.535480,12.917497|2.340675,-12.535904,12.931180,5.464096,30.356090,0.020000|2.340693,-12.535884,12.930698,5.464116,30.356199,0.020000
119|2.361197,-12.791434,12.664091|2.360674,-12.791851,12.677770,5.208149,28.934162,0.020000|2.360692,-12.791830,12.677284,5.208170,28.934275,0.020000
120|2.381207,-13.042267,12.405615|2.380673,-13.042676,12.419290,4.957324,27.540689,0.020000|2.380692,-13.042655,12.418799,4.957345,27.540805,0.020000
121|2.401217,-13.287878,12.142171|2.400672,-13.288279,12.155842,4.711721,26.176227,0.020000|2.400691,-13.288258,12.155348,4.711742,26.176347,0.020000
122|2.421227,-13.528168,11.873865|2.420671,-13.528562,11.887534,4.471438,24.841324,0.020000|2.420691,-13.528539,11.887035,4.471461,24.841448,0.020000
123|2.441238,-13.763041,11.600806|2.440671,-13.763428,11.614471,4.236572,23.536514,0.020000|2.440692,-13.763405,11.613968,4.236595,23.536641,0.020000
124|2.461248,-13.992404,11.323101|2.460671,-13.992783,11.336763,4.007217,22.262319,0.020000|2.460692,-13.992759,11.336257,4.007241,22.262450,0.020000
125|2.481258,-14.216165,11.040863|2.480671,-14.216535,11.054522,3.783465,21.019249,0.020000|2.480693,-14.216511,11.054012,3.783489,21.019384,0.020000
126|2.501268,-14.434233,10.754204|2.500672,-14.434595,10.767860,3.565405,19.807803,0.020000|2.500694,-14.434571,10.767346,3.565429,19.807941,0.020000
127|2.521278,-14.646523,10.463239|2.520673,-14.646876,10.476892,3.353124,18.628465,0.020000|2.520695,-14.646851,10.476375,3.353149,18.628607,0.020000
128|2.541288,-14.852947,10.168085|2.540674,-14.853293,10.181735,3.146707,17.481707,0.020000|2.540697,-14.853266,10.181214,3.146734,17.481853,0.020000
129|2.561298,-15.053425,9.868860|2.560675,-15.053762,9.882507,2.946238,16.367989,0.020000|2.560698,-15.053735,9.881983,2.946265,16.368139,0.020000
130|2.581309,-15.247876,9.565683|2.580676,-15.248204,9.579327,2.751796,15.287757,0.020000|2.580700,-15.248176,9.578800,2.751824,15.287911,0.020000
131|2.601319,-15.436221,9.258676|2.600678,-15.436540,9.272318,2.563460,14.241442,0.020000|2.600703,-15.436512,9.271787,2.563488,14.241600,0.020000
132|2.621329,-15.618386,8.947962|2.620680,-15.618696,8.961602,2.381304,13.229465,0.020000|2.620705,-15.618667,8.961068,2.381333,13.229627,0.020000
133|2.641339,-15.794297,8.633666|2.640683,-15.794599,8.647302,2.205401,12.252230,0.020000|2.640708,-15.794569,8.646766,2.205431,12.252395,0.020000
134|2.661349,-15.963884,8.315912|2.660685,-15.964177,8.329547,2.035823,11.310128,0.020000|2.660711,-15.964146,8.329007,2.035854,11.310297,0.020000
135|2.681359,-16.127080,7.994829|2.680688,-16.127363,8.008461,1.872637,10.403536,0.020000|2.680714,-16.127332,8.007919,1.872668,10.403710,0.020000
136|2.701369,-16.283818,7.670545|2.700691,-16.284093,7.684175,1.715907,9.532819,0.020000|2.700718,-16.284061,7.683630,1.715939,9.532997,0.020000
137|2.721380,-16.434037,7.343189|2.720695,-16.434302,7.356817,1.565698,8.698323,0.020000|2.720722,-16.434269,7.356270,1.565731,8.698506,0.020000
138|2.741390,-16.577675,7.012894|2.740698,-16.577931,7.026520,1.422069,7.900384,0.020000|2.740726,-16.577897,7.025970,1.422103,7.900571,0.020000
139|2.761400,-16.714676,6.679790|2.760702,-16.714922,6.693414,1.285078,7.139321,0.020000|2.760730,-16.714888,6.692862,1.285112,7.139512,0.020000
140|2.781410,-16.844985,6.344012|2.780707,-16.845221,6.357635,1.154779,6.415439,0.020000|2.780735,-16.845186,6.357080,1.154814,6.415634,0.020000
141|2.801420,-16.968549,6.005694|2.800711,-16.968775,6.019315,1.031225,5.729027,0.020000|2.800740,-16.968739,6.018758,1.031261,5.729226,0.020000
142|2.821430,-17.085318,5.664971|2.820716,-17.085535,5.678590,0.914465,5.080360,0.020000|2.820745,-17.085499,5.678031,0.914501,5.080564,0.020000
143|2.841440,-17.195247,5.321980|2.840721,-17.195454,5.335598,0.804546,4.469698,0.020000|2.840750,-17.195417,5.335037,0.804583,4.469906,0.020000
144|2.861451,-17.298291,4.976858|2.860727,-17.298489,4.990475,0.701511,3.897286,0.020000|2.860756,-17.298450,4.989912,0.701550,3.897498,0.020000
145|2.881461,-17.394409,4.629744|2.880733,-17.394597,4.643359,0.605403,3.363352,0.020000|2.880762,-17.394558,4.642795,0.605442,3.363569,0.020000
146|2.901471,-17.483563,4.280776|2.900739,-17.483740,4.294389,0.516260,2.868111,0.020000|2.900769,-17.483700,4.293824,0.516300,2.868333,0.020000
147|2.921481,-17.565716,3.930093|2.920745,-17.565883,3.943706,0.434117,2.411761,0.020000|2.920775,-17.565842,3.943139,0.434158,2.411987,0.020000
148|2.941491,-17.640836,3.577838|2.940752,-17.640993,3.591449,0.359007,1.994484,0.020000|2.940782,-17.640951,3.590881,0.359049,1.994714,0.020000
149|2.961501,-17.708892,3.224149|2.960759,-17.709039,3.237760,0.290961,1.616447,0.020000|2.960790,-17.708997,3.237190,0.291003,1.616682,0.020000
150|2.981511,-17.769858,2.869170|2.980766,-17.769995,2.882780,0.230005,1.277803,0.020000|2.980797,-17.769952,2.882209,0.230048,1.278042,0.020000
151|3.001522,-17.823710,2.513042|3.000774,-17.823837,2.526651,0.176163,0.978686,0.020000|3.000805,-17.823793,2.526079,0.176207,0.978930,0.020000
152|3.021532,-17.870424,2.155907|3.020782,-17.870541,2.169516,0.129459,0.719216,0.020000|3.020813,-17.870496,2.168943,0.129504,0.719465,0.020000
153|3.041542,-17.909984,1.797910|3.040790,-17.910090,1.811518,0.089910,0.499498,0.020000|3.040822,-17.910045,1.810945,0.089955,0.499751,0.020000
154|3.061552,-17.942372,1.439193|3.060799,-17.942469,1.452800,0.057531,0.319619,0.020000|3.060831,-17.942422,1.452226,0.057578,0.319876,0.020000
155|3.081562,-17.967577,1.079899|3.080808,-17.967663,1.093506,0.032337,0.179650,0.020000|3.080840,-17.967616,1.092932,0.032384,0.179913,0.020000
156|3.101572,-17.985587,0.720173|3.100817,-17.985663,0.733780,0.014337,0.079649,0.020000|3.100849,-17.985615,0.733205,0.014385,0.079916,0.020000
157|3.121583,-17.996396,0.360159|3.120827,-17.996462,0.373765,0.003538,0.019656,0.020000|3.120859,-17.996413,0.373191,0.003587,0.019927,0.020000
158|3.141593,-18.000000,0.000000|3.140837,-18.000055,0.013607,0.000055,0.000307,0.020000|3.140869,-18.000006,0.013032,0.000006,0.000031,0.020000
159|3.161603,-17.996396,-0.360159|3.160847,-17.996441,-0.346552,0.003559,0.019770,0.020000|3.160879,-17.996391,-0.347127,0.003609,0.020051,0.020000
160|3.181613,-17.985587,-0.720173|3.180857,-17.985622,-0.706566,0.014378,0.079878,0.020000|3.180890,-17.985571,-0.707141,0.014429,0.080163,0.020000
161|3.201623,-17.967577,-1.079899|3.200868,-17.967601,-1.066292,0.032399,0.179993,0.020000|3.200900,-17.967549,-1.066866,0.032451,0.180283,0.020000
162|3.221633,-17.942372,-1.439193|3.220880,-17.942386,-1.425585,0.057614,0.320075,0.020000|3.220912,-17.942333,-1.426159,0.057667,0.320370,0.020000
163|3.241643,-17.909984,-1.797910|3.240891,-17.909988,-1.784302,0.090012,0.500068,0.020000|3.240923,-17.909934,-1.784875,0.090066,0.500367,0.020000
164|3.261654,-17.870424,-2.155907|3.260903,-17.870418,-2.142299,0.129582,0.719900,0.020000|3.260935,-17.870363,-2.142872,0.129637,0.720204,0.020000
165|3.281664,-17.823710,-2.513042|3.280915,-17.823693,-2.499432,0.176307,0.979483,0.020000|3.280947,-17.823638,-2.500004,0.176362,0.979791,0.020000
166|3.301674,-17.769858,-2.869170|3.300927,-17.769832,-2.855560,0.230168,1.278713,0.020000|3.300959,-17.769775,-2.856131,0.230225,1.279026,0.020000
167|3.321684,-17.708892,-3.224149|3.320940,-17.708855,-3.210538,0.291145,1.617470,0.020000|3.320972,-17.708798,-3.211108,0.291202,1.617787,0.020000
168|3.341694,-17.640836,-3.577838|3.340953,-17.640789,-3.564225,0.359211,1.995619,0.020000|3.340985,-17.640731,-3.564795,0.359269,1.995941,0.020000
169|3.361704,-17.565716,-3.930093|3.360967,-17.565659,-3.916480,0.434341,2.413008,0.020000|3.360998,-17.565600,-3.917048,0.434400,2.413334,0.020000
170|3.381714,-17.483563,-4.280776|3.380980,-17.483496,-4.267161,0.516504,2.869469,0.020000|3.381012,-17.483436,-4.267728,0.516564,2.869800,0.020000
171|3.401725,-17.394409,-4.629744|3.400995,-17.394332,-4.616128,0.605668,3.364821,0.020000|3.401026,-17.394272,-4.616693,0.605728,3.365156,0.020000
172|3.421735,-17.298291,-4.976858|3.421009,-17.298204,-4.963242,0.701796,3.898865,0.020000|3.421040,-17.298143,-4.963805,0.701857,3.899204,0.020000
