OneBody1_E-0.20_ecc0.0_RK4.txt
initial value : [x, y, v_x, v_y] = [22.50,0.00,0.00,0.63] , numerical interval dt = 0.02000 , [M, m] = [ 9, 1]

num|given_position|geodesic|newtonian
125|2.481258,-17.770206,13.801079|2.480833,-17.770438,13.813356,4.729562,21.020276,0.020000|2.480842,-17.770428,13.813092,4.729572,21.020322,0.020000
126|2.501268,-18.042792,13.442755|2.500837,-18.043018,13.455030,4.456982,19.808808,0.020000|2.500846,-18.043008,13.454764,4.456992,19.808855,0.020000
127|2.521278,-18.308153,13.079049|2.520840,-18.308374,13.091322,4.191626,18.629448,0.020000|2.520850,-18.308363,13.091054,4.191637,18.629497,0.020000
128|2.541288,-18.566184,12.710106|2.540844,-18.566400,12.722377,3.933600,17.482667,0.020000|2.540853,-18.566388,12.722107,3.933612,17.482718,0.020000
129|2.561298,-18.816781,12.336075|2.560848,-18.816991,12.348343,3.683009,16.368927,0.020000|2.560858,-18.816980,12.348071,3.683020,16.368979,0.020000
130|2.581309,-19.059844,11.957104|2.580852,-19.060049,11.969370,3.439951,15.288671,0.020000|2.580862,-19.060037,11.969097,3.439963,15.288725,0.020000
131|2.601319,-19.295276,11.573345|2.600856,-19.295475,11.585609,3.204525,14.242333,0.020000|2.600866,-19.295462,11.585334,3.204538,14.242389,0.020000
132|2.621329,-19.522982,11.184953|2.620860,-19.523175,11.197215,2.976825,13.230332,0.020000|2.620871,-19.523162,11.196938,2.976838,13.230390,0.020000
133|2.641339,-19.742871,10.792082|2.640865,-19.743059,10.804342,2.756941,12.253073,0.020000|2.640876,-19.743045,10.804064,2.756955,12.253132,0.020000
134|2.661349,-19.954856,10.394890|2.660870,-19.955037,10.407148,2.544963,11.310947,0.020000|2.660881,-19.955023,10.406869,2.544977,11.311008,0.020000
135|2.681359,-20.158850,9.993536|2.680875,-20.159026,10.005793,2.340974,10.404331,0.020000|2.680886,-20.159011,10.005512,2.340989,10.404394,0.020000
136|2.701369,-20.354773,9.588181|2.700880,-20.354943,9.600436,2.145057,9.533588,0.020000|2.700891,-20.354928,9.600153,2.145072,9.533653,0.020000
137|2.721380,-20.542546,9.178987|2.720885,-20.542710,9.191240,1.957290,8.699068,0.020000|2.720897,-20.542695,9.190956,1.957305,8.699135,0.020000
138|2.741390,-20.722094,8.766117|2.740891,-20.722252,8.778369,1.777748,7.901104,0.020000|2.740903,-20.722236,8.778084,1.777764,7.901172,0.020000
139|2.761400,-20.893345,8.349738|2.760897,-20.893497,8.361988,1.606503,7.140015,0.020000|2.760908,-20.893481,8.361702,1.606519,7.140086,0.020000
140|2.781410,-21.056231,7.930015|2.780903,-21.056376,7.942264,1.443624,6.416107,0.020000|2.780915,-21.056360,7.941977,1.443640,6.416179,0.020000
141|2.801420,-21.210686,7.507118|2.800909,-21.210824,7.519365,1.289176,5.729669,0.020000|2.800921,-21.210808,7.519076,1.289192,5.729743,0.020000
142|2.821430,-21.356648,7.081214|2.820916,-21.356780,7.093460,1.143220,5.080977,0.020000|2.820928,-21.356763,7.093171,1.143237,5.081052,0.020000
143|2.841440,-21.494059,6.652475|2.840922,-21.494185,6.664720,1.005815,4.470289,0.020000|2.840934,-21.494168,6.664430,1.005832,4.470366,0.020000
144|2.861451,-21.622864,6.221073|2.860929,-21.622984,6.233317,0.877016,3.897850,0.020000|2.860941,-21.622966,6.233025,0.877034,3.897930,0.020000
145|2.881461,-21.743012,5.787180|2.880936,-21.743125,5.799423,0.756875,3.363890,0.020000|2.880949,-21.743106,5.799130,0.756894,3.363971,0.020000
146|2.901471,-21.854453,5.350970|2.900944,-21.854560,5.363211,0.645440,2.868622,0.020000|2.900956,-21.854541,5.362918,0.645459,2.868705,0.020000
147|2.921481,-21.957145,4.912617|2.920951,-21.957245,4.924858,0.542755,2.412245,0.020000|2.920964,-21.957226,4.924564,0.542774,2.412330,0.020000
148|2.941491,-22.051044,4.472297|2.940959,-22.051138,4.484537,0.448862,1.994941,0.020000|2.940972,-22.051119,4.484243,0.448881,1.995028,0.020000
149|2.961501,-22.136115,4.030186|2.960967,-22.136203,4.042426,0.363797,1.616877,0.020000|2.960980,-22.136182,4.042131,0.363818,1.616967,0.020000
150|2.981511,-22.212323,3.586462|2.980975,-22.212404,3.598701,0.287596,1.278206,0.020000|2.980988,-22.212383,3.598405,0.287617,1.278297,0.020000
151|3.001522,-22.279637,3.141302|3.000984,-22.279711,3.153540,0.220289,0.979062,0.020000|3.000996,-22.279690,3.153244,0.220310,0.979155,0.020000
152|3.021532,-22.338030,2.694884|3.020992,-22.338098,2.707122,0.161902,0.719565,0.020000|3.021005,-22.338076,2.706825,0.161924,0.719660,0.020000
153|3.041542,-22.387480,2.247387|3.041001,-22.387541,2.259625,0.112459,0.499819,0.020000|3.041014,-22.387519,2.259328,0.112481,0.499916,0.020000
154|3.061552,-22.427965,1.798991|3.061010,-22.428020,1.811227,0.071980,0.319912,0.020000|3.061023,-22.427997,1.810930,0.072003,0.320012,0.020000
155|3.081562,-22.459471,1.349874|3.081020,-22.459519,1.362110,0.040481,0.179916,0.020000|3.081033,-22.459496,1.361813,0.040504,0.180018,0.020000
156|3.101572,-22.481984,0.900216|3.101029,-22.482025,0.912452,0.017975,0.079888,0.020000|3.101042,-22.482002,0.912155,0.017998,0.079992,0.020000
157|3.121583,-22.495496,0.450198|3.121039,-22.495530,0.462434,0.004470,0.019867,0.020000|3.121052,-22.495506,0.462137,0.004494,0.019972,0.020000
158|3.141593,-22.500000,0.000000|3.141049,-22.500028,0.012236,0.000028,0.000123,0.020000|3.141062,-22.500004,0.011939,0.000004,0.000016,0.020000
159|3.161603,-22.495496,-0.450198|3.161059,-22.495517,-0.437962,0.004483,0.019926,0.020000|3.161072,-22.495492,-0.438260,0.004508,0.020035,0.020000
160|3.181613,-22.481984,-0.900216|3.181070,-22.481999,-0.887980,0.018001,0.080006,0.020000|3.181083,-22.481973,-0.888277,0.018027,0.080118,0.020000
161|3.201623,-22.459471,-1.349874|3.201080,-22.459479,-1.337637,0.040521,0.180094,0.020000|3.201093,-22.459453,-1.337934,0.040547,0.180208,0.020000
162|3.221633,-22.427965,-1.798991|3.221091,-22.427967,-1.786754,0.072033,0.320148,0.020000|3.221104,-22.427941,-1.787051,0.072059,0.320264,0.020000
163|3.241643,-22.387480,-2.247387|3.241102,-22.387474,-2.235150,0.112526,0.500114,0.020000|3.241115,-22.387448,-2.235447,0.112552,0.500232,0.020000
164|3.261654,-22.338030,-2.694884|3.261114,-22.338018,-2.682647,0.161982,0.719919,0.020000|3.261127,-22.337991,-2.682943,0.162009,0.720039,0.020000
165|3.281664,-22.279637,-3.141302|3.281125,-22.279618,-3.129064,0.220382,0.979474,0.020000|3.281138,-22.279591,-3.129360,0.220409,0.979596,0.020000
166|3.301674,-22.212323,-3.586462|3.301137,-22.212298,-3.574224,0.287702,1.278677,0.020000|3.301150,-22.212270,-3.574519,0.287730,1.278801,0.020000
167|3.321684,-22.136115,-4.030186|3.321149,-22.136083,-4.017947,0.363917,1.617407,0.020000|3.321162,-22.136055,-4.018242,0.363945,1.617533,0.020000
168|3.341694,-22.051044,-4.472297|3.341161,-22.051006,-4.460057,0.448994,1.995528,0.020000|3.341174,-22.050977,-4.460351,0.449023,1.995656,0.020000
169|3.361704,-21.957145,-4.912617|3.361174,-21.957100,-4.900376,0.542900,2.412890,0.020000|3.361187,-21.957071,-4.900670,0.542929,2.413020,0.020000
170|3.381714,-21.854453,-5.350970|3.381186,-21.854402,-5.338728,0.645598,2.869325,0.020000|3.381199,-21.854372,-5.339021,0.645628,2.869457,0.020000
171|3.401725,-21.743012,-5.787180|3.401199,-21.742954,-5.774937,0.757046,3.364650,0.020000|3.401212,-21.742924,-5.775229,0.757076,3.364784,0.020000
172|3.421735,-21.622864,-6.221073|3.421212,-21.622800,-6.208829,0.877200,3.898667,0.020000|3.421225,-21.622769,-6.209121,0.877231,3.898803,0.020000
