result_new_OneBody2_E-0.05_ecc0.0_RK4.txt
geod|
38|1.3816780075615043e-07,2.000141332558769e-06,1347.6175502632327
39|1.4547735105452375e-07,2.000202137253382e-06,1274.9233971848457
40|1.7639875160568863e-07,1.999632306848298e-06,1033.586427707923
41|1.8078360142226302e-07,2.000328558793285e-06,1006.4767728136154
42|2.0966080072071236e-07,1.999761925830512e-06,853.8082078081828
43|2.3753560185468814e-07,1.999829143173315e-06,741.9071194206525
44|2.3637955237632013e-07,2.0005301912817686e-06,746.3211691410988
45|2.610005527259318e-07,1.999968356258819e-06,666.2697781176428
46|2.839927528697217e-07,2.000040369765088e-06,604.2575381078766
47|3.348588055729351e-07,1.9994818512003576e-06,497.1119223755498
48|3.545656053205448e-07,2.0001892124810183e-06,464.123869452241
49|3.7197400537536396e-07,2.000266023927111e-06,437.74349686307124
50|4.184687600883308e-07,1.9997123015258467e-06,377.86417822533406
51|4.6345901161259917e-07,1.9997923281778185e-06,331.4928134031894
52|4.738206111909449e-07,2.000506084343101e-06,322.20748466700144
53|4.850004877710035e-07,1.9999356091204845e-06,312.3574428372057
54|4.466080394394112e-07,2.0000413822884866e-06,347.8292385419141
55|3.759400417635561e-07,1.9994957760616217e-06,431.8656046006361
56|3.4218209421510437e-07,2.0002158453991115e-06,484.54719846963263
57|3.114546451854494e-07,2.000305462601659e-06,542.2461483631486
58|2.47354646987219e-07,1.999764650761904e-06,708.4605141318543
59|1.8556824699089702e-07,1.9998574884994014e-06,977.6937977958609
60|1.2637624990929908e-07,1.9999519249580544e-06,1482.5377999374334
61|7.006424951327972e-08,2.000047958361506e-06,2754.5912819381933
62|1.6922649948014623e-08,2.000145590486113e-06,11719.340331629159
63|3.2753350254211e-08,2.000244819555519e-06,6006.9930374476835
64|1.1912990061091477e-07,1.9997137208349614e-06,1578.5993361701387
65|2.0269995282262698e-07,1.9998161722156738e-06,886.5893624383905
66|2.831539038794517e-07,1.999920220541185e-06,606.3014823883972
67|3.6017735638438353e-07,2.0000258658114944e-06,455.2891736139721
68|4.3345110967152323e-07,2.0001331098029596e-06,361.4437626699572
69|4.963967885629472e-07,2.000214001540712e-06,302.9466039317594
70|3.8731399243374653e-07,1.9997199682819655e-06,416.30460229862086
71|3.2659244375565777e-07,2.000463853235601e-06,512.5260677287014
72|2.2542384847668018e-07,1.9999456650765524e-06,787.1934706959119
73|1.2840884799913965e-07,2.00006092221372e-06,1457.5725141830728
74|1.0889198875929651e-08,1.9995460576183177e-06,18262.65532846749
75|9.918000110076264e-08,2.0002962592968743e-06,1916.8342781773706
76|2.3030695217585162e-07,1.9997845885910692e-06,768.3127320725113
77|3.571230067223041e-07,1.9999062637054976e-06,460.00487956817864
78|4.792609615833499e-07,2.0000295375410815e-06,317.31534547139404
79|4.0240324139517725e-07,2.0001224587673505e-06,397.0443209733354
80|2.907104956761941e-07,2.0002802756380333e-06,588.0660675788024
81|1.3361929873667577e-07,1.9997767193302707e-06,1396.6226722018955
82|1.8540699642244363e-08,1.9999064111431153e-06,10686.574669417521
83|1.6537830127560937e-07,2.0000376999007585e-06,1109.3712926507922
84|3.0649750293321176e-07,2.0001705838268435e-06,552.5895202032679
85|4.952303633842803e-07,1.9996735467486815e-06,303.7865394769847
86|3.741839940119007e-07,2.00040642539534e-06,434.6050225044416
87|1.9698184949845654e-07,1.999946732667013e-06,915.2949308574156
88|2.5866599528967527e-08,2.0000860345703586e-06,7632.311440204961
89|1.9500060233212935e-07,1.999595516721797e-06,925.4304308845374
90|3.5330875647332505e-07,2.000369462962226e-06,466.18168282315264
91|4.3656688930582277e-07,1.9998453879566114e-06,358.08453113256707
92|2.3459449671747734e-07,2.0000272602516134e-06,752.5465380631884
93|3.95937007624525e-08,2.0001745753006617e-06,4951.749487376707
94|2.0740735173774283e-07,1.9996921736264994e-06,864.1375567800602
95|4.4780671082378376e-07,1.9998427198686386e-06,346.58614342552715
96|3.170065951962897e-07,1.999956110054768e-06,530.887855445531
97|9.113764853907469e-08,2.0001479956732737e-06,2094.64516337145
98|1.2675480043355947e-07,2.0003033256443814e-06,1478.0888130488377
99|3.987750076817065e-07,1.9998290383682615e-06,401.49307249577726
100|3.3486024442197504e-07,1.999947249586853e-06,497.2483395391106
101|7.858704798024974e-08,2.000147151903775e-06,2445.1358758334404
102|2.335375022255448e-07,1.999677790465171e-06,756.2555355815748
103|5.251530357242018e-07,2.0004307348386874e-06,280.9233878044775
104|2.2978879776758276e-07,2.0000055123148286e-06,770.366846314985
105|1.231068011975367e-07,1.999541074937383e-06,1524.2328250645774
106|4.00945157963406e-07,2.0003402898538525e-06,398.90620952115904
107|2.6114209816796574e-07,1.9998358933293048e-06,665.8037165815437
108|6.543990060947635e-08,2.000049839523399e-06,2956.3155214110634
109|3.824215060177494e-07,2.000222830034204e-06,423.0414081213747
110|2.387849971086098e-07,1.9997221567535917e-06,737.4572024908379
111|1.2824875028627503e-07,1.9999421265737283e-06,1459.4242611405462
112|4.853676127680728e-07,2.000119941669709e-06,312.0835195951656
113|1.654108991999692e-07,2.000253800815699e-06,1109.2636038436283
114|2.4235070306133366e-07,1.9998489459993607e-06,725.1880109022183
115|3.575166420688447e-07,1.999985235201507e-06,459.410388178904
116|1.0249499915460092e-07,1.999584512191177e-06,1850.909340635296
117|4.784620113440496e-07,2.000401085666681e-06,318.08984584739466
118|8.016250063747066e-08,1.999910251626602e-06,2394.8201911403153
119|3.472387550829126e-07,2.000146258396285e-06,476.0146956864582
120|1.5846599765723113e-07,1.999657955664702e-06,1161.8845589765253
121|3.2188000531618854e-07,1.9998979929880534e-06,521.3178700005045
122|2.0649544829609567e-07,2.000042726990614e-06,868.5650427135492
123|2.4992275449164936e-07,2.000286750458713e-06,700.3619976609806
124|2.2510884889470617e-07,1.9998033646828617e-06,788.3717252795612
125|2.846364033359805e-07,2.000051420480986e-06,602.6688775715577
126|2.1524129856231866e-07,2.000200971963295e-06,829.2830815105765
127|3.485947068782025e-07,1.9998226097328597e-06,473.6812895531398
128|9.703905057278917e-08,1.999974591271325e-06,1960.999751611482
129|4.4074675997762824e-07,2.0002306637678657e-06,353.82765011577055
130|5.006414838248929e-08,1.9997547298089557e-06,3894.3847931475066
131|3.5384824315087826e-07,1.9999620874955326e-06,465.20333962567213
132|2.2490160134225334e-07,2.0002241853944724e-06,789.3774759524937
133|1.233862505500838e-07,1.9997519764558547e-06,1520.7251355321266
134|5.108771627959641e-07,2.00001810668482e-06,291.4870838498597
135|1.3417660227332817e-07,2.000178531247343e-06,1390.7059035321404
136|1.7176009947661441e-07,1.999763796334264e-06,1064.2772695334502
137|5.040187627258774e-07,2.0000359519656286e-06,296.8177575669729
138|1.6830715132698515e-07,2.000200000296104e-06,1088.4224672130176
139|9.545249923803567e-08,1.9997901929968975e-06,1995.0632083607363
140|3.744618428669355e-07,2.000012024439002e-06,434.10302345537065
141|3.2663715465730547e-07,2.0002921967687826e-06,512.3896709997393
142|1.0474995093545658e-07,1.9998311628910415e-06,1809.1475891222808
143|1.331470489418507e-07,2.0000578206946784e-06,1402.1420576645025
144|2.967888974581001e-07,1.9996562716784183e-06,573.7638398217792
145|4.2766916052983106e-07,2.000574307103875e-06,367.78549676703415
146|3.226133546974097e-07,1.99948849299858e-06,519.7785875522636
147|1.0846950004861355e-07,2.0003513157007546e-06,1744.1601692680827
148|3.0420000740605246e-08,1.9999562823613815e-06,6474.478085701682
149|1.8696929870998247e-07,2.000192587559013e-06,969.7973417879762
150|2.671638448248359e-07,1.9998008902177844e-06,648.5297614012629
151|3.651868940579561e-07,2.0000404301612207e-06,447.6758511064773
152|3.8577439198661523e-07,1.9996520688181363e-06,418.3475394830033
153|5.209932361083247e-07,2.000524336409626e-06,283.9827847580113
154|5.135305620740382e-07,1.9995717082110787e-06,289.3773527587615
155|4.3663435889129687e-07,2.0003857628125843e-06,358.1375061486158
156|4.380175102625117e-07,2.000003913593673e-06,356.60364408606296
157|5.188230129959948e-07,1.999623810533535e-06,285.41540379762836
158|5.14345986246667e-07,2.0004404905904494e-06,288.9289591211255
159|3.7287304266442334e-07,1.9994972255688026e-06,436.2407567146927
160|3.5187724378715757e-07,2.000380488809128e-06,468.48816572495156
161|2.507116967365164e-07,2.00000689964952e-06,697.7317874209167
162|6.825800014098604e-08,1.999635058425042e-06,2829.524823895838
163|9.368950060206771e-08,1.9998939553289574e-06,2034.5977323790112
164|2.3435200269261713e-07,2.000154440295887e-06,753.4829731834412
165|3.529459071671681e-07,2.0004165115494743e-06,466.77708139621626
166|4.4101608942526127e-07,1.999984535316912e-06,353.4946872172672
167|1.5738599934422837e-07,1.9996870062044536e-06,1170.5621939285832
168|1.0431230101914934e-07,1.999953962439349e-06,1817.27528095867
169|3.432760049548733e-07,2.000222506737259e-06,482.6863741904146
170|3.2821759532453143e-07,1.9997956037798303e-06,509.2895787023527
171|2.8514449468275416e-08,2.0001350335974166e-06,6914.461337655231
172|3.5584295687840495e-07,1.999779712491545e-06,461.98378353035366
173|2.772979961207511e-07,1.9999852831631415e-06,621.2404384964382
174|5.934550095787472e-08,2.0003307348304133e-06,3270.652707524215
175|5.125744859668657e-07,1.9999100935308434e-06,290.16965305216604
176|4.175999990252421e-09,1.9996310971492903e-06,47783.88653775885
177|3.6821255733343605e-07,2.000541069691053e-06,443.31147318244683
178|5.4791851056279484e-08,1.9994957671798375e-06,3549.2575604464505
179|3.7823815723925236e-07,2.000479726760318e-06,428.8942134663918
180|9.551344781755233e-08,2.0000653435658933e-06,1994.0143919695724
181|4.813507885614854e-07,1.9997239615321405e-06,315.440051009017
182|1.002766989444126e-07,2.0000855602830825e-06,1894.5666155123536
183|2.228564977002634e-07,1.999675065533779e-06,797.2926911125086
184|4.2084275975184937e-07,2.000040701943817e-06,375.2465512589891
185|4.394954977726684e-08,2.0002608263069988e-06,4451.265795540971
186|2.4374399743010144e-07,1.999927704332549e-06,720.5033664084668
187|4.337791104092048e-07,2.000299360815916e-06,361.1331695823104
188|2.081443035706343e-07,1.9998951241717577e-06,860.8214540894646
189|7.342675090171724e-08,1.99956709323601e-06,2623.2133639039253
190|2.091472488530144e-07,2.0004964742526e-06,856.5014530305964
191|2.808522463482177e-07,1.999543831843198e-06,611.9557909335864
192|5.022328863901748e-07,2.0004763481296095e-06,298.31647873721255
193|4.817532115453105e-07,1.999604588576176e-06,315.06824254727496
194|3.2158860463482597e-07,2.0004633931591798e-06,522.0566787280194
195|3.761494067333615e-07,1.9995176252507463e-06,431.5753765545963
196|2.7733815421981944e-07,2.0004564156295146e-06,621.3058806340595
197|3.95151007026584e-07,1.999514086747922e-06,406.0126511618389
198|3.577150060607437e-07,2.000456014172869e-06,459.23178515837014
199|5.38782014558592e-07,1.9995171225417607e-06,271.1180159159369
200|4.2930649080119565e-07,2.0003820431213626e-06,365.9566267885068
201|1.8494224818255134e-07,1.9995261393290775e-06,981.1624488069384
202|9.963764924236784e-08,2.000474340846381e-06,1907.7494361395882
203|2.0786875154499285e-07,1.9995423237162413e-06,861.9254018964191
204|3.5438110579377735e-07,2.000493662279723e-06,464.50347650415006
205|2.666919947102997e-07,1.9994829401071e-06,649.7348925973891
206|5.902399990986851e-08,2.0005189647065436e-06,3289.331403770328
207|3.7446540623875535e-07,1.999593823853729e-06,433.98626162514154
208|3.4832489426150914e-07,2.00046809162302e-06,474.3109736283001
209|1.4792895086657154e-07,1.9996291396040533e-06,1251.749693275167
210|3.814962425963131e-07,1.9998788705066772e-06,424.21980801076563
211|4.486619964438887e-08,2.000297875781598e-06,4358.362624060053
212|4.2261364008311375e-07,1.9999231959388908e-06,373.22731834816636
213|1.9906590154050718e-07,1.9997195703780335e-06,904.5515353974964
214|2.0612899831462528e-07,1.9999741756038247e-06,870.2536721937403
215|3.4257435466145125e-07,2.0004012544205807e-06,483.93199234002066
216|1.2885017497410445e-09,2.0000316496293635e-06,155121.49271674006
217|2.4601379777777765e-07,1.999749352776803e-06,712.8606488092838
218|4.623137606074579e-07,2.0001825280502317e-06,332.6461157941933
219|2.796115037284608e-07,1.9998168170332065e-06,615.21263981159
220|5.861874896595509e-08,2.0001658853630033e-06,3312.1606493592526
221|6.239644889660667e-08,1.9998902622830883e-06,3105.1347434803283
222|2.2255424703132576e-07,2.0002425653586897e-06,798.7662972242198
223|2.8234369686686023e-07,1.999970280053276e-06,608.3459989533134
224|2.409505963640868e-07,1.99969975511749e-06,729.921064854248
225|2.3938849658122763e-07,2.0000569573852545e-06,735.4858257387523
226|1.3628264916576427e-07,1.999789768447613e-06,1367.3839851874427
227|7.390850065291943e-08,2.000150205461182e-06,2606.251903084946
228|9.035099957088732e-08,1.9998863542980416e-06,2113.463452309652
229|2.1295870311632825e-07,2.000250027833772e-06,839.2666270798708
230|4.377737585770092e-07,1.999989512668776e-06,356.85459063827284
231|3.693492445222546e-07,2.000263977564032e-06,441.56438851021096
232|6.168029997866142e-08,1.999473086655712e-06,3141.6721179168044
233|3.0358200575619776e-07,2.0004688821018135e-06,558.9550250578292
234|1.9333724843306754e-07,1.9994959341573804e-06,934.201091803371
235|1.0754829915526898e-07,2.000587913997265e-06,1760.1762461245326
236|3.2868529409313396e-07,1.9996176021663814e-06,508.3684418201515
237|1.7978235256066455e-07,2.0000881573167817e-06,1012.5052758678777
238|1.958915998301336e-07,1.999745933289887e-06,920.8431270273746
239|3.719307066774036e-07,2.0002205225466696e-06,437.7938649958185
240|5.602590036346555e-08,1.9998808333809848e-06,3469.5648269940266
241|3.0601489520165615e-07,2.0002630165549817e-06,553.6489066118362
242|4.2542620803942555e-07,2.0001185543350175e-06,370.1446494217066
243|2.743534039950646e-07,1.999782764272595e-06,628.9075823927338
244|7.618140074328039e-08,2.000169846638755e-06,2525.535665035906
245|1.5921450824407657e-08,1.9999336409171065e-06,12461.252507536556
246|1.2492513690176565e-09,1.9996991991177993e-06,159971.80369874273
247|3.468305109777248e-08,2.0000911788997655e-06,5666.768250179182
248|3.880540155876133e-08,1.9998600730986027e-06,5053.561083681357
249|6.307575084463224e-08,2.0002552876263735e-06,3071.1953656380383
250|1.9439595000392274e-07,2.0000275160469982e-06,928.8421728984783
251|4.334470098399379e-07,1.9998015101663213e-06,361.37162438951935
252|3.6512609291605713e-07,2.0001008813608223e-06,447.7836068595206
253|6.84436987086201e-08,1.9999783589241815e-06,2822.078141098905
254|1.7678030062029393e-07,2.000381705613563e-06,1031.5636971962047
255|2.9653324595813046e-07,1.9994362716602154e-06,574.2705241025586
256|4.68600092062843e-09,2.0005684522317324e-06,42592.446845773135
257|4.111208902202179e-07,1.9996256543919344e-06,386.3838598230389
258|1.074047499827202e-07,2.0001377141198873e-06,1762.243256878005
259|2.5142899673369357e-07,1.999821698461801e-06,695.3822846375812
260|3.226464055927636e-07,2.0003377922961363e-06,519.9783284804089
261|1.9589100119787872e-08,2.00002431149926e-06,10109.883553961427
262|1.733598473663278e-07,1.999815946618355e-06,1053.5635136967624
263|2.5557824656630146e-07,1.9996093474361487e-06,682.3863628070612
264|3.926424412270535e-07,2.0000280649412616e-06,409.3764338595034
265|4.001766082950553e-07,2.000554289338652e-06,399.9178482375506
266|4.8441551037115e-07,1.99962379099361e-06,312.7910333551326
267|5.12511812544858e-07,2.000047407690886e-06,290.24415803408044
268|3.337895932986612e-07,1.9997421993878106e-06,499.10262019419025
269|2.5176144724525784e-07,2.000275499014492e-06,694.51223406175
270|5.852825069041501e-08,2.000080664643633e-06,3317.291036465541
271|2.464923039013911e-07,1.999887597747829e-06,711.3387582875129
272|4.925428882529559e-07,2.0002107046224182e-06,306.09878902467625
273|1.3453940006513676e-07,2.0001290188531584e-06,1386.6492773751058
274|3.357223565814138e-07,1.9999410518778404e-06,495.7128003755234
275|6.610850000754454e-08,1.9996450095760565e-06,2924.792589981394
276|4.5678840976393076e-07,2.0001925751245153e-06,337.8816389317363
277|1.0767640112874233e-07,1.9998990641312275e-06,1757.3234647209895
278|3.029011939048587e-07,2.000339618390967e-06,560.3934413739136
279|4.2518739284957974e-07,1.9995365452274427e-06,370.2718328092166
280|3.7525815699268605e-07,2.0000922749119354e-06,432.9910190202523
281|1.2826755124706324e-07,2.0004264769113433e-06,1459.5732961785566
282|1.7179075051387827e-07,1.9996287043966277e-06,1063.9909007994502
283|1.521567511986177e-07,2.000077490293961e-06,1214.4848812414255
284|2.466699022818375e-07,1.999905597571683e-06,710.7619045012844
285|2.7656815326793094e-07,2.000357616438464e-06,623.2783647727429
286|3.8339704389045437e-07,1.9994528699385228e-06,421.5097251792619
287|1.2441059915602182e-07,2.0000217748616933e-06,1507.5975748284038
288|6.836055099768146e-08,2.0004786911442807e-06,2826.3641997445716
289|4.262712405278535e-07,1.999578044475925e-06,369.08584355816237
290|3.92330079534986e-09,2.000153047632125e-06,50881.38409379242
291|4.495392396108855e-07,1.999876980463e-06,344.87261716998586
292|2.0069151673851593e-08,2.000456012396512e-06,9867.815505639619
293|1.9409489659949486e-07,1.999560932830491e-06,930.1975826579743
294|4.7633023925186535e-07,2.000026764648055e-06,319.88238407650556
295|3.4010200522516243e-07,1.999990454137901e-06,488.0560606556317
296|1.04137500400725e-07,2.000342362862284e-06,1820.8665035792983
297|1.7060220258713343e-07,1.9995704025888017e-06,1072.0659946154801
298|1.670934999253859e-07,2.0000427998212444e-06,1096.960265189457
299|2.8017095310417517e-07,1.999895617998959e-06,613.8126189888584
300|3.216735056099651e-07,2.000371242871779e-06,521.8638488981635
301|5.025410381165329e-07,2.0001073472997177e-06,297.99880917106674
302|3.821225114108984e-08,1.9994638780218565e-06,5132.520509297665
303|1.6350310083623754e-07,2.000565347159977e-06,1123.5641629596469
304|3.0902249648079305e-07,1.999684613451791e-06,547.100012531314
305|1.2634614954265544e-07,2.0002891254478072e-06,1483.1817057254239
306|3.025439951898079e-07,2.0000318681212548e-06,561.0714143794158
307|3.6749535503588504e-07,2.0000198706071615e-06,444.22997276029906
308|1.7432349963542038e-07,1.999765354199212e-06,1047.1576456309765
309|9.452045013347288e-08,2.000254793799172e-06,2016.213783339585
310|5.089249910383842e-08,1.99950521917458e-06,3828.8800007539285
311|8.34022504392351e-08,1.9999980001017548e-06,2298.014429549363
312|2.517550612424202e-09,1.999872202063102e-06,79337.21934302578
313|1.0573749875675276e-08,2.0003682070779405e-06,18818.247836368366
314|1.3656430120079222e-07,2.0002457326029344e-06,1364.691515289891
315|4.0145799218294087e-07,1.9993796591677437e-06,398.02960660866455
316|3.776325030457883e-08,2.000005627778023e-06,5196.169190011487
317|2.4579820134817965e-07,2.000508196431383e-06,713.8823577466339
318|1.3259089826078707e-07,1.999646221051421e-06,1408.132343381826
319|3.8831175785958294e-07,2.0002782825656595e-06,415.1217397050795
320|4.843480105876097e-08,2.000038678673377e-06,4029.342198075585
321|1.720424975815149e-07,1.999927397022816e-06,1062.4612669176329
322|2.7278924541462857e-07,1.9998178864000238e-06,633.0999737032821
323|4.563448889882693e-07,2.000329375917431e-06,338.3371928087599
324|3.1727744520537726e-07,1.999604059221838e-06,530.2383259318896
325|2.616208973904577e-07,2.000118893619174e-06,664.5103711398422
326|8.619919888985805e-08,2.000016248615566e-06,2220.2260280528917
327|2.0929335242669822e-07,1.9999153764160837e-06,855.5560906391058
328|5.593636345224695e-07,2.0003044642891155e-06,257.6035946628496
329|2.3321000242049195e-08,1.999718236334047e-06,8474.75329350768
330|4.264811579446359e-07,2.0002413059216906e-06,369.0104752954535
331|1.8121498968071137e-08,2.000015461689486e-06,10936.699917668946
332|2.696884955355472e-07,1.9999222384825543e-06,641.5675016137083
333|4.366722397008971e-07,1.9998307880797483e-06,357.97067142384685
334|4.952134116109619e-07,1.9998741471738413e-06,303.84086946840125
335|3.602678049219321e-07,2.00027201557873e-06,455.2180872815369
336|3.4571075779865623e-07,2.0001856579909827e-06,478.57200358106917
337|5.255732862252671e-07,1.9999669351733473e-06,280.53055350993185
338|2.9845484483814744e-07,2.0000176697010374e-06,570.1240419754789
339|4.980675072374652e-08,1.999936630525667e-06,3915.392695697676
340|4.575162400044519e-07,1.9997220253031855e-06,337.08219522081384
341|8.011400076668451e-08,2.000397001822307e-06,2396.9380915678526
342|3.441764935274705e-07,1.9995672939643327e-06,480.9714874687504
343|2.754383547909356e-07,2.0002464165003175e-06,626.2047502493083
344|3.969119966029666e-08,2.000037074623151e-06,4938.993761188327
345|7.450250016916016e-08,1.9999654554681e-06,2584.4273023416913
346|6.693064946716731e-08,1.999895609117175e-06,2888.0116583930944
347|6.26137506287705e-08,1.9998275373467322e-06,3093.911109403863
348|9.601074957288347e-08,2.000378357180921e-06,1983.4941567271048
349|4.6948376208888476e-07,1.999696582544175e-06,325.93519606447717
350|2.296360968045974e-07,2.0001115110801493e-06,770.9917730321334
351|1.6849875272839654e-07,2.000188951356563e-06,1087.0645443771748
352|2.869897954838052e-07,1.9999894771416393e-06,596.8852233125823
353|3.5485755489617077e-07,2.000071264163239e-06,463.6265133902667
354|1.4371030054860512e-07,1.999874536195989e-06,1291.6013873477355
355|5.5057498116184433e-08,1.999819433606831e-06,3532.238118388045
356|8.906174997491689e-08,1.9997661038217984e-06,2145.370323831507
357|2.200749982250727e-08,2.0003308627281058e-06,8989.314455803604
358|3.0117695537512645e-07,1.9996646312137045e-06,563.9500783594323
359|4.783551119658114e-07,2.0002327367762973e-06,318.14808428748563
360|1.9663424843940902e-07,2.0000431319999734e-06,917.138747635953
361|2.2487280304517299e-07,2.0001409843928286e-06,789.4543747876152
362|2.0523124888427446e-07,1.9999541258641784e-06,874.4881136458464
363|5.12626236570668e-07,1.9999119924563047e-06,290.13063510661874
364|2.76428753664959e-07,2.0000163658551173e-06,623.519655368126
365|2.1467215205461798e-07,1.9998336284743345e-06,831.5757117697906
366|4.6561748234807965e-08,2.0004123282291175e-06,4196.256914884648
367|2.3042415264740157e-07,1.999761638060704e-06,767.8611226665847
368|5.375608154167821e-07,1.9997283722261727e-06,272.00039788535213
369|2.3608499688521078e-07,2.000165459037362e-06,747.2226043274923
370|8.55411013134244e-08,2.000281551062244e-06,2238.3864836310327
371|2.1061424781976257e-07,1.9994909248310933e-06,849.3616626270215
372|3.56502155796079e-07,2.000226514198289e-06,461.0699631624186
373|7.379895095027678e-08,2.000053644479749e-06,2610.138313249625
374|8.605220003232716e-08,2.000029798665537e-06,2224.2053055171014
375|1.2298259832732583e-07,2.0000077256554505e-06,1526.2526185471424
376|3.69286503598687e-08,1.9999874272258467e-06,5315.815113024774
377|1.7216815173526356e-07,1.9999689033767254e-06,1061.6369713093056
378|5.043612123500907e-07,1.99995215233173e-06,296.53171246315213
379|1.171025054702568e-08,1.9997866420595756e-06,16977.23190062323
380|3.2893935575373234e-07,2.000537596913432e-06,508.17824377669734
381|5.9119198425605646e-08,1.9997604852051154e-06,3282.5906616808616
382|8.713930021997385e-08,1.9997498466040042e-06,2194.888576745337
383|3.496755951459818e-07,2.0003548897307155e-06,472.0601945055993
384|2.4934249687191823e-07,1.9997337510346824e-06,702.0027777542879
385|2.6647199646845365e-07,2.000342140817679e-06,650.6763064517701
386|8.05287001526267e-08,1.9997247484582203e-06,2383.244786850062
387|3.088620044167101e-07,2.0003364848975025e-06,547.6473170195097
388|6.747644931692776e-08,1.9995688091967168e-06,2863.3580744668598
389|4.064887573207443e-07,2.0003373446542128e-06,392.1015178473498
390|2.7730990481700246e-07,1.9995726159294236e-06,621.0606549553096
391|2.7303750371743263e-08,2.0001900651323012e-06,7225.697158447157
392|9.99942511015206e-08,2.000195939544369e-06,1900.310935389317
393|1.413991519427782e-07,1.999590685031194e-06,1314.146165346447
394|2.6006415332346933e-07,2.0002131559948566e-06,669.1229761707988
395|4.67596239062118e-07,2.0000676190790045e-06,327.73389775132574
396|1.0354724899741541e-07,2.0002367371318996e-06,1831.7140305502724
397|3.3713129354850935e-07,1.999481447967355e-06,493.086873342908
398|2.7275270397808526e-07,2.0002675640284906e-06,633.3630555645033
399|3.676719906309245e-08,2.000127521384343e-06,5339.9779486931475
400|7.64992496016248e-08,2.0001466030095116e-06,2514.596369801554
401|1.837980008190243e-07,1.9995553603990857e-06,987.9092000396331
402|3.1639675590611205e-07,2.0001902392152715e-06,532.1778595633928
403|3.961744923230981e-07,2.0000548115461925e-06,404.841894241656
404|1.8444049842969434e-08,2.00024023833123e-06,10744.908007520315
405|2.323664478609544e-07,1.99949586132675e-06,760.4925021374975
406|3.907875072428624e-07,2.0002974849830935e-06,411.863211568831
407|1.69081351586442e-07,2.0001675515857187e-06,1082.9616529668815
408|3.249823041784339e-07,1.9995884450452195e-06,515.2914849010766
409|3.4862675590829895e-07,2.000234058385786e-06,473.7465712218363
410|4.7208178877156115e-07,2.000107366839643e-06,323.6781452731464
411|5.3066999683437643e-08,1.9996958311452318e-06,3668.2473911735815
412|5.224470367437561e-07,2.0001831373406276e-06,282.8489773445982
413|2.48559551607741e-07,1.9997761491197252e-06,704.5460881244385
414|8.223720016076186e-08,2.000266000834472e-06,2332.31286683428
415|3.16246495657424e-08,1.9996990321402563e-06,6223.2290621377915
416|1.1805779820406315e-07,2.000355380005203e-06,1594.3864873268133
417|1.7786635098104853e-07,1.999792155871205e-06,1024.3229227119416
418|5.965373670591134e-07,1.9998414586552826e-06,235.24160749801106
