OneBody2_E-0.25_ecc0.4_RK4.txt
initial value : [x, y, v_x, v_y] = [1.20,0.00,0.00,1.08] , numerical interval dt = 0.02000 , [M, m] = [ 1, 1]

num|geodesic|
num|newtonian
num|degree, x, y, simple error, relative error
  1|0.000000,1.200000,0.000000,0.000000,0.000000
  2|0.018002,1.199861,0.021602,0.000194,0.016203
  3|0.036002,1.199444,0.043200,0.000778,0.064798
  4|0.053997,1.198750,0.064792,0.001750,0.145751
  5|0.071987,1.197778,0.086374,0.003110,0.258998
  6|0.089970,1.196529,0.107943,0.004859,0.404455
  7|0.107942,1.195003,0.129495,0.006996,0.582013
  8|0.125903,1.193200,0.151027,0.009520,0.791537
  9|0.143851,1.191121,0.172535,0.012431,1.032870
 10|0.161783,1.188765,0.194017,0.015729,1.305832
 11|0.179697,1.186134,0.215470,0.019412,1.610219
 12|0.197593,1.183228,0.236888,0.023480,1.945803
 13|0.215467,1.180048,0.258271,0.027933,2.312336
 14|0.233318,1.176594,0.279613,0.032768,2.709546
 15|0.251145,1.172867,0.300913,0.037986,3.137141
 16|0.268944,1.168868,0.322166,0.043585,3.594807
 17|0.286716,1.164597,0.343369,0.049565,4.082210
 18|0.304456,1.160055,0.364519,0.055923,4.598996
 19|0.322165,1.155244,0.385614,0.062659,5.144790
 20|0.339840,1.150164,0.406648,0.069770,5.719201
 21|0.357479,1.144816,0.427621,0.077257,6.321817
 22|0.375081,1.139202,0.448527,0.085117,6.952212
 23|0.392644,1.133322,0.469364,0.093349,7.609940
 24|0.410166,1.127178,0.490129,0.101951,8.294540
 25|0.427646,1.120771,0.510819,0.110920,9.005536
 26|0.445081,1.114102,0.531430,0.120257,9.742438
 27|0.462471,1.107173,0.551960,0.129957,10.504742
 28|0.479814,1.099985,0.572404,0.140021,11.291928
 29|0.497108,1.092540,0.592761,0.150444,12.103468
 30|0.514352,1.084839,0.613027,0.161226,12.938820
 31|0.531544,1.076883,0.633199,0.172364,13.797432
 32|0.548682,1.068675,0.653274,0.183856,14.678743
 33|0.565766,1.060215,0.673249,0.195699,15.582181
 34|0.582794,1.051507,0.693120,0.207891,16.507166
 35|0.599764,1.042551,0.712886,0.220429,17.453113
 36|0.616675,1.033349,0.732543,0.233312,18.419429
 37|0.633526,1.023903,0.752088,0.246535,19.405513
 38|0.650316,1.014216,0.771518,0.260097,20.410762
 39|0.667043,1.004290,0.790831,0.273995,21.434568
 40|0.683706,0.994125,0.810023,0.288225,22.476318
 41|0.700304,0.983725,0.829092,0.302785,23.535398
 42|0.716836,0.973091,0.848035,0.317672,24.611193
 43|0.733301,0.962226,0.866850,0.332883,25.703083
 44|0.749697,0.951133,0.885533,0.348414,26.810451
 45|0.766023,0.939812,0.904083,0.364263,27.932680
 46|0.782280,0.928267,0.922495,0.380426,29.069152
 47|0.798464,0.916500,0.940769,0.396900,30.219253
 48|0.814577,0.904514,0.958901,0.413681,31.382369
 49|0.830616,0.892310,0.976889,0.430766,32.557890
 50|0.846581,0.879892,0.994730,0.448151,33.745210
 51|0.862471,0.867262,1.012422,0.465833,34.943727
 52|0.878286,0.854422,1.029963,0.483809,36.152842
 53|0.894024,0.841376,1.047350,0.502073,37.371965
 54|0.909684,0.828126,1.064582,0.520624,38.600507
 55|0.925267,0.814674,1.081655,0.539457,39.837889
 56|0.940772,0.801023,1.098567,0.558568,41.083538
