OneBody2_E-0.10_ecc0.8_RK4.txt
initial value : [x, y, v_x, v_y] = [1.00,0.00,0.00,1.34] , numerical interval dt = 0.02000 , [M, m] = [ 1, 1]

num|geodesic|
num|newtonian
num|degree, x, y, simple error, relative error
  1|0.000000,1.000000,0.000000,0.000000,0.000000
  2|0.026831,0.999800,0.026832,0.000360,0.035994
  3|0.053654,0.999200,0.053663,0.001440,0.143904
  4|0.080460,0.998200,0.080489,0.003240,0.323515
  5|0.107240,0.996800,0.107308,0.005759,0.574467
  6|0.133985,0.995001,0.134119,0.008998,0.896263
  7|0.160688,0.992802,0.160919,0.012957,1.288262
  8|0.187340,0.990203,0.187706,0.017634,1.749689
  9|0.213932,0.987206,0.214477,0.023030,2.279636
 10|0.240456,0.983809,0.241231,0.029143,2.877064
 11|0.266905,0.980014,0.267964,0.035974,3.540807
 12|0.293268,0.975821,0.294674,0.043522,4.269581
 13|0.319540,0.971231,0.321359,0.051785,5.061984
 14|0.345710,0.966243,0.348016,0.060763,5.916505
 15|0.371773,0.960859,0.374643,0.070454,6.831528
 16|0.397720,0.955079,0.401236,0.080858,7.805338
 17|0.423543,0.948904,0.427793,0.091973,8.836131
 18|0.449234,0.942335,0.454310,0.103797,9.922017
 19|0.474788,0.935373,0.480785,0.116329,11.061029
 20|0.500196,0.928019,0.507215,0.129566,12.251132
 21|0.525451,0.920274,0.533596,0.143506,13.490227
 22|0.550547,0.912140,0.559925,0.158147,14.776162
 23|0.575477,0.903619,0.586199,0.173486,16.106738
 24|0.600235,0.894711,0.612413,0.189521,17.479717
 25|0.624814,0.885419,0.638566,0.206246,18.892832
 26|0.649209,0.875744,0.664653,0.223661,20.343792
 27|0.673414,0.865689,0.690669,0.241759,21.830291
 28|0.697423,0.855257,0.716613,0.260538,23.350015
 29|0.721231,0.844448,0.742479,0.279993,24.900650
 30|0.744833,0.833267,0.768265,0.300119,26.479889
 31|0.768224,0.821716,0.793966,0.320912,28.085440
 32|0.791401,0.809797,0.819577,0.342365,29.715030
 33|0.814357,0.797514,0.845096,0.364474,31.366412
 34|0.837091,0.784871,0.870519,0.387232,33.037375
 35|0.859597,0.771870,0.895841,0.410633,34.725744
 36|0.881873,0.758516,0.921058,0.434671,36.429386
 37|0.903916,0.744812,0.946167,0.459338,38.146220
 38|0.925722,0.730763,0.971163,0.484627,39.874216
 39|0.947289,0.716371,0.996043,0.510531,41.611399
 40|0.968615,0.701643,1.020803,0.537043,43.355857
 41|0.989698,0.686582,1.045439,0.564153,45.105738
 42|1.010535,0.671192,1.069947,0.591854,46.859259
 43|1.031126,0.655479,1.094324,0.620137,48.614703
 44|1.051470,0.639448,1.118565,0.648993,50.370424
 45|1.071564,0.623103,1.142668,0.678414,52.124846
 46|1.091409,0.606450,1.166628,0.708389,53.876466
 47|1.111005,0.589495,1.190443,0.738910,55.623854
 48|1.130350,0.572241,1.214109,0.769966,57.365652
 49|1.149445,0.554696,1.237622,0.801548,59.100579
 50|1.168290,0.536864,1.260981,0.833645,60.827422
 51|1.186885,0.518751,1.284181,0.866248,62.545042
 52|1.205232,0.500363,1.307220,0.899347,64.252374
 53|1.223331,0.481706,1.330095,0.932930,65.948418
 54|1.241183,0.462785,1.352804,0.966987,67.632248
 55|1.258789,0.443607,1.375343,1.001508,69.303001
 56|1.276150,0.424177,1.397711,1.036482,70.959884
 57|1.293269,0.404501,1.419906,1.071898,72.602163
 58|1.310147,0.384586,1.441924,1.107745,74.229169
 59|1.326785,0.364437,1.463765,1.144013,75.840292
 60|1.343186,0.344061,1.485426,1.180691,77.434978
 61|1.359352,0.323462,1.506905,1.217768,79.012731
 62|1.375284,0.302648,1.528201,1.255234,80.573104
 63|1.390986,0.281624,1.549313,1.293077,82.115706
 64|1.406460,0.260396,1.570238,1.331287,83.640188
 65|1.421707,0.238971,1.590976,1.369853,85.146252
 66|1.436732,0.217353,1.611526,1.408765,86.633641
 67|1.451535,0.195549,1.631887,1.448013,88.102141
 68|1.466121,0.173564,1.652057,1.487585,89.551575
 69|1.480492,0.151404,1.672036,1.527472,90.981804
 70|1.494650,0.129076,1.691823,1.567664,92.392723
 71|1.508599,0.106583,1.711418,1.608150,93.784261
 72|1.522341,0.083933,1.730820,1.648921,95.156374
 73|1.535880,0.061130,1.750029,1.689966,96.509051
 74|1.549218,0.038180,1.769044,1.731277,97.842303
 75|1.562358,0.015087,1.787867,1.772843,99.156167
 76|1.575303,-0.008142,1.806495,1.798372,99.549295
 77|1.588057,-0.031503,1.824930,1.793699,98.274004
 78|1.600622,-0.054990,1.843172,1.789002,97.017859
 79|1.613001,-0.078600,1.861221,1.784280,95.780741
 80|1.625198,-0.102326,1.879077,1.779535,94.562518
