OneBody2_E-0.10_ecc0.8_RK4.txt
initial value : [x, y, v_x, v_y] = [1.00,0.00,0.00,1.34] , numerical interval dt = 0.02000 , [M, m] = [ 1, 1]

num|geodesic|
num|newtonian
num|degree, x, y, simple error, relative error
1|0.0,1.0,0.0,0.0,0.0
2|0.026831,0.9998,0.026832,1.6250433665376818e-08,1.6247833986514639e-06
3|0.053654,0.9992,0.053663,8.024206632484265e-09,8.019074568900264e-07
4|0.08046,0.9982,0.080489,1.7295209198131545e-07,1.727033997820671e-05
5|0.10724,0.9968,0.107308,6.95286687335539e-07,6.935112682608358e-05
6|0.133985,0.995001,0.134119,2.7815770353711855e-07,2.7704973396463233e-05
7|0.160688,0.992802,0.160919,4.1564923369818985e-07,4.132694749760386e-05
8|0.18734,0.990203,0.187706,5.052614600042915e-07,5.013322398029176e-05
9|0.213932,0.987206,0.214477,4.568694873530177e-07,4.522407159626698e-05
10|0.240456,0.983809,0.241231,2.309004716316565e-07,2.2794794833536766e-05
11|0.266905,0.980014,0.267964,5.730557421923521e-07,5.6403744141727705e-05
12|0.293268,0.975821,0.294674,5.355738177392766e-07,5.254107131297141e-05
13|0.31954,0.971231,0.321359,3.5138048293248403e-07,3.434752566895795e-05
14|0.34571,0.966243,0.348016,7.373872512594914e-08,7.1799729735890885e-06
15|0.371773,0.960859,0.374643,6.186757151027678e-07,5.9989142675290755e-05
16|0.39772,0.955079,0.401236,4.047330106615732e-07,3.9069270258245147e-05
17|0.423543,0.948904,0.427793,4.523710284143334e-07,4.3460569701392216e-05
18|0.449234,0.942335,0.45431,3.9301103083033695e-07,3.756801806370668e-05
19|0.474788,0.935373,0.480785,1.1683652778593512e-07,1.1109283141977353e-05
20|0.500196,0.928019,0.507215,2.379295436227835e-07,2.2497441480362977e-05
21|0.525451,0.920274,0.533596,1.788188588314199e-07,1.6809748892542768e-05
22|0.550547,0.91214,0.559925,3.0101368064805456e-07,2.8124554298018398e-05
23|0.575477,0.903619,0.586199,1.0423544858362277e-06,9.677374749394312e-05
24|0.600235,0.894711,0.612413,9.131407607831932e-08,8.422010188730954e-06
25|0.624814,0.885419,0.638566,7.306819183039437e-07,6.693281737113549e-05
26|0.649209,0.875744,0.664653,4.7650412349220517e-07,4.3342022956645434e-05
27|0.673414,0.865689,0.690669,8.979664221087091e-07,8.108422964424549e-05
28|0.697423,0.855257,0.716613,4.885104170071486e-07,4.37813919816698e-05
29|0.721231,0.844448,0.742479,7.842965146220848e-07,6.974985704111192e-05
30|0.744833,0.833267,0.768265,1.4501112333142885e-07,1.2794500317188847e-05
31|0.768224,0.821716,0.793966,1.2768312911415336e-06,0.00011174524859840137
32|0.791401,0.809797,0.819577,6.369088485502772e-07,5.527941458709129e-05
33|0.814357,0.797514,0.845096,6.651020951764508e-07,5.723826615411712e-05
34|0.837091,0.784871,0.870519,8.5424096685216e-08,7.288103421856655e-06
35|0.859597,0.77187,0.895841,4.499787942258138e-08,3.80530627229262e-06
36|0.881873,0.758516,0.921058,2.1888311230178203e-07,1.8344411890250405e-05
37|0.903916,0.744812,0.946167,4.5685848393262063e-07,3.794031974971279e-05
38|0.925722,0.730763,0.971163,2.32526030208291e-07,1.9131804785532473e-05
39|0.947289,0.716371,0.996043,8.338311974220858e-07,6.796227232747169e-05
40|0.968615,0.701643,1.020803,3.0695404995562114e-07,2.478062302809008e-05
41|0.989698,0.686582,1.045439,1.9117507155108626e-07,1.5285018214334158e-05
42|1.010535,0.671192,1.069947,1.6675092795459534e-07,1.320228253508933e-05
43|1.031126,0.655479,1.094324,3.5216149818495524e-07,2.7607166022244833e-05
44|1.05147,0.639448,1.118565,4.812385345775994e-07,3.735042441598513e-05
45|1.071564,0.623103,1.142668,3.1612882911424833e-07,2.4289257233747673e-05
46|1.091409,0.60645,1.166628,3.546984506108686e-08,2.697656131491035e-06
