OneBody2_E-0.25_ecc0.0_RK4.txt
initial value : [x, y, v_x, v_y] = [2.00,0.00,0.00,0.71] , numerical interval dt = 0.02000 , [M, m] = [ 1, 1]

num|geodesic|
num|newtonian
num|degree, x, y, simple error, relative error
  1|0.000000,2.000000,0.000000,0.000000,0.000000
  2|0.007071,1.999950,0.014142,0.000050,0.002500
  3|0.014142,1.999800,0.028283,0.000200,0.010000
  4|0.021213,1.999550,0.042423,0.000450,0.022499
  5|0.028284,1.999200,0.056561,0.000800,0.039997
  6|0.035355,1.998750,0.070696,0.001250,0.062493
  7|0.042426,1.998200,0.084827,0.001800,0.089987
  8|0.049497,1.997551,0.098955,0.002449,0.122475
  9|0.056569,1.996801,0.113077,0.003199,0.159957
 10|0.063640,1.995951,0.127193,0.004049,0.202432
 11|0.070711,1.995002,0.141304,0.004998,0.249896
 12|0.077782,1.993953,0.155407,0.006047,0.302348
 13|0.084853,1.992804,0.169502,0.007196,0.359784
 14|0.091924,1.991556,0.183589,0.008444,0.422203
 15|0.098995,1.990208,0.197667,0.009792,0.489600
 16|0.106066,1.988761,0.211735,0.011239,0.561973
 17|0.113137,1.987214,0.225792,0.012786,0.639318
 18|0.120208,1.985567,0.239838,0.014433,0.721630
 19|0.127279,1.983822,0.253872,0.016178,0.808907
 20|0.134350,1.981977,0.267893,0.018023,0.901143
 21|0.141421,1.980033,0.281901,0.019967,0.998334
 22|0.148492,1.977990,0.295895,0.022010,1.100476
 23|0.155563,1.975849,0.309874,0.024151,1.207562
 24|0.162635,1.973608,0.323837,0.026392,1.319588
 25|0.169706,1.971269,0.337784,0.028731,1.436547
 26|0.176777,1.968831,0.351715,0.031169,1.558435
 27|0.183848,1.966295,0.365628,0.033705,1.685245
 28|0.190919,1.963661,0.379522,0.036339,1.816971
 29|0.197990,1.960928,0.393398,0.039072,1.953606
 30|0.205061,1.958097,0.407254,0.041903,2.095143
 31|0.212132,1.955168,0.421089,0.044832,2.241575
 32|0.219203,1.952142,0.434904,0.047858,2.392895
 33|0.226274,1.949018,0.448696,0.050982,2.549096
 34|0.233345,1.945797,0.462467,0.054203,2.710169
 35|0.240416,1.942478,0.476214,0.057522,2.876107
 36|0.247487,1.939062,0.489937,0.060938,3.046900
 37|0.254558,1.935549,0.503636,0.064451,3.222542
 38|0.261630,1.931940,0.517310,0.068060,3.403022
 39|0.268701,1.928233,0.530958,0.071767,3.588332
 40|0.275772,1.924431,0.544579,0.075569,3.778463
