result_new_OneBody2_E-0.20_ecc0.4_RK4.txt
geod|
39|8.159106434924013e-08,6.986393555008519e-05,85526.94469953417
40|6.763233999507179e-07,6.992651123161053e-05,10239.212163397853
41|5.28028183399698e-07,6.999949079045109e-05,13156.77170104082
42|2.270353649524992e-07,7.006919250684973e-05,30762.677504674106
43|2.0130945110885534e-07,7.014791548520805e-05,34745.81329829195
44|4.3116135972631753e-07,7.020823721415326e-05,16183.517905852786
45|6.3483037271439e-07,7.028416771737156e-05,10971.330348743786
46|1.464686261165582e-07,7.035668707100484e-05,47935.32943295019
47|1.447677124843949e-07,7.043904551906621e-05,48556.59912023485
48|6.89053347491253e-07,7.050802043284676e-05,10132.59239499476
49|3.3962718593016916e-07,7.058301297746539e-05,20682.497957032796
50|5.314392610422658e-07,7.066091738083813e-05,13196.141734477236
51|4.869879230984253e-07,7.073830171044904e-05,14425.678842379031
52|4.7577512152230383e-08,7.081817712073502e-05,148748.0038513639
53|3.2429480212314843e-07,7.089735766729888e-05,21762.008642487017
54|1.0841473119249656e-07,7.09690914120209e-05,65360.74563060182
55|9.675360801431054e-08,7.105970237919479e-05,73343.98192229126
56|3.7269639641124286e-07,7.113242778933326e-05,18985.89094884725
57|3.279386049381827e-07,7.121080377592293e-05,21614.67546169087
58|1.2924208592224318e-08,7.129125596794239e-05,551510.224016609
59|7.536009714037561e-07,7.13737012802973e-05,9371.020339497078
60|7.795352452433235e-07,7.145418823295557e-05,9066.254979356569
61|2.9881445673396456e-07,7.153631180756292e-05,23840.04379488638
62|9.110864076511405e-07,7.161367921648676e-05,7760.251082124363
63|2.677191823785563e-07,7.169487225944238e-05,26679.87868574373
64|6.896205320128246e-07,7.177924487589138e-05,10308.513311862433
65|1.2229668611141165e-08,7.185900105177723e-05,587479.2986435794
66|6.07386842155222e-07,7.193767662139194e-05,11743.798980914993
67|1.1458991200363755e-07,7.201130462464178e-05,62742.62145375925
68|2.6242022488354166e-07,7.210460410478348e-05,27376.77094506815
69|1.0396808525214851e-07,7.217593714647919e-05,69321.24303956791
70|5.894701191611063e-07,7.22559195960315e-05,12157.774778959316
71|1.163908804890923e-07,7.23348051696604e-05,62048.17249057527
72|3.793821845565759e-07,7.240982962875009e-05,18986.249322271975
73|3.4560554929008447e-07,7.249136202203132e-05,20875.1730465374
74|3.915339199522805e-07,7.25672539996225e-05,18434.091250246434
75|5.615428035898873e-07,7.264478376489691e-05,12836.642282740699
76|6.68344780629937e-07,7.27224154690731e-05,10780.973051144325
77|5.648330025920245e-08,7.27952649866026e-05,128779.26989489704
78|3.2294365848173356e-08,7.286798548200579e-05,225536.83654474787
79|3.985273755446883e-07,7.294056082551847e-05,18202.522060329426
80|1.1203158312156347e-07,7.301375429236145e-05,65072.473920265445
81|9.709000048374605e-08,7.308070960965196e-05,75171.09820324543
82|4.1447499699032164e-07,7.315878114155794e-05,17550.95160692317
83|7.018019672067055e-07,7.322536029796822e-05,10333.90638949303
84|1.331858667796837e-07,7.329127850796979e-05,54929.32126365056
85|3.01297240490328e-07,7.336217512099452e-05,24248.771001555033
86|5.725660792155196e-07,7.342159852630203e-05,12723.253278800228
87|3.4681698868332944e-07,7.349087005126265e-05,21090.100960816962
88|2.8051050904309704e-07,7.355363114758262e-05,26121.346001793463
89|4.5372814083677326e-07,7.361517636494952e-05,16124.511935536364
90|6.909751815165066e-08,7.367542528946558e-05,106525.28446791336
91|4.690276169672103e-07,7.372877686417922e-05,15619.495866985078
92|3.7269653851979e-07,7.379696354670173e-05,19700.818070324833
93|2.1938527927645168e-07,7.384134744015114e-05,33558.296346812866
94|9.831486758038466e-08,7.389507600619183e-05,75061.6493261036
95|1.1668829169586559e-07,7.395769223617066e-05,63280.55957570512
96|7.717740466706147e-07,7.400146708169686e-05,9488.48867760384
97|5.087794077152097e-07,7.404910921504637e-05,14454.266169611863
98|4.874736829751924e-07,7.41044281893366e-05,15101.728991205415
99|2.3222757050689324e-11,7.414114707726682e-05,319260644.60252804
100|3.654828217847239e-09,7.418582376539362e-05,2029703.299731839
101|3.7518553441806546e-07,7.42280800904993e-05,19684.366208476393
102|4.6117990581961976e-07,7.42668237303512e-05,16003.655600163771
103|2.9878403751126825e-07,7.43091570845067e-05,24770.524444166203
104|6.459489725330059e-07,7.434022131702633e-05,11408.683267272756
105|1.1777918129673992e-07,7.437590719439058e-05,63048.60264396257
106|1.8591513128995985e-07,7.440122662183413e-05,39918.91944222406
107|3.2248400327894444e-07,7.443319362776535e-05,22981.204918986823
108|1.874888901909344e-07,7.446843060510133e-05,39618.849756518575
109|3.2102506541953346e-07,7.448138182031272e-05,23101.11101697816
110|4.92434690357868e-07,7.450871897951572e-05,15030.680359941305
111|3.998643149927261e-07,7.452915147698747e-05,18538.6103191887
112|3.132118380211324e-07,7.454146472296586e-05,23699.057275075455
113|1.9026257547238856e-07,7.456615210665873e-05,39091.181934505024
114|2.5084197319280577e-07,7.457413482869768e-05,29629.528068804273
115|2.5349044507905205e-07,7.458072440336139e-05,29321.513059438228
116|1.876627420127619e-07,7.459690073607916e-05,39650.511974831024
117|2.9893370601108415e-07,7.460032984107912e-05,24855.476194548974
118|8.526085404358952e-07,7.459991816682887e-05,8649.609536949953
119|1.7667309837321454e-08,7.46016687047657e-05,422158.22375726263
120|5.788685466523447e-07,7.460188313501703e-05,12787.53440940042
121|2.1395633420517868e-07,7.459550929000969e-05,34764.82864231282
122|2.56580174884391e-07,7.458640111313031e-05,28969.432642930104
123|3.522634641761613e-07,7.458404775118055e-05,21072.802557202547
124|1.8029709081268663e-07,7.45664154462311e-05,41257.525576327396
125|2.41879698492653e-07,7.454956435726245e-05,30720.926610145772
126|7.12709780081866e-08,7.453920669631131e-05,104485.63749153168
127|2.942498416036443e-07,7.451339268138568e-05,25223.171722129766
128|5.819156796427194e-07,7.448762343420512e-05,12700.415256027904
129|6.980726132699289e-07,7.446810656741576e-05,10567.673412740034
130|9.335926032250086e-08,7.443299180787122e-05,79627.48664754775
131|2.5744063147925544e-07,7.44044859044557e-05,28801.609461151125
132|4.999882237122222e-07,7.437482087935265e-05,14775.314527839862
133|1.151232056351148e-07,7.433302552772858e-05,64468.238104252
134|4.844554077898522e-07,7.430090539406464e-05,15236.995768719957
135|1.2132737348125033e-07,7.42491844807347e-05,61097.388808725016
136|1.5544512432796864e-07,7.420687944570403e-05,47638.31264667867
137|3.333441940256421e-07,7.415556916523514e-05,22145.94593044894
138|3.1657527399531205e-07,7.41133443562525e-05,23310.970610847515
139|1.676197083355646e-07,7.405523066728037e-05,44080.50323714097
140|2.622617039094166e-07,7.400193977380454e-05,28116.830238914445
141|2.0103292719397814e-07,7.393589468707162e-05,36678.002349699826
142|2.438831407935993e-07,7.387856146401361e-05,30192.60703450501
143|2.2276166555812438e-07,7.380844793969388e-05,33033.37048130272
144|4.493441490005523e-07,7.374231298085121e-05,16311.098963872471
145|2.105932437324043e-07,7.367839501126738e-05,34886.11527390154
146|7.838463882414715e-07,7.359692510489069e-05,9289.202554087478
147|7.879111141306794e-07,7.352358551360183e-05,9231.45683504187
148|6.781968009406114e-07,7.344769585770905e-05,10729.849942648247
149|5.232878521610473e-07,7.336150385217621e-05,13919.340129760634
150|6.024212928501527e-07,7.327534262335789e-05,12063.471559360125
151|9.233324327340142e-09,7.319141100525783e-05,792587.5349600354
152|6.885960899261079e-07,7.310484607137013e-05,10516.506126140637
153|5.116786843117893e-07,7.300512595209696e-05,14167.76768125279
154|4.884167355001523e-07,7.29100383716208e-05,14827.83376821822
155|4.778363091872961e-07,7.281721692331544e-05,15138.945957698976
156|7.688507390746224e-07,7.270582627327826e-05,9356.429262302061
157|4.840463385669125e-07,7.260630824346137e-05,14899.86725618514
158|3.7277411379932346e-07,7.250429002647607e-05,19349.926199947324
159|1.1167568070291622e-07,7.239030576444705e-05,64721.90689038415
160|9.701299097386595e-08,7.227846933499649e-05,74403.90778536802
161|5.2204855416349e-07,7.216331454173996e-05,13723.10399410484
162|3.3088646489431994e-08,7.204692426476811e-05,217639.10966040508
163|6.253633970665362e-07,7.192906235564678e-05,11401.962329911325
164|2.493024093830343e-07,7.179760750153363e-05,28699.403776006853
165|1.3147683031178303e-07,7.167855899137265e-05,54418.01570010072
166|1.9330449996246557e-07,7.15518705685092e-05,36915.10858898919
167|3.103672385762479e-08,7.14133922161686e-05,229993.20359895032
168|4.921440974747782e-07,7.12852915412121e-05,14384.638118587898
169|1.5868713232336518e-07,7.114908260819064e-05,44736.07559509386
170|2.1036897868143e-07,7.101694119215907e-05,33658.27635675448
171|2.1061030519575752e-07,7.087133115613042e-05,33550.45745993157
172|1.5672179554115928e-08,7.072514708550415e-05,451178.31034152396
173|3.6955999282994867e-07,7.058295332784681e-05,18999.18678895668
174|2.182235503411789e-07,7.04368049624371e-05,32177.36183941355
175|8.736021372968139e-08,7.028011183463079e-05,80348.64914376063
176|1.38582841646695e-07,7.013537328681707e-05,50508.98770254774
177|3.828917956028022e-07,6.997860981661219e-05,18176.340893239045
178|4.1587204346882345e-08,6.98191056875963e-05,167786.0283687966
179|2.9073179419469852e-09,6.965666604319409e-05,2395808.099289138
180|4.725487134926709e-07,6.949686361368279e-05,14606.814690071242
181|6.967156629400506e-07,6.933414614618272e-05,9851.56989202762
182|2.2899557361455436e-08,6.916832425796215e-05,301950.92249680933
183|4.2014502543707977e-07,6.899823485628787e-05,16322.480495754657
184|2.519373207832132e-07,6.883196359552812e-05,27221.06675642415
185|1.566094760541148e-07,6.865440996550731e-05,43737.96670246473
186|1.537181759658779e-07,6.848060614261797e-05,44449.452732134414
187|3.106898285309967e-07,6.831139524932084e-05,21887.00729029679
188|2.482317200680484e-07,6.812256950938789e-05,27343.13639317057
189|1.695641613785881e-07,6.79519812161189e-05,39974.49490721193
190|1.825423985302166e-07,6.7763271260457e-05,37021.9354002517
191|2.821860149992972e-07,6.757808189261638e-05,23848.062023124956
192|3.5246524987542216e-07,6.739596052440788e-05,19021.306440345194
193|2.1042105924351517e-07,6.720266327775448e-05,31837.2326702255
194|4.5328402142885693e-07,6.702088896215486e-05,14685.627949312968
195|1.65203724922236e-07,6.682678896963168e-05,40351.139343914976
196|4.3414642414418836e-07,6.662842325733109e-05,15246.993445511489
197|3.224919224997791e-07,6.644232354080515e-05,20502.78689332154
198|4.0357098152199455e-07,6.623585843090751e-05,16312.443278530835
199|3.285013949749782e-08,6.604881121674566e-05,200960.97638269258
200|2.530135159162228e-07,6.584173085233402e-05,25923.009329721095
201|1.911549429856052e-07,6.564608413794915e-05,34241.81879507692
202|2.337530666807197e-07,6.543821883253642e-05,27894.592653587573
203|4.9337015362027614e-08,6.523399904923011e-05,132121.21072900906
204|2.8891851711065897e-07,6.503322074769002e-05,22409.1909643097
205|3.0254889882286307e-07,6.482023889686772e-05,21324.714863966106
206|4.439007490475433e-07,6.46186549464467e-05,14457.005160522001
207|1.8648809341215156e-07,6.440459172019075e-05,34435.49797297362
208|2.732071209265996e-07,6.419413092295656e-05,23396.50723057218
209|8.019055730557056e-08,6.398696244147573e-05,79693.63729528635
210|3.7975489375341454e-07,6.377513841293592e-05,16693.76341476376
211|1.0084438972768339e-07,6.35515573090828e-05,62919.4277348449
212|5.58435168773741e-07,6.334630301019217e-05,11243.537540676982
213|5.0827198894154435e-08,6.312165628719058e-05,124088.73685846597
214|1.3028073286847075e-07,6.290735154035332e-05,48185.99759556429
215|1.6314043271847822e-07,6.26886966834661e-05,38326.21699529526
216|8.59185966817222e-09,6.247348876442516e-05,727024.175408179
217|2.775155039103083e-07,6.224579902713856e-05,22329.665424118466
218|2.912715131309085e-07,6.202922946796363e-05,21196.016490320268
219|2.4657876185329997e-07,6.180777538977722e-05,24966.1390807653
220|1.352939018595123e-07,6.158213572948767e-05,45417.30335446596
221|6.837054629116324e-07,6.135918385075101e-05,8874.505423643452
222|3.02489168380049e-07,6.113207700808587e-05,20109.674725039808
223|5.777224978409379e-07,6.091602506019811e-05,10444.167015799667
224|8.369325743551315e-07,6.06789973067734e-05,7150.165564833874
225|2.670207135402336e-07,6.046036489415485e-05,22542.574837193268
226|3.452284604854583e-07,6.0230116360582286e-05,17346.45162681172
227|1.1445876113569398e-07,6.000336835754183e-05,52323.56964392285
228|7.881096220074824e-09,5.977048369087967e-05,758303.1716124918
229|6.85343760409296e-07,5.9549515324164304e-05,8588.99941375414
230|2.034524078098343e-07,5.9316053293123616e-05,29054.756108153786
231|5.139776946272434e-07,5.9086088549875626e-05,11395.846836841267
232|1.226805319554103e-07,5.885709107866788e-05,47875.901425060816
233|1.6643519540338048e-07,5.863270263040121e-05,35128.547957237126
234|7.322966486533744e-07,5.83944822856175e-05,7874.156701795581
235|5.170296413226083e-07,5.816242490253032e-05,11149.340512421224
236|2.826476941386602e-07,5.793697104028439e-05,20397.945761362516
237|1.6139228797840133e-07,5.770179766440009e-05,35652.51233325483
238|2.952486335416893e-07,5.7468656119663564e-05,19364.495205377116
239|3.3803690957512345e-07,5.724612259960793e-05,16834.873375679665
240|8.955322616799322e-08,5.700241159134478e-05,63551.991145928965
241|1.530969919727454e-07,5.677956291538777e-05,36987.31450810985
242|3.594304684995109e-07,5.654278182465333e-05,15631.215570204304
243|7.960196723999502e-08,5.6307758688589615e-05,70636.64212195309
244|2.5975981676751303e-07,5.6083123713968064e-05,21490.37699205142
245|4.058949074625673e-07,5.584260079771752e-05,13657.89638426727
246|6.859215329058088e-08,5.561612244031622e-05,80982.33926511454
247|7.859535600118761e-08,5.538419016781759e-05,70367.5097686188
248|3.387552767186719e-07,5.515054163707234e-05,16180.349097815983
249|2.976398518761414e-07,5.491854062311674e-05,18351.339858202293
250|3.410837674522327e-07,5.468805121910947e-05,15933.61298240858
251|2.479928151721822e-07,5.44540998275167e-05,21857.934462621044
252|7.626133502469656e-09,5.422362886386978e-05,710923.8608635678
253|1.856754896500945e-07,5.3992564322147274e-05,28978.99390700209
254|1.850154864868614e-07,5.376895647746238e-05,28961.868008157635
255|7.453709827132116e-08,5.352915197276431e-05,71715.44923832935
256|4.754592675126901e-08,5.3301563069485525e-05,112005.42461045393
257|9.96922318030613e-08,5.3075254532686245e-05,53139.107574133406
258|5.964517315604212e-07,5.2839078575228626e-05,8758.902703994576
259|8.820686714372528e-08,5.2617396322673926e-05,59552.267478152855
260|1.3883291316574287e-07,5.238590284095679e-05,37633.057418752665
261|1.206120865404614e-07,5.2155603011083684e-05,43142.434906046656
262|5.087588648144958e-07,5.19310507960391e-05,10107.399691202285
263|7.645673929523866e-07,5.170294793988006e-05,6662.379407814984
264|6.523083335707724e-07,5.147643411795855e-05,7791.426717818192
265|2.5575395534715994e-07,5.1248641419476826e-05,19938.25956471016
266|6.001981622816288e-07,5.1020306000904014e-05,8400.576843979728
267|1.5191238977863009e-07,5.080326772821664e-05,33342.478129827476
268|1.8235839016611521e-07,5.057052792700745e-05,27631.39633495414
269|4.909786861517773e-07,5.035383984042241e-05,10155.809724672328
270|6.150314648678545e-07,5.012545047700101e-05,8050.062775694078
271|7.993185056065499e-07,4.990310485419869e-05,6143.206494553823
272|1.1850708414584687e-08,4.9682630931968674e-05,419137.6454965694
273|2.2739386063008737e-07,4.9464496790552204e-05,21652.784641366594
274|8.420906416617413e-08,4.923840155335313e-05,58371.6170888545
275|9.275979273581925e-08,4.902178919996558e-05,52748.10126687119
276|1.9587898236750334e-07,4.880246665983634e-05,24814.60087753282
277|1.1808535038682066e-07,4.858659309769919e-05,41045.3181436483
278|5.040617976348472e-07,4.836861570112205e-05,9495.770980478326
279|3.379697934846604e-07,4.8147968962020116e-05,14146.234394378038
280|2.8496765880348107e-07,4.793355038090752e-05,16720.698384571202
281|3.8118834178035854e-07,4.771692389438087e-05,12417.938946274347
282|2.4694709077621724e-07,4.750946892961849e-05,19138.72388222279
283|1.398363691507143e-07,4.728491526284628e-05,33714.46153817327
284|3.1449524584559185e-07,4.707830813144298e-05,14869.481654599345
285|5.19445737090507e-07,4.687212189313783e-05,8923.48764197692
286|1.8939759360847574e-07,4.6654825170300285e-05,24533.27240933458
287|1.9672149687011142e-08,4.6446614819561916e-05,236003.4028234802
288|2.8287793707448827e-07,4.623608571385773e-05,16244.88931587574
289|3.774964030256456e-07,4.6031557213943586e-05,12093.906178972622
290|2.1479711698191295e-07,4.582471076552963e-05,21233.950571314377
291|2.450508302942467e-07,4.561814299863798e-05,18515.787975034258
292|2.029485512977658e-07,4.5406243435408555e-05,22273.277929335196
293|3.1253697851951756e-08,4.520940751717717e-05,144552.9870843872
294|4.057444238370067e-07,4.500650798355821e-05,10992.329392464544
295|5.33759575649384e-07,4.480452958599557e-05,8294.140663703383
296|2.6121843177406845e-07,4.459733002448729e-05,16972.811333260037
297|2.1661633775593714e-07,4.440740826261447e-05,20400.48889324708
298|6.389264330941558e-07,4.420042580433048e-05,6817.920986658703
299|1.1170797575843494e-07,4.4003189460628533e-05,39291.2692105209
300|1.2856166664576563e-07,4.3808041363391226e-05,33975.50828047243
301|3.6830176286528626e-07,4.36141350612651e-05,11741.956639566193
302|2.5909518974742696e-09,4.341693456222373e-05,1675613.6481208988
303|4.828449213789554e-07,4.3221119647274264e-05,8851.346018891365
304|2.98194631209725e-07,4.3027075414148186e-05,14329.191846813152
305|1.4817520099796866e-08,4.284290369316324e-05,289036.80160117056
306|2.960482690106403e-07,4.265020365723515e-05,14306.503304264299
307|2.3418836025967948e-07,4.245733590346745e-05,18029.567095644157
308|2.139413535218182e-07,4.227106874132858e-05,19658.250588527608
309|1.6460318841282628e-07,4.208461391730367e-05,25467.31392818168
310|1.66064656692555e-07,4.1901346857109445e-05,25131.947418338274
311|3.685119911445156e-07,4.1712927302040015e-05,11219.286293097008
312|3.697069761443572e-08,4.152773508003804e-05,112226.07919149181
313|2.7834562921214e-07,4.1350575685328295e-05,14755.837974668939
314|3.6439930184428704e-07,4.1164729273734935e-05,11196.59938023844
315|2.47699051492134e-07,4.098907397898088e-05,16447.933361901687
316|9.048690952084826e-08,4.08012847441519e-05,44990.81474901212
317|4.5480006649611937e-07,4.06331218525402e-05,8834.28230246024
318|3.3181991643260744e-07,4.045159622512173e-05,12090.82828421405
319|1.3336952209286324e-07,4.027683194829379e-05,30099.427362609596
320|1.8363778941932196e-08,4.010623467154417e-05,218298.59213271647
321|2.122383744307399e-07,3.993052914319506e-05,18714.000649173675
322|5.859859548706936e-07,3.975342547590799e-05,6684.023600818242
323|3.2253995385644885e-07,3.958478681331812e-05,12172.832044533592
324|1.402084826018779e-07,3.942201931561584e-05,28016.71489773889
325|8.930945538665469e-08,3.924694207224633e-05,43844.8901600971
326|1.5448181844845976e-08,3.908302254451712e-05,252894.3195713773
327|1.3039542823278794e-07,3.891409959466685e-05,29743.147203900127
328|1.1902517060846662e-07,3.8752564940569556e-05,32458.2939662789
329|5.160434435325101e-08,3.858174467241682e-05,74664.52836666303
330|1.28372841246005e-07,3.842628400807513e-05,29833.343871728757
331|1.1431226187852417e-07,3.826207043422514e-05,33371.53647863688
332|2.2020977707981615e-07,3.810462308218021e-05,17203.78350474829
333|1.2264115856197577e-07,3.794641442222968e-05,30841.011049772293
334|9.718241589240506e-08,3.778708767399053e-05,38782.63872327097
335|4.4272752175444907e-07,3.7631086331924024e-05,8399.8299140742
336|5.207571529552979e-07,3.747397783326889e-05,7096.056284700841
337|5.032664209814186e-07,3.731989731203811e-05,7315.534944545012
338|1.6372286326671315e-07,3.7168953888944145e-05,22602.360041428037
339|3.9176302646382055e-08,3.7016948123635984e-05,94388.1104727082
340|3.2201654098784616e-07,3.687182030676084e-05,11350.287675797526
341|1.825803654931235e-07,3.671792977666399e-05,20010.55771385609
342|1.792653074872419e-07,3.6570899146770586e-05,20300.43311189662
343|6.103852996375281e-07,3.642287430372093e-05,5867.1938897202035
344|2.240944718678861e-08,3.6277869852607836e-05,161786.50059156877
345|6.622803150335699e-08,3.613175397854107e-05,54456.58753304424
346|4.206629977687726e-08,3.599240314988705e-05,85461.13406882326
347|2.256574971326586e-08,3.5848284850814593e-05,158761.48391400554
348|1.0904263669786474e-07,3.5707082989056005e-05,32645.982737003294
349|2.682366262440894e-07,3.5572410377771035e-05,13161.57835932552
350|2.5452620233679113e-07,3.543298393848815e-05,13821.153741021499
351|1.6465987373592839e-07,3.5292427567057416e-05,21333.532509357618
352|2.848548481537705e-07,3.5158693661330176e-05,12242.669920910314
353|2.1077316603168583e-07,3.502380783126924e-05,16516.824850466997
354|1.8728926143296576e-07,3.4891736961917275e-05,18529.865212216486
355|9.327594030494879e-08,3.4755023220700565e-05,37160.43726503888
356|5.094066164446076e-07,3.462796106346033e-05,6697.705397928561
357|1.5114127727144933e-09,3.4500892456712506e-05,2282591.6034822837
358|2.4873584436591045e-07,3.436455465788413e-05,13715.68255491601
359|2.177453617413505e-07,3.424242283101009e-05,15625.902291174889
360|3.51933519215919e-07,3.4118975520858186e-05,9594.721774974052
361|4.489739735547005e-08,3.399092379208213e-05,75608.00490496776
362|4.826751518471895e-07,3.3865641516861444e-05,6916.238848686994
363|3.2717877296306597e-08,3.374312614035091e-05,103033.60440458663
364|3.455802950469433e-07,3.362651919536219e-05,9630.45039816127
365|2.8459840706318573e-08,3.350223638420857e-05,117617.58222374906
366|3.133876007588299e-07,3.3382815336047145e-05,10552.245096875156
367|4.984889834247497e-08,3.326400155723164e-05,66629.66236625581
368|4.1028664021780514e-08,3.3154041436223025e-05,80707.02169249977
369|9.779499121620461e-08,3.3032429242574324e-05,33677.21990847815
370|1.3854019531578388e-07,3.2920658545876336e-05,23662.532217338146
371|1.4869518283333605e-07,3.2807400321743785e-05,21963.52599768866
372|3.2886408618537644e-07,3.269387201720875e-05,9841.454050649858
373|2.618889505257016e-07,3.258176699638682e-05,12341.062110861858
374|1.0427851915295605e-07,3.2476427943795017e-05,31043.928977509255
375|8.020472153091873e-08,3.236671709849759e-05,40255.12683130543
376|1.123201682773356e-07,3.225549654706228e-05,28617.457462686973
377|1.2452587316857944e-07,3.215386337007686e-05,25721.030242083038
378|4.802868329711885e-07,3.2047886313613105e-05,6572.6556119300485
379|8.691988018227903e-08,3.1943029646264165e-05,36649.96971840812
380|2.9129716905273995e-07,3.184223215990656e-05,10831.184900784758
381|2.42273434203355e-07,3.173721421223519e-05,12999.750006266138
382|3.475812171416237e-07,3.1640088160589386e-05,9002.933818111775
383|4.185139257373294e-08,3.1538658548768694e-05,75258.68368825367
384|1.9480587631903745e-07,3.144402228327792e-05,16041.2083030706
385|1.989851141637189e-07,3.134348940880827e-05,15651.675466045062
386|1.865033114611947e-07,3.124972532608794e-05,16655.587384082453
387|3.476470178398472e-08,3.1154258607113405e-05,89514.62923138158
388|2.452129921337587e-08,3.10613086194067e-05,126570.72959357468
389|3.7980997058539856e-07,3.096847461270258e-05,8053.676051466231
390|1.8184575800717084e-07,3.087871300655465e-05,16880.71670461347
391|7.297051451971015e-08,3.078432115044549e-05,42087.3428645351
392|2.1123923810151268e-07,3.0699520007893e-05,14433.057534102685
393|5.670699909643417e-09,3.060825677447809e-05,539661.5331826436
394|1.5033782752027491e-07,3.052606586351203e-05,20204.98003531095
395|3.24222826364462e-09,3.043553802228871e-05,938622.8642586636
396|5.142918135803143e-08,3.035400261275356e-05,58920.97177367054
397|4.0965662018166427e-07,3.02684357116334e-05,7288.73344661456
398|6.432653432142388e-08,3.018320320968826e-05,46821.85507596323
399|3.263490100380295e-08,3.01068507311264e-05,92153.53779261668
400|4.280423704372538e-07,3.0026473175404078e-05,6914.836672531142
401|3.121436411568368e-07,2.994436087266905e-05,9493.134994418639
402|2.668381280379606e-07,2.98688495381505e-05,11093.621300589148
403|3.4553523819980114e-07,2.97913830795693e-05,8521.807499223229
404|2.827145184625124e-08,2.9712319076669047e-05,104996.54487591823
405|1.5198362524060371e-07,2.9639655572566426e-05,19401.874314186276
406|3.084212547577181e-07,2.9565499914951943e-05,9486.077307861702
407|7.83201343779183e-08,2.9493289428028646e-05,37557.35294287752
408|1.0252300608470932e-07,2.9421529225359677e-05,28597.489811262683
409|3.7947906061930325e-07,2.935216281452213e-05,7634.857034435552
410|1.0082859613902428e-07,2.9280840796452878e-05,28940.214698695127
411|2.710310833542451e-07,2.9211886942270837e-05,10678.057845155014
412|2.3712605656811547e-07,2.914529794573184e-05,12191.056650435938
413|3.2849224940179056e-07,2.9081070396674846e-05,8752.893926609742
414|9.494368446993917e-08,2.9014842341190672e-05,30460.055156040715
415|2.749629426368472e-07,2.8946590410861006e-05,10427.45149337878
416|9.014519575245572e-08,2.8887746747141563e-05,31945.797345062183
417|2.670676382265924e-07,2.8825823862543842e-05,10693.454442461012
418|1.4972026463055954e-07,2.8762958987016418e-05,19111.132880368677
419|1.4706152562382613e-07,2.870404515586955e-05,19418.3920703316
420|2.1609132305755452e-07,2.864153293691274e-05,13154.365113625712
421|1.1884063466638395e-07,2.8588774063198485e-05,23956.396318863903
422|1.9951771967896548e-07,2.852651778484372e-05,14197.736477113105
423|3.7104607653049015e-07,2.8476826862799953e-05,7574.741403837459
424|1.2160031737096233e-07,2.841485217164319e-05,23267.41612685013
425|7.50197433063704e-08,2.836537840966713e-05,37710.551142286364
426|3.3941077282051424e-07,2.8313786009093178e-05,8242.041053619107
