OneBody2_E-0.05_ecc0.30_EU1.txt
initial value : [x, y, v_x, v_y] = [7.00,0.00,0.00,0.43] , numerical interval dt = 0.02000 , [M, m] = [ 1, 1]

num|geodesic|
num|newtonian
num|degree, x, y, simple error, relative error
1|0.0,7.0,0.0,0.0,0.0
2|0.001231,7.0,0.008619,nan,nan
3|0.002463,6.999988,0.017238,5.622686932049703e-06,8.032405769428708e-05
4|0.003694,6.999967,0.025857,4.8549908857609125e-06,6.935691455230107e-05
5|0.004925,6.999939,0.034476,5.6013470972615664e-06,8.001903507122954e-05
6|0.006156,6.999902,0.043094,5.2538909800503575e-06,7.505527023792642e-05
7|0.007388,6.999857,0.051713,5.111643912592001e-06,7.302303687201507e-05
8|0.008619,6.999804,0.060332,5.19681549793205e-06,7.423959776434287e-05
9|0.00985,6.999743,0.068951,5.496676453553562e-06,7.852308450393272e-05
10|0.011081,6.999673,0.077569,4.6971485598845675e-06,6.710118198695508e-05
11|0.012313,6.999596,0.086188,5.3996709343806515e-06,7.713682053956537e-05
12|0.013544,6.99951,0.094806,5.0234720365693875e-06,7.17623791784021e-05
13|0.014775,6.999416,0.103425,4.879119288148104e-06,6.969995967464113e-05
14|0.016006,6.999314,0.112043,4.930154487325922e-06,7.042870790286728e-05
15|0.017238,6.999204,0.120661,5.158369558166953e-06,7.368847968242035e-05
16|0.018469,6.999086,0.129279,5.63398947317495e-06,8.048241117562367e-05
17|0.0197,6.998959,0.137897,5.024154502208944e-06,7.177043373911617e-05
18|0.020931,6.998825,0.146514,5.9015492652747525e-06,8.43036013731834e-05
19|0.022162,6.998682,0.155132,5.720155781929748e-06,8.171189575613922e-05
20|0.023393,6.998531,0.163749,5.724188693712051e-06,8.176897645914216e-05
21|0.024625,6.998372,0.172366,5.8897137824587276e-06,8.413289791526627e-05
22|0.025856,6.998204,0.180983,5.01869880764616e-06,7.169017892663805e-05
23|0.027087,6.998029,0.1896,5.661629021602721e-06,8.087358290102582e-05
24|0.028318,6.997845,0.198217,5.220288025853392e-06,7.4568656191449e-05
25|0.029549,6.997653,0.206833,4.95643079645447e-06,7.079903278756637e-05
26|0.03078,6.997453,0.215449,4.905986500602921e-06,7.007787187711825e-05
27|0.032011,6.997245,0.224065,5.06970826474884e-06,7.241585350425436e-05
28|0.033242,6.997029,0.232681,5.448378704642209e-06,7.782407227238852e-05
29|0.034473,6.996804,0.241296,4.698960531790419e-06,6.711881419587991e-05
30|0.035704,6.996572,0.249911,5.462065963079965e-06,7.801805169538603e-05
31|0.036935,6.996331,0.258526,5.14054126110608e-06,7.342475808865307e-05
32|0.038166,6.996082,0.267141,5.034343979026801e-06,7.190712532714046e-05
33|0.039397,6.995825,0.275755,5.093218264029531e-06,7.274724408405296e-05
34|0.040628,6.99556,0.284369,5.366128327466413e-06,7.664439136150094e-05
35|0.041858,6.995287,0.292983,5.94196591219287e-06,8.486808565478199e-05
36|0.043089,6.995005,0.301596,5.294049678639112e-06,7.561309473685437e-05
37|0.04432,6.994715,0.310209,4.860224663616464e-06,6.941605818401018e-05
38|0.045551,6.994418,0.318822,5.939924225373261e-06,8.483576501307727e-05
39|0.046782,6.994112,0.327434,5.876719643360673e-06,8.393195755191563e-05
40|0.048012,6.993797,0.336046,4.830433882219154e-06,6.89878586101552e-05
41|0.049243,6.993475,0.344658,5.199612494344308e-06,7.425941232653589e-05
42|0.050474,6.993145,0.353269,5.719877856691369e-06,8.168854134480218e-05
43|0.051704,6.992806,0.36188,5.265548121968777e-06,7.519893136128637e-05
44|0.052935,6.992459,0.37049,4.85265522431888e-06,6.930124858445908e-05
45|0.054165,6.992104,0.3791,4.767785706683014e-06,6.808818363572393e-05
46|0.055396,6.991741,0.38771,4.787398768968387e-06,6.836721173483884e-05
47|0.056626,6.99137,0.396319,5.0693550006641885e-06,7.239258258823378e-05
48|0.057857,6.990991,0.404928,5.450198019119057e-06,7.782992124329008e-05
49|0.059087,6.990603,0.413536,4.797780054133227e-06,6.851212342069039e-05
50|0.060317,6.990208,0.422144,5.662741847878294e-06,8.0862378381147e-05
51|0.061548,6.989804,0.430751,5.243120462239403e-06,7.486900497497421e-05
