OneBody2_E-0.05_ecc0.60_EU1.txt
initial value : [x, y, v_x, v_y] = [4.00,0.00,0.00,0.63] , numerical interval dt = 0.02000 , [M, m] = [ 1, 1]

num|geodesic|
num|newtonian
num|degree, x, y, simple error, relative error
1|0.0,4.0,0.0,0.0,0.0
2|0.003162,4.0,0.012649,nan,nan
3|0.006325,3.999963,0.025298,2.0790558816763394e-05,0.0005197610847079206
4|0.009487,3.9999,0.037947,1.9990529154689796e-05,0.0004997557316851802
5|0.012649,3.999813,0.050596,2.0794034441884435e-05,0.0005198362793109822
6|0.015811,3.9997,0.063244,1.9976695220691454e-05,0.0004993949071225099
7|0.018973,3.999563,0.075893,2.078439200570159e-05,0.0005195757422253658
8|0.022135,3.9994,0.088541,1.9963149061830165e-05,0.0004990338132044757
9|0.025297,3.999213,0.101188,2.0698021187648408e-05,0.0005173894485754012
10|0.028458,3.999,0.113835,1.989026996440657e-05,0.0004971821733251706
11|0.03162,3.998763,0.126481,2.0560234660571552e-05,0.0005139105054448607
12|0.034781,3.9985,0.139127,1.9696287665738055e-05,0.0004922964225491934
13|0.037942,3.998213,0.151772,2.036890498136046e-05,0.0005090861609920305
14|0.041102,3.9979,0.164416,1.9466586924643536e-05,0.00048651142716391163
15|0.044263,3.997563,0.177059,1.9983284236246845e-05,0.0004993995478225717
16|0.047423,3.997201,0.189702,2.0588551879363592e-05,0.0005144977869391843
17|0.050583,3.996813,0.202343,1.9427423816331668e-05,0.0004854535228953625
18|0.053743,3.996401,0.214984,1.983895888812981e-05,0.000495706358742036
19|0.056902,3.995964,0.227623,2.018328497754851e-05,0.0005042768306649852
20|0.060061,3.995502,0.240261,2.0407887325823992e-05,0.0005098531768809435
21|0.063219,3.995015,0.252898,2.0652730246872864e-05,0.0005159324683656354
22|0.066377,3.994503,0.265534,2.076965485198201e-05,0.0005188135876160129
23|0.069535,3.993966,0.278168,2.063620454872961e-05,0.0005154385854492545
24|0.072692,3.993404,0.290801,2.051667842284388e-05,0.0005124099826145683
25|0.075849,3.992817,0.303432,2.0119647747840474e-05,0.0005024498217837477
26|0.079005,3.992205,0.316062,1.9735022250166878e-05,0.0004927993504541256
27|0.082161,3.991569,0.32869,2.0639162673141698e-05,0.0005153273502801852
28|0.085316,3.990907,0.341316,1.9825670682038776e-05,0.0004949666525483359
29|0.08847,3.990221,0.35394,2.0476598309393523e-05,0.0005111651635275552
30|0.091624,3.989509,0.366563,1.933245559371244e-05,0.0004825520343505652
31|0.094778,3.988773,0.379184,1.9414434436093586e-05,0.00048454486316206624
32|0.097931,3.988012,0.391802,1.918540997447593e-05,0.0004787743080917283
33|0.101083,3.987227,0.404419,2.0539782885187208e-05,0.0005125126218175367
34|0.104235,3.986416,0.417034,1.9896395588858695e-05,0.0004963984165841398
35|0.107385,3.98558,0.429646,1.9165200401793925e-05,0.000478095901862389
36|0.110536,3.98472,0.442256,1.9319536469275533e-05,0.00048188392049250254
37|0.113685,3.983835,0.454864,1.9543801884402967e-05,0.00048741319553174777
38|0.116834,3.982925,0.46747,1.9299058943822445e-05,0.0004812438875652573
39|0.119982,3.981991,0.480073,2.0243437780287366e-05,0.0005047225112918599
40|0.123129,3.981031,0.492673,1.919257886662251e-05,0.00047845310818922315
41|0.126276,3.980047,0.505271,1.9196932401044364e-05,0.00047849119272336444
42|0.129421,3.979038,0.517867,1.9271241050056176e-05,0.0004802709224470548
43|0.132566,3.978005,0.530459,1.996120156277925e-05,0.0004973890259548244
44|0.13571,3.976947,0.543049,2.0389871796311354e-05,0.0005079901862081793
45|0.138853,3.975864,0.555636,2.0337434858852532e-05,0.0005066017687662825
46|0.141995,3.974756,0.56822,1.9790182810730528e-05,0.0004928882045015985
47|0.145136,3.973624,0.580801,2.031160536208887e-05,0.0005057890443013863
48|0.148277,3.972467,0.59338,2.018894993494058e-05,0.0005026478315844894
49|0.151416,3.971285,0.605955,1.9647845839187994e-05,0.0004890895255510095
50|0.154555,3.970079,0.618526,1.9515130942338033e-05,0.0004856983598564272
51|0.157692,3.968848,0.631095,1.9422569292437686e-05,0.0004833058366157615
52|0.160828,3.967593,0.64366,2.0070770811564387e-05,0.0004993419536318456
53|0.163964,3.966313,0.656222,1.9725329383213364e-05,0.00049065391455367
54|0.167098,3.965008,0.668781,1.915443342603851e-05,0.0004763605141774286
55|0.170231,3.963679,0.681336,1.925915335121431e-05,0.00047886988877507544
56|0.173363,3.962326,0.693888,2.028466080350455e-05,0.00050426688050388
57|0.176494,3.960948,0.706436,2.0371165810217917e-05,0.0005063132894545849
58|0.179624,3.959545,0.71898,1.9493396360203974e-05,0.00048439549447678877
59|0.182753,3.958118,0.73152,1.918993205229924e-05,0.0004767531939568053
60|0.185881,3.956667,0.744057,1.972618651091551e-05,0.0004899698627345586
61|0.189007,3.955191,0.75659,1.9682777998575318e-05,0.0004887841646330163
62|0.192132,3.953691,0.769119,2.0156389469505598e-05,0.0005004335661937553
63|0.195256,3.952166,0.781644,1.956088317989213e-05,0.00048553830997398597
64|0.198379,3.950617,0.794164,1.9116805449748142e-05,0.00047440598662699013
65|0.2015,3.949044,0.806681,1.9902156160434004e-05,0.0004937797665774641
66|0.204621,3.947446,0.819194,1.9066816066448666e-05,0.0004729421295208466
67|0.207739,3.945824,0.831702,1.9288320031840556e-05,0.00047832099852325926
68|0.210857,3.944178,0.844206,1.9383397635408528e-05,0.00048056105740914976
69|0.213973,3.942507,0.856706,1.8781152191671424e-05,0.00046551425176641185
70|0.217088,3.940813,0.869201,1.9716625414112343e-05,0.0004885780208651937
71|0.220202,3.939094,0.881691,1.9050969861211797e-05,0.0004719624082595767
72|0.223314,3.937351,0.894177,1.9182161379305285e-05,0.00047508941849216854
