OneBody2_E-0.05_ecc0.30_EU1.txt
initial value : [x, y, v_x, v_y] = [7.00,0.00,0.00,0.43] , numerical interval dt = 0.02000 , [M, m] = [ 1, 1]

num|geodesic|
num|newtonian
num|degree, x, y, simple error, relative error
  1|0.000000,7.000000,0.000000,0.000000,0.000000
  2|0.001231,7.000000,0.008619,0.000001,0.000017
  3|0.002463,6.999988,0.017238,0.000017,0.000245
  4|0.003694,6.999967,0.025857,0.000044,0.000624
  5|0.004925,6.999939,0.034476,0.000081,0.001155
  6|0.006156,6.999902,0.043094,0.000129,0.001837
  7|0.007388,6.999857,0.051713,0.000187,0.002671
  8|0.008619,6.999804,0.060332,0.000256,0.003656
  9|0.009850,6.999743,0.068951,0.000336,0.004793
 10|0.011081,6.999673,0.077569,0.000426,0.006081
 11|0.012313,6.999596,0.086188,0.000527,0.007522
 12|0.013544,6.999510,0.094806,0.000638,0.009113
 13|0.014775,6.999416,0.103425,0.000760,0.010857
 14|0.016006,6.999314,0.112043,0.000893,0.012752
 15|0.017238,6.999204,0.120661,0.001036,0.014798
 16|0.018469,6.999086,0.129279,0.001190,0.016996
 17|0.019700,6.998959,0.137897,0.001354,0.019345
 18|0.020931,6.998825,0.146514,0.001529,0.021846
 19|0.022162,6.998682,0.155132,0.001715,0.024499
 20|0.023393,6.998531,0.163749,0.001911,0.027303
 21|0.024625,6.998372,0.172366,0.002118,0.030259
 22|0.025856,6.998204,0.180983,0.002336,0.033366
 23|0.027087,6.998029,0.189600,0.002564,0.036624
 24|0.028318,6.997845,0.198217,0.002803,0.040034
 25|0.029549,6.997653,0.206833,0.003052,0.043595
 26|0.030780,6.997453,0.215449,0.003312,0.047308
 27|0.032011,6.997245,0.224065,0.003582,0.051173
 28|0.033242,6.997029,0.232681,0.003864,0.055188
 29|0.034473,6.996804,0.241296,0.004155,0.059355
 30|0.035704,6.996572,0.249911,0.004458,0.063674
 31|0.036935,6.996331,0.258526,0.004771,0.068143
 32|0.038166,6.996082,0.267141,0.005094,0.072764
 33|0.039397,6.995825,0.275755,0.005429,0.077537
 34|0.040628,6.995560,0.284369,0.005773,0.082460
 35|0.041858,6.995287,0.292983,0.006129,0.087535
 36|0.043089,6.995005,0.301596,0.006495,0.092762
 37|0.044320,6.994715,0.310209,0.006871,0.098139
 38|0.045551,6.994418,0.318822,0.007258,0.103668
 39|0.046782,6.994112,0.327434,0.007656,0.109347
 40|0.048012,6.993797,0.336046,0.008065,0.115178
 41|0.049243,6.993475,0.344658,0.008484,0.121161
 42|0.050474,6.993145,0.353269,0.008913,0.127294
 43|0.051704,6.992806,0.361880,0.009353,0.133578
 44|0.052935,6.992459,0.370490,0.009804,0.140014
 45|0.054165,6.992104,0.379100,0.010265,0.146600
 46|0.055396,6.991741,0.387710,0.010737,0.153337
 47|0.056626,6.991370,0.396319,0.011220,0.160226
 48|0.057857,6.990991,0.404928,0.011713,0.167265
 49|0.059087,6.990603,0.413536,0.012217,0.174456
 50|0.060317,6.990208,0.422144,0.012731,0.181797
 51|0.061548,6.989804,0.430751,0.013256,0.189289
 52|0.062778,6.989392,0.439358,0.013791,0.196932
 53|0.064008,6.988972,0.447964,0.014338,0.204725
 54|0.065239,6.988544,0.456570,0.014894,0.212670
 55|0.066469,6.988108,0.465176,0.015461,0.220765
 56|0.067699,6.987663,0.473781,0.016039,0.229011
 57|0.068929,6.987210,0.482385,0.016628,0.237408
 58|0.070159,6.986750,0.490989,0.017227,0.245955
 59|0.071389,6.986281,0.499592,0.017836,0.254653
 60|0.072619,6.985804,0.508195,0.018456,0.263501
 61|0.073849,6.985319,0.516797,0.019087,0.272500
 62|0.075079,6.984825,0.525399,0.019728,0.281650
 63|0.076308,6.984324,0.534000,0.020380,0.290950
 64|0.077538,6.983814,0.542600,0.021043,0.300400
 65|0.078768,6.983297,0.551200,0.021716,0.310001
 66|0.079998,6.982771,0.559799,0.022399,0.319752
 67|0.081227,6.982237,0.568398,0.023093,0.329653
 68|0.082457,6.981695,0.576996,0.023798,0.339705
 69|0.083686,6.981145,0.585593,0.024513,0.349907
 70|0.084916,6.980586,0.594190,0.025239,0.360259
 71|0.086145,6.980020,0.602786,0.025976,0.370761
 72|0.087374,6.979445,0.611381,0.026722,0.381413
 73|0.088604,6.978862,0.619976,0.027480,0.392216
 74|0.089833,6.978272,0.628570,0.028248,0.403168
 75|0.091062,6.977673,0.637163,0.029027,0.414270
 76|0.092291,6.977066,0.645756,0.029816,0.425523
 77|0.093520,6.976450,0.654348,0.030616,0.436925
 78|0.094749,6.975827,0.662939,0.031426,0.448477
 79|0.095978,6.975196,0.671529,0.032247,0.460179
 80|0.097207,6.974556,0.680119,0.033078,0.472030
 81|0.098436,6.973909,0.688708,0.033920,0.484031
 82|0.099665,6.973253,0.697296,0.034773,0.496182
 83|0.100893,6.972589,0.705884,0.035636,0.508483
 84|0.102122,6.971917,0.714470,0.036509,0.520932
 85|0.103350,6.971237,0.723056,0.037393,0.533532
 86|0.104579,6.970549,0.731641,0.038288,0.546281
 87|0.105807,6.969852,0.740225,0.039193,0.559179
 88|0.107036,6.969148,0.748809,0.040109,0.572227
 89|0.108264,6.968435,0.757391,0.041035,0.585423
 90|0.109492,6.967715,0.765973,0.041972,0.598770
 91|0.110720,6.966986,0.774554,0.042919,0.612265
 92|0.111948,6.966249,0.783134,0.043877,0.625909
 93|0.113176,6.965504,0.791713,0.044845,0.639703
 94|0.114404,6.964751,0.800291,0.045824,0.653645
 95|0.115632,6.963990,0.808869,0.046814,0.667736
 96|0.116860,6.963221,0.817445,0.047814,0.681977
 97|0.118088,6.962444,0.826021,0.048824,0.696366
 98|0.119315,6.961659,0.834596,0.049845,0.710904
 99|0.120543,6.960865,0.843169,0.050877,0.725590
100|0.121770,6.960064,0.851742,0.051919,0.740426
101|0.122998,6.959254,0.860314,0.052971,0.755410
102|0.124225,6.958436,0.868885,0.054034,0.770542
103|0.125452,6.957611,0.877455,0.055108,0.785823
104|0.126679,6.956777,0.886024,0.056192,0.801252
105|0.127906,6.955935,0.894592,0.057286,0.816830
106|0.129133,6.955085,0.903159,0.058391,0.832556
107|0.130360,6.954227,0.911725,0.059507,0.848430
108|0.131587,6.953360,0.920290,0.060633,0.864452
109|0.132814,6.952486,0.928854,0.061769,0.880623
110|0.134040,6.951604,0.937417,0.062916,0.896941
