OneBody2_E-0.05_ecc0.60_EU1.txt
initial value : [x, y, v_x, v_y] = [4.00,0.00,0.00,0.63] , numerical interval dt = 0.02000 , [M, m] = [ 1, 1]

num|geodesic|
num|newtonian
num|degree, x, y, simple error, relative error
  1|0.000000,4.000000,0.000000,0.000000,0.000000
  2|0.003162,4.000000,0.012649,0.000007,0.000187
  3|0.006325,3.999963,0.025298,0.000067,0.001687
  4|0.009487,3.999900,0.037947,0.000167,0.004187
  5|0.012649,3.999813,0.050596,0.000307,0.007687
  6|0.015811,3.999700,0.063244,0.000487,0.012187
  7|0.018973,3.999563,0.075893,0.000707,0.017686
  8|0.022135,3.999400,0.088541,0.000967,0.024184
  9|0.025297,3.999213,0.101188,0.001267,0.031682
 10|0.028458,3.999000,0.113835,0.001607,0.040178
 11|0.031620,3.998763,0.126481,0.001987,0.049674
 12|0.034781,3.998500,0.139127,0.002407,0.060167
 13|0.037942,3.998213,0.151772,0.002867,0.071658
 14|0.041102,3.997900,0.164416,0.003367,0.084147
 15|0.044263,3.997563,0.177059,0.003907,0.097633
 16|0.047423,3.997201,0.189702,0.004486,0.112115
 17|0.050583,3.996813,0.202343,0.005106,0.127593
 18|0.053743,3.996401,0.214984,0.005766,0.144067
 19|0.056902,3.995964,0.227623,0.006465,0.161536
 20|0.060061,3.995502,0.240261,0.007205,0.179999
 21|0.063219,3.995015,0.252898,0.007984,0.199455
 22|0.066377,3.994503,0.265534,0.008803,0.219905
 23|0.069535,3.993966,0.278168,0.009663,0.241346
 24|0.072692,3.993404,0.290801,0.010562,0.263779
 25|0.075849,3.992817,0.303432,0.011501,0.287203
 26|0.079005,3.992205,0.316062,0.012479,0.311616
 27|0.082161,3.991569,0.328690,0.013498,0.337019
 28|0.085316,3.990907,0.341316,0.014556,0.363409
 29|0.088470,3.990221,0.353940,0.015654,0.390786
 30|0.091624,3.989509,0.366563,0.016792,0.419149
 31|0.094778,3.988773,0.379184,0.017970,0.448498
 32|0.097931,3.988012,0.391802,0.019188,0.478830
 33|0.101083,3.987227,0.404419,0.020445,0.510146
 34|0.104235,3.986416,0.417034,0.021742,0.542443
 35|0.107385,3.985580,0.429646,0.023079,0.575720
 36|0.110536,3.984720,0.442256,0.024455,0.609978
