OneBody2_E-0.05_ecc0.9_EU1.txt
initial value : [x, y, v_x, v_y] = [1.00,0.00,0.00,1.38] , numerical interval dt = 0.02000 , [M, m] = [ 1, 1]

num|geodesic|
num|newtonian
num|degree, x, y, simple error, relative error
1|0.0,1.0,0.0,0.0,0.0
2|0.027561,1.0,0.027568,nan,nan
3|0.055108,0.9994,0.055131,0.000379482983394519,0.03792781777739437
4|0.082631,0.9984,0.082687,0.00037819198282496025,0.03776481675447172
5|0.110119,0.997001,0.110235,0.0003775722759808975,0.03765559253771616
6|0.137564,0.995203,0.137774,0.0003769908961945845,0.03753702972837013
7|0.164956,0.993006,0.165304,0.00037626094245934993,0.03739073256876272
8|0.192284,0.99041,0.192822,0.00037454661497826613,0.037134154791893866
9|0.21954,0.987415,0.220328,0.0003714268503931528,0.03672669801387092
10|0.246714,0.984023,0.247821,0.00037020901109774407,0.03649611350634278
11|0.273797,0.980233,0.275299,0.0003680410525184197,0.03616079621433813
12|0.30078,0.976045,0.30276,0.0003637932071289818,0.03561154929196442
13|0.327653,0.971461,0.330204,0.00036125112675899906,0.03522047065325529
14|0.354408,0.966481,0.357628,0.0003584025708438521,0.034790713732855666
15|0.381036,0.961105,0.385032,0.0003553458536955656,0.03433274417752903
16|0.407528,0.955333,0.412413,0.0003503858628655099,0.03368446251033986
17|0.433877,0.949168,0.43977,0.0003474367857485561,0.033223729507313844
18|0.460073,0.942609,0.4671,0.00034335016667985663,0.032648649845859835
19|0.48611,0.935657,0.494402,0.0003383088816826252,0.03197901547450519
20|0.511978,0.928313,0.521674,0.0003334797828109526,0.03132683205032341
21|0.537671,0.920579,0.548912,0.000328034749006445,0.030615138830603385
22|0.563182,0.912456,0.576116,0.0003234787157291308,0.02998533150701023
23|0.588502,0.903944,0.603282,0.00031741239849703007,0.02921554870163822
24|0.613626,0.895046,0.630408,0.00031166893536549445,0.02847700052773575
25|0.638547,0.885763,0.657491,0.0003052087720347707,0.02767547001384289
26|0.663258,0.876097,0.684529,0.0002995581238500744,0.026950496886696977
27|0.687754,0.86605,0.711518,0.0002929976913115251,0.026147548683124622
28|0.712028,0.855624,0.738456,0.0002872015071775369,0.02541745032975447
29|0.736076,0.844821,0.765339,0.0002798496403533246,0.024555505079020587
30|0.759891,0.833643,0.792165,0.0002729568829007434,0.023741141487413447
31|0.78347,0.822094,0.81893,0.00026603000848690606,0.022931341624959085
32|0.806808,0.810176,0.845632,0.00025986201533911846,0.0221944638550547
33|0.8299,0.797891,0.872266,0.0002520414639755053,0.021325150471807972
34|0.852743,0.785244,0.898829,0.0002443241845644373,0.020474998711106616
35|0.875333,0.772237,0.925319,0.00023726422008896186,0.01969019116976764
36|0.897666,0.758873,0.951731,0.00022915508300225262,0.018829293888161427
37|0.919741,0.745158,0.978062,0.00022113327401229732,0.017987698453128996
38|0.941553,0.731093,1.004309,0.00021308394194252678,0.017156293574616496
39|0.963101,0.716684,1.030468,0.00020505382973468045,0.016339155285087992
40|0.984383,0.701934,1.056536,0.00019652652577017982,0.01549577107683531
41|1.005397,0.686849,1.082509,0.00018844006618357056,0.014700790951122618
42|1.026142,0.671431,1.108384,0.0001788915650040579,0.01380642352293735
43|1.046616,0.655687,1.134158,0.00017108850038671797,0.013061364663504674
44|1.066819,0.63962,1.159828,0.00016329633180101055,0.012330373171725273
45|1.08675,0.623236,1.185389,0.000154623915596952,0.011546958975830624
46|1.106409,0.60654,1.210839,0.0001462804762508707,0.010802667901745413
47|1.125796,0.589537,1.236175,0.0001383455688319657,0.010102514024152864
48|1.144911,0.572232,1.261394,0.00013105872140317665,0.009462782178572555
49|1.163755,0.55463,1.286492,0.00012244685446805015,0.008741003129879563
50|1.182328,0.536737,1.311467,0.00011485346614703573,0.008105764103557048
51|1.200633,0.518559,1.336315,0.00010465574439399994,0.007301747037870572
52|1.218668,0.500101,1.361035,9.750831942612059e-05,0.006725136292130348
