OneBody2_zook_numericalmethod_E-0.05_ecc0.15_EU1.txt
initial value : [x, y, v_x, v_y] = [8.50,0.00,0.00,0.37] , numerical interval dt = 0.02000 , [M, m] = [ 1, 1]

num|geodesic|
num|newtonian
num|degree, x, y, simple error, relative error
  1|0.000000,8.500000,0.000000,0.000000,0.000000
  2|0.000865,8.500000,0.007356,0.000000,0.000005
  3|0.001731,8.499994,0.014713,0.000007,0.000085
  4|0.002596,8.499983,0.022069,0.000020,0.000239
  5|0.003462,8.499967,0.029426,0.000040,0.000469
  6|0.004327,8.499945,0.036782,0.000066,0.000773
  7|0.005193,8.499917,0.044139,0.000098,0.001153
  8|0.006058,8.499884,0.051495,0.000137,0.001607
  9|0.006924,8.499845,0.058851,0.000182,0.002136
 10|0.007789,8.499801,0.066208,0.000233,0.002740
 11|0.008655,8.499751,0.073564,0.000291,0.003419
 12|0.009520,8.499696,0.080920,0.000355,0.004173
 13|0.010386,8.499635,0.088277,0.000425,0.005002
 14|0.011251,8.499568,0.095633,0.000502,0.005906
 15|0.012116,8.499496,0.102989,0.000585,0.006884
 16|0.012982,8.499419,0.110345,0.000675,0.007938
 17|0.013847,8.499336,0.117701,0.000771,0.009066
 18|0.014713,8.499247,0.125057,0.000873,0.010270
 19|0.015578,8.499153,0.132413,0.000982,0.011548
 20|0.016444,8.499053,0.139768,0.001097,0.012901
 21|0.017309,8.498948,0.147124,0.001218,0.014329
 22|0.018175,8.498837,0.154480,0.001346,0.015832
 23|0.019040,8.498721,0.161835,0.001480,0.017409
 24|0.019905,8.498599,0.169190,0.001620,0.019062
 25|0.020771,8.498472,0.176546,0.001767,0.020789
 26|0.021636,8.498339,0.183901,0.001920,0.022592
 27|0.022502,8.498201,0.191256,0.002080,0.024469
 28|0.023367,8.498057,0.198611,0.002246,0.026421
 29|0.024232,8.497907,0.205966,0.002418,0.028448
 30|0.025098,8.497752,0.213320,0.002597,0.030550
 31|0.025963,8.497592,0.220675,0.002782,0.032726
 32|0.026829,8.497426,0.228029,0.002973,0.034978
 33|0.027694,8.497254,0.235384,0.003171,0.037304
 34|0.028559,8.497077,0.242738,0.003375,0.039705
 35|0.029425,8.496894,0.250092,0.003586,0.042181
 36|0.030290,8.496706,0.257446,0.003802,0.044732
 37|0.031156,8.496512,0.264799,0.004026,0.047358
 38|0.032021,8.496313,0.272153,0.004255,0.050059
 39|0.032886,8.496108,0.279506,0.004491,0.052834
 40|0.033752,8.495898,0.286859,0.004734,0.055684
 41|0.034617,8.495682,0.294212,0.004982,0.058609
 42|0.035482,8.495461,0.301565,0.005237,0.061609
 43|0.036348,8.495234,0.308918,0.005499,0.064684
 44|0.037213,8.495001,0.316270,0.005766,0.067833
 45|0.038078,8.494763,0.323622,0.006040,0.071058
 46|0.038944,8.494520,0.330974,0.006321,0.074357
 47|0.039809,8.494271,0.338326,0.006608,0.077731
 48|0.040674,8.494016,0.345678,0.006901,0.081179
 49|0.041539,8.493756,0.353029,0.007201,0.084703
 50|0.042405,8.493490,0.360380,0.007506,0.088301
 51|0.043270,8.493219,0.367731,0.007819,0.091974
 52|0.044135,8.492942,0.375082,0.008137,0.095722
 53|0.045001,8.492660,0.382432,0.008462,0.099544
 54|0.045866,8.492372,0.389783,0.008794,0.103442
 55|0.046731,8.492079,0.397133,0.009131,0.107414
 56|0.047596,8.491780,0.404482,0.009476,0.111460
 57|0.048461,8.491476,0.411832,0.009826,0.115582
 58|0.049327,8.491166,0.419181,0.010183,0.119778
 59|0.050192,8.490851,0.426530,0.010546,0.124049
 60|0.051057,8.490530,0.433879,0.010915,0.128395
 61|0.051922,8.490203,0.441227,0.011291,0.132816
 62|0.052787,8.489871,0.448575,0.011674,0.137311
 63|0.053653,8.489534,0.455923,0.012062,0.141881
 64|0.054518,8.489190,0.463271,0.012457,0.146525
 65|0.055383,8.488842,0.470618,0.012858,0.151244
 66|0.056248,8.488488,0.477965,0.013266,0.156038
 67|0.057113,8.488128,0.485312,0.013680,0.160907
 68|0.057978,8.487763,0.492658,0.014100,0.165850
 69|0.058843,8.487392,0.500004,0.014527,0.170868
 70|0.059708,8.487016,0.507350,0.014960,0.175961
 71|0.060574,8.486634,0.514695,0.015400,0.181128
 72|0.061439,8.486247,0.522040,0.015845,0.186370
 73|0.062304,8.485854,0.529385,0.016297,0.191686
 74|0.063169,8.485456,0.536730,0.016756,0.197078
 75|0.064034,8.485052,0.544074,0.017221,0.202543
 76|0.064899,8.484643,0.551418,0.017692,0.208084
 77|0.065764,8.484228,0.558761,0.018170,0.213699
 78|0.066629,8.483807,0.566104,0.018653,0.219388
 79|0.067494,8.483381,0.573447,0.019144,0.225152
 80|0.068359,8.482950,0.580789,0.019640,0.230991
 81|0.069224,8.482513,0.588131,0.020143,0.236904
 82|0.070089,8.482071,0.595473,0.020652,0.242892
 83|0.070954,8.481622,0.602814,0.021168,0.248954
 84|0.071819,8.481169,0.610155,0.021690,0.255091
 85|0.072683,8.480710,0.617495,0.022218,0.261303
 86|0.073548,8.480245,0.624835,0.022753,0.267589
 87|0.074413,8.479775,0.632175,0.023294,0.273949
 88|0.075278,8.479300,0.639514,0.023841,0.280384
 89|0.076143,8.478818,0.646853,0.024395,0.286894
 90|0.077008,8.478332,0.654192,0.024955,0.293478
 91|0.077873,8.477840,0.661530,0.025522,0.300136
 92|0.078737,8.477342,0.668867,0.026094,0.306869
 93|0.079602,8.476839,0.676204,0.026674,0.313676
 94|0.080467,8.476330,0.683541,0.027259,0.320558
 95|0.081332,8.475816,0.690878,0.027851,0.327514
 96|0.082197,8.475296,0.698214,0.028449,0.334545
 97|0.083061,8.474771,0.705549,0.029053,0.341650
 98|0.083926,8.474240,0.712884,0.029664,0.348829
 99|0.084791,8.473704,0.720219,0.030281,0.356083
100|0.085655,8.473162,0.727553,0.030905,0.363412
101|0.086520,8.472615,0.734886,0.031535,0.370814
102|0.087385,8.472062,0.742220,0.032171,0.378291
103|0.088249,8.471503,0.749552,0.032813,0.385842
104|0.089114,8.470940,0.756885,0.033462,0.393468
105|0.089979,8.470370,0.764216,0.034117,0.401168
106|0.090843,8.469795,0.771548,0.034779,0.408942
107|0.091708,8.469215,0.778878,0.035447,0.416791
108|0.092572,8.468629,0.786209,0.036121,0.424714
109|0.093437,8.468038,0.793539,0.036801,0.432711
110|0.094302,8.467441,0.800868,0.037488,0.440782
111|0.095166,8.466838,0.808197,0.038181,0.448928
112|0.096031,8.466230,0.815525,0.038881,0.457148
113|0.096895,8.465617,0.822853,0.039587,0.465442
114|0.097759,8.464998,0.830180,0.040299,0.473810
115|0.098624,8.464374,0.837507,0.041018,0.482253
116|0.099488,8.463744,0.844833,0.041742,0.490770
117|0.100353,8.463108,0.852159,0.042474,0.499361
118|0.101217,8.462467,0.859484,0.043211,0.508026
119|0.102081,8.461821,0.866808,0.043955,0.516765
120|0.102946,8.461169,0.874132,0.044705,0.525579
121|0.103810,8.460511,0.881456,0.045462,0.534466
122|0.104674,8.459848,0.888779,0.046224,0.543428
123|0.105539,8.459180,0.896101,0.046994,0.552464
124|0.106403,8.458506,0.903423,0.047769,0.561574
125|0.107267,8.457826,0.910744,0.048551,0.570758
126|0.108132,8.457141,0.918065,0.049339,0.580016
127|0.108996,8.456451,0.925385,0.050133,0.589348
128|0.109860,8.455755,0.932704,0.050934,0.598754
129|0.110724,8.455053,0.940023,0.051741,0.608234
130|0.111588,8.454347,0.947341,0.052555,0.617788
131|0.112452,8.453634,0.954659,0.053374,0.627416
132|0.113317,8.452916,0.961976,0.054200,0.637118
133|0.114181,8.452193,0.969293,0.055033,0.646894
134|0.115045,8.451464,0.976608,0.055871,0.656744
135|0.115909,8.450729,0.983924,0.056716,0.666668
136|0.116773,8.449989,0.991238,0.057568,0.676666
137|0.117637,8.449244,0.998552,0.058425,0.686738
138|0.118501,8.448493,1.005866,0.059289,0.696884
139|0.119365,8.447737,1.013178,0.060160,0.707103
140|0.120229,8.446975,1.020490,0.061036,0.717397
141|0.121093,8.446207,1.027802,0.061919,0.727764
142|0.121956,8.445434,1.035113,0.062808,0.738205
143|0.122820,8.444656,1.042423,0.063704,0.748720
144|0.123684,8.443872,1.049732,0.064606,0.759309
145|0.124548,8.443083,1.057041,0.065514,0.769972
146|0.125412,8.442288,1.064349,0.066428,0.780708
147|0.126276,8.441488,1.071657,0.067349,0.791518
148|0.127139,8.440682,1.078963,0.068276,0.802402
149|0.128003,8.439871,1.086269,0.069209,0.813359
150|0.128867,8.439054,1.093575,0.070149,0.824391
151|0.129731,8.438232,1.100879,0.071095,0.835496
152|0.130594,8.437404,1.108183,0.072047,0.846674
153|0.131458,8.436571,1.115487,0.073006,0.857927
154|0.132322,8.435732,1.122789,0.073971,0.869253
155|0.133185,8.434888,1.130091,0.074942,0.880652
156|0.134049,8.434038,1.137392,0.075919,0.892125
157|0.134912,8.433183,1.144693,0.076903,0.903672
158|0.135776,8.432323,1.151993,0.077893,0.915292
159|0.136639,8.431457,1.159292,0.078890,0.926986
160|0.137503,8.430585,1.166590,0.079892,0.938754
161|0.138366,8.429708,1.173887,0.080901,0.950595
162|0.139230,8.428826,1.181184,0.081917,0.962509
163|0.140093,8.427938,1.188480,0.082938,0.974497
164|0.140956,8.427044,1.195775,0.083966,0.986559
165|0.141820,8.426145,1.203070,0.085000,0.998693
166|0.142683,8.425241,1.210364,0.086041,1.010902
167|0.143546,8.424331,1.217657,0.087087,1.023183
168|0.144410,8.423416,1.224949,0.088140,1.035539
169|0.145273,8.422495,1.232240,0.089200,1.047967
170|0.146136,8.421569,1.239531,0.090265,1.060469
171|0.146999,8.420637,1.246821,0.091337,1.073044
172|0.147862,8.419700,1.254110,0.092415,1.085693
173|0.148726,8.418757,1.261398,0.093500,1.098415
174|0.149589,8.417809,1.268686,0.094591,1.111210
175|0.150452,8.416855,1.275972,0.095688,1.124078
176|0.151315,8.415896,1.283258,0.096791,1.137020
177|0.152178,8.414932,1.290543,0.097901,1.150035
178|0.153041,8.413962,1.297828,0.099016,1.163123
179|0.153904,8.412986,1.305111,0.100139,1.176284
180|0.154767,8.412005,1.312394,0.101267,1.189519
181|0.155630,8.411019,1.319675,0.102402,1.202827
