result_new_OneBody2_zook_numericalmethod_E-0.05_ecc0.60_EU1.txt
120|0.002306507510112965,1.4238505739783136e-05,99.38268114552613
121|0.002323729968164656,1.4244655151429697e-05,99.38699180427231
122|0.0023402280804871722,1.4237798838578897e-05,99.3916063584873
123|0.002357650495208752,1.4233657116946574e-05,99.3962778984471
124|0.002374519122669838,1.423245119092087e-05,99.40061753746087
125|0.0023919958567146793,1.4225271373291548e-05,99.40529698940075
126|0.0024088501258612283,1.4226092458713424e-05,99.40942392779097
127|0.0024258818213480637,1.4222206434766349e-05,99.41373045011471
128|0.0024425773343317303,1.4216841888625709e-05,99.41795734821574
129|0.002459371328065174,1.4214214978380824e-05,99.42203868052884
130|0.0024771950870894344,1.4209557861022404e-05,99.42638519125606
131|0.002493243722391014,1.4214310304794253e-05,99.42988685072622
132|0.002510626606317068,1.4202426363851828e-05,99.43430750203488
133|0.0025273250157571425,1.4204108445881047e-05,99.43797856004579
134|0.0025431248288700914,1.420271478558277e-05,99.44152506301104
135|0.002560572329064037,1.419402243918455e-05,99.4456699278488
136|0.002577056558514812,1.4196765828700109e-05,99.44910926452923
137|0.0025920348457670883,1.4190750407649944e-05,99.45252470541342
138|0.0026094496012412094,1.4178709532686185e-05,99.45663983983665
139|0.0026256313217523086,1.4182015229735612e-05,99.45986265808747
140|0.0026428003139500333,1.4174099078445579e-05,99.46367120498557
141|0.002657880731584683,1.4178331944947331e-05,99.46655499712759
142|0.0026753899811344795,1.416504413143116e-05,99.47054282809923
143|0.0026903797063617674,1.416888959582252e-05,99.47334981890035
144|0.002706249135499661,1.4161809769319689e-05,99.47669970278974
145|0.002721979500391214,1.4153668693950294e-05,99.48002295050657
146|0.0027395984522886607,1.4148790446810722e-05,99.48354510001307
147|0.002754959829214698,1.4151175898646784e-05,99.48633821268164
148|0.002772419643007673,1.4149818879261034e-05,99.48962203774063
149|0.0027864241144266444,1.4149884128400458e-05,99.49218483808191
150|0.0028032931171901865,1.4136453676982796e-05,99.49571974509922
151|0.0028193723522429437,1.4139067898710778e-05,99.49850299526905
152|0.0028346220773638464,1.4136789527441351e-05,99.50128132986997
153|0.002849893103189949,1.4126553711690804e-05,99.50431285665141
154|0.0028662910968906274,1.4124787870883893e-05,99.5072102799954
155|0.0028821950768058713,1.4122473702471439e-05,99.51000979024215
156|0.0028964125625954296,1.4121205037298523e-05,99.51245878368084
157|0.0029132348928628815,1.4108924945688273e-05,99.51569559391679
158|0.002928288584588934,1.4113345827126977e-05,99.51803432553052
159|0.0029428753695386334,1.41083532092523e-05,99.52059290871485
160|0.0029586064377378207,1.4096305037014645e-05,99.52354916635034
161|0.002974258651271988,1.4094826536137361e-05,99.5261062271733
162|0.0029893144020904927,1.4095386932311271e-05,99.52847425742658
163|0.0030049387366641866,1.4090030983737734e-05,99.5311042181386
164|0.003019621179973342,1.4085579879363763e-05,99.53353155777347
165|0.003035542963496951,1.4082276852178666e-05,99.53608705192049
166|0.003049206117479386,1.4081748773264735e-05,99.53818311289152
167|0.003065105137808999,1.4068951237788951e-05,99.54099612883603
168|0.0030801434261462646,1.4071162320661301e-05,99.54316535388527
169|0.003094774277498935,1.4065317779810016e-05,99.54551393676513
170|0.0031089608793033463,1.405922118458136e-05,99.54778391461356
171|0.0031239792322255155,1.4052473449766012e-05,99.55017391585683
172|0.0031384755740342385,1.4048835675239957e-05,99.55236753182115
173|0.003153721139702803,1.4044358966458503e-05,99.55467340502457
174|0.0031683692309343314,1.4042756932397538e-05,99.55678281447467
175|0.0031823849965579853,1.4040147094718236e-05,99.55881682731965
176|0.0031962437401187316,1.4028759650841494e-05,99.56108605001694
177|0.003212765200527379,1.4025288631813737e-05,99.56345117814674
178|0.003225138407590755,1.4028468799054394e-05,99.56502738716463
179|0.0032406240603046754,1.4014703898723724e-05,99.56753070896455
180|0.0032544936889769005,1.4014949000440424e-05,99.56936622590759
181|0.0032695221310046207,1.4012872291857548e-05,99.571409162245
182|0.0032833923005126664,1.4005134701733368e-05,99.57345533460786
183|0.0032984052780236084,1.4003243332894044e-05,99.57545413154065
184|0.003311556127346904,1.4003378295157631e-05,99.57713601229592
185|0.003325519736319116,1.3991504218324735e-05,99.57926864587455
186|0.003339705532099835,1.3988958320609868e-05,99.5811319834592
187|0.0033545258130436295,1.3985825525253404e-05,99.58307593070617
188|0.0033674052667906906,1.3983824928232025e-05,99.58472996802196
189|0.0033816462191458285,1.3977532107745105e-05,99.58666486078263
190|0.003395125919639419,1.3973786629151164e-05,99.588416248472
191|0.0034086294924335903,1.3969003420655213e-05,99.59018709860771
192|0.00342171060869223,1.396173747281182e-05,99.59196615174456
193|0.0034361585197979494,1.395429303308049e-05,99.59389844930958
194|0.003449500462009425,1.395567337070247e-05,99.5954291491072
195|0.0034633080431394347,1.3947164855920846e-05,99.59728777567017
196|0.003476508272764356,1.3943918741432526e-05,99.59891023845184
197|0.0034895027543608848,1.3940154589775489e-05,99.60051171840016
198|0.0035026429954214677,1.3934963888573293e-05,99.60215860118235
199|0.003515881997210535,1.392915909903536e-05,99.60382176904439
200|0.003527950315565853,1.3923028010509597e-05,99.60535079110726
201|0.0035427330973103466,1.391297634434352e-05,99.60728127233445
202|0.0035554143965788043,1.3913689299371867e-05,99.60866195195811
203|0.0035680271476357106,1.3908844511689722e-05,99.61018109066501
204|0.003580527543246781,1.39029976757854e-05,99.61170532811546
205|0.0035928724060960704,1.3896070566232765e-05,99.61323228337707
206|0.0036068676088767404,1.3886113341854411e-05,99.61500906471643
207|0.0036202977720707352,1.3887530581513374e-05,99.61639811264558
208|0.003631706819642311,1.3883971551109653e-05,99.61770120109868
209|0.0036448703238116664,1.387639490602055e-05,99.61928975043729
210|0.0036574521958607775,1.386886849985558e-05,99.62080520107546
211|0.003670522109795904,1.3867612961959708e-05,99.62218963550309
212|0.0036834589075018798,1.3864800454399528e-05,99.62359291083276
213|0.0036950254731946686,1.3859537350668916e-05,99.62491361829
214|0.0037076393296811005,1.3850757792255308e-05,99.62642650590702
215|0.0037199865529293774,1.3848418161543918e-05,99.62772934889674
216|0.003732013402945711,1.3843022088622092e-05,99.62907362343084
217|0.003743399243870016,1.3836375835296622e-05,99.63037937088986
218|0.0037559680455450106,1.3825969050529352e-05,99.63189332595817
219|0.003766922828964958,1.382275195460636e-05,99.63304923986445
220|0.0037810582425610306,1.381492190510869e-05,99.63462816442225
221|0.0037935034176621585,1.3818316393354735e-05,99.63573734166106
222|0.0038053704715501624,1.3815942486061772e-05,99.63693567842203
223|0.0038166104684353996,1.3810067626351952e-05,99.63815883909123
224|0.003828812452491448,1.380063256206654e-05,99.63955840790565
225|0.0038403049879498496,1.379763437014958e-05,99.64071514076502
226|0.003851041224948837,1.3790972268168389e-05,99.6418897783066
227|0.0038635580949595294,1.378206847313379e-05,99.6432804131737
228|0.003874317052445342,1.3779776422140344e-05,99.64433018166535
229|0.0038853255041644275,1.3771463141409868e-05,99.64555188164675
230|0.003895955674403595,1.3761898754793833e-05,99.64676449362067
231|0.003909560709489668,1.3755480418708999e-05,99.64815790210598
232|0.003919360095497204,1.375989180907311e-05,99.6489250420016
233|0.003930927422692854,1.3747694197263627e-05,99.65026842983924
234|0.003942527472533541,1.3743203549410055e-05,99.65141134348067
235|0.003952657536958171,1.3735700440165033e-05,99.65249454799124
236|0.003963847338023463,1.3729481752378092e-05,99.65363242875988
237|0.00397555675141259,1.3723237428209245e-05,99.65480967103959
238|0.003986184267785298,1.3720992649624009e-05,99.65578629265808
239|0.003997582712447212,1.3715851912010635e-05,99.65689635715844
240|0.004007494921457244,1.3707274788998802e-05,99.65795902283978
241|0.00401810426228888,1.3702098980772348e-05,99.65899095478008
242|0.004029207400067847,1.3694420964327492e-05,99.66012121976901
243|0.004041054032335012,1.3691849520824917e-05,99.66118123115237
244|0.00405223682780953,1.3687338228152157e-05,99.66222758417723
245|0.004062034658868008,1.3684934785374026e-05,99.66310147660857
246|0.004072335972642449,1.3679371653196881e-05,99.66409029743387
247|0.004081980814337527,1.366961420679047e-05,99.66512301677712
248|0.0040921505326663166,1.3663115646878055e-05,99.66611405084417
249|0.004103534183024671,1.365543381304235e-05,99.6672274872345
250|0.004113324935253182,1.3653318429618366e-05,99.66807099744047
251|0.004124347660141581,1.3644487745878564e-05,99.66917222139779
252|0.004133622203655207,1.3643250516892635e-05,99.66994442538004
253|0.004144127958998212,1.363319317881917e-05,99.67102383628823
254|0.004154845406205254,1.3631771192734732e-05,99.67190665692698
255|0.0041627814711517885,1.3625868369615546e-05,99.6726739449562
256|0.004172753052110956,1.3612949979702194e-05,99.67376574147336
257|0.00418374260297405,1.3606701555701761e-05,99.67477202000838
258|0.0041938582140215175,1.3605436448571595e-05,99.67558663754812
259|0.004202021296866754,1.3599478569048529e-05,99.67635864722558
260|0.004212088283328086,1.3588083275450913e-05,99.67740269525608
261|0.004222037575369875,1.3581769856330084e-05,99.67831243531413
262|0.004231950493152503,1.3580179111016832e-05,99.67910354497317
263|0.0042407827871606685,1.3574928829029886e-05,99.67989568175646
264|0.004250387006058176,1.356437165966895e-05,99.6808673741865
265|0.0042607366421920645,1.355863381746758e-05,99.68177723816105
266|0.004269894159237175,1.3557703143263211e-05,99.68248151739468
267|0.004277815317769829,1.3551415559476254e-05,99.68321644220627
268|0.004287379329212193,1.3539251586536238e-05,99.68420681850364
269|0.004297557491400816,1.3533417961397731e-05,99.68509047317046
270|0.004306389626142604,1.3532328594578757e-05,99.6857616293605
271|0.004313834375405001,1.352581976199474e-05,99.68645481989037
272|0.004321766889925804,1.3511924747078297e-05,99.68735183800462
273|0.004332192116618394,1.3503653168100982e-05,99.68829514470744
274|0.004341122053818758,1.3503161950367826e-05,99.6889476549389
275|0.004350437734508716,1.3495236009575251e-05,99.6897959048459
276|0.004358184372672547,1.3491943041898935e-05,99.6904228484114
277|0.004367274270852484,1.3482661623598347e-05,99.69127971390341
278|0.004375692217289284,1.3479024573825882e-05,99.69195674868156
279|0.004384355886152491,1.3469378492558803e-05,99.69278546627338
280|0.004392340449899557,1.3465776746102165e-05,99.69342593317396
281|0.0044014645500345395,1.3455720758059897e-05,99.69428992088658
282|0.004408808786981133,1.3451662312036206e-05,99.69489122885624
283|0.004416270247165954,1.34401440288201e-05,99.69566753670827
284|0.004425803728885569,1.34321637990098e-05,99.69650340092257
285|0.0044344038955665965,1.3431124042284637e-05,99.69711545545698
286|0.004441092248238299,1.34259677047055e-05,99.69768770936854
287|0.004448708433511861,1.3412832389647633e-05,99.69850052908369
288|0.00445826169547292,1.3404563954821924e-05,99.69933205203199
289|0.0044647643022912575,1.3402259920525239e-05,99.69982155802386
290|0.004473142561360888,1.3391954325925326e-05,99.70061418472093
291|0.004480250221430282,1.3386528284087262e-05,99.70121025339041
292|0.004489294247194131,1.3377697911209907e-05,99.70200888659568
293|0.004497106252455474,1.3372995271154764e-05,99.70263110274851
294|0.004504591316351281,1.3370382168531592e-05,99.70318323617954
295|0.004511704991538856,1.3363834504787064e-05,99.70379635792125
296|0.004518542649959656,1.3352438022806723e-05,99.70449680223942
297|0.0045270438374815924,1.3344614917087938e-05,99.70522452628796
298|0.004534014206218906,1.3341619819584594e-05,99.70574375789813
299|0.004542585859612203,1.3333212725896715e-05,99.70648407893748
300|0.004548659932194887,1.3330177434767165e-05,99.70694275603199
301|0.004556107420602196,1.3318539641815619e-05,99.70767722504543
302|0.004562052426764218,1.3313492619460021e-05,99.70816879391053
303|0.004569304897558801,1.3301287788536342e-05,99.70889909763643
304|0.004578019949431855,1.329510459946448e-05,99.70958832101388
305|0.004584956160672782,1.3293746999210043e-05,99.71005727135983
306|0.004591141995961223,1.3287003273632081e-05,99.71059480875738
307|0.004598733516104403,1.3273413163261694e-05,99.71136807304056
308|0.004605285815780569,1.3274446260425066e-05,99.71175629936064
309|0.004612334745383251,1.326147271463185e-05,99.71247809522268
310|0.004618052832938702,1.3260043020935086e-05,99.71286506454936
311|0.004626156233456413,1.3245178726251083e-05,99.71368933391264
312|0.004632251695773526,1.3244091373820766e-05,99.71408955636187
313|0.00463822900385491,1.3237133266841283e-05,99.71460802698962
314|0.004644332221483971,1.3225901479785307e-05,99.71522490534582
315|0.0046513865042312474,1.3217667472531502e-05,99.71583381728206
316|0.004657146012092994,1.3213514131749093e-05,99.71627442864282
317|0.004664876558488906,1.3204597909322047e-05,99.71693574859354
318|0.004670410571954164,1.320170266971843e-05,99.7173331452058
319|0.004676783295471942,1.319160207913228e-05,99.71793428846908
320|0.004681727824510595,1.3185632816714588e-05,99.71835968875246
321|0.004687454684855652,1.3173520605036515e-05,99.71896217690173
322|0.004695029917098914,1.3166996094327033e-05,99.71955458587443
323|0.0047010857051716926,1.3165969251716092e-05,99.71993768934627
324|0.0047063962739750664,1.3158243618249799e-05,99.72041785578043
325|0.004711571655339419,1.3145996149432904e-05,99.72098490459048
326|0.0047182137938630575,1.3136410814240662e-05,99.7215808484277
327|0.004724299589908831,1.3133464170422826e-05,99.72200187730525
328|0.004729902235479422,1.3124352825855112e-05,99.72252380340109
329|0.00473489328913157,1.311967371186995e-05,99.72291511316665
330|0.004741242679911828,1.310969250312155e-05,99.72349669932176
331|0.004745827252958357,1.3104987623080433e-05,99.72386294476034
332|0.004751715816752267,1.3093731764612926e-05,99.72444202747877
333|0.004756564014178899,1.308717863146569e-05,99.7248606642851
334|0.004761878696257327,1.3075626901226656e-05,99.72541033202917
335|0.004767647338987935,1.3068527062287671e-05,99.72589149043348
336|0.004774166297417892,1.30661119737141e-05,99.72631636269602
337|0.004777647890822578,1.3059472761867141e-05,99.72665476694185
338|0.004781513681617611,1.304579534178174e-05,99.72716181087307
339|0.0047883835428566,1.3036886876705012e-05,99.72773929322864
340|0.0047929020947030665,1.3033506700566022e-05,99.72806649409821
341|0.004798850925618048,1.3025458565962822e-05,99.72857130242517
342|0.0048042535574692735,1.302207161835156e-05,99.72894703698339
343|0.004806458741516195,1.30133029934143e-05,99.72925382920671
344|0.0048115335288558825,1.2997880910248227e-05,99.72985991197407
345|0.004816495200759441,1.2988054589158082e-05,99.73034220843591
346|0.004821147711078666,1.2983435436098034e-05,99.73069824419063
347|0.004826754101562081,1.2974697368051125e-05,99.73119207867141
348|0.00483051797583034,1.2968979687499882e-05,99.73151989595338
349|0.004835568930579015,1.2959638199916412e-05,99.73199351749568
350|0.004839449654221006,1.295315335703151e-05,99.73234242976919
351|0.0048445832587384885,1.2943878147098076e-05,99.7328175106961
352|0.004847758484036291,1.2938159308362174e-05,99.73311048083423
353|0.0048535990822955455,1.292766009441948e-05,99.73364796153898
354|0.004856702117042033,1.2922936319270661e-05,99.73391540168946
355|0.0048624287628271645,1.2912734000281034e-05,99.73443859786703
356|0.004865369669295738,1.2908358893781724e-05,99.73468904171365
357|0.004869778813011649,1.2897177445125863e-05,99.73515886572372
358|0.004874292153654203,1.2892898082483839e-05,99.73549188936452
359|0.004879113372084909,1.2883490919435303e-05,99.73594606361996
360|0.004882867840177774,1.287849132403096e-05,99.73625148692204
361|0.0048848298615427055,1.2869332310927462e-05,99.73654492222451
362|0.004888154898647024,1.2854695052411103e-05,99.7370235739467
363|0.004893517018469851,1.2845057407062654e-05,99.73750868018685
364|0.004897026985305253,1.2842445656247037e-05,99.73775015545587
365|0.0049000280436013455,1.2833811052104238e-05,99.73808698770891
366|0.0049025127588455675,1.282045959172251e-05,99.73849207085507
367|0.004908072075075154,1.2811864475992252e-05,99.73896339988454
368|0.004912373231149125,1.281086549376198e-05,99.73921229330604
369|0.004914266702276571,1.280392087998905e-05,99.73945409039241
370|0.004918045366662405,1.2790711860333204e-05,99.73992285742143
371|0.004921615598281193,1.2785488838318315e-05,99.74021764636021
372|0.004925907369389471,1.2774842858220836e-05,99.74066010786954
373|0.0049281658198596645,1.2770438365450332e-05,99.7408683304854
374|0.004930338620964925,1.2759709251852769e-05,99.7412001439902
375|0.004933640977085929,1.2745900901833807e-05,99.74165325444167
376|0.004938067039892857,1.2738233023057433e-05,99.74204009544322
377|0.004940560654318027,1.273469136009453e-05,99.74224197917772
378|0.004943344346582279,1.2727223772657226e-05,99.74253819114469
379|0.004947842605873554,1.271656665657872e-05,99.74298764796029
380|0.004949693617081863,1.2711425842582003e-05,99.74318762279117
381|0.00495322898971029,1.2700492170836242e-05,99.74359166117254
382|0.004956969439541936,1.2697267587569172e-05,99.74385019430859
383|0.004958631200402408,1.2689590416670171e-05,99.74409086088838
384|0.004961923249731548,1.2676826557367349e-05,99.7445178831
385|0.004963093687610609,1.2669108759411074e-05,99.7447336367831
386|0.004966994210350961,1.2657785761760465e-05,99.74516205927154
387|0.004969863645007955,1.2653993938016583e-05,99.74538549059133
388|0.004971677945432518,1.2646301600582888e-05,99.74563312951112
389|0.004973916901222175,1.2633363947855969e-05,99.74600774000162
390|0.004975670616858885,1.2625384750108992e-05,99.74625762591015
391|0.004980081243082246,1.2615549263017556e-05,99.74667985024257
392|0.0049795800126242185,1.2612051893512444e-05,99.74672458597837
393|0.004983227660396494,1.2593408905914316e-05,99.7472840944836
394|0.00498630827371116,1.259137052755932e-05,99.74748110553165
395|0.004988201754420274,1.2586249411583594e-05,99.74767962421667
396|0.0049894772319314384,1.2576871059266637e-05,99.74793208838037
397|0.004991650854194063,1.2562398701732036e-05,99.74833178303773
398|0.004993130233158283,1.2556561797438803e-05,99.74852324671899
399|0.004997200133572299,1.2546361945808826e-05,99.74893216980605
400|0.0049961692911537625,1.2542874292975625e-05,99.74895017438293
401|0.004999806289337272,1.2523915328799262e-05,99.7495119889843
402|0.00500114296470322,1.2523809159503685e-05,99.74958106081162
403|0.005002719948911327,1.2510015057642931e-05,99.74993573125425
404|0.005003523874599125,1.2501890539695637e-05,99.75013828547591
405|0.005006813131029908,1.2489675183857685e-05,99.75054640832404
406|0.005008729361555275,1.2485796085925926e-05,99.75071929056976
407|0.005009816142536927,1.2478169988838772e-05,99.750925590205
408|0.005011651588818999,1.2465925967930502e-05,99.75126112126904
409|0.0050110216632957005,1.2461453177792237e-05,99.75131911184761
410|0.005014990217354409,1.2444224511298785e-05,99.75185944594197
411|0.005014183274605344,1.2443542054541012e-05,99.7518331227029
412|0.005016890286205111,1.2429033665384281e-05,99.75225621936441
413|0.005018664447124621,1.24233462326373e-05,99.7524571255256
414|0.005017815193001596,1.241404706675553e-05,99.75260055244622
415|0.005019842178972667,1.2399073396451854e-05,99.75299874070963
416|0.0050214938829009625,1.2394681672134311e-05,99.75316744456585
417|0.005021547341266697,1.2385841186457469e-05,99.75334612332196
418|0.005023900551295313,1.2373032765466974e-05,99.75371660646672
419|0.0050263677194593015,1.2369799454958752e-05,99.75390182045237
420|0.005026661781998953,1.2363395057946036e-05,99.75404362588665
421|0.005026422243904705,1.2352777966739836e-05,99.75424313025593
422|0.005028433702805479,1.2339247343007287e-05,99.75461051945216
423|0.005029366911974087,1.2334127365676295e-05,99.75475785359166
424|0.005029718440694886,1.2325807338342543e-05,99.75494041100559
425|0.0050300983500832785,1.2316816535573594e-05,99.75513765977618
426|0.005031552442011922,1.2304202956059385e-05,99.75545911330819
427|0.005032882293202867,1.2297883023038025e-05,99.75564930179975
428|0.005033065057851616,1.2290044228535635e-05,99.75581392079637
429|0.005032090897788777,1.22800126369782e-05,99.7559660012824
430|0.005033782411461019,1.2266349409983945e-05,99.7563194352212
431|0.005033072488483725,1.226247445273998e-05,99.75636205358063
432|0.005032883178869518,1.2245813056921406e-05,99.75668393996635
433|0.005035327016935653,1.223542962236479e-05,99.75700824234032
434|0.005034180158640211,1.2233629494318166e-05,99.75698864345723
435|0.005036292456723324,1.2220340680713093e-05,99.7573544271759
436|0.005036515192740509,1.221483699964665e-05,99.75747443356762
437|0.005035970770164155,1.2206375702206174e-05,99.75761623211709
438|0.0050362528618626,1.2196390777319266e-05,99.75782806956185
439|0.005035736033704552,1.2185441748968628e-05,99.75802064152269
440|0.00503616854404676,1.2171127254489988e-05,99.75832565673606
441|0.00503692368434816,1.216601296860631e-05,99.758463424681
442|0.005037314508758328,1.2159004050715794e-05,99.75862130447533
443|0.005036864424846854,1.2150456726089942e-05,99.75876943071663
444|0.005036018151741928,1.2139348095629998e-05,99.75894947695073
445|0.005037226421153562,1.2126804417533776e-05,99.75925631679752
