OneBody2_zook_numericalmethod_E-0.05_ecc0.30_EU1.txt
initial value : [x, y, v_x, v_y] = [7.00,0.00,0.00,0.43] , numerical interval dt = 0.02000 , [M, m] = [ 1, 1]

num|geodesic|
num|newtonian
num|degree, x, y, simple error, relative error
  1|0.000000,7.000000,0.000000,0.000000,0.000000
  2|0.001231,7.000000,0.008619,0.000001,0.000017
  3|0.002463,6.999992,0.017238,0.000013,0.000187
  4|0.003694,6.999976,0.025857,0.000036,0.000507
  5|0.004925,6.999951,0.034476,0.000069,0.000980
  6|0.006156,6.999918,0.043094,0.000112,0.001603
  7|0.007388,6.999878,0.051713,0.000167,0.002379
  8|0.008619,6.999829,0.060332,0.000231,0.003306
  9|0.009850,6.999771,0.068951,0.000307,0.004385
 10|0.011081,6.999706,0.077569,0.000393,0.005615
 11|0.012313,6.999633,0.086188,0.000490,0.006997
 12|0.013544,6.999551,0.094806,0.000597,0.008530
 13|0.014775,6.999461,0.103425,0.000715,0.010215
 14|0.016006,6.999363,0.112043,0.000844,0.012052
 15|0.017237,6.999257,0.120661,0.000983,0.014040
 16|0.018469,6.999143,0.129279,0.001133,0.016180
 17|0.019700,6.999020,0.137897,0.001293,0.018471
 18|0.020931,6.998890,0.146515,0.001464,0.020914
 19|0.022162,6.998751,0.155133,0.001646,0.023508
 20|0.023393,6.998604,0.163750,0.001838,0.026254
 21|0.024624,6.998449,0.172367,0.002041,0.029151
 22|0.025855,6.998286,0.180984,0.002254,0.032200
 23|0.027087,6.998114,0.189601,0.002478,0.035400
 24|0.028318,6.997935,0.198218,0.002713,0.038751
 25|0.029549,6.997747,0.206835,0.002958,0.042255
 26|0.030780,6.997551,0.215451,0.003214,0.045909
 27|0.032011,6.997347,0.224067,0.003480,0.049715
 28|0.033242,6.997135,0.232683,0.003758,0.053673
 29|0.034473,6.996915,0.241298,0.004045,0.057781
 30|0.035704,6.996686,0.249913,0.004344,0.062041
 31|0.036935,6.996449,0.258528,0.004652,0.066453
 32|0.038165,6.996205,0.267143,0.004972,0.071016
 33|0.039396,6.995952,0.275758,0.005302,0.075730
 34|0.040627,6.995690,0.284372,0.005643,0.080595
 35|0.041858,6.995421,0.292986,0.005994,0.085612
 36|0.043089,6.995144,0.301599,0.006356,0.090780
 37|0.044320,6.994858,0.310212,0.006728,0.096099
 38|0.045550,6.994564,0.318825,0.007112,0.101570
 39|0.046781,6.994262,0.327438,0.007505,0.107191
 40|0.048012,6.993952,0.336050,0.007910,0.112964
 41|0.049242,6.993634,0.344662,0.008324,0.118888
 42|0.050473,6.993308,0.353273,0.008750,0.124963
 43|0.051704,6.992973,0.361884,0.009186,0.131189
 44|0.052934,6.992631,0.370495,0.009633,0.137566
 45|0.054165,6.992280,0.379105,0.010090,0.144095
 46|0.055395,6.991921,0.387715,0.010558,0.150774
 47|0.056626,6.991554,0.396324,0.011036,0.157604
 48|0.057856,6.991178,0.404933,0.011525,0.164585
 49|0.059086,6.990795,0.413542,0.012025,0.171717
 50|0.060317,6.990404,0.422150,0.012535,0.179001
 51|0.061547,6.990004,0.430757,0.013056,0.186434
 52|0.062777,6.989596,0.439364,0.013588,0.194019
 53|0.064007,6.989180,0.447971,0.014130,0.201755
 54|0.065238,6.988756,0.456577,0.014682,0.209641
 55|0.066468,6.988324,0.465183,0.015245,0.217678
 56|0.067698,6.987883,0.473788,0.015819,0.225866
 57|0.068928,6.987435,0.482393,0.016403,0.234205
 58|0.070158,6.986978,0.490997,0.016998,0.242694
 59|0.071388,6.986513,0.499600,0.017604,0.251334
 60|0.072618,6.986040,0.508203,0.018220,0.260124
 61|0.073848,6.985559,0.516806,0.018846,0.269065
 62|0.075077,6.985070,0.525408,0.019484,0.278156
 63|0.076307,6.984572,0.534009,0.020131,0.287398
 64|0.077537,6.984067,0.542610,0.020790,0.296791
 65|0.078766,6.983553,0.551210,0.021459,0.306333
 66|0.079996,6.983032,0.559810,0.022138,0.316026
 67|0.081226,6.982502,0.568409,0.022828,0.325870
 68|0.082455,6.981964,0.577007,0.023529,0.335863
 69|0.083685,6.981418,0.585605,0.024240,0.346007
 70|0.084914,6.980863,0.594202,0.024962,0.356301
 71|0.086143,6.980301,0.602798,0.025694,0.366746
 72|0.087373,6.979730,0.611394,0.026437,0.377340
 73|0.088602,6.979152,0.619989,0.027191,0.388084
 74|0.089831,6.978565,0.628583,0.027955,0.398979
 75|0.091060,6.977970,0.637177,0.028729,0.410023
 76|0.092289,6.977367,0.645770,0.029514,0.421218
 77|0.093518,6.976756,0.654362,0.030310,0.432562
 78|0.094747,6.976137,0.662954,0.031116,0.444056
 79|0.095976,6.975509,0.671544,0.031933,0.455700
 80|0.097205,6.974874,0.680134,0.032760,0.467493
 81|0.098434,6.974230,0.688724,0.033598,0.479437
 82|0.099662,6.973578,0.697312,0.034447,0.491530
 83|0.100891,6.972919,0.705900,0.035305,0.503772
 84|0.102119,6.972251,0.714487,0.036175,0.516164
 85|0.103348,6.971575,0.723073,0.037055,0.528706
 86|0.104576,6.970891,0.731659,0.037946,0.541397
 87|0.105805,6.970198,0.740244,0.038847,0.554238
 88|0.107033,6.969498,0.748827,0.039758,0.567227
 89|0.108261,6.968789,0.757410,0.040681,0.580366
 90|0.109489,6.968073,0.765993,0.041613,0.593655
 91|0.110717,6.967348,0.774574,0.042557,0.607092
 92|0.111945,6.966615,0.783154,0.043510,0.620679
 93|0.113173,6.965875,0.791734,0.044475,0.634415
 94|0.114401,6.965126,0.800313,0.045450,0.648299
 95|0.115629,6.964369,0.808891,0.046435,0.662333
 96|0.116857,6.963603,0.817468,0.047431,0.676516
 97|0.118084,6.962830,0.826044,0.048437,0.690847
 98|0.119312,6.962049,0.834619,0.049454,0.705327
 99|0.120539,6.961260,0.843193,0.050481,0.719956
100|0.121767,6.960462,0.851766,0.051519,0.734734
101|0.122994,6.959656,0.860339,0.052568,0.749660
102|0.124221,6.958843,0.868910,0.053627,0.764735
103|0.125448,6.958021,0.877481,0.054696,0.779959
104|0.126676,6.957191,0.886050,0.055776,0.795330
105|0.127903,6.956353,0.894619,0.056867,0.810850
106|0.129129,6.955507,0.903186,0.057968,0.826519
107|0.130356,6.954653,0.911753,0.059079,0.842335
108|0.131583,6.953791,0.920318,0.060201,0.858300
109|0.132810,6.952921,0.928883,0.061334,0.874413
110|0.134036,6.952043,0.937447,0.062477,0.890674
