OneBody2_zook_numericalmethod_E-0.05_ecc0.45_EU1.txt
initial value : [x, y, v_x, v_y] = [5.50,0.00,0.00,0.51] , numerical interval dt = 0.02000 , [M, m] = [ 1, 1]

num|geodesic|
num|newtonian
num|degree, x, y, simple error, relative error
  1|0.000000,5.500000,0.000000,0.000000,0.000000
  2|0.001867,5.500000,0.010269,0.000003,0.000054
  3|0.003734,5.499987,0.020538,0.000025,0.000457
  4|0.005601,5.499960,0.030807,0.000066,0.001208
  5|0.007468,5.499921,0.041076,0.000127,0.002308
  6|0.009335,5.499868,0.051345,0.000207,0.003756
  7|0.011203,5.499802,0.061614,0.000305,0.005554
  8|0.013070,5.499722,0.071883,0.000423,0.007699
  9|0.014937,5.499630,0.082152,0.000561,0.010193
 10|0.016804,5.499524,0.092420,0.000717,0.013036
 11|0.018670,5.499405,0.102688,0.000893,0.016227
 12|0.020537,5.499273,0.112956,0.001087,0.019767
 13|0.022404,5.499127,0.123224,0.001301,0.023654
 14|0.024271,5.498969,0.133492,0.001534,0.027891
 15|0.026138,5.498797,0.143759,0.001786,0.032475
 16|0.028005,5.498612,0.154026,0.002058,0.037408
 17|0.029871,5.498413,0.164293,0.002348,0.042689
 18|0.031738,5.498202,0.174559,0.002658,0.048318
 19|0.033604,5.497977,0.184825,0.002987,0.054295
 20|0.035471,5.497739,0.195091,0.003335,0.060621
 21|0.037337,5.497488,0.205356,0.003702,0.067294
 22|0.039204,5.497224,0.215621,0.004088,0.074315
 23|0.041070,5.496946,0.225885,0.004494,0.081683
 24|0.042936,5.496655,0.236149,0.004918,0.089400
 25|0.044802,5.496351,0.246413,0.005362,0.097464
 26|0.046668,5.496034,0.256676,0.005825,0.105876
 27|0.048534,5.495703,0.266938,0.006307,0.114634
 28|0.050400,5.495360,0.277200,0.006808,0.123741
 29|0.052265,5.495003,0.287461,0.007329,0.133194
 30|0.054131,5.494633,0.297721,0.007868,0.142995
 31|0.055997,5.494250,0.307981,0.008427,0.153143
 32|0.057862,5.493853,0.318240,0.009005,0.163637
 33|0.059727,5.493444,0.328499,0.009602,0.174478
 34|0.061592,5.493021,0.338757,0.010218,0.185666
 35|0.063457,5.492585,0.349014,0.010853,0.197201
 36|0.065322,5.492136,0.359270,0.011507,0.209082
 37|0.067187,5.491673,0.369526,0.012181,0.221309
 38|0.069052,5.491198,0.379781,0.012873,0.233882
 39|0.070916,5.490709,0.390035,0.013585,0.246801
 40|0.072781,5.490207,0.400288,0.014315,0.260066
 41|0.074645,5.489692,0.410540,0.015065,0.273677
 42|0.076509,5.489164,0.420792,0.015834,0.287633
 43|0.078373,5.488622,0.431042,0.016622,0.301935
 44|0.080237,5.488068,0.441292,0.017429,0.316582
 45|0.082100,5.487500,0.451541,0.018256,0.331574
 46|0.083964,5.486919,0.461788,0.019101,0.346910
 47|0.085827,5.486325,0.472035,0.019965,0.362592
 48|0.087690,5.485717,0.482281,0.020849,0.378618
 49|0.089553,5.485097,0.492525,0.021751,0.394988
 50|0.091416,5.484463,0.502769,0.022673,0.411703
 51|0.093279,5.483817,0.513012,0.023614,0.428761
