result_new_OneBody2_zook_numericalmethod_E-0.05_ecc0.90_EU1.txt
124|0.0063326095633704504,4.330381949202433e-05,99.31617733481461
125|0.006148941463869129,4.312178338494732e-05,99.29871208502587
126|0.005964460254569204,4.294342858379707e-05,99.28001148887027
127|0.005779251108412264,4.275940624154373e-05,99.26012202205052
128|0.0055924381328491535,4.257820191178041e-05,99.23864688530603
129|0.0054070494568772,4.239084184831654e-05,99.21600787663594
130|0.005220963973849635,4.2209229713208174e-05,99.19154336393389
131|0.005035339189733534,4.202706382372412e-05,99.16535783906251
132|0.004850720023128474,4.1847944562078965e-05,99.13728385966319
133|0.0046642091834891986,4.16701621883675e-05,99.1065974841807
134|0.004477512805165507,4.1493945127868415e-05,99.07328137442737
135|0.004290674885839785,4.1315423290555486e-05,99.03708800154246
136|0.004102936792349077,4.1133271265536564e-05,98.99746758609005
137|0.003918931106840606,4.095738689890993e-05,98.9548837225687
138|0.0037322836459443565,4.0790533880397106e-05,98.90708912424913
139|0.0035434901923352413,4.061743788774663e-05,98.85374487629161
140|0.0033581453559503593,4.043916911911083e-05,98.7957886025554
141|0.003170917782866045,4.0275404009193494e-05,98.72985025891178
142|0.0029865152972026188,4.010381885777292e-05,98.65717015093354
143|0.0028001328062519093,3.9946379379429686e-05,98.57341125784318
144|0.0026113050981102504,3.978376645719095e-05,98.47647957774134
145|0.002425631571859377,3.961676928199154e-05,98.36674416091876
146|0.002239859715573278,3.946160249768127e-05,98.23821098154885
147|0.002056506444105377,3.9307473812755234e-05,98.08862870693046
148|0.0018694287727201164,3.9162220057065156e-05,97.90512371326766
149|0.0016834356385762028,3.900769339182375e-05,97.68285210922497
150|0.001498588403583856,3.8860468363211e-05,97.40686179939223
151|0.0013146516738613556,3.872247916447691e-05,97.05454456610987
152|0.0011303957954003074,3.858531968248258e-05,96.58656553399348
153|0.0009452122776818506,3.8451673521677776e-05,95.93195365426472
154|0.000762269877461641,3.832316231289212e-05,94.97249419844475
155|0.0005789148645316544,3.819397542947911e-05,93.40248838482006
156|0.00039624276837191275,3.807898855434644e-05,90.38998523283949
157|0.00021276605541631355,3.796351250606733e-05,82.15715733800434
158|2.980581070577415e-05,3.7845977640671435e-05,26.975166064983764
159|0.00015294588822944988,3.7737492149858554e-05,75.32624604249271
160|0.0003331208699646204,3.7636936456308945e-05,88.70171764972089
161|0.0005156446869181153,3.7541651101591356e-05,92.71947291341857
162|0.0006979521805088318,3.7448825185748547e-05,94.6344712099836
163|0.0008782126125579381,3.7358989038338564e-05,95.7460199837572
164|0.001058152768635079,3.727734301328667e-05,96.47713032387837
165|0.001238085910870268,3.72071817071884e-05,96.99478191452522
166|0.0014196074357037958,3.713738783162057e-05,97.38396778591054
167|0.0015984275925235991,3.706730671737546e-05,97.68101433616685
168|0.0017755196503639326,3.7012914985368184e-05,97.9153756491638
169|0.0019549703375254524,3.6970018678417205e-05,98.10892175861794
170|0.0021320731148080085,3.692467419469381e-05,98.26813283567816
171|0.0023090545746722313,3.688825250591776e-05,98.40245211566062
172|0.002486793202660209,3.686121009494059e-05,98.51772113356635
173|0.002663695874033145,3.6839700827684396e-05,98.6169704587219
174|0.0028412736873386635,3.68245914597054e-05,98.70394071420138
175|0.0030153426843186892,3.6813288064152516e-05,98.77913418413104
176|0.0031901925524673302,3.68208387317992e-05,98.84581140084094
177|0.0033643257596445153,3.683391726383434e-05,98.90516198800778
178|0.003539474585192437,3.6855000654867354e-05,98.95874374097636
179|0.0037147322692687723,3.687640145777493e-05,99.00729315641814
180|0.0038876882633269716,3.691181335341298e-05,99.05054595807985
181|0.0040580769832025965,3.695535792047622e-05,99.08933817486844
182|0.004230511778499313,3.7017086736312876e-05,99.124997431175
183|0.004402950176149112,3.708396710244699e-05,99.15774729172881
184|0.004574920418266792,3.715388096559025e-05,99.18787918545551
185|0.0047450113902742785,3.723538370081769e-05,99.21527303860348
186|0.0049149115503324126,3.733271704398078e-05,99.2404193511589
187|0.0050869506632276185,3.743609841677653e-05,99.26407585024575
188|0.005255834821978667,3.754789466814401e-05,99.28559599112347
189|0.005424524641510331,3.767213583216744e-05,99.30552189690711
190|0.0055914417829576735,3.781066044439285e-05,99.32377619383185
191|0.0057589996101503615,3.7962779435574134e-05,99.34080948071842
192|0.005925350033829879,3.8127345082905606e-05,99.35653851898667
193|0.006092964632987474,3.830180006936246e-05,99.37137662244098
194|0.006257795778376263,3.848149352148056e-05,99.38506312950555
195|0.006424909008816648,3.868235210013893e-05,99.39793151860896
196|0.00658970728386965,3.8888775028667055e-05,99.40985580461428
197|0.006755311121382945,3.910744343649242e-05,99.4210859761484
198|0.006916856351571354,3.934278227379906e-05,99.43120428885499
199|0.007079760313021488,3.95995507931346e-05,99.44066537506501
200|0.007243239379904232,3.986315794790585e-05,99.44965013777534
201|0.007405919533022498,4.014151624787132e-05,99.4579806590001
202|0.007567237579848118,4.0429289866139584e-05,99.46573251547164
203|0.007729889746622476,4.0732708279200835e-05,99.4730492980576
204|0.007888788122757617,4.105249726027438e-05,99.47960958487596
205|0.008050396365367973,4.139233512923113e-05,99.48583481793149
206|0.008209637093752775,4.174011056701232e-05,99.49157179433942
207|0.00836984361208959,4.2107164330396074e-05,99.49691814707774
208|0.008525931219497629,4.248888425273378e-05,99.50165110227998
209|0.00868474832874,4.289332208173846e-05,99.50610748339369
210|0.008844488046006127,4.330513016537196e-05,99.51037154507856
211|0.009001526418741967,4.373124363521441e-05,99.51417968907849
212|0.009154864737737078,4.4180320396769446e-05,99.51741154389038
213|0.009313873439769083,4.465568070610715e-05,99.5205466233261
214|0.009467059008855472,4.513290297136763e-05,99.52326374083916
215|0.009621353324765991,4.56402892048402e-05,99.52563545205892
216|0.009775316793477096,4.6161650122833464e-05,99.52777335918529
217|0.009931620616614012,4.670550652274841e-05,99.52972925239797
218|0.01008306684175242,4.7254656522000005e-05,99.53134639228686
219|0.010235354055189383,4.783601744673405e-05,99.53263934800106
220|0.01038789464388401,4.8437625324915246e-05,99.53371085301261
221|0.010539837700222598,4.905246027409049e-05,99.53459947231394
222|0.010690859587909607,4.968913885150528e-05,99.5352184878782
223|0.010840126014457496,5.0346998968109347e-05,99.5355496891737
224|0.010989881587097017,5.103056114563742e-05,99.53565868074911
225|0.011139827422802284,5.173490198639996e-05,99.53558614489393
226|0.011289425387801089,5.245503820194841e-05,99.53536131025207
227|0.011437634051149281,5.319696057881629e-05,99.53489541332658
228|0.011584423235042607,5.3958977274781716e-05,99.5342109297979
229|0.011732103003787131,5.475633451190731e-05,99.5332777551115
230|0.011879929421291457,5.556935248218764e-05,99.53224172878843
231|0.01202453632446332,5.6398039005145506e-05,99.53097535336637
232|0.012171391581262903,5.726851120435583e-05,99.52948263292656
233|0.01231666088777672,5.814773346823898e-05,99.52789368808598
234|0.012460094984449555,5.905439470943463e-05,99.52605180953167
235|0.01260435079474398,5.9992004374898045e-05,99.52403733161795
236|0.012748963043651251,6.0949662208820143e-05,99.52192455182328
237|0.012889596761784361,6.193287380362733e-05,99.51951271286276
238|0.013033303435099342,6.294916950633223e-05,99.51701293674475
239|0.01317528215331265,6.398485696834655e-05,99.51435683711519
240|0.013318722126981264,6.505206894402704e-05,99.51157424620908
241|0.013459576824222275,6.613372706887333e-05,99.50864928420441
242|0.01359786289980569,6.725034141830122e-05,99.50543447956618
243|0.013739279945870209,6.840813416175706e-05,99.50209811262839
244|0.013876828116166529,6.957423460907108e-05,99.49863013343794
245|0.01401644300847682,7.078954400618898e-05,99.49495357728507
246|0.014155035950754957,7.20141744663394e-05,99.49124696880408
247|0.014291242019537798,7.328089255231873e-05,99.48723216322182
248|0.014428593593920347,7.457714773817514e-05,99.48312947306522
249|0.014566460853000507,7.590112001931715e-05,99.47893231729186
250|0.01470424645437518,7.725115866907828e-05,99.47463367872147
251|0.01483833543636326,7.863235981186989e-05,99.47007290575753
252|0.01497482865269717,8.00572415098344e-05,99.46538792952789
253|0.015110121631207285,8.150137404072666e-05,99.46061735285836
254|0.01524363538984197,8.29804787541022e-05,99.45563852301663
255|0.015378237496593172,8.450077142185819e-05,99.4505171906691
256|0.015510589646659412,8.604069665096858e-05,99.44527771921618
257|0.015643123551802418,8.762718364074829e-05,99.43983576329516
258|0.01577594859014475,8.92430423808932e-05,99.4343095004972
259|0.01590827927517502,9.089636444503668e-05,99.42862227351715
260|0.01603981799668386,9.257795038841721e-05,99.42282418411757
261|0.016170199660132667,9.430027418133591e-05,99.4168267791162
262|0.016299132428828855,9.605775305843167e-05,99.41065726364349
263|0.016429356501244996,9.785432334918909e-05,99.4043934505787
264|0.01656096544028518,9.968381363734125e-05,99.39807969531259
265|0.01668997714342968,0.00010153968542514491,99.39161279519716
266|0.01681560250204228,0.00010344784785676353,99.38481034001488
267|0.01694524020939614,0.00010540282260329548,99.37797976717468
268|0.01707072994631087,0.00010737498296009562,99.3709994634219
269|0.01719917240498603,0.00010940902950107301,99.36387038326707
270|0.0173266426181673,0.00011145744372775823,99.35672798138692
271|0.017452768385709305,0.00011355711464933194,99.34934612011287
272|0.017577303996730187,0.00011570096105817385,99.34175934443816
273|0.017703315683808896,0.00011788739043439023,99.3340942875339
274|0.017826755018715446,0.00012010753591518153,99.32625126788871
275|0.017951127233741815,0.00012237266349934828,99.31830095176791
276|0.01807612124489033,0.00012468395434250823,99.3102283800085
277|0.018197774661584454,0.0001270279896452564,99.30195866248738
278|0.018319145129717107,0.00012942685399064402,99.29348857125058
279|0.018443724055370758,0.00013187219973254116,99.28500231657857
280|0.018564178870435377,0.00013434267802203692,99.27633385263279
281|0.018686971250043705,0.00013687203136125703,99.26755369005592
282|0.018808241135690018,0.000139439381332096,99.25862615049368
283|0.018928200243041537,0.00014205311925330477,99.24951597389442
284|0.019046189800721258,0.00014472018256839192,99.24016202672247
285|0.019168724476811505,0.00014743806729544673,99.23084048981035
286|0.019285411880576753,0.0001501819445297592,99.22126659539475
287|0.01940641383831565,0.0001529959578707718,99.2116216878324
288|0.019524504386121855,0.00015583821705300593,99.20183266130034
289|0.019638867587802977,0.00015873735247629028,99.19171840348434
290|0.01975705003948658,0.0001616992598822975,99.18156172323741
291|0.01987483366056164,0.00016469955493114696,99.17131605856925
292|0.019992052704712826,0.00016774028814303676,99.1609651564019
293|0.020108264897570116,0.00017083045600596591,99.15044656077407
294|0.020223428071985516,0.0001739785746623923,99.13971768760908
295|0.02033715696208649,0.00017718236173935864,99.12877516719928
296|0.020452858612380886,0.00018044309719122964,99.11776099072038
297|0.02056676746059516,0.0001837335933494444,99.10664817064
298|0.020682188745113628,0.00018710199287408358,99.09534723244275
299|0.020795018498820816,0.00019050327662606392,99.08389946064791
300|0.0209052230055935,0.00019396202399857287,99.07218390377048
301|0.021020031541267414,0.00019749240787536593,99.06045617730096
302|0.021131435920026753,0.0002010540227859181,99.04855484716316
303|0.021243429743305065,0.00020468941670737095,99.03645776985762
304|0.021355331448527082,0.00020836468044382883,99.02429666827672
305|0.02146341847867106,0.00021210044231523284,99.01180493440035
306|0.021574849264257345,0.00021590398403059652,98.9992792932821
307|0.02168535883007383,0.0002197559569725449,98.98661599886564
308|0.021795428753716095,0.0002236539443463137,98.97384930173406
309|0.02190405808899598,0.0002276172761965789,98.9608442633243
310|0.022011450726012072,0.00023164267785169557,98.94762648434639
311|0.02212115058346864,0.0002357224434912375,98.93440242811151
312|0.022229048529699647,0.0002398646711236907,98.92094044959588
313|0.022334876018319072,0.00024406052630299158,98.90726715428009
314|0.02244266201267653,0.0002483263659711632,98.89350752673235
315|0.022551494741478884,0.000252645761231296,98.87969394433706
316|0.022657698326230324,0.00025702233432145505,98.86562910927317
317|0.022761386158391517,0.000261456581738706,98.8513152058522
318|0.022869314614109904,0.0002659674138540957,98.83701187227535
319|0.022973976206328572,0.0002705154605342486,98.82251353398838
320|0.023079260126262824,0.00027514586620025483,98.80782198088251
321|0.023180807472389375,0.00027983196451097925,98.79282908999487
322|0.02328620163325379,0.00028459328618835045,98.77784582187101
323|0.02338748907411592,0.0002894136160160876,98.762528054641
324|0.023492028272396936,0.00029429101870537266,98.74727283956506
325|0.023596069335406256,0.00029922258086667597,98.7318965010088
326|0.02369598179584642,0.0003042258073002735,98.7161291314226
327|0.023798286970760252,0.0003093139809466905,98.7002678750503
328|0.02389950962945253,0.00031444740208419475,98.68429349823694
329|0.024002997436371132,0.00031966013521245173,98.66824909655625
330|0.024101484578419985,0.0003249070501736284,98.65192100878075
331|0.024201815570546792,0.0003302464253476245,98.63544772339506
332|0.024304215835788234,0.0003356431984267161,98.61899186258675
333|0.024401128837602037,0.0003411060914357833,98.60208888815775
334|0.024503055320216127,0.00034665691660062947,98.58525023891767
335|0.024598869286000635,0.00035224535391620293,98.56804249894255
336|0.024699796271316465,0.00035792944397838866,98.55088098684422
337|0.024797923281564493,0.000363648455762533,98.53355278329747
338|0.024893261087411744,0.0003694537001961429,98.51584853065727
339|0.02499333718379848,0.00037534431392538536,98.49822250160057
340|0.025090022503245102,0.0003812853289990592,98.48033086080436
341|0.02518346940845273,0.00038728246876118533,98.4621560179822
342|0.02528108122533279,0.00039337946683781766,98.44397688796778
343|0.025378664449441146,0.0003995322846548355,98.42571587858464
344|0.025472782461835486,0.0004057447735643649,98.40714388319269
345|0.025566495298787295,0.00041204531950045364,98.38833866478367
346|0.025663769503038836,0.0004184159181002123,98.36962408016224
347|0.025756672306705752,0.0004248356260161401,98.3505803041741
348|0.025849168131493627,0.0004313522142243009,98.33127235650281
349|0.0259446169687525,0.00043792124512398445,98.31209207809306
350|0.02603922987005891,0.000444559103580211,98.29273328820149
351|0.02612921947552227,0.00045126803426231987,98.27293718174373
352|0.0262217621424492,0.00045808027259486295,98.25305305529677
353|0.026316621705689158,0.00046493572489447743,98.23330011696005
354|0.02640632326638226,0.000471851451133265,98.21311188849235
355|0.026498466230410855,0.0004788689492429832,98.19284276652431
356|0.02658885738903649,0.0004859412536384333,98.17238760384339
357|0.026680945827409985,0.000493093716871229,98.15188816745521
358|0.02677141031618202,0.0005003073845046835,98.13118779102096
359|0.026863444690756744,0.0005075876291269488,98.1104894217025
360|0.026953244662346165,0.0005149502487049595,98.08946842891851
361|0.02704065388425292,0.0005223776244482892,98.06817680266047
362|0.027129593182316114,0.0005299083193528453,98.04675169365143
363|0.02721971110962329,0.000537490724689782,98.02536212627268
364|0.027306943721248977,0.0005451291110243339,98.00369782649773
365|0.027395291521862042,0.0005528568209434148,97.9819275859787
366|0.02748445963833568,0.0005606682857934864,97.96005345140037
367|0.027570532690393,0.0005685155014267806,97.93795967669178
368|0.027657039723373522,0.0005764767138987104,97.91562394361563
369|0.027744366032543155,0.0005844875460945254,97.89331086027
370|0.02783182165025977,0.0005925816859893018,97.87084836402086
371|0.027915938350234093,0.0006007353710906216,97.84805596160237
372|0.028003862189006412,0.0006089687500083762,97.82541155966894
373|0.028088069649514935,0.0006172520820753036,97.80244036070324
374|0.028172252891772942,0.0006256376483761983,97.7792416858543
375|0.028256325555043205,0.0006341050616729405,97.75588280069287
376|0.02834354835828279,0.0006426213535424274,97.73274204972775
377|0.028426904900690886,0.000651183426076507,97.70927074772506
378|0.02850969969593109,0.0006598708053608959,97.6854515747317
379|0.028591807630256483,0.0006686024555002668,97.66155933844233
380|0.028677058079884077,0.0006774010136605391,97.637829474092
381|0.028757710315474583,0.0006862784094381347,97.61358466334906
382|0.028841226386147056,0.000695231190154022,97.58945344124494
383|0.028923657577051287,0.0007042421160008416,97.5651692247954
384|0.02900512026725721,0.0007133291577141598,97.54067850385916
385|0.029085222823757917,0.0007224833139800602,97.51597806777018
386|0.029167998387604754,0.0007317157101152105,97.49137496378168
387|0.02924906682028805,0.0007410032000176869,97.4665749011052
388|0.0293288575836268,0.0007503698892485922,97.44153045474401
389|0.02941078600915148,0.0007598134329187545,97.41654836194337
390|0.029490862835441334,0.0007692790435340768,97.3914664761535
391|0.029569551382989445,0.0007788573701810186,97.36601560134228
392|0.02964985163511713,0.0007885060053833826,97.34060724793146
393|0.02972819566890017,0.000798201025014933,97.31500346033458
394|0.02980820515781346,0.0008079518897776694,97.28949835959551
395|0.02988622878354441,0.0008177834978950749,97.2636778503638
396|0.029961776782888805,0.0008276868258443315,97.2375242234732
397|0.03003889425192874,0.0008376715035516291,97.21137703496578
398|0.030117513350484515,0.0008477217098725731,97.18528651417054
399|0.030193532071059792,0.0008577863548184794,97.15903938366768
400|0.030270836989709338,0.0008679756987897136,97.13263396355778
401|0.030349030562254242,0.0008781904784367356,97.10636398538226
402|0.030424644616047658,0.0008884689141579472,97.0797722524939
403|0.03050101775681746,0.0008988040739650316,97.05319972883811
404|0.030578496036824276,0.0009092074424268404,97.0266443407422
405|0.030652897775826915,0.0009196729603893061,96.9997193507931
406|0.030727976871270712,0.0009302218786539918,96.9727200637029
407|0.0308035633203243,0.0009408010636220432,96.94580443879589
408|0.03087617982843227,0.000951457894233787,96.9184727530391
409|0.030948990283940603,0.0009621925255611785,96.89103742405302
410|0.03102613544413302,0.000972946818415199,96.8641056822332
411|0.03109964054314318,0.0009837504142797826,96.83677882734668
412|0.03116981998394408,0.000994637747941507,96.80897179241377
413|0.031243779360487167,0.0010056078949971514,96.78141404279373
414|0.03131782542527972,0.001016586012325682,96.75396998827034
415|0.03138817872317112,0.0010276365462646986,96.7260395853867
416|0.031462036589532616,0.001038740854334197,96.6984309760806
417|0.0315320852955665,0.0010498855010543373,96.67042160005208
418|0.03160581829917852,0.0010611100182518207,96.64267506632031
419|0.031675336225347905,0.0010723649565127502,96.61451121186647
420|0.031748324791051274,0.001083664109473137,96.58670460062011
421|0.03181727550902025,0.0010950166206189493,96.55842116240119
422|0.03188921670121836,0.0011064427988314307,96.5303544166729
423|0.03196073869608895,0.0011178846706787482,96.5023190442856
424|0.032027954180730234,0.0011293864471442205,96.47374777429987
425|0.03209800249786454,0.001140964068031547,96.4453736081943
426|0.032167470539642196,0.001152562929001899,96.4169923538703
427|0.032236019639837465,0.0011642035163459408,96.38850103284088
428|0.03230743349288545,0.0011758787527094139,96.36034613220404
429|0.032374091351877965,0.001187594187811225,96.33165244731313
430|0.03244369626502852,0.0011993724438328357,96.30321886250164
431|0.03251199501919011,0.0012111748715106785,96.27468301838817
432|0.032579220494969974,0.0012230478917223397,96.24592647355952
433|0.03264512449773882,0.0012349341237678502,96.21709476447735
434|0.03271369377342559,0.0012468964009251238,96.18845731832943
435|0.03278066220121012,0.0012588536574278386,96.15976745771363
436|0.03284626270072266,0.0012708505713312501,96.13091272236798
437|0.0329142866739236,0.0012828981127950279,96.10230619455774
438|0.03298084707068405,0.0012949676760212192,96.07357666331049
439|0.033045617689655415,0.0013070647195843055,96.04466549283639
440|0.03311267172070487,0.0013192084926665348,96.01600105302994
441|0.03317794051807432,0.0013313881600724997,95.9871283772204
442|0.03324146295782171,0.0013435859708696984,95.95810216724065
443|0.03330695073838541,0.001355850286568705,95.9292272138076
444|0.03337042143627578,0.0013681136770660185,95.90022056005924
445|0.033435854164721945,0.001380395938808343,95.87150987078776
446|0.033499276379060916,0.001392718675411686,95.84254101595394
447|0.0335643930562437,0.001405076429591423,95.81378865621987
448|0.03362731754462622,0.0014174351179183642,95.78487009545941
449|0.033688186038808965,0.0014298190298336344,95.75572567728499
450|0.03375446577446617,0.0014422443648023364,95.72724873076399
451|0.03381440153030546,0.0014546519296618765,95.69812901062828
452|0.03387984468718663,0.0014671158816166319,95.66964991970138
453|0.03393886007085811,0.0014795706470378533,95.64048219666547
454|0.03400330049250577,0.0014920853444444493,95.61193965634807
455|0.03406507683127202,0.001504593922588393,95.58317766303358
456|0.03412423477639237,0.0015171030904495009,95.55417696428741
457|0.0341885193638376,0.001529655280951836,95.52582179803375
458|0.03424625925650204,0.001542151189664498,95.49687696365932
459|0.034308960568587565,0.0015547749112962972,95.46831240139694
460|0.03436879489374611,0.0015673034360608185,95.43974864144565
461|0.03442975229630996,0.0015798771907200582,95.41130247722002
462|0.034487769572924876,0.0015924822680759565,95.38247243067248
463|0.034550590842494344,0.001605098250845094,95.3543536833791
464|0.03461030665003051,0.0016176702750851923,95.32604466223715
465|0.034667055703776484,0.0016302515076251911,95.29740419389698
466|0.03472841053253006,0.0016428997752000463,95.26929177003035
