OneBody2_E-0.25_ecc0.8_EU1.txt
initial value : [x, y, v_x, v_y] = [0.40,0.00,0.00,2.12] , numerical interval dt = 0.02000 , [M, m] = [ 1, 1]

num|geodesic|
num|newtonian
num|degree, x, y, simple error, relative error
  1|0.000000,0.400000,0.000000,0.000000,0.000000
  2|0.105671,0.400000,0.042426,0.000994,0.247910
  3|0.210632,0.396257,0.084721,0.007711,1.908733
  4|0.315139,0.390020,0.127148,0.018931,4.629177
  5|0.419420,0.381181,0.169960,0.034846,8.375842
  6|0.523659,0.369564,0.213397,0.055768,13.111607
  7|0.627986,0.354925,0.257687,0.082136,18.792763
  8|0.732465,0.336945,0.303037,0.114516,25.365602
  9|0.837082,0.315235,0.349629,0.153605,32.762723
 10|0.941729,0.289332,0.397604,0.200227,40.899465
 11|1.046192,0.258706,0.447053,0.255324,49.671038
 12|1.150150,0.222776,0.497992,0.319932,58.951080
 13|1.253169,0.180929,0.550341,0.395140,68.592452
 14|1.354718,0.132560,0.603905,0.482026,78.430953
 15|1.454190,0.077118,0.658357,0.581575,88.292240
 16|1.550941,0.014164,0.713231,0.694579,98.001589
 17|1.644331,-0.056571,0.767932,0.708389,92.604669
 18|1.733780,-0.135133,0.821767,0.692273,83.667889
 19|1.818808,-0.221316,0.873990,0.674632,75.298099
 20|1.899072,-0.314665,0.923856,0.655593,67.568920
 21|1.974379,-0.414502,0.970677,0.635326,60.517162
 22|2.044686,-0.519978,1.013862,0.614024,54.146647
 23|2.110080,-0.630142,1.052945,0.591890,48.434922
 24|2.170757,-0.743999,1.087593,0.569122,43.341140
 25|2.226985,-0.860570,1.117601,0.545903,38.813591
 26|2.279080,-0.978928,1.142875,0.522401,34.795910
 27|2.327379,-1.098226,1.163413,0.498767,31.231624
 28|2.372221,-1.217707,1.179288,0.475130,28.067083
 29|2.413934,-1.336712,1.190623,0.451605,25.253095
 30|2.452827,-1.454674,1.197580,0.428293,22.745630
 31|2.489185,-1.571113,1.200348,0.405277,20.505915
 32|2.523267,-1.685623,1.199125,0.382631,18.500176
 33|2.555309,-1.797870,1.194121,0.360416,16.699195
 34|2.585519,-1.907573,1.185545,0.338687,15.077798
 35|2.614083,-2.014505,1.173602,0.317485,13.614342
 36|2.641170,-2.118479,1.158493,0.296849,12.290228
 37|2.666926,-2.219341,1.140411,0.276810,11.089469
 38|2.691482,-2.316971,1.119540,0.257393,9.998302
 39|2.714956,-2.411268,1.096057,0.238619,9.004861
 40|2.737452,-2.502153,1.070127,0.220505,8.098893
 41|2.759063,-2.589565,1.041909,0.203067,7.271521
 42|2.779872,-2.673454,1.011551,0.186315,6.515039
 43|2.799954,-2.753783,0.979194,0.170260,5.822744
 44|2.819376,-2.830522,0.944973,0.154908,5.188789
 45|2.838199,-2.903650,0.909011,0.140266,4.608068
 46|2.856478,-2.973150,0.871429,0.126338,4.076108
 47|2.874263,-3.039012,0.832340,0.113130,3.588987
 48|2.891600,-3.101227,0.791849,0.100643,3.143260
 49|2.908530,-3.159790,0.750059,0.088880,2.735901
 50|2.925092,-3.214700,0.707067,0.077844,2.364246
 51|2.941321,-3.265954,0.662965,0.067535,2.025950
 52|2.957251,-3.313553,0.617841,0.057955,1.718955
 53|2.972911,-3.357496,0.571781,0.049104,1.441451
 54|2.988331,-3.397784,0.524865,0.040985,1.191855
 55|3.003538,-3.434419,0.477171,0.033598,0.968782
 56|3.018558,-3.467399,0.428777,0.026942,0.771032
 57|3.033414,-3.496725,0.379755,0.021021,0.597570
 58|3.048129,-3.522395,0.330177,0.015834,0.447513
 59|3.062727,-3.544408,0.280112,0.011383,0.320117
 60|3.077229,-3.562760,0.229629,0.007668,0.214771
 61|3.091656,-3.577446,0.178795,0.004692,0.130986
 62|3.106028,-3.588461,0.127676,0.002456,0.068391
 63|3.120366,-3.595798,0.076338,0.000961,0.026730
 64|3.134690,-3.599446,0.024844,0.000211,0.005854
 65|3.149021,-3.599397,-0.026739,0.000206,0.005726
 66|3.163379,-3.595636,-0.078347,0.000950,0.026418
 67|3.177784,-3.588150,-0.129915,0.002446,0.068112
 68|3.192257,-3.576921,-0.181377,0.004696,0.131106
 69|3.206820,-3.561932,-0.232666,0.007704,0.215815
 70|3.221496,-3.543161,-0.283715,0.011474,0.322782
 71|3.236308,-3.520585,-0.334453,0.016010,0.452683
 72|3.251280,-3.494178,-0.384810,0.021316,0.606340
 73|3.266437,-3.463912,-0.434711,0.027398,0.784735
 74|3.281808,-3.429756,-0.484081,0.034260,0.989022
 75|3.297421,-3.391677,-0.532839,0.041909,1.220551
 76|3.313307,-3.349639,-0.580902,0.050350,1.480889
 77|3.329501,-3.303603,-0.628184,0.059591,1.771849
 78|3.346037,-3.253527,-0.674592,0.069638,2.095521
 79|3.362958,-3.199369,-0.720028,0.080498,2.454318
 80|3.380305,-3.141080,-0.764390,0.092181,2.851014
 81|3.398128,-3.078612,-0.807565,0.104693,3.288814
 82|3.416479,-3.011914,-0.849436,0.118044,3.771415
 83|3.435417,-2.940933,-0.889876,0.132242,4.303097
 84|3.455010,-2.865614,-0.928745,0.147296,4.888825
 85|3.475332,-2.785902,-0.965896,0.163215,5.534379
 86|3.496468,-2.701742,-1.001166,0.180009,6.246509
 87|3.518513,-2.613080,-1.034378,0.197685,7.033136
 88|3.541578,-2.519864,-1.065339,0.216251,7.903594
 89|3.565790,-2.422048,-1.093837,0.235715,8.868938
 90|3.591294,-2.319592,-1.119637,0.256082,9.942334
 91|3.618261,-2.212467,-1.142482,0.277355,11.139557
 92|3.646891,-2.100658,-1.162088,0.299535,12.479618
 93|3.677417,-1.984174,-1.178140,0.322618,13.985587
 94|3.710120,-1.863049,-1.190287,0.346597,15.685643
 95|3.745329,-1.737360,-1.198145,0.371456,17.614453
 96|3.783443,-1.607234,-1.201286,0.397172,19.814957
 97|3.824944,-1.472870,-1.199238,0.423709,22.340696
 98|3.870411,-1.334563,-1.191487,0.451016,25.258822
 99|3.920554,-1.192731,-1.177474,0.479024,28.653944
100|3.976233,-1.047961,-1.156607,0.507636,32.632870
101|4.038494,-0.901053,-1.128273,0.536724,37.330129
102|4.108595,-0.753086,-1.091870,0.566117,42.913559
103|4.188019,-0.605483,-1.046861,0.595587,49.588010
104|4.278450,-0.460087,-0.992857,0.624836,57.592665
105|4.381674,-0.319201,-0.929739,0.653476,67.183228
106|4.499337,-0.185581,-0.857838,0.681007,78.584883
107|4.632507,-0.062290,-0.778120,0.706807,91.900877
108|4.781076,0.047630,-0.692344,0.634895,93.021476
109|4.943194,0.141712,-0.603049,0.466905,76.715718
110|5.115191,0.218689,-0.513235,0.329424,60.101432
111|5.292306,0.278879,-0.425737,0.221689,44.287503
112|5.469975,0.324014,-0.342558,0.140581,30.258830
113|5.644884,0.356566,-0.264539,0.081793,18.658923
114|5.815293,0.379005,-0.191518,0.041061,9.774887
115|5.980755,0.393344,-0.122724,0.014890,3.647455
116|6.141632,0.401020,-0.057148,0.000766,0.190691
117|0.015511,0.402937,0.006250,0.002915,0.728816
  1|0.000000,0.400000,0.000000,0.000000,0.000000
  2|0.105671,0.400000,0.042426,0.000994,0.247910
  3|0.210632,0.396257,0.084721,0.007711,1.908733
  4|0.313892,0.390066,0.126625,0.018813,4.601109
  5|0.414561,0.381530,0.167898,0.034118,8.208333
  6|0.511897,0.370793,0.208331,0.053371,12.582682
  7|0.605325,0.358028,0.247750,0.076268,17.561284
  8|0.694447,0.343426,0.286019,0.102471,22.980815
  9|0.779029,0.327182,0.323041,0.131628,28.688980
 10|0.858977,0.309494,0.358752,0.163391,34.551961
 11|0.934317,0.290548,0.393118,0.197424,40.458021
 12|1.005160,0.270521,0.426131,0.233412,46.318091
 13|1.071682,0.249572,0.457801,0.271066,52.064288
 14|1.134098,0.227846,0.488150,0.310126,57.647312
 15|1.192650,0.205472,0.517216,0.350359,63.033383
 16|1.247587,0.182564,0.545040,0.391558,68.201195
 17|1.299160,0.159222,0.571670,0.433543,73.139144
 18|1.347614,0.135532,0.597155,0.476157,77.842952
 19|1.393182,0.111571,0.621547,0.519263,82.313709
 20|1.436086,0.087404,0.644896,0.562743,86.556313
 21|1.476531,0.063086,0.667253,0.606494,90.578260
 22|1.514707,0.038667,0.688666,0.650429,94.388721
 23|1.550792,0.014188,0.709182,0.694471,97.997853
 24|1.584947,-0.010314,0.728847,0.717930,98.583706
 25|1.617318,-0.034810,0.747704,0.713012,95.345200
 26|1.648042,-0.059272,0.765792,0.708102,92.276006
 27|1.677241,-0.083678,0.783150,0.703203,89.365807
 28|1.705028,-0.108010,0.799814,0.698318,86.604707
 29|1.731506,-0.132250,0.815819,0.693452,83.983294
 30|1.756767,-0.156385,0.831197,0.688606,81.492680
 31|1.780898,-0.180403,0.845977,0.683784,79.124512
 32|1.803976,-0.204294,0.860189,0.678987,76.870972
 33|1.826072,-0.228050,0.873858,0.674217,74.724758
 34|1.847252,-0.251663,0.887010,0.669475,72.679072
 35|1.867576,-0.275129,0.899669,0.664762,70.727587
 36|1.887098,-0.298441,0.911856,0.660080,68.864425
 37|1.905869,-0.321597,0.923592,0.655430,67.084128
 38|1.923934,-0.344592,0.934897,0.650811,65.381628
 39|1.941337,-0.367426,0.945790,0.646224,63.752222
 40|1.958117,-0.390095,0.956288,0.641671,62.191544
 41|1.974309,-0.412598,0.966406,0.637150,60.695541
 42|1.989948,-0.434935,0.976162,0.632663,59.260447
 43|2.005065,-0.457104,0.985568,0.628210,57.882765
 44|2.019688,-0.479107,0.994640,0.623790,56.559241
 45|2.033843,-0.500941,1.003390,0.619403,55.286850
 46|2.047556,-0.522609,1.011831,0.615050,54.062774
 47|2.060849,-0.544111,1.019973,0.610731,52.884390
 48|2.073744,-0.565446,1.027829,0.606445,51.749251
 49|2.086261,-0.586617,1.035409,0.602192,50.655074
 50|2.098419,-0.607623,1.042722,0.597972,49.599729
 51|2.110234,-0.628466,1.049779,0.593784,48.581224
 52|2.121724,-0.649148,1.056588,0.589630,47.597698
 53|2.132902,-0.669669,1.063157,0.585507,46.647406
 54|2.143785,-0.690031,1.069496,0.581417,45.728718
 55|2.154384,-0.710235,1.075611,0.577358,44.840101
 56|2.164714,-0.730283,1.081510,0.573331,43.980122
 57|2.174784,-0.750176,1.087200,0.569335,43.147431
 58|2.184608,-0.769916,1.092688,0.565370,42.340761
 59|2.194194,-0.789504,1.097981,0.561436,41.558923
 60|2.203553,-0.808941,1.103083,0.557532,40.800794
 61|2.212695,-0.828230,1.108002,0.553658,40.065320
 62|2.221627,-0.847372,1.112743,0.549813,39.351504
 63|2.230359,-0.866368,1.117311,0.545998,38.658408
 64|2.238898,-0.885220,1.121711,0.542212,37.985147
 65|2.247252,-0.903929,1.125948,0.538455,37.330883
 66|2.255428,-0.922498,1.130028,0.534726,36.694825
 67|2.263432,-0.940928,1.133954,0.531025,36.076225
 68|2.271270,-0.959220,1.137731,0.527352,35.474376
 69|2.278950,-0.977375,1.141363,0.523707,34.888605
 70|2.286476,-0.995396,1.144853,0.520088,34.318277
 71|2.293854,-1.013284,1.148207,0.516497,33.762789
 72|2.301089,-1.031040,1.151427,0.512932,33.221570
 73|2.308187,-1.048667,1.154518,0.509393,32.694075
 74|2.315151,-1.066164,1.157482,0.505881,32.179788
 75|2.321986,-1.083534,1.160323,0.502394,31.678219
 76|2.328697,-1.100778,1.163044,0.498932,31.188899
 77|2.335287,-1.117898,1.165648,0.495496,30.711386
 78|2.341761,-1.134895,1.168138,0.492084,30.245256
 79|2.348122,-1.151771,1.170517,0.488697,29.790104
 80|2.354374,-1.168526,1.172787,0.485334,29.345548
 81|2.360520,-1.185162,1.174952,0.481996,28.911219
 82|2.366564,-1.201681,1.177014,0.478681,28.486768
 83|2.372508,-1.218083,1.178975,0.475389,28.071860
 84|2.378355,-1.234370,1.180838,0.472121,27.666177
 85|2.384109,-1.250544,1.182605,0.468875,27.269412
 86|2.389772,-1.266605,1.184279,0.465653,26.881274
 87|2.395347,-1.282554,1.185860,0.462453,26.501483
 88|2.400836,-1.298394,1.187353,0.459275,26.129772
 89|2.406242,-1.314125,1.188757,0.456119,25.765885
 90|2.411567,-1.329748,1.190077,0.452985,25.409577
 91|2.416813,-1.345264,1.191313,0.449872,25.060612
 92|2.421982,-1.360676,1.192467,0.446781,24.718765
 93|2.427078,-1.375982,1.193541,0.443711,24.383820
 94|2.432100,-1.391186,1.194537,0.440661,24.055569
 95|2.437052,-1.406287,1.195456,0.437632,23.733813
 96|2.441936,-1.421288,1.196301,0.434624,23.418360
 97|2.446752,-1.436188,1.197072,0.431636,23.109027
 98|2.451503,-1.450989,1.197771,0.428668,22.805636
 99|2.456191,-1.465693,1.198401,0.425719,22.508018
100|2.460817,-1.480299,1.198961,0.422790,22.216008
101|2.465382,-1.494809,1.199454,0.419881,21.929451
102|2.469889,-1.509224,1.199880,0.416991,21.648193
103|2.474338,-1.523546,1.200242,0.414120,21.372090
104|2.478731,-1.537774,1.200541,0.411267,21.101000
105|2.483069,-1.551910,1.200777,0.408433,20.834788
106|2.487354,-1.565954,1.200953,0.405618,20.573324
107|2.491587,-1.579908,1.201068,0.402821,20.316482
108|2.495768,-1.593773,1.201125,0.400042,20.064140
109|2.499900,-1.607549,1.201124,0.397281,19.816181
110|2.503984,-1.621237,1.201067,0.394537,19.572492
111|2.508019,-1.634838,1.200955,0.391811,19.332963
112|2.512009,-1.648352,1.200788,0.389103,19.097490
113|2.515952,-1.661782,1.200568,0.386412,18.865970
114|2.519852,-1.675127,1.200296,0.383737,18.638305
115|2.523708,-1.688388,1.199972,0.381080,18.414399
116|2.527521,-1.701566,1.199598,0.378440,18.194161
117|2.531293,-1.714662,1.199174,0.375816,17.977501
118|2.535024,-1.727677,1.198702,0.373208,17.764334
119|2.538716,-1.740611,1.198182,0.370617,17.554575
120|2.542368,-1.753464,1.197615,0.368042,17.348145
121|2.545982,-1.766239,1.197002,0.365483,17.144965
122|2.549559,-1.778935,1.196343,0.362940,16.944959
123|2.553099,-1.791553,1.195641,0.360412,16.748054
124|2.556603,-1.804094,1.194894,0.357900,16.554179
125|2.560072,-1.816558,1.194105,0.355404,16.363266
126|2.563506,-1.828947,1.193273,0.352923,16.175246
127|2.566907,-1.841260,1.192400,0.350457,15.990057
128|2.570274,-1.853499,1.191486,0.348006,15.807634
129|2.573609,-1.865664,1.190531,0.345570,15.627917
130|2.576912,-1.877755,1.189538,0.343148,15.450847
131|2.580184,-1.889774,1.188505,0.340742,15.276367
132|2.583425,-1.901721,1.187434,0.338350,15.104420
133|2.586636,-1.913597,1.186326,0.335972,14.934953
134|2.589818,-1.925402,1.185181,0.333609,14.767913
135|2.592970,-1.937136,1.184000,0.331259,14.603249
136|2.596094,-1.948801,1.182782,0.328924,14.440911
137|2.599191,-1.960396,1.181530,0.326603,14.280852
138|2.602260,-1.971924,1.180243,0.324296,14.123024
139|2.605301,-1.983383,1.178921,0.322002,13.967382
140|2.608317,-1.994774,1.177567,0.319722,13.813882
141|2.611307,-2.006099,1.176179,0.317455,13.662480
142|2.614271,-2.017358,1.174759,0.315202,13.513135
143|2.617210,-2.028550,1.173306,0.312962,13.365805
144|2.620124,-2.039677,1.171822,0.310735,13.220452
145|2.623014,-2.050740,1.170307,0.308521,13.077036
146|2.625881,-2.061738,1.168762,0.306321,12.935521
147|2.628724,-2.072672,1.167186,0.304133,12.795868
148|2.631544,-2.083543,1.165581,0.301958,12.658043
149|2.634342,-2.094351,1.163947,0.299795,12.522011
150|2.637117,-2.105097,1.162284,0.297645,12.387738
151|2.639870,-2.115781,1.160592,0.295508,12.255191
152|2.642603,-2.126403,1.158872,0.293383,12.124337
153|2.645314,-2.136964,1.157125,0.291270,11.995147
154|2.648004,-2.147465,1.155351,0.289170,11.867588
155|2.650674,-2.157906,1.153550,0.287081,11.741632
156|2.653323,-2.168287,1.151723,0.285005,11.617249
157|2.655953,-2.178609,1.149870,0.282941,11.494410
158|2.658564,-2.188872,1.147991,0.280888,11.373089
159|2.661155,-2.199076,1.146087,0.278847,11.253258
160|2.663727,-2.209223,1.144158,0.276818,11.134891
161|2.666281,-2.219312,1.142205,0.274800,11.017963
162|2.668817,-2.229344,1.140227,0.272794,10.902447
163|2.671334,-2.239320,1.138226,0.270800,10.788321
164|2.673834,-2.249239,1.136201,0.268816,10.675559
165|2.676317,-2.259102,1.134152,0.266844,10.564138
166|2.678782,-2.268909,1.132081,0.264884,10.454037
167|2.681231,-2.278662,1.129988,0.262934,10.345232
168|2.683662,-2.288359,1.127872,0.260995,10.237701
169|2.686078,-2.298002,1.125734,0.259068,10.131424
170|2.688477,-2.307591,1.123575,0.257151,10.026380
171|2.690860,-2.317126,1.121394,0.255245,9.922548
172|2.693228,-2.326608,1.119192,0.253350,9.819909
173|2.695580,-2.336037,1.116969,0.251465,9.718443
174|2.697917,-2.345414,1.114726,0.249591,9.618131
175|2.700239,-2.354738,1.112462,0.247727,9.518955
176|2.702546,-2.364010,1.110179,0.245875,9.420896
177|2.704838,-2.373231,1.107876,0.244032,9.323937
178|2.707116,-2.382400,1.105553,0.242200,9.228061
179|2.709380,-2.391518,1.103211,0.240378,9.133250
180|2.711630,-2.400586,1.100851,0.238566,9.039488
181|2.713866,-2.409603,1.098471,0.236764,8.946758
182|2.716089,-2.418571,1.096073,0.234972,8.855045
183|2.718298,-2.427488,1.093657,0.233191,8.764334
184|2.720494,-2.436357,1.091223,0.231419,8.674608
185|2.722677,-2.445176,1.088771,0.229657,8.585853
186|2.724847,-2.453947,1.086301,0.227905,8.498055
187|2.727004,-2.462669,1.083814,0.226163,8.411199
188|2.729149,-2.471343,1.081310,0.224430,8.325271
189|2.731282,-2.479969,1.078789,0.222707,8.240257
190|2.733402,-2.488547,1.076252,0.220994,8.156144
191|2.735510,-2.497079,1.073698,0.219290,8.072919
192|2.737607,-2.505563,1.071127,0.217596,7.990568
193|2.739691,-2.514000,1.068541,0.215911,7.909080
194|2.741765,-2.522392,1.065939,0.214235,7.828442
195|2.743827,-2.530737,1.063321,0.212569,7.748641
196|2.745877,-2.539036,1.060687,0.210912,7.669666
197|2.747917,-2.547289,1.058038,0.209264,7.591505
198|2.749945,-2.555497,1.055374,0.207625,7.514147
199|2.751963,-2.563660,1.052695,0.205995,7.437580
200|2.753970,-2.571778,1.050002,0.204375,7.361794
