OneBody2_zook_numericalmethod_E-0.05_ecc0.60_EU1.txt
initial value : [x, y, v_x, v_y] = [4.00,0.00,0.00,0.63] , numerical interval dt = 0.02000 , [M, m] = [ 1, 1]

num|geodesic|
num|newtonian
num|degree, x, y, simple error, relative error
  1|0.000000,4.000000,0.000000,0.000000,0.000000
  2|0.003162,4.000000,0.012649,0.000007,0.000187
  3|0.006325,3.999975,0.025298,0.000055,0.001375
  4|0.009487,3.999925,0.037947,0.000142,0.003562
  5|0.012649,3.999850,0.050596,0.000270,0.006750
  6|0.015811,3.999750,0.063245,0.000437,0.010937
  7|0.018973,3.999625,0.075893,0.000645,0.016123
  8|0.022135,3.999475,0.088541,0.000892,0.022309
  9|0.025296,3.999300,0.101189,0.001180,0.029495
 10|0.028458,3.999100,0.113836,0.001507,0.037679
 11|0.031619,3.998875,0.126483,0.001875,0.046862
 12|0.034780,3.998625,0.139129,0.002282,0.057043
 13|0.037941,3.998350,0.151775,0.002730,0.068222
 14|0.041102,3.998050,0.164419,0.003217,0.080399
 15|0.044262,3.997725,0.177063,0.003744,0.093572
 16|0.047422,3.997376,0.189706,0.004312,0.107743
 17|0.050582,3.997001,0.202348,0.004919,0.122909
 18|0.053741,3.996601,0.214989,0.005566,0.139071
 19|0.056900,3.996176,0.227629,0.006253,0.156228
 20|0.060059,3.995726,0.240268,0.006980,0.174379
 21|0.063217,3.995252,0.252906,0.007747,0.193525
 22|0.066375,3.994752,0.265542,0.008554,0.213663
 23|0.069532,3.994228,0.278177,0.009400,0.234793
 24|0.072689,3.993678,0.290811,0.010287,0.256915
 25|0.075846,3.993104,0.303443,0.011213,0.280028
 26|0.079002,3.992505,0.316073,0.012179,0.304130
 27|0.082157,3.991880,0.328702,0.013186,0.329222
 28|0.085312,3.991231,0.341330,0.014231,0.355302
 29|0.088467,3.990557,0.353955,0.015317,0.382368
 30|0.091620,3.989859,0.366579,0.016443,0.410422
 31|0.094774,3.989135,0.379201,0.017608,0.439460
 32|0.097926,3.988386,0.391821,0.018813,0.469483
 33|0.101078,3.987613,0.404439,0.020058,0.500488
 34|0.104229,3.986815,0.417055,0.021342,0.532476
 35|0.107380,3.985991,0.429668,0.022667,0.565445
