result_new_OneBody2_E-0.20_ecc0.8_EU1.txt
geod|
220|0.0003457636339980752,3.8837435596850156e-05,88.76763436693103
221|0.00034452246399263586,3.834661348878221e-05,88.86963333409753
222|0.00034379350352953253,3.786426061824777e-05,88.98633620777679
223|0.00034235750950717403,3.7389457097747325e-05,89.07882664774326
224|0.00034065986717024543,3.692263666676965e-05,89.16143631080632
225|0.0003398925481925552,3.64555626690688e-05,89.27438601907328
226|0.00033896800942789795,3.600136459014358e-05,89.37912617450071
227|0.0003379384323030088,3.55500574718004e-05,89.4803153256257
228|0.00033685501992852807,3.510322237287866e-05,89.57913039849409
229|0.00033476311765312516,3.4661403360169984e-05,89.64599099113259
230|0.0003344828287392687,3.422699587174449e-05,89.76718894636453
231|0.0003331634026384478,3.3796733529101175e-05,89.8558085127442
232|0.000331234842289696,3.337227112365504e-05,89.92489108544088
233|0.00032987070733092594,3.2945797765693285e-05,90.01251186191502
234|0.0003292366380991396,3.252837658895835e-05,90.12006173530315
235|0.0003282565047366681,3.212738783342495e-05,90.21271859968229
236|0.00032709045695211714,3.1723205309974745e-05,90.30139686569373
237|0.0003257879586358037,3.13235008861934e-05,90.38531042787565
238|0.00032439164482545024,3.09294167388785e-05,90.46540894864259
239|0.0003231829321879154,3.0540041482174374e-05,90.55023070821797
240|0.00032196043965715404,3.0152911346670308e-05,90.63459120046574
241|0.0003210012331322787,2.977275169868676e-05,90.7250351009032
242|0.00031924393038451626,2.9403899197477656e-05,90.78951973744282
243|0.0003180747640629811,2.903528470143968e-05,90.87155348932666
244|0.0003172772405393154,2.8665567878283227e-05,90.96513578170409
245|0.0003159115519983935,2.8309165067019748e-05,91.03889525788418
246|0.000315235552773796,2.7953492630183874e-05,91.13250634827902
247|0.00031332297730157777,2.761272915319246e-05,91.18713559056512
248|0.00031191872612135185,2.7250900905384512e-05,91.26346108031278
249|0.0003117961142771186,2.6917741029031106e-05,91.36687732897559
250|0.0003100445908810201,2.657842959052914e-05,91.42754611038235
251|0.00030854030920801634,2.6251100432306274e-05,91.49184088792498
252|0.00030827211462769455,2.592198209794283e-05,91.59120112785769
253|0.0003068328274085097,2.5597575293634378e-05,91.65748479071492
254|0.00030572950076779293,2.527984937272798e-05,91.73130191583033
255|0.00030474469961117023,2.4964089244683407e-05,91.80819575318765
256|0.00030303829258926385,2.4654151267178293e-05,91.86434458281667
257|0.0003018620764367874,2.4344675419785133e-05,91.9351659846933
258|0.00030088807939598894,2.4037336869175974e-05,92.01120332934785
259|0.00029976563526989963,2.3749614217916104e-05,92.07727256777359
260|0.00029900510477220976,2.3448731890196584e-05,92.157748641763
261|0.0002979029088714391,2.316076101482878e-05,92.22539950933347
262|0.0002965182782213027,2.2878824543104415e-05,92.28417732615151
263|0.00029495034360849104,2.259407338289776e-05,92.33970264062872
264|0.0002940858537194835,2.2308044493879464e-05,92.41444489364721
265|0.00029322207630011476,2.2037892018600402e-05,92.48423164562668
266|0.00029213943006567433,2.176390622921076e-05,92.55016475375538
267|0.00028993502213303657,2.1498229154204296e-05,92.58515615118071
268|0.0002889709593478784,2.1228884949486826e-05,92.65362685669379
269|0.0002883394299693087,2.0973847554506264e-05,92.72598702274651
270|0.0002875774422519406,2.071295480621238e-05,92.79743409496417
271|0.0002858891916175388,2.046158153534705e-05,92.8428278734229
272|0.0002846979634814062,2.0212245213091506e-05,92.90046020493871
273|0.00028392151368805685,1.9967259750952593e-05,92.96733118544496
274|0.0002823837390608652,1.9722936491772813e-05,93.01555516002226
275|0.00028115809936490876,1.9475535760538065e-05,93.07310164475781
276|0.0002806432246487134,1.9243679940439407e-05,93.14300925506856
277|0.0002794262283538629,1.9009570939809706e-05,93.19692676961729
278|0.0002780074568047297,1.8783779526909683e-05,93.24342600633793
279|0.00027697063609233297,1.8548265531492802e-05,93.30316534879553
280|0.00027576753429681133,1.832881909802353e-05,93.35352540872486
281|0.00027441672864902955,1.8110217021138908e-05,93.40046902012985
282|0.00027349613872740264,1.7883714312327825e-05,93.46107246868564
283|0.00027279302523197657,1.7677845313590623e-05,93.5196857402942
284|0.00027175296468717747,1.7463608982692946e-05,93.57371905664552
285|0.00027048682411434655,1.7250848931338325e-05,93.62229602575923
286|0.000269392382006739,1.704845764738394e-05,93.67151456905063
287|0.0002681029489055575,1.6839938426160828e-05,93.71885371089563
288|0.00026701545763563317,1.664257456401863e-05,93.76718684701433
289|0.00026599906889490654,1.644442238912802e-05,93.81786467996058
290|0.00026404718930583826,1.6248481576441876e-05,93.8463720749469
291|0.00026345107499503584,1.605345892130572e-05,93.90647431535126
292|0.00026194884979835464,1.5863363717283363e-05,93.94409873168185
293|0.0002615864701915882,1.5670817909319013e-05,94.00931634658262
294|0.0002596590936327914,1.549099354902772e-05,94.03410320343527
295|0.0002590402133981762,1.530348397893455e-05,94.09223619059824
296|0.0002578086434157356,1.5127948147952708e-05,94.13210203214258
297|0.0002570735395623913,1.4950557984505508e-05,94.18432639549158
298|0.0002558402081485056,1.4775887847040536e-05,94.22456385805327
299|0.00025503725947206846,1.4599876456911076e-05,94.27539470619584
300|0.0002536749685013717,1.442992169331525e-05,94.31164936037541
301|0.000252087923086286,1.4263601549657778e-05,94.34181480214126
302|0.0002509643820802765,1.4093267870940451e-05,94.38435535986441
303|0.00025048201129784786,1.39276665791499e-05,94.43965396677187
304|0.00024896297985987914,1.3774113597930793e-05,94.46740491068869
305|0.0002477873986688195,1.3605103882374792e-05,94.50936409378964
306|0.00024667369449415943,1.3452708383043799e-05,94.54635468503014
307|0.0002461510016553703,1.3293302559613807e-05,94.59953342857999
308|0.00024464347700270395,1.314826795617563e-05,94.62553912441724
309|0.00024382755962060187,1.2992070786754795e-05,94.67161513367456
310|0.0002431929118973386,1.2847108584734812e-05,94.71731783442846
311|0.00024114726533497333,1.2696442957649268e-05,94.73498364577642
312|0.0002402779053189974,1.2550185299220473e-05,94.77680426647693
313|0.00023953497167772397,1.2409743884278512e-05,94.81923503805746
314|0.0002386960790325965,1.2268269638626705e-05,94.86029695655313
315|0.0002368843777742491,1.212849662235449e-05,94.87999304288738
316|0.00023619125007412478,1.1989299994574765e-05,94.92390171489751
317|0.00023477464601162623,1.1856943442190016e-05,94.94964910239803
318|0.00023433478204193392,1.1717763776619705e-05,94.99956273050289
319|0.00023333982007889276,1.1592551065753298e-05,95.0319019437686
320|0.0002323755343343059,1.1458881074233318e-05,95.06880915537862
321|0.00023064795549787576,1.1331716269991077e-05,95.0870077102871
322|0.00022927366400660176,1.1202318346281714e-05,95.11399689326763
323|0.0002283318659936917,1.1078572499823025e-05,95.14803925785414
324|0.00022775137898811693,1.095416178475972e-05,95.19029837122028
325|0.00022644102016800005,1.0832644179448181e-05,95.21612993466852
326|0.00022542854008067437,1.0711053864076447e-05,95.24858127535968
327|0.00022408292520381679,1.0594803076413584e-05,95.27192753897828
328|0.00022319900072531595,1.0477694725397058e-05,95.3056713106473
329|0.0002227014819342621,1.0361087837473804e-05,95.3475442787883
330|0.00022181484208028124,1.0250400968470075e-05,95.37884801921408
331|0.00022039451989108727,1.013544106687192e-05,95.40122818304168
332|0.00021968281411410828,1.0026792919060057e-05,95.4357863816093
333|0.0002184499739317225,9.916301094037294e-06,95.46060779245656
334|0.0002169306322432618,9.807372896464273e-06,95.47902811371219
335|0.00021620538757582963,9.70107871633985e-06,95.5130263750077
336|0.000214905285627065,9.593706210786479e-06,95.53584446152949
337|0.0002135622985339758,9.492346462636192e-06,95.55523305012282
338|0.0002128683513622498,9.387195649246394e-06,95.59014029602189
339|0.00021191305222867385,9.285402772452045e-06,95.61829595921623
340|0.0002108577252841748,9.187176974290168e-06,95.64294978431143
341|0.00020955334406336235,9.086792468249172e-06,95.66373301802255
342|0.00020906347262572567,8.990352628135412e-06,95.69970185837757
343|0.00020750053552820447,8.89476993748417e-06,95.71337494872385
344|0.00020675797854341482,8.79887535809587e-06,95.74435994195586
345|0.00020607611563505657,8.706843117156637e-06,95.77493825991182
346|0.00020509740452379077,8.612922928197264e-06,95.8005695156429
347|0.00020322942516104447,8.52359227287991e-06,95.80592610242066
348|0.0002025505153890883,8.433161223120322e-06,95.83651455691403
349|0.00020158810560122475,8.34209166322708e-06,95.86181355375741
350|0.00020070464462706994,8.25498755530063e-06,95.88699724879848
351|0.00020005949822099467,8.170958829101238e-06,95.91573561777345
352|0.00019833061313656586,8.083175270900966e-06,95.9243935451684
353|0.0001977262558061632,7.999110091638784e-06,95.95445225065075
354|0.000196337666414248,7.916431694621195e-06,95.96795060306029
355|0.0001952021089808298,7.834107071058583e-06,95.98666883674503
356|0.00019496695798215669,7.751238559450258e-06,96.02433220496796
357|0.0001930945829791142,7.67295285486469e-06,96.02632412754188
358|0.0001923485529538027,7.5922880657941505e-06,96.05284887814175
359|0.00019170381497168876,7.513725369445723e-06,96.08055511542356
360|0.00019068330594329552,7.441830135679339e-06,96.09728282249714
361|0.00018977030364553116,7.363217350508933e-06,96.11993172321495
362|0.00018811199425305958,7.28589893306264e-06,96.12682914665122
363|0.00018779783515254778,7.21251660085187e-06,96.15942505674086
364|0.00018668135113575346,7.140216445655767e-06,96.175184932927
365|0.00018533699033129736,7.070723092805764e-06,96.18493691941012
366|0.00018404807325067551,6.995043383639654e-06,96.19933897698982
367|0.0001833792792478306,6.925463803764131e-06,96.22342075278603
368|0.00018270383685781155,6.854096886943495e-06,96.24852055390733
369|0.00018181020956653526,6.7897027129504295e-06,96.26549975981098
370|0.0001804224499530882,6.720952346217501e-06,96.2748802336045
371|0.00017937708444604183,6.651368344545716e-06,96.29196317629608
372|0.00017883261023632357,6.587109127043078e-06,96.31660628431338
373|0.00017786117591134243,6.522217600668512e-06,96.33297285523423
374|0.00017640829540166436,6.456206025351463e-06,96.34019136648233
375|0.000175519259306256,6.391988973231122e-06,96.3582406862383
376|0.0001743149138757616,6.330948487232035e-06,96.36809705694817
377|0.00017351331964832184,6.267029623696629e-06,96.38815646176404
378|0.00017251731313150387,6.206281546017323e-06,96.40251669043414
379|0.00017180629234969658,6.143664934121773e-06,96.42407454925056
380|0.00017009659982836212,6.085739002514856e-06,96.42218656419016
381|0.0001697569603837934,6.02450706033153e-06,96.45109864908568
382|0.00016836884563398158,5.968691968671891e-06,96.45499026485739
383|0.0001675434141081844,5.910492117955357e-06,96.47226233903835
384|0.00016653564238700014,5.854243835035078e-06,96.48469015333617
385|0.00016592485333744023,5.7949484384423045e-06,96.5074861770966
386|0.00016444683610306043,5.743497742294323e-06,96.50738325017404
387|0.0001636401851188296,5.686404462412753e-06,96.52505620286148
388|0.00016254671376358942,5.63245423856884e-06,96.53487043314774
389|0.00016133459872325062,5.578039222964293e-06,96.5425647895076
390|0.0001608405922981504,5.526298945124353e-06,96.56411427851481
391|0.00016022653283442878,5.474383454995291e-06,96.58334774013223
392|0.00015860927594424368,5.422538057242576e-06,96.58119739532209
393|0.00015754675536427953,5.369666613574964e-06,96.59169965058358
394|0.00015653250116720585,5.321442321459813e-06,96.6004233742004
395|0.00015633609203735688,5.2726263755076275e-06,96.62737739776192
396|0.00015520243202349349,5.223948259303057e-06,96.63410670103913
397|0.00015390391528580238,5.1731504560059705e-06,96.63871419619225
398|0.00015260562032803904,5.1253981787624525e-06,96.64140929557838
399|0.00015211891242561393,5.078043690431855e-06,96.66179332374927
400|0.00015092573511310547,5.032895394219139e-06,96.66531662711635
401|0.00015027259365929524,4.984830781040728e-06,96.68280778307283
402|0.00014897090047583106,4.940962628374734e-06,96.68326994561173
403|0.00014842095711475878,4.89552259175241e-06,96.70159613108599
404|0.00014722744722384107,4.852157710732996e-06,96.70431172839946
405|0.00014656570282767234,4.805848679456659e-06,96.72102778021183
406|0.00014548030233019205,4.765591941957581e-06,96.7242356074149
407|0.00014439992934267565,4.721983024591481e-06,96.72992705322886
408|0.00014320926759214814,4.677038047518067e-06,96.7341233384155
409|0.00014223825345194285,4.637104041638196e-06,96.73990369742208
410|0.00014137016703053007,4.59535802033173e-06,96.74941459230268
411|0.00014055476218999274,4.554054838123989e-06,96.7599426962367
412|0.00013979123100948954,4.513785615944954e-06,96.7710523876576
413|0.0001385721688489383,4.476132388742116e-06,96.76981862525246
414|0.000138126151687068,4.435454425966157e-06,96.78883805000598
415|0.00013706112215849942,4.397130276334593e-06,96.79184716490961
416|0.00013604829375069016,4.3576677004608655e-06,96.79696997270224
417|0.0001345901174252262,4.321122600181582e-06,96.7894205883413
418|0.0001341073062866016,4.283426961571024e-06,96.80597047231947
419|0.00013301411141153352,4.246222657489085e-06,96.80769009210485
420|0.00013197160179867495,4.208280584894197e-06,96.81122262097416
421|0.00013123744414755834,4.17257135110205e-06,96.82059386465149
422|0.00013002040944520843,4.138493112648689e-06,96.81704347009253
423|0.00012963857362002784,4.1008556470600865e-06,96.83670104310177
424|0.00012882029622041102,4.067600861468179e-06,96.8424223660311
425|0.00012735852226342104,4.032432756151394e-06,96.83379432762973
426|0.0001263699134241847,4.000262803227628e-06,96.8344816461178
427|0.0001255158854203131,3.96425518722765e-06,96.84163070359372
428|0.0001248715336492623,3.931967301973316e-06,96.85119002941265
429|0.0001236777909534581,3.898520351874879e-06,96.84784121561327
430|0.00012290574049966807,3.8684131578037295e-06,96.85253663329568
431|0.00012180001767347903,3.836541081270184e-06,96.85013093220137
432|0.00012073447746097088,3.802563816268645e-06,96.850473952233
433|0.0001201730775228782,3.7728853961027653e-06,96.86045703923618
434|0.00011898141221688974,3.7414347668907055e-06,96.8554459917903
435|0.00011829145146347031,3.712613382944596e-06,96.86146941557219
436|0.00011722902771982291,3.682494778445289e-06,96.8587176315695
437|0.00011645347787947458,3.6514506294160753e-06,96.86445549252277
438|0.00011526572187836592,3.622230694944051e-06,96.85749532825864
439|0.00011436195091363288,3.5926534458496917e-06,96.85852382094907
440|0.00011394862966174202,3.5653046457362336e-06,96.87112986236001
441|0.00011295457202731285,3.535816841981898e-06,96.86970011171667
442|0.00011176417739733324,3.5099307504893318e-06,96.85952079438552
443|0.00011110187687357609,3.4822297751979647e-06,96.86573271920471
444|0.00011003380784924133,3.4543517162255455e-06,96.86064512012672
445|0.00010923768820259028,3.4265601165373027e-06,96.86320703695004
446|0.00010807793147282752,3.4001785729209644e-06,96.85395665277345
447|0.00010739573917284417,3.374793746679927e-06,96.85760927512358
448|0.00010656060477209905,3.35009493612759e-06,96.85615998211306
449|0.0001053651568785341,3.3234081224797762e-06,96.84581865491737
450|0.00010464172503521496,3.2979134485522366e-06,96.84837625962072
451|0.00010355803696970867,3.2721722424966515e-06,96.84025273339839
452|0.00010273071385746846,3.2466507167150382e-06,96.83964941466334
453|0.00010196245319615826,3.2251595207810624e-06,96.83691455071563
454|0.00010083614641942518,3.200097663746959e-06,96.82643796160531
455|0.00010020742137228922,3.1756189708964655e-06,96.83095430716808
456|9.91816173137039e-05,3.1517808909420353e-06,96.82221264755827
457|9.804647795874644e-05,3.129005780255767e-06,96.80865050392497
458|9.753474803719797e-05,3.107587540629453e-06,96.81386623417094
459|9.649333611339017e-05,3.082874139082037e-06,96.8050911459219
460|9.551409009578293e-05,3.062595021585679e-06,96.79356729618168
461|9.49783093311396e-05,3.040303777179787e-06,96.79894936160652
462|9.353550991342274e-05,3.0175404432952746e-06,96.77390923929497
463|9.274256550639848e-05,2.9959742269269896e-06,96.76958017004577
464|9.213906175986608e-05,2.9739652798177474e-06,96.77230783229751
465|9.088060691553324e-05,2.954012406686246e-06,96.74956791449272
466|9.022634845656796e-05,2.9340873890504326e-06,96.74808142051454
467|8.925219751354518e-05,2.912405039801058e-06,96.73688142036048
468|8.813219179870657e-05,2.892676321142318e-06,96.71779827313364
469|8.767692812305938e-05,2.873418022186769e-06,96.72272046512194
470|8.630085337557603e-05,2.8528369422353705e-06,96.69431201355565
471|8.555071176008511e-05,2.83426790836927e-06,96.687031761562
472|8.46878075790869e-05,2.8148537944971963e-06,96.67619947314316
473|8.367841207324034e-05,2.795772650276973e-06,96.65890809707294
474|8.328316233541244e-05,2.7783239633372148e-06,96.6640028002925
475|8.201459719803239e-05,2.7592622697802938e-06,96.6356449168216
476|8.13892771622804e-05,2.7412793466297103e-06,96.63189127338737
477|8.061446026808028e-05,2.7233038863982983e-06,96.6218171313905
478|7.989828972831958e-05,2.7071572734627125e-06,96.61174565479695
479|7.885952415431774e-05,2.688306439235788e-06,96.59101869043094
480|7.791284386016173e-05,2.672097302092169e-06,96.5704020419431
481|7.702547448573682e-05,2.655659685046885e-06,96.55223196899793
482|7.602291094155333e-05,2.637579294084702e-06,96.53054682934663
483|7.539920259791444e-05,2.6204300707100003e-06,96.52459179882297
484|7.433807403423032e-05,2.605802285504666e-06,96.49465994464052
485|7.312968793016239e-05,2.5890215495927293e-06,96.45968467407491
486|7.25301644681764e-05,2.5735778077518034e-06,96.45171381228427
487|7.180880761303854e-05,2.5577512601238084e-06,96.43810927218433
488|7.062872035490386e-05,2.543956735046038e-06,96.39812710429574
489|7.004737529836547e-05,2.528469536855482e-06,96.39034364087803
490|6.934272759373528e-05,2.5127464180485504e-06,96.3763374974659
491|6.80107772215166e-05,2.497510729337904e-06,96.3277721099947
492|6.744271221492681e-05,2.4840759236255394e-06,96.31676152686553
493|6.674936425810074e-05,2.4689217617002157e-06,96.30120557829794
494|6.54053915321029e-05,2.455319497052244e-06,96.24599831980656
495|6.487410269429006e-05,2.442154213966319e-06,96.23554837363281
496|6.418525131390851e-05,2.4277461503352527e-06,96.21759500720506
497|6.288154707778659e-05,2.4144433234951634e-06,96.16033091471427
498|6.234862548115672e-05,2.4023456393074127e-06,96.14691483450031
499|6.120420172628371e-05,2.38853168044173e-06,96.0974383897307
500|6.0616336519991876e-05,2.3752780808905527e-06,96.08145556584871
501|5.959744179939719e-05,2.363961921325597e-06,96.03345068185543
502|5.86551726442508e-05,2.3516481544305634e-06,95.99072332683507
503|5.781599229504053e-05,2.3383982679092696e-06,95.95544731641688
504|5.681681024327645e-05,2.3250649401340695e-06,95.90778692049294
505|5.588967741321227e-05,2.3139988059028838e-06,95.8597026982377
506|5.523812610519485e-05,2.3037406760018087e-06,95.82943731361453
507|5.444993193570724e-05,2.2909793435665904e-06,95.79250283311335
508|5.372859304664246e-05,2.2803636019474993e-06,95.75577272241637
509|5.259407186564147e-05,2.270882772492655e-06,95.68224575139585
510|5.1760416812207666e-05,2.260607133042214e-06,95.6325561649862
511|5.123435487686123e-05,2.2477701855372345e-06,95.61276766158251
512|5.0324804695911496e-05,2.2384008815379275e-06,95.55209226332123
513|4.947822900103205e-05,2.228348733090968e-06,95.49630458065812
514|4.846033125804894e-05,2.2194313347156935e-06,95.42010696770245
515|4.7736227995365255e-05,2.207300779488719e-06,95.37604693084877
516|4.6842163303750795e-05,2.1994717327444846e-06,95.30450436611589
517|4.5803632420238216e-05,2.188534929725705e-06,95.22191840671853
518|4.505240453855919e-05,2.180007073526724e-06,95.16117486767901
519|4.433131768877274e-05,2.1708347799354044e-06,95.10315755742765
520|4.326849275848588e-05,2.1617737480106314e-06,95.00381545510004
521|4.265367379829854e-05,2.153090717271766e-06,94.95215646030084
522|4.1901803141897176e-05,2.1462972976671324e-06,94.87779251313157
523|4.099669530788219e-05,2.136457480261811e-06,94.78870805508305
524|3.993631752763349e-05,2.1302015560387133e-06,94.6660040586748
525|3.935591546877504e-05,2.1209561662516307e-06,94.61083260041455
526|3.8620155316415605e-05,2.1141562891457966e-06,94.52576958372
527|3.7303872709948394e-05,2.1056461565471807e-06,94.35542209539645
528|3.6659678857020594e-05,2.0992186837709426e-06,94.27376684897247
529|3.5889088256801926e-05,2.092397262565271e-06,94.16982329672666
530|3.493453437641847e-05,2.083776222683298e-06,94.03519680488459
531|3.4246222834433127e-05,2.0784288876640744e-06,93.93092517761023
532|3.3413803901538586e-05,2.0726404756921113e-06,93.79705321249978
533|3.2439402995798616e-05,2.0636486484093552e-06,93.63845059455431
534|3.170446462608112e-05,2.0585137749939975e-06,93.50718014238096
535|3.083026427663782e-05,2.0532800268924234e-06,93.34005051507673
536|2.9991467227930002e-05,2.046416385237393e-06,93.17667131892888
537|2.920632095637643e-05,2.0402276845743472e-06,93.01443106229743
538|2.8652991918676207e-05,2.0359599521846405e-06,92.89442457540503
539|2.7782239786056095e-05,2.0303067942428754e-06,92.6920694304068
540|2.6578113300423922e-05,2.025147360917856e-06,92.38039458246438
541|2.596471409699319e-05,2.0212868063751444e-06,92.21525490777803
542|2.524045466145708e-05,2.017671008491817e-06,92.00620180755753
543|2.4186689354444013e-05,2.012498706793764e-06,91.6793130415594
544|2.3360605416300473e-05,2.0087543783908757e-06,91.40110308532837
545|2.2575584702089202e-05,2.0038579005010604e-06,91.12378294097685
546|2.203028216030134e-05,2.0003509093591276e-06,90.91999414803789
547|2.1157893653089843e-05,1.996446077345837e-06,90.5640603451361
548|2.0166300234158996e-05,1.994171562547109e-06,90.11136629231945
549|1.921121223169564e-05,1.989926269985176e-06,89.64184953044195
550|1.8490912390589642e-05,1.9872741310322795e-06,89.25269835768819
551|1.7653757309332718e-05,1.9848522705423477e-06,88.75677151462227
552|1.6827369745620047e-05,1.981478661150504e-06,88.22466795996885
553|1.6228812317109487e-05,1.9800577972794997e-06,87.79912073299417
554|1.533163878519872e-05,1.9776177495600678e-06,87.10106742490389
555|1.4324425536393903e-05,1.9769666379509943e-06,86.19863230865253
556|1.354327452318671e-05,1.9750754396419268e-06,85.41655907321005
557|1.2781119268723273e-05,1.9722835604696343e-06,84.56877274202411
558|1.1910423906691392e-05,1.9724063506920686e-06,83.43966288568494
559|1.1240309286897343e-05,1.972312306808277e-06,82.45322031211924
560|1.027993496549584e-05,1.971653880605828e-06,80.82036620636609
561|9.736230543566649e-06,1.972620299106609e-06,79.73938383772101
562|8.702244179481511e-06,1.969962883485721e-06,77.36258782383312
563|7.77152007991333e-06,1.9724893651762443e-06,74.61900188259898
564|7.140227985757974e-06,1.971123053667867e-06,72.39411601983153
565|6.321915966722713e-06,1.9744128567644736e-06,68.76875828218243
566|5.323775282839449e-06,1.9715644925533127e-06,62.96679728559516
567|4.7139557688424816e-06,1.974952895889004e-06,58.10412755794787
568|3.806229554648155e-06,1.9763960308338824e-06,48.07470220968901
569|3.039763059042855e-06,1.979195890289276e-06,34.8897972688544
570|2.2549526557114064e-06,1.9786926643838854e-06,12.251254616268863
571|1.462389657369556e-06,1.9807878173239146e-06,35.448702563092304
572|7.942993969223267e-07,1.986103811191242e-06,150.04473362145336
573|1.6409088310354036e-07,1.9884090942667854e-06,1111.7730471424857
574|1.1923017391168855e-06,1.992966664587925e-06,67.15287743051321
575|1.7730806041171832e-06,1.9968118016855385e-06,12.618219219636162
576|2.6826543093605437e-06,2.001849671362521e-06,25.378023386110602
577|3.406828342988888e-06,2.0052949403215337e-06,41.138949825624536
578|4.2131942885603735e-06,2.0100009514578687e-06,52.29270682067986
579|5.026641098915263e-06,2.0130520326233636e-06,59.95234207077614
580|5.92124393783422e-06,2.0202748016728833e-06,65.88090572043164
581|6.439407087555082e-06,2.027582092445357e-06,68.51290709102862
582|7.2255968772694246e-06,2.0319703519788845e-06,71.87816610180484
583|8.075267031948385e-06,2.0390722470509104e-06,74.74916632498125
584|8.985281813700396e-06,2.0458372844700534e-06,77.23123963290007
585|9.939568430539225e-06,2.0529678508296456e-06,79.34550312544836
586|1.0515785755949025e-05,2.0636257920259027e-06,80.37592396879651
587|1.1388609857831966e-05,2.072510462802768e-06,81.80190129722023
588|1.2286040429465572e-05,2.079229641793745e-06,83.07648706081794
589|1.2836608755506518e-05,2.091253819891392e-06,83.70867368693224
590|1.3848206799060847e-05,2.099688348522477e-06,84.83783222630042
591|1.4713865838622553e-05,2.111463466292207e-06,85.64983880205155
592|1.5226617974484213e-05,2.124786607993201e-06,86.04557747784976
593|1.6189275553912807e-05,2.134298261680101e-06,86.81659191868991
594|1.7012020587792165e-05,2.147478596725705e-06,87.37669881338648
595|1.7689511866869623e-05,2.1621067993748966e-06,87.77746488627383
596|1.8404282876360867e-05,2.1772858529445216e-06,88.16967839729791
597|1.9186402857584994e-05,2.1885262517784554e-06,88.59334775766338
598|2.0018257335330247e-05,2.2052669477190534e-06,88.9837216557958
599|2.088684980972033e-05,2.221536153257375e-06,89.3639482569386
600|2.162856326659579e-05,2.23921961950424e-06,89.64693312309561
601|2.2408258115724777e-05,2.2577473801632664e-06,89.92448512283552
602|2.3233818103207682e-05,2.2768263976402636e-06,90.20037779616635
603|2.3929802793531962e-05,2.2967553521269224e-06,90.40211333146583
604|2.484272442160318e-05,2.318597002393119e-06,90.66689722494014
605|2.5627250582971328e-05,2.340501147557461e-06,90.86713910265244
606|2.6290042608678732e-05,2.3645200482036444e-06,91.00602428303756
607|2.715966232891276e-05,2.3907729467254057e-06,91.19733920925698
608|2.7900096796429352e-05,2.41634074971131e-06,91.33931051443322
609|2.883711611190165e-05,2.444154469039006e-06,91.52427566073344
610|2.931173176445867e-05,2.473858521589989e-06,91.5601761729083
611|3.017039472830163e-05,2.5009834248024276e-06,91.71047164836608
612|3.105598871577797e-05,2.5328454178463744e-06,91.84426088949613
613|3.1840020566775706e-05,2.5676351684822407e-06,91.93582440345058
614|3.265313238109968e-05,2.604805859007797e-06,92.02279944047416
615|3.3300986748585615e-05,2.6443612348714396e-06,92.0592105728406
616|3.4182447866015764e-05,2.680344386440936e-06,92.15871140373848
617|3.476388465628588e-05,2.725235209055654e-06,92.1607287677993
618|3.57016076346639e-05,2.7665734529946917e-06,92.25084348776348
619|3.6542197353384154e-05,2.8162220671035243e-06,92.293232834717
620|3.7214205051760985e-05,2.870766123486135e-06,92.2858324677547
621|3.791615279880034e-05,2.9222862885092127e-06,92.29276687427614
622|3.8840073144363885e-05,2.9763821132178236e-06,92.3368267043294
623|3.947766163303612e-05,3.04218998703476e-06,92.29389517719316
624|4.024973534821896e-05,3.105281763282619e-06,92.2849635248098
625|4.1144915468471766e-05,3.1732501337700114e-06,92.28762509865506
626|4.196518517485259e-05,3.255578183036789e-06,92.24219273792774
627|4.269944661228209e-05,3.3334061209089327e-06,92.19332711457176
628|4.3464084686029025e-05,3.420275231036385e-06,92.1308011988671
629|4.4241202456163364e-05,3.512481988821037e-06,92.06060912946161
630|4.4954044035705465e-05,3.613945209757219e-06,91.96080066370273
631|4.577676757389071e-05,3.725003112187153e-06,91.86267770834971
632|4.641844742536705e-05,3.8452917410225496e-06,91.71602680764987
633|4.71909570247675e-05,3.964459915017926e-06,91.59911100565891
634|4.8065513613693156e-05,4.1088176701009615e-06,91.4516305742119
635|4.867450341894397e-05,4.2656556180631355e-06,91.23636541014416
636|4.950387600111128e-05,4.42695537117288e-06,91.05735605213316
637|5.035216503834761e-05,4.6204777817138165e-06,90.82367604611457
638|5.1081532618901804e-05,4.834941346842925e-06,90.53485457667368
639|5.175373122945359e-05,5.055740929904573e-06,90.23115665324765
640|5.264186483167066e-05,5.305137228184265e-06,89.92220878734418
641|5.3344562823021136e-05,5.605522399143581e-06,89.49185802170547
642|5.405769713018316e-05,5.9251026112150385e-06,89.03929888662098
643|5.498361527500606e-05,6.289534378645101e-06,88.56107524543927
644|5.571836440143585e-05,6.729889736156736e-06,87.92159495625232
645|5.6415375921048394e-05,7.211878699564522e-06,87.21646611083949
646|5.717173939423503e-05,7.774834960727617e-06,86.40091233342535
647|5.793734467829381e-05,8.434405310175919e-06,85.44219560456338
648|5.870917989003743e-05,9.214237659982416e-06,84.30528636707118
649|5.9486828734023334e-05,1.0145631650360087e-05,82.94474278377976
650|6.027162707589184e-05,1.127342964046818e-05,81.29562749936535
651|6.08611507155743e-05,1.2653949531760134e-05,79.20849444517322
652|6.165512270506213e-05,1.4310556361252225e-05,76.78934736743737
653|6.245445051611398e-05,1.6462127324423648e-05,73.64138634095224
654|6.325733353396146e-05,1.9216451464743045e-05,69.62178076250059
