OneBody2_zook_numericalmethod_E-0.05_ecc0.00_EU1.txt
initial value : [x, y, v_x, v_y] = [10.00,0.00,0.00,0.32] , numerical interval dt = 0.02000 , [M, m] = [ 1, 1]

num|geodesic|
num|newtonian
num|degree, x, y, simple error, relative error
1|0.0,10.0,0.0,0.0,0.0
2|0.000632,10.0,0.006325,nan,nan
3|0.001265,9.999996,0.012649,3.999860048509163e-06,3.999860048509163e-05
4|0.001897,9.999988,0.018974,6.000639199754687e-06,6.000639199754687e-05
5|0.00253,9.999976,0.025298,7.999465800878625e-06,7.999465800878625e-05
6|0.003162,9.99996,0.031623,1.0000781449193141e-05,0.00010000781449193141
7|0.003795,9.99994,0.037947,1.1998913251431986e-05,0.00011998913251431986
8|0.004427,9.999916,0.044272,1.4000842199379804e-05,0.00014000842199379804
9|0.00506,9.999888,0.050596,1.5998375202386228e-05,0.00015998375202386228
10|0.005692,9.999856,0.056921,1.800103264670838e-05,0.00018001032646708381
11|0.006325,9.99982,0.063245,1.9998101253193568e-05,0.00019998101253193568
12|0.006957,9.99978,0.06957,2.200164079546596e-05,0.0002200164079546596
13|0.007589,9.999736,0.075894,2.3998417804094174e-05,0.00023998417804094174
14|0.008222,9.999688,0.082218,2.5994809615070835e-05,0.00025994809615070835
15|0.008854,9.999636,0.088543,2.7999728050787098e-05,0.000279997280507871
16|0.009487,9.99958,0.094867,2.999615946208678e-05,0.0002999615946208678
17|0.010119,9.99952,0.101191,3.199239287532407e-05,0.0003199239287532407
18|0.010752,9.999456,0.107516,3.3999251803251695e-05,0.00033999251803251695
19|0.011384,9.999388,0.11384,3.5995942413435955e-05,0.00035995942413435955
20|0.012017,9.999316,0.120164,3.799266542792168e-05,0.0003799266542792168
21|0.012649,9.99924,0.126488,3.9989507243376465e-05,0.00039989507243376465
22|0.013282,9.99916,0.132812,4.198655905618409e-05,0.0004198655905618409
23|0.013914,9.999076,0.139136,4.39839168713263e-05,0.000439839168713263
24|0.014546,9.998988,0.14546,4.598168148461923e-05,0.0004598168148461923
25|0.015179,9.998896,0.151784,4.797995849692427e-05,0.0004797995849692427
26|0.015811,9.9988,0.158108,4.997885830526627e-05,0.0004997885830526627
27|0.016444,9.9987,0.164432,5.1978496111715344e-05,0.0005197849611171534
28|0.017076,9.998596,0.170756,5.39789919127287e-05,0.000539789919127287
29|0.017709,9.998488,0.177079,5.596276265862343e-05,0.0005596276265862343
30|0.018341,9.998376,0.183403,5.796472125574326e-05,0.0005796472125574326
31|0.018974,9.99826,0.189726,5.99489541066589e-05,0.000599489541066589
32|0.019606,9.99814,0.19605,6.195291309119e-05,0.0006195291309119
