result_new_OneBody2_E-0.10_ecc0.4_EU1.txt
geod|
39|3.0107047635397066e-05,1.7536477913360216e-05,41.752914049458454
40|3.0556716174245935e-05,1.752773058694146e-05,42.638696884207974
41|3.0713612856558825e-05,1.752157260881404e-05,42.95176965782341
42|3.0037498365942383e-05,1.7511536809067252e-05,41.70108110959575
43|3.01345190387714e-05,1.749323267219438e-05,41.94952091424656
44|3.09857786180423e-05,1.748763733377956e-05,43.56237566482544
45|3.063639168487953e-05,1.748925286548797e-05,42.91347021092003
46|2.9628857596719627e-05,1.7479151638966073e-05,41.006326072790316
47|3.010911663947624e-05,1.7461497325399478e-05,42.005946124285806
48|2.9847639340996324e-05,1.7454569979591383e-05,41.52110396343075
49|2.960846997268618e-05,1.7444778842801156e-05,41.08179565207534
50|2.96669260051452e-05,1.7435980817381846e-05,41.22754472654873
51|2.9957908345146222e-05,1.7428716717837744e-05,41.82265157820491
52|2.9882484887444605e-05,1.7429887845921144e-05,41.67189271048718
53|2.997412206928729e-05,1.7417880073367087e-05,41.89027444038417
54|2.991520385542401e-05,1.7413818956590887e-05,41.78940233618519
55|2.9976806251941213e-05,1.7406860373547772e-05,41.93223845378607
56|2.9480510157497974e-05,1.740505512959345e-05,40.96080754163372
57|3.0078526438437336e-05,1.7396264414770712e-05,42.16384087040902
58|2.9989486847181723e-05,1.739195915906322e-05,42.006479645057226
59|2.991302353905212e-05,1.7387864256868113e-05,41.87192667378519
60|3.008883004795848e-05,1.7385361828381463e-05,42.21988093032865
61|2.950804879597868e-05,1.738197138578812e-05,41.09413500713435
62|3.014557538616458e-05,1.7368305763376668e-05,42.38522389807191
63|2.957847044182671e-05,1.7375383516871068e-05,41.25665304078517
64|2.9081081654336316e-05,1.7366204883906278e-05,40.283497394201014
65|2.9314483495301857e-05,1.7352071864706886e-05,40.807171760376235
66|2.9945616627280458e-05,1.7356451604833012e-05,42.04009280937203
67|2.8739600764993156e-05,1.7354132805458278e-05,39.61595727315452
68|2.9536874472935182e-05,1.734126985741824e-05,41.28942155572977
69|2.8835661154857917e-05,1.734509305517662e-05,39.848464156839675
70|2.9217181887641885e-05,1.733670093351236e-05,40.66265185950279
71|2.9324896568816428e-05,1.7337052589105895e-05,40.87940754225266
72|2.872398148445754e-05,1.7335684098895854e-05,39.64734969531943
73|2.900994641219512e-05,1.7318774103713963e-05,40.300564993689385
74|2.934878545035602e-05,1.7319394259196486e-05,40.987696787342216
75|2.9207733434954974e-05,1.731870158661053e-05,40.70508201131415
76|2.901683562139823e-05,1.7320185430769186e-05,40.309875078188895
77|2.8256715828955947e-05,1.7312213761222495e-05,38.73239244780925
78|2.9103508832228897e-05,1.7308090090040196e-05,40.5291980777472
79|2.9252442157012837e-05,1.7303766246534735e-05,40.84676365256425
80|2.7859444747146966e-05,1.730921359399673e-05,37.8694954221249
81|2.831586194451674e-05,1.72944735243874e-05,38.92301933709488
82|2.835959009672706e-05,1.7296162690527694e-05,39.01123876778522
83|2.8385297413002775e-05,1.7291462026669535e-05,39.083033814721844
84|2.7895621084184086e-05,1.7290957805116136e-05,38.015512352512026
85|2.8106298757712977e-05,1.728315499516242e-05,38.50789410533983
86|2.8627463254160546e-05,1.7276588300418894e-05,39.650299619516524
87|2.8021804550082408e-05,1.7284489339353115e-05,38.317715019169654
88|2.8389195038336368e-05,1.727154387154428e-05,39.16155830335791
89|2.8005596881985895e-05,1.7277445623520293e-05,38.307168755136566
90|2.7539174653590237e-05,1.7273043988907943e-05,37.27828010032216
91|2.79129929494637e-05,1.7262560598751975e-05,38.15582359797198
92|2.8097103428770254e-05,1.726723117911888e-05,38.54444383246295
93|2.7290209331898296e-05,1.7266149891170812e-05,36.73133950281141
94|2.7378286985069167e-05,1.7258893386440377e-05,36.96138331864018
95|2.711194037896547e-05,1.725957550569035e-05,36.33957856044483
96|2.6902216525126477e-05,1.7250935430368486e-05,35.87541229453627
97|2.7475185228720278e-05,1.7252860013527993e-05,37.20566442080512
98|2.6903115686760515e-05,1.7249605888558506e-05,35.8824974423043
99|2.8064393355009543e-05,1.72427554243626e-05,38.56002798191703
100|2.744199237403322e-05,1.725185196033152e-05,37.13338402988568
101|2.7327537845067695e-05,1.724405293046516e-05,36.89862208505728
102|2.645454025218541e-05,1.7240463016321428e-05,34.82985207086639
103|2.715685450338512e-05,1.7230594957950984e-05,36.55158053815408
104|2.6399219448691724e-05,1.7236199121306583e-05,34.709436561917876
105|2.6599004573579776e-05,1.7234699199342174e-05,35.20547300307233
106|2.638021846212979e-05,1.7226625810273788e-05,34.6986991976449
107|2.57424941825235e-05,1.7223493654405786e-05,33.093143452669935
108|2.641125285052226e-05,1.721672553944842e-05,34.81291615778851
109|2.6563211958041677e-05,1.7223719368075763e-05,35.15950030710989
110|2.6697021653365738e-05,1.722449860874775e-05,35.4815723177262
111|2.5557509996332328e-05,1.722254343050622e-05,32.61259241225859
112|2.6705809951010906e-05,1.721273766541742e-05,35.546842814382195
113|2.647480652662182e-05,1.7219373686927497e-05,34.959397457305286
114|2.5325373925966232e-05,1.721416184885527e-05,32.0280051967742
115|2.630373769507699e-05,1.7203392983056176e-05,34.59715428094478
116|2.5692083855499703e-05,1.720621042888837e-05,33.02913642325992
117|2.582385650962138e-05,1.7206432547212103e-05,33.37001179199792
118|2.595427124196803e-05,1.720436292895755e-05,33.71278750782987
119|2.5486824983378398e-05,1.7197739772711884e-05,32.523020093999
120|2.5062725978575173e-05,1.7194570272494047e-05,31.393854414748038
121|2.560896298442472e-05,1.719360461560626e-05,32.86098845133499
122|2.470703230850191e-05,1.7190461081284525e-05,30.422800817850003
123|2.5991539989611567e-05,1.7185828929733304e-05,33.879143226595176
124|2.506325757201111e-05,1.7192528227738535e-05,31.403457119085967
125|2.550432335191033e-05,1.718453515309193e-05,32.621089703190385
126|2.5411967949029446e-05,1.718374028314429e-05,32.379340641343035
127|2.4773605629135886e-05,1.718478020418246e-05,30.632704575018813
128|2.5295054261409433e-05,1.7176384473849282e-05,32.095878125654515
129|2.555627369948965e-05,1.7181860755499656e-05,32.768521117212906
130|2.505727330248675e-05,1.7180411941097873e-05,31.435429012170914
131|2.4126544140301576e-05,1.717506494269827e-05,28.81257737195516
132|2.458386571380089e-05,1.7170993504400656e-05,30.15340343825095
133|2.4075469801321248e-05,1.7164722133422572e-05,28.704518436933753
134|2.480218184208738e-05,1.7163845645207232e-05,30.797033283251245
135|2.413875769624596e-05,1.7167583261645802e-05,28.879590749130845
136|2.4208614076037804e-05,1.7160260220805412e-05,29.11506554276067
137|2.4186170322515466e-05,1.715972766991314e-05,29.051489172972744
138|2.370335990997674e-05,1.7154524042162222e-05,27.62830203265029
139|2.4483622326876286e-05,1.7154359639448558e-05,29.935368997185574
140|2.3864674406848252e-05,1.7156310941679465e-05,28.110014621627283
141|2.3730422244572225e-05,1.714833687405104e-05,27.736907934820593
142|2.388812346065805e-05,1.7147156392560703e-05,28.218905847498718
143|2.319493755864599e-05,1.7145117476857763e-05,26.08250212569827
144|2.3434989777637583e-05,1.7139549592037895e-05,26.863421940158037
145|2.3461212344422222e-05,1.7135784958988154e-05,26.961212799124187
146|2.2487536108783956e-05,1.7140560738759802e-05,23.777506544772365
147|2.329638408271606e-05,1.7130256378727893e-05,26.468174984129448
148|2.21540856482072e-05,1.7131219461674618e-05,22.672414769413212
149|2.3472711413674574e-05,1.7124863685324954e-05,27.043521374575985
150|2.193602071498546e-05,1.7132424240173805e-05,21.8982127033191
151|2.1932217355136174e-05,1.7119539510446202e-05,21.94341669499696
152|2.2608497596277033e-05,1.7117750883421934e-05,24.28620782726963
153|2.183070793693176e-05,1.7116133276040557e-05,21.59606859526252
154|2.263720246586942e-05,1.711497292067321e-05,24.394487585302073
155|2.2094014052065347e-05,1.7116146770135288e-05,22.530388865506893
156|2.1968184324538953e-05,1.7109172998353017e-05,22.11840202359515
157|2.2219230711773008e-05,1.711060626696792e-05,22.99190512522222
158|2.193823571605691e-05,1.7107612208633327e-05,22.01919776022818
159|2.2074664813409584e-05,1.7106969229629954e-05,22.504058955232377
160|2.2404797268116283e-05,1.7106944281586323e-05,23.64606527401703
161|2.2020183974902352e-05,1.7102543822034022e-05,22.332420830240302
162|2.100888404577006e-05,1.709839612562547e-05,18.613496612314968
163|2.0996039986176385e-05,1.708883741891043e-05,18.609235693199405
164|2.192954401980529e-05,1.7087453941577735e-05,22.080213222192427
165|2.10678776895179e-05,1.7093305756610278e-05,18.865554430692033
166|2.0289556108998852e-05,1.7087438250129594e-05,15.782099133499772
167|2.2113959299741026e-05,1.7077897055628455e-05,22.77322742550018
168|2.109480793732743e-05,1.708959118662534e-05,18.98674196324313
169|2.083085194160006e-05,1.7076546623862043e-05,18.022812164684034
170|2.1259829550146492e-05,1.707945319928683e-05,19.66326371996174
171|2.0491295393831876e-05,1.708037842274024e-05,16.64568737864354
172|2.035926310339775e-05,1.7069310271011773e-05,16.15948875790558
173|1.9797297689194693e-05,1.70650895343627e-05,13.800914638583354
174|2.063447508104943e-05,1.706230120479546e-05,17.311677967202723
175|2.0083392682668233e-05,1.7065393290494058e-05,15.027338457504138
176|2.0802133855024607e-05,1.7059149622689063e-05,17.99327058666846
177|2.0913401934219422e-05,1.7058857397778127e-05,18.43097812859572
178|2.0350287210035845e-05,1.7061826388165002e-05,16.159284573876292
179|1.9996421662504815e-05,1.7052431488195907e-05,14.722584990439406
180|1.976747256460243e-05,1.7049018941506233e-05,13.752155791348482
181|1.9595396056892866e-05,1.7046673745468865e-05,13.006740481407435
182|2.0367120301845176e-05,1.7038169859873165e-05,16.344728133561535
183|2.016577236663153e-05,1.7043382125159212e-05,15.483613445121309
184|1.8952479505784936e-05,1.703807109176836e-05,10.101097396951335
185|2.0283079883665067e-05,1.703261776597742e-05,16.025485953469026
186|1.9532024456037078e-05,1.7034858626807647e-05,12.784982093638488
187|1.9423499680204515e-05,1.7023111981373518e-05,12.358162732524228
188|1.8969874321150826e-05,1.7027734298125097e-05,10.238022614943224
189|1.8966836872635895e-05,1.7021877823708564e-05,10.254525106046488
190|1.934282241222718e-05,1.7016482186882342e-05,12.026891297281862
191|1.830896474874777e-05,1.7014502266654574e-05,7.070101995699833
192|1.8473538640151332e-05,1.7011076240969203e-05,7.916525510729921
193|1.7856535222904313e-05,1.7010683277085548e-05,4.736932082623753
194|1.8355455939200738e-05,1.6999966049091597e-05,7.384670228835315
195|1.8886783630378545e-05,1.7003451892705357e-05,9.971691181149202
196|1.864367528625621e-05,1.699840678082154e-05,8.824807770855859
197|1.8207477685106e-05,1.7000002257461233e-05,6.631755636490496
198|1.7673247127980574e-05,1.699370475094497e-05,3.8450340908759193
199|1.781424622748773e-05,1.698733606936287e-05,4.641847584035984
200|1.774797022280339e-05,1.698443324205101e-05,4.302108754787918
201|1.8243238227633185e-05,1.6981710145635986e-05,6.915044720987919
202|1.828067850384585e-05,1.6979071808087554e-05,7.120122458717634
203|1.7797890667914373e-05,1.697447136272956e-05,4.626499401242278
204|1.6897983124319893e-05,1.6971688792111195e-05,0.43618026630185913
205|1.793709323782977e-05,1.696663337646953e-05,5.410351880836056
206|1.7488415982036543e-05,1.696728418210114e-05,2.979868505362013
207|1.806236506229908e-05,1.6965350396525025e-05,6.073482968538895
208|1.6606712137878787e-05,1.6962436582446117e-05,2.142052211261889
209|1.631229247722743e-05,1.694893091208627e-05,3.902814002063838
210|1.6670746462832398e-05,1.6944759358317185e-05,1.643675021365733
211|1.7047886867516127e-05,1.6945281874569673e-05,0.601863408314622
212|1.697745620576896e-05,1.6942138522324512e-05,0.20802694476953423
213|1.6608129565387486e-05,1.693825952298056e-05,1.98776121232271
214|1.687457931165426e-05,1.693630248311706e-05,0.3657760606818414
215|1.6511732867208195e-05,1.6932779033140832e-05,2.549981696765589
216|1.644345496476518e-05,1.6927388115206554e-05,2.9430138099221796
217|1.5866528286778703e-05,1.692391445295982e-05,6.664256648142865
218|1.621987321920315e-05,1.6917772395430575e-05,4.30274125324951
219|1.6795898389876385e-05,1.6911705842836966e-05,0.689498413674516
220|1.5624809180714294e-05,1.6917343987898903e-05,8.272323791192182
221|1.5939968586398123e-05,1.690793486819331e-05,6.072573333809259
222|1.5600583825658987e-05,1.6902143816110993e-05,8.343021036887551
223|1.5526038101398854e-05,1.6902289774911594e-05,8.864152364721713
224|1.6427768213311822e-05,1.6895409961747987e-05,2.846654167285021
225|1.4746213135907738e-05,1.6895818644613314e-05,14.577339204946007
226|1.566595580637653e-05,1.6884635916980528e-05,7.779162188801512
227|1.500522404596083e-05,1.68844085344233e-05,12.523535021580154
228|1.5423492326416266e-05,1.6880613544323353e-05,9.447414288989744
229|1.4026701812497322e-05,1.6878211728688086e-05,20.329154738644007
230|1.585979679097349e-05,1.6863152938029202e-05,6.32641237639795
231|1.577702740718223e-05,1.6872486971131195e-05,6.943383792629238
232|1.452809719726389e-05,1.6865597740611804e-05,16.08951613971953
233|1.4088333570860812e-05,1.685739474588388e-05,19.65499440437991
234|1.454006605872138e-05,1.6849765062332267e-05,15.885065406738581
235|1.5222255895341874e-05,1.685266475615066e-05,10.710691450849296
236|1.5013511445616246e-05,1.684606711194192e-05,12.206043023071446
237|1.390215120045113e-05,1.6845469416715275e-05,21.171674612261693
238|1.4149921905737273e-05,1.6832467450100808e-05,18.958023671324018
239|1.4542820460317074e-05,1.6829983715993535e-05,15.72709545522777
240|1.4382081087838117e-05,1.6828573951244152e-05,17.01070136139656
241|1.3881324881115376e-05,1.682190131724326e-05,21.183687157472583
242|1.3760754078884219e-05,1.681800466268868e-05,22.21717331970775
243|1.3191211753138532e-05,1.6811013690443133e-05,27.44101152377723
244|1.3703125169239883e-05,1.680351102528732e-05,22.6253925127024
245|1.3502709611756814e-05,1.6806005811886848e-05,24.46395053370513
246|1.3881441827567897e-05,1.6794988842327996e-05,20.988792453633522
247|1.2815701342372421e-05,1.6795500982880185e-05,31.054091650445955
248|1.3273540963254504e-05,1.6783814599463653e-05,26.445645859885715
249|1.2972410527112288e-05,1.6782088881228674e-05,29.367543882104044
250|1.2900887307765174e-05,1.677935965194166e-05,30.063609204942015
251|1.3611594786855363e-05,1.6775684217762432e-05,23.245545290274226
252|1.3414495463770493e-05,1.6772123852426546e-05,25.029852205207757
253|1.2854499468417657e-05,1.6764520239576086e-05,30.41752641372771
254|1.2334688968884677e-05,1.6757737444805798e-05,35.85861376057916
255|1.2583754622319532e-05,1.674900050652184e-05,33.10018360350495
256|1.2140839292573702e-05,1.67511771529405e-05,37.97379859221796
257|1.1139591274744731e-05,1.6741270455256085e-05,50.286218249418845
258|1.238757347366004e-05,1.6729406571158734e-05,35.04990793177392
259|1.2985699270107176e-05,1.6729677599691684e-05,28.831549627851555
260|1.164359201766274e-05,1.672844737043988e-05,43.67084783685027
261|1.1860065663338304e-05,1.6716334655164644e-05,40.94639211684959
262|1.2406978207035735e-05,1.671251099377713e-05,34.70250946600211
263|1.2127817989870948e-05,1.6709531267977695e-05,37.778545835148215
264|1.1529886707162262e-05,1.6704184162108504e-05,44.87726190520168
265|1.1619462528145164e-05,1.6699333570180386e-05,43.71864042532552
266|1.1835912216096034e-05,1.6692974853071973e-05,41.036656476470526
267|1.1594059518671429e-05,1.668649439512393e-05,43.92279398127539
268|1.0853425984169718e-05,1.6679397641716776e-05,53.67864180439005
269|1.137643162651969e-05,1.6670047672029398e-05,46.53142759782178
270|1.1097500363543844e-05,1.6674655708648345e-05,50.25596001263394
271|1.1230199834511012e-05,1.6665487355460584e-05,48.39884954002901
272|1.0697305052431716e-05,1.6658102545363818e-05,55.72242227099143
273|1.1771530730175783e-05,1.6647537073311014e-05,41.42202450048243
274|1.0813651078578346e-05,1.665079893875543e-05,53.979435971818724
275|1.1379817544288073e-05,1.663986066269274e-05,46.22256110815121
276|1.0823815087324107e-05,1.663938897777939e-05,53.72942759587577
277|9.904039736330361e-06,1.662844063599067e-05,67.89553635365189
278|1.095645069737472e-05,1.6619969195552642e-05,51.69117859979017
279|1.01735505331213e-05,1.661972097455333e-05,63.36205261325134
280|8.91240324563114e-06,1.660902359734706e-05,86.35852911490294
281|1.0471977176962355e-05,1.659766689510178e-05,58.49601860874498
282|9.571320595647137e-06,1.6598434859460554e-05,73.41843994870698
283|1.0940400501535663e-05,1.6588708600551172e-05,51.62798288986475
284|9.767780773994872e-06,1.659104833962033e-05,69.85483932841016
285|9.925843621694241e-06,1.6581454610253843e-05,67.05335326876282
286|9.242654769092695e-06,1.6571409829246875e-05,79.29274914239393
287|9.629483929796123e-06,1.6562366994321565e-05,71.9964134637922
288|1.0336202956207075e-05,1.6564662615792258e-05,60.258681896768316
289|9.636085576136821e-06,1.6558166700875177e-05,71.83499015285281
290|9.442288157135437e-06,1.654897714509218e-05,75.26447900857903
291|1.0339709628937044e-05,1.6543302995941644e-05,59.99775225450263
292|1.0162491632215165e-05,1.653870464224383e-05,62.74261510647671
293|9.00991937013984e-06,1.6532742079355955e-05,83.49489490602795
294|9.132827545332844e-06,1.6517742109201095e-05,80.86120675345686
295|9.563563802661434e-06,1.651475714048445e-05,72.68413199573754
296|8.894132151215928e-06,1.651287875059637e-05,85.66037101594983
297|8.449142352429106e-06,1.6500713877931616e-05,95.29454221099381
298|8.499915463477947e-06,1.6488514206436378e-05,93.98444934286088
299|8.802335354385349e-06,1.6488367997169462e-05,87.31810744923402
300|8.820212396454252e-06,1.6482333214717926e-05,86.87002618376702
301|8.254434447074743e-06,1.6474626721496577e-05,99.58516633850009
302|7.81253464277043e-06,1.6468551975457046e-05,110.79653055614581
303|7.703959449045783e-06,1.6453657019965817e-05,113.57403460896691
304|8.02654351783616e-06,1.6450145166935215e-05,104.94681341203189
305|8.622086104637106e-06,1.643872115320022e-05,90.65828099720778
306|8.120709089176614e-06,1.643970542275497e-05,102.44174790925611
307|8.951617314068017e-06,1.6433066837961974e-05,83.57651205817746
308|7.5404432084980044e-06,1.6428560241976697e-05,117.8726075870696
309|8.098193124084219e-06,1.6412230027462726e-05,102.66533257465008
310|7.410701829968502e-06,1.6411229770696423e-05,121.45311128738498
311|7.213283636620105e-06,1.6399989934967607e-05,127.35817362995135
312|7.469490122424816e-06,1.639082312543394e-05,119.43697436891446
313|7.7956227024778e-06,1.6386114393363016e-05,110.1963501665463
314|7.4359721367045495e-06,1.6381604201143318e-05,120.30211921158792
315|7.0826100135867875e-06,1.6370710199886673e-05,131.13951168400123
316|7.391717362636996e-06,1.6360577370200247e-05,121.33661999710996
317|7.989444845701854e-06,1.6354215276237483e-05,104.69776801870897
318|7.4130887819379154e-06,1.6351613922438446e-05,120.57760811228054
319|7.393094295871094e-06,1.6339193127379303e-05,121.0061507872886
320|7.571207484957654e-06,1.6331390307655624e-05,115.70390641258416
321|6.799810932101025e-06,1.6326079416373318e-05,140.09607883801615
322|7.931921216286497e-06,1.6312070544977075e-05,105.65094004569461
323|6.595828685451721e-06,1.631314169525666e-05,147.32512733749758
324|6.794683688582381e-06,1.6296484527167365e-05,139.8416949791434
325|6.218587013329113e-06,1.6293090784991193e-05,162.00631670937585
326|6.280130609770396e-06,1.6280223007925088e-05,159.2338283951757
327|6.34831671586511e-06,1.627425080918954e-05,156.35537005452923
328|6.601029910680012e-06,1.6272180113574564e-05,146.50971641936204
329|6.330470536219934e-06,1.6260788395783266e-05,156.86539891066212
330|5.881608850621944e-06,1.6255677804721813e-05,176.3814836650158
331|5.915919449428486e-06,1.6243087184619753e-05,174.56572597838422
332|6.404839387297301e-06,1.6234487003607967e-05,153.47219534975034
333|5.843460550547519e-06,1.6230173964792982e-05,177.7493545887334
334|5.678318385271552e-06,1.6218659638411737e-05,185.6243440043758
335|5.735731694933577e-06,1.6211299938007073e-05,182.63699908290096
336|4.798967199626247e-06,1.6198994529759148e-05,237.55168259997185
337|5.772665840897417e-06,1.618828222849089e-05,180.42992050227983
338|5.2833126042983736e-06,1.6186651132343854e-05,206.37314777048763
339|6.382311517505457e-06,1.6178355345175532e-05,153.48739717266082
340|5.418383721256248e-06,1.61736561166137e-05,198.49595282749465
341|4.482999468979898e-06,1.6162507184169783e-05,260.52886680014586
342|5.483667023575833e-06,1.6145166485515006e-05,194.4228089725794
343|4.952473651176348e-06,1.6146282400875123e-05,226.02459978842975
344|4.803024679311818e-06,1.612995229471892e-05,235.82905297563522
345|5.014134013325844e-06,1.6119426787142288e-05,221.4797758556591
346|4.28504031502186e-06,1.6112781610289062e-05,276.02403771566065
347|4.92599755652634e-06,1.610228937654057e-05,226.88382793058875
348|5.400881016637271e-06,1.6100569476762416e-05,198.11005699190628
349|4.0093988546985315e-06,1.6088777003986365e-05,301.2765401260157
350|3.914013182004794e-06,1.6073512584924288e-05,310.66577544563313
351|5.314530018285524e-06,1.606563979805742e-05,202.29652937853234
352|4.074484191818328e-06,1.6064178995911504e-05,294.2628867764121
353|5.597249337796484e-06,1.6048787149003374e-05,186.72632181366134
354|4.634146017146179e-06,1.604986334591274e-05,246.3391806500875
355|4.212205996445562e-06,1.6031809117578177e-05,280.60363455886295
356|3.4258434049583286e-06,1.6024528967761853e-05,367.75427459903915
357|4.384802203105664e-06,1.6009999287192045e-05,265.1247774837482
358|3.8813657581293626e-06,1.600613365315695e-05,312.3840588749657
359|3.5234488104940453e-06,1.5995049285066898e-05,353.9600302245949
360|4.447390554940256e-06,1.5982420634941263e-05,259.36624943333686
361|4.038037678899542e-06,1.5978877726752216e-05,295.708980385414
362|3.68769522207657e-06,1.5969103631441328e-05,333.03751177270556
363|3.687203824487284e-06,1.5955037315329434e-05,332.7137330833081
364|4.563866566886787e-06,1.5950900003502966e-05,249.50408320950916
365|4.190754863131474e-06,1.5943460578426993e-05,280.4436455754298
366|3.761485621645022e-06,1.5931050874939956e-05,323.5308193992984
367|3.5965389861836172e-06,1.5915519976594794e-05,342.5232157286629
368|4.21340450706964e-06,1.5911112332567257e-05,277.6307806637155
369|3.651487292088973e-06,1.590225492087427e-05,335.5007603429664
370|2.9311675242560398e-06,1.5889698870452662e-05,442.09453192156354
371|3.4483370892068876e-06,1.5876501827882805e-05,360.41037802178374
372|3.911832589853503e-06,1.587013667236903e-05,305.69570163950596
373|3.999227557560658e-06,1.5863772190982672e-05,296.67090613515455
374|3.837044346699514e-06,1.5855267617936875e-05,313.2156468708786
375|2.4972425309854884e-06,1.5841382676740068e-05,534.354992764302
376|3.486467134550253e-06,1.5826921188732967e-05,353.9529723911941
377|2.5729778121430513e-06,1.582353750428922e-05,514.9892715596208
378|2.9093512736722005e-06,1.5807354461827572e-05,443.3291814870961
379|3.0183882246959115e-06,1.5800120575448773e-05,423.4621724990516
380|2.8739598159077673e-06,1.5790276113314405e-05,449.4257792302116
381|2.3313639916366924e-06,1.578046515327003e-05,576.8769359859434
382|2.6473286975914334e-06,1.5767466556404486e-05,495.5991249122139
383|1.4855946108838225e-06,1.575423752875338e-05,960.4667931166454
384|2.6221331808073955e-06,1.574043566243688e-05,500.29123530598685
385|1.7955617792608791e-06,1.5737722664610487e-05,776.47904106584
386|3.228329414461939e-06,1.5723465191186392e-05,387.0464928625321
387|2.654143262503794e-06,1.5720868329793802e-05,492.31423382035047
388|3.3700606740794115e-06,1.570374802817298e-05,365.97819881871186
389|2.0351934058027155e-06,1.569862332395644e-05,671.3578119502913
390|2.98311226920589e-06,1.5680756111358107e-05,425.6508872705738
391|1.839071662956826e-06,1.5675748508137133e-05,752.3729022573242
392|2.939619469621846e-06,1.5658577626531667e-05,432.6736262413582
393|1.9111939897342722e-06,1.5654850447965885e-05,719.1136290744874
394|2.1463556398870764e-06,1.5636012790309906e-05,628.4912388113157
395|2.2706582765152916e-06,1.5633296035488797e-05,588.4917998088523
396|8.86964298452142e-07,1.5617747225249445e-05,1660.8090035308376
397|2.761021781871875e-06,1.5601971096401712e-05,465.0796092533586
398|2.416222159240533e-06,1.560132788558377e-05,545.69095295805
399|1.6084753688971887e-06,1.558705893334178e-05,869.0579809144768
400|2.2973747615395723e-06,1.557604989255168e-05,577.9934276858461
401|2.4820473285558364e-06,1.5564306307780384e-05,527.075323210552
402|4.439728895633266e-07,1.555417442666851e-05,3403.40635482652
403|1.4901514493459445e-06,1.5536246623426564e-05,942.5951422753516
404|3.921756324132275e-07,1.5527964812633854e-05,3859.4415178432996
405|2.3452522306399715e-06,1.551246503517234e-05,561.4412229314587
406|2.011972513038529e-06,1.55119914442281e-05,670.9842626429086
407|2.135660444047005e-06,1.5498969407445884e-05,625.7225487622862
408|9.976324939486858e-07,1.548816883278903e-05,1452.4924184742601
409|1.8818515137297709e-06,1.5467944675329193e-05,721.9535155923227
410|4.5533648229678647e-07,1.5461382600889806e-05,3295.5949505517856
411|3.835684303510334e-07,1.5446945611508056e-05,3927.1681372138346
412|6.383150115141234e-07,1.543598809572444e-05,2318.2398686048923
413|4.243283440175105e-07,1.5426272476304348e-05,3535.456526483595
414|1.5048993580180081e-06,1.5407193581395973e-05,923.8022562311177
415|1.0165966264352733e-06,1.5405745327434772e-05,1415.423613144919
416|1.8538028090375747e-07,1.539300900255114e-05,8203.47700818439
417|2.6248891593638746e-07,1.5372196666696425e-05,5756.322203876136
418|9.434437622246605e-07,1.5367994182113875e-05,1528.9253050839848
419|8.576740713195363e-07,1.535389697782108e-05,1690.1785178370874
