result_new_OneBody2_zook_numericalmethod_E-0.05_ecc0.15_EU1.txt
120|0.00038404939870595456,6.012864282922692e-06,98.43435133522331
121|0.00038760977950502706,6.015245212154241e-06,98.44811830603561
122|0.00039079869267055756,6.012743963168532e-06,98.46142167925898
123|0.0003933614514366468,6.015071042142495e-06,98.4708539639118
124|0.00039642548894747165,6.011445970344198e-06,98.48358742362787
125|0.0004001414502816658,6.002996638443392e-06,98.49978135626344
126|0.0004032289312849713,6.009786028826625e-06,98.50958461495429
127|0.00040581365945513426,6.010750194462844e-06,98.51883985311555
128|0.00041005324680298827,6.006051105345023e-06,98.53529970749612
129|0.00041264928431949954,6.018168253518752e-06,98.54157792532142
130|0.00041561301716619425,6.013545029048828e-06,98.5530903074087
131|0.0004193612848464312,6.003675698806887e-06,98.56837626272406
132|0.00042234707992960807,6.0089593052481405e-06,98.57724615824273
133|0.0004249649298433411,6.0085479667293384e-06,98.58610733621141
134|0.0004279591557292406,6.002981008279562e-06,98.59730048348878
135|0.00043159497973910277,6.0014501368499396e-06,98.60947174583036
136|0.00043473295053786387,6.006403964420315e-06,98.61836928694063
137|0.00043824203945419526,6.005005374731809e-06,98.62975140810072
138|0.00044125278143347657,6.00752848001207e-06,98.63852903986334
139|0.00044376705088211565,6.006036652905777e-06,98.64657895601599
140|0.00044694258921396113,5.999488339014647e-06,98.65766018191151
141|0.00045046850283014805,6.007603460034261e-06,98.66636547898678
142|0.0004533574374114835,6.008982785132844e-06,98.67455956619084
143|0.0004568910275164484,6.005193151636945e-06,98.68563994695195
144|0.0004597872990590446,6.006537333291817e-06,98.69362695629388
145|0.0004633295990235098,6.0027960113728795e-06,98.70442207361151
146|0.00046625047327353286,6.003040436297624e-06,98.71248593183178
147|0.00046965608281190896,6.007719040468373e-06,98.72082588508188
148|0.00047256951130769664,6.007815304798214e-06,98.72869172448867
149|0.0004758346358659793,6.002057354237422e-06,98.73862537490274
150|0.0004787736218165861,5.999856472982401e-06,98.7468281042265
151|0.00048219593976206454,6.0047334269341945e-06,98.75471091069386
152|0.00048482657646964356,6.0027470798473814e-06,98.76187746893797
153|0.0004882747890526673,5.994748629944979e-06,98.77225923509674
154|0.0004909124100382911,6.002277322281202e-06,98.77732214555077
155|0.0004943714042635605,5.994434996381415e-06,98.78746324227409
156|0.0004981556334620052,6.00198338673863e-06,98.79515898575171
157|0.0005014704227530586,6.002328337473273e-06,98.80305436469799
158|0.0005039682670737733,6.007705872335123e-06,98.80791981066227
159|0.0005071348409781962,5.9967668963878396e-06,98.81752023094668
160|0.0005107772223862383,6.00096879033174e-06,98.82512991431048
161|0.0005139527209312433,5.9991209280241264e-06,98.83274848372159
162|0.0005164844965381832,6.0024494441535126e-06,98.83782582354632
163|0.000519490645302767,6.001367696129023e-06,98.8447592366882
164|0.0005231694166063505,5.994141503151695e-06,98.85426377901943
165|0.0005262036063644615,6.00088771740559e-06,98.85958825731628
166|0.0005295452564251235,6.002186754727745e-06,98.86653941624412
167|0.0005324232651346961,5.9960733640451735e-06,98.87381454630307
168|0.0005359576981014413,5.996338888536457e-06,98.88119176013747
169|0.0005388461409179257,6.001068019401146e-06,98.88631140436891
170|0.0005422237816450348,6.000483789847522e-06,98.8933565821029
171|0.0005447646182776822,6.003087088757297e-06,98.89804020170463
172|0.0005481519983412397,5.9908577689782305e-06,98.90708092151317
173|0.0005507200733188,5.992603272275687e-06,98.91186038740834
174|0.0005539466702213502,5.989015242846563e-06,98.91884624192191
175|0.000557659572191227,5.989685602614259e-06,98.92592436294443
176|0.0005608979258884261,5.994490948069142e-06,98.93126883317062
177|0.0005633120731243224,5.994412759946499e-06,98.93586289981334
178|0.000566387027809867,5.989127624062007e-06,98.94257330588572
179|0.0005697687391830186,5.9869503203913155e-06,98.94923151997143
180|0.0005728760556920065,5.987608506785591e-06,98.95481606408687
181|0.0005762684570100873,5.995159369831526e-06,98.959658593681
182|0.0005791900026395069,5.996092026450128e-06,98.96474524782464
183|0.0005824130182645604,5.992229285212147e-06,98.9711374750744
184|0.000584983014110918,5.990063758787301e-06,98.97602774537116
185|0.0005884211319173716,5.984098486067069e-06,98.98302454458631
186|0.0005921366278478501,5.992831310308588e-06,98.98793098949311
187|0.0005951990704620158,5.993753596555962e-06,98.9929833741334
188|0.0005976080650498261,5.989937788442035e-06,98.9976812331101
189|0.0006007046290701368,5.981358324191888e-06,99.00427630573603
190|0.000604071205760448,5.9861844725617175e-06,99.0090266817095
191|0.0006071832181238079,5.984238754308535e-06,99.01442619366198
192|0.0006103729437345606,5.988378633858815e-06,99.01889841361267
193|0.0006133111982187245,5.9844891548976875e-06,99.0242328572707
194|0.0006165142423490977,5.987825312914197e-06,99.02876123508537
195|0.0006204087660410806,5.983155375588467e-06,99.03561076131018
196|0.0006232384377486966,5.990763069618765e-06,99.03876867876458
197|0.0006258229778843827,5.9830539207439415e-06,99.04397023884137
198|0.0006290804830424435,5.98376458249561e-06,99.04880778472794
199|0.0006323984030238705,5.987230272452848e-06,99.05325025429786
200|0.0006352794186010868,5.981476491001558e-06,99.05844950806481
201|0.0006386349046589856,5.981869225735181e-06,99.0633350632582
202|0.000641534358750917,5.985992038048948e-06,99.0669257294802
203|0.0006444836124011033,5.9858119900724205e-06,99.07122355403708
204|0.0006483307457738618,5.9773521048356315e-06,99.07803969751566
205|0.0006513188714922791,5.9822736275805255e-06,99.08151384990978
206|0.0006538534007685115,5.9827539633516835e-06,99.08500071173144
207|0.0006577848833835276,5.978926532534956e-06,99.09105139330956
208|0.0006601347780001987,5.9844247264351225e-06,99.09345410575636
209|0.0006640854090882442,5.979947628631521e-06,99.0995213045199
210|0.0006671704026075531,5.983665207764943e-06,99.10312789890281
211|0.0006698049307019005,5.983042752788492e-06,99.10674847578103
212|0.0006729098705129388,5.979402375899667e-06,99.11141110601606
213|0.0006762735502956474,5.9770891027710604e-06,99.11617287114689
214|0.0006791887110217942,5.9771126945662445e-06,99.11996289137755
215|0.0006828099327389481,5.974162911925873e-06,99.12506209627593
216|0.0006855360553092993,5.9843280659777065e-06,99.12705859602414
217|0.0006885153468374483,5.978614513679759e-06,99.1316657586296
218|0.0006910491638727478,5.975215943365697e-06,99.1353414119077
219|0.0006942917852477137,5.968946979351131e-06,99.14028264395762
220|0.0006977606523257407,5.975642016764482e-06,99.14359716374852
221|0.0007005943962852257,5.973026729222397e-06,99.14743441270822
222|0.0007038692855836359,5.976850866673544e-06,99.1508578383673
223|0.0007078554858939157,5.973538316439431e-06,99.15610764690257
224|0.0007095890316435316,5.98227247294858e-06,99.15693842404912
225|0.0007133818744069487,5.969867146404795e-06,99.16315968199112
226|0.0007160433397661592,5.976849221767111e-06,99.16529504712396
227|0.0007196418412735994,5.9690877751705784e-06,99.17054742611872
228|0.0007221047367664823,5.974452587764745e-06,99.1726335137313
229|0.0007252817667886546,5.96404732355893e-06,99.17769236775852
230|0.0007291496652008789,5.967566401920976e-06,99.18157181073697
231|0.0007321300552032284,5.973534127790003e-06,99.18408838903194
232|0.0007353177755025087,5.974410417053377e-06,99.1875063250075
233|0.0007380990097392015,5.966949748525963e-06,99.19157868120779
234|0.0007413427997402522,5.966302685678215e-06,99.1952032598457
235|0.0007439255960548508,5.967945696738752e-06,99.1977765345906
236|0.0007469705776124158,5.965816090025555e-06,99.20133185043319
237|0.0007502431899695239,5.964762529231393e-06,99.20495612503011
238|0.0007530879572357208,5.965820728093263e-06,99.2078188648785
239|0.0007561581334503131,5.963291549448968e-06,99.21136978025498
240|0.0007599245618870043,5.9627388377947455e-06,99.21535121552219
241|0.000762792002779733,5.9645458581059074e-06,99.21806392353746
242|0.0007663849066066319,5.961448325209062e-06,99.22213390767246
243|0.0007690497644325944,5.9711937012707494e-06,99.22356211815807
244|0.0007721734230496935,5.966669478496556e-06,99.22728893531051
245|0.0007746347453814195,5.964357656651487e-06,99.23004258559114
246|0.0007787033462776094,5.95724250374019e-06,99.23497920842163
247|0.0007809612528593135,5.968570521375227e-06,99.23574050575202
248|0.0007845531520569438,5.9600854580565965e-06,99.24032101044646
249|0.000787755159468162,5.9581577875889025e-06,99.24365360023647
250|0.0007900207029560846,5.963435862454958e-06,99.24515448264316
251|0.0007941382734877322,5.954451591350107e-06,99.25019964530874
252|0.0007961980619590747,5.963894430749406e-06,99.25095341025134
253|0.0008001115947333659,5.953598927632697e-06,99.255903930549
254|0.0008031138934043724,5.9604653408484864e-06,99.25783062778527
255|0.0008062919299565152,5.962654036295589e-06,99.26048447035589
256|0.0008090873371866536,5.956345265900609e-06,99.26381924519893
257|0.000812339158763109,5.957236764331242e-06,99.26665645745776
258|0.0008157929494121419,5.959033211766496e-06,99.26954097653571
259|0.000818553844673886,5.962791936653389e-06,99.27154554639849
260|0.0008217987878289534,5.952691855881653e-06,99.27565093255886
261|0.0008243811866783801,5.954094090654394e-06,99.27774988235178
262|0.0008274183794991785,5.9521645088267405e-06,99.28063424063296
263|0.0008309102593280215,5.952189725988433e-06,99.28365432257364
264|0.0008334805152738767,5.9532139005114004e-06,99.2857404832607
265|0.0008365038726765306,5.9497373783301555e-06,99.28873761704259
266|0.0008399802576519733,5.948192963955989e-06,99.29186514685676
267|0.0008430876620462158,5.948702526126226e-06,99.29441470989049
268|0.0008460922453163988,5.955501126919671e-06,99.29611680524354
269|0.0008484333687377443,5.952533260966675e-06,99.29840886977105
270|0.0008523411268495096,5.946216898422563e-06,99.30236653950966
271|0.0008547692839737664,5.947175909071234e-06,99.30423612305964
272|0.0008581996892829125,5.949266155269584e-06,99.30677367638754
273|0.0008615347675799967,5.94770404660494e-06,99.30963853457573
274|0.0008647538946533473,5.9537228391803865e-06,99.31151245736025
275|0.0008673418806282029,5.948868162519716e-06,99.31412649436332
276|0.0008703494921658006,5.951370170009795e-06,99.31620915234865
277|0.0008738402019528024,5.94527007891088e-06,99.31963875481756
278|0.0008763644762268541,5.950572573354407e-06,99.32099340687857
279|0.0008793708606695816,5.94111922325169e-06,99.32438980082557
280|0.0008831027498601429,5.943992100299056e-06,99.32691953442107
281|0.0008855903726860959,5.948986135706491e-06,99.32824629544442
282|0.0008885593992822294,5.938063935673199e-06,99.33172009204225
283|0.0008922557167529988,5.939450348435571e-06,99.33433316963776
284|0.0008950132887513007,5.9429421508383484e-06,99.33599397623136
285|0.0008979409319227472,5.941164831213541e-06,99.3383568317248
286|0.0009015977552895293,5.941080944538157e-06,99.34104971871515
287|0.0009043128893182484,5.943089300686211e-06,99.3428060828408
288|0.00090747717037587,5.940945012383736e-06,99.34533394267946
289|0.0009096974170592631,5.939694291967612e-06,99.34706923636558
290|0.0009134751838431043,5.9341775298094035e-06,99.3503734272404
291|0.0009169110339826148,5.935313565075262e-06,99.35268381063153
292|0.0009193684189714446,5.944300077942444e-06,99.35343655978605
293|0.0009219876498054447,5.93874991139387e-06,99.35587532949633
294|0.0009250886805443059,5.932730170243872e-06,99.35868524877495
295|0.0009286037015083792,5.93896028533436e-06,99.36044188972245
296|0.0009311689055753192,5.936655460558882e-06,99.36245127763465
297|0.0009345070273614198,5.930330642556214e-06,99.36540545240194
298|0.0009376756455470314,5.935298133863398e-06,99.36702012449084
299|0.0009405111754947626,5.93039822938124e-06,99.36944946706652
300|0.0009435014288818877,5.932236859962359e-06,99.37125300732268
301|0.0009469039418856795,5.935714142424331e-06,99.37314505940235
302|0.0009493869411478784,5.9295710066464835e-06,99.37543158119732
303|0.0009526134823261145,5.929955255723485e-06,99.37750668390252
304|0.0009559909772249853,5.932221590398967e-06,99.37946887243447
305|0.000959182613831544,5.9339618108111836e-06,99.38135223415827
306|0.0009620484858885447,5.925813319151985e-06,99.38404213445865
307|0.0009642565634653266,5.925724785527109e-06,99.38546181482744
308|0.000968016591880172,5.922815422110261e-06,99.38814939002167
309|0.0009708176199971774,5.925128208517094e-06,99.38967648645125
310|0.0009737617759615347,5.922527373414255e-06,99.39178888311095
311|0.0009774918789773324,5.9204602838036635e-06,99.39432128172791
312|0.0009802248238859335,5.930856719515987e-06,99.39494934478357
313|0.0009830980872571615,5.926993898341948e-06,99.39711062658272
314|0.0009864165677182513,5.923660900464256e-06,99.39947674295793
315|0.0009891153973988764,5.921138543030224e-06,99.40137029929963
316|0.000991915127361409,5.92543650768107e-06,99.40262666187547
317|0.000995197334574982,5.919804289433728e-06,99.40516276684343
318|0.0009985774140588433,5.925262355432892e-06,99.40662964413055
319|0.0010016503177876501,5.922008732284212e-06,99.40877483617595
320|0.0010045077123610469,5.925743323587085e-06,99.41008483552018
321|0.0010070604486251966,5.919584577185333e-06,99.41219173235663
322|0.0010108460724005397,5.9202772941802095e-06,99.41432454892752
323|0.0010133082907977098,5.924751670605133e-06,99.41530610926503
324|0.001016884556117148,5.916056680987936e-06,99.41821747164913
325|0.001019173954157182,5.918849335984078e-06,99.41925033387665
326|0.001021908178389097,5.916829433516568e-06,99.42100185137537
327|0.0010250878229385307,5.916505131153826e-06,99.42282943970659
328|0.0010283931626400289,5.916797293892273e-06,99.42465610343976
329|0.0010310453503610262,5.917753961526273e-06,99.42604329097124
330|0.0010349189852689733,5.91507462388563e-06,99.42845046732346
331|0.0010370421821725984,5.9172891724301735e-06,99.42940708930148
332|0.0010403843892348164,5.911850152529041e-06,99.431762893244
333|0.0010427491769373631,5.910041963375079e-06,99.4332249697158
334|0.0010459229548835935,5.904707716553048e-06,99.43545481156303
335|0.0010491768440434868,5.911606715258699e-06,99.43654811399806
336|0.0010525480162666412,5.9085397268177076e-06,99.43864416297366
337|0.0010553074728818501,5.905058525712548e-06,99.44044189229638
338|0.0010581428712743701,5.908657788822325e-06,99.4416011344757
339|0.0010617930085086158,5.9033611385928e-06,99.4440195884427
340|0.0010641326976461585,5.908328072123936e-06,99.4447752535757
341|0.0010679708181751124,5.909558927541525e-06,99.44665539292174
342|0.0010708667666374794,5.90501607966587e-06,99.44857602610942
343|0.0010734477781415563,5.907674914595873e-06,99.44965418580271
344|0.0010768992022729407,5.906984119619096e-06,99.45148217148349
345|0.0010793247893339242,5.90963264635036e-06,99.45246947862678
346|0.0010822347710597313,5.8984558553021316e-06,99.45497446459548
347|0.0010855891885270808,5.898305255769287e-06,99.45667243943613
348|0.0010879581062077648,5.898918283619992e-06,99.45779913307678
349|0.0010907719163562035,5.89619240898287e-06,99.45944772499466
350|0.0010940730580486502,5.894054160293649e-06,99.46127417022716
351|0.0010974376875818592,5.902931786039289e-06,99.46211690624129
352|0.0011005627952140884,5.900766467448193e-06,99.46384100088534
353|0.0011033839402507795,5.8991319011880705e-06,99.46535999972527
354|0.0011063490103868645,5.894437023812316e-06,99.46721721911685
355|0.0011093719757386822,5.89957896934834e-06,99.46820551642112
356|0.0011121386732426686,5.895998029359362e-06,99.4698504627873
357|0.0011153582123331063,5.898577507323921e-06,99.4711494977936
358|0.001118322435008423,5.893780249621727e-06,99.47298023672597
359|0.0011213409945298736,5.897473076998949e-06,99.4740696089978
360|0.0011248475639522582,5.891188504136835e-06,99.47626783459995
361|0.0011273619859881734,5.8950306005556286e-06,99.47709514123909
362|0.0011299707184235785,5.894622031377139e-06,99.47833851485986
363|0.00113262858313945,5.8946780718827085e-06,99.47955771559785
364|0.0011361276873582682,5.885823794571365e-06,99.48193993861226
365|0.0011393649827802221,5.887008359906076e-06,99.4833079435581
366|0.0011419609710205947,5.887665910364603e-06,99.48442494447926
367|0.0011446468849189984,5.8853005970860295e-06,99.48584138264593
368|0.0011477782724682584,5.883395802541713e-06,99.4874100735598
369|0.0011514004341890427,5.8820534647452405e-06,99.48913920039573
370|0.001153623389170022,5.890833310928656e-06,99.48936252799392
371|0.0011570161660987566,5.884732772187817e-06,99.49138716081815
372|0.0011601749705736353,5.882812637025836e-06,99.4929374632072
373|0.001163013423772341,5.888463904923924e-06,99.49368908521932
374|0.001165214060570463,5.88423427672069e-06,99.49500830140687
375|0.001168626005366491,5.875818470002514e-06,99.49720283110081
376|0.0011714015239334685,5.880903572119678e-06,99.49796005451896
377|0.001174213987608752,5.884136509592963e-06,99.49888720695826
378|0.0011771524446206882,5.876341507615734e-06,99.50080029698199
379|0.001180537366574086,5.878363506184314e-06,99.50206036059296
380|0.0011840017076671927,5.880939250246797e-06,99.50329976619427
381|0.0011864173016995494,5.884165084069082e-06,99.50403917107076
382|0.0011889557435562637,5.87294328724397e-06,99.50604189272197
383|0.0011919406200302518,5.871545381452847e-06,99.50739615021226
384|0.0011953731382519095,5.871764653164746e-06,99.50879232055092
385|0.0011989282996704986,5.87147839681279e-06,99.51027276623411
386|0.0012014328100420357,5.881209148128619e-06,99.51048372418572
387|0.0012040111602242831,5.877610112392517e-06,99.51183092760556
388|0.0012066618791983785,5.873415393153891e-06,99.51325093678639
389|0.0012098070071111522,5.868622448446104e-06,99.51491250968536
390|0.0012129764374044782,5.874804051231308e-06,99.5156703897891
391|0.0012162157054120826,5.87101836835302e-06,99.51727162030326
392|0.001218873341471749,5.866834563050816e-06,99.51866741494511
393|0.0012216008058665295,5.8692678006622145e-06,99.51954290039136
394|0.0012243488560290672,5.872165193210321e-06,99.52038463839011
395|0.001227211645934645,5.864048814530065e-06,99.52216483326606
396|0.0012305228158560055,5.865748248012892e-06,99.52331251623869
397|0.001233468195390941,5.868001732522998e-06,99.52426809589012
398|0.0012362191992618676,5.8604084340885265e-06,99.52594099512548
399|0.0012386507381343392,5.85959162613392e-06,99.52693754213882
400|0.0012426051847267416,5.857873436099226e-06,99.52858128164117
401|0.0012455488116795976,5.860136708335517e-06,99.52951368478018
402|0.0012479185659106662,5.858805753433671e-06,99.53051377602046
403|0.0012509863329270843,5.863984442910919e-06,99.53125111853218
404|0.001254503457021272,5.862308908533009e-06,99.53269886378371
405|0.0012570086451120233,5.861402071261068e-06,99.53370232622873
406|0.0012596228931105458,5.855680708322097e-06,99.53512430265046
407|0.00126224589380719,5.859783948736208e-06,99.53576525956746
408|0.001265369291813201,5.853948310985402e-06,99.53737234269396
409|0.001268500489182145,5.85908251515832e-06,99.5381095580865
410|0.0012717382279241463,5.853218882023725e-06,99.53974656470162
411|0.0012749810615453328,5.857170856771177e-06,99.54060722677151
412|0.001277259092411498,5.850344264146656e-06,99.54196103994053
413|0.001279988966697232,5.850239862326134e-06,99.54294607105703
414|0.0012838418116150052,5.850485251812643e-06,99.54429858890069
415|0.0012866791036394432,5.853445244952127e-06,99.54507341975203
416|0.001289568583187517,5.852745349699262e-06,99.54614702730795
417|0.0012918433548811947,5.852742274825573e-06,99.54694644263864
418|0.0012948351231543143,5.848982867817654e-06,99.54828357964456
419|0.0012982791019062745,5.847602354336345e-06,99.54958819365187
420|0.0013007581256321288,5.845954536454201e-06,99.5505732832833
421|0.001303234843335943,5.851108891619106e-06,99.55103188642181
422|0.0013068251488572713,5.846121535313387e-06,99.55264699792276
423|0.001309855843654617,5.843791393900233e-06,99.553859959307
424|0.0013124745813808403,5.8483764178163256e-06,99.5544007860584
425|0.0013155995234228612,5.8419025936728985e-06,99.55595129903409
426|0.0013183083773871118,5.845348406197104e-06,99.55660234688165
427|0.0013208705169578394,5.839017584108319e-06,99.55794171274589
428|0.0013241310230061032,5.839509880090077e-06,99.55899304686382
429|0.0013263719770897353,5.841482257906705e-06,99.55958943955346
430|0.0013301313104872037,5.840770528564576e-06,99.56088767458415
431|0.0013324576862761006,5.842749963846927e-06,99.5615057780802
432|0.0013352400275010723,5.841152058039256e-06,99.56253917365171
433|0.0013391253429944072,5.8399073079584696e-06,99.56390136752248
434|0.0013415734227137932,5.840189956529684e-06,99.56467608424175
435|0.0013444773576569702,5.836922525759292e-06,99.56585936590771
436|0.0013474204363674858,5.834238629986999e-06,99.56700681743291
437|0.0013498158995730591,5.8312347253064445e-06,99.56799777457424
438|0.0013528360526517957,5.8350537219808984e-06,99.56867990688575
439|0.0013559473071946826,5.829668307200109e-06,99.57006675139456
440|0.0013579814984261418,5.834355704337213e-06,99.57036559694671
441|0.001361586989235164,5.826074325199215e-06,99.5721114867239
442|0.0013636922455688705,5.83079840588141e-06,99.57242563893519
443|0.0013673684228532323,5.821440890230178e-06,99.57425951975088
444|0.0013700223659967037,5.825069356646395e-06,99.57481939702433
445|0.0013727107720029608,5.82534069692997e-06,99.5756323316069
446|0.0013754328606037092,5.825078872589984e-06,99.57649122400397
