OneBody2_E-0.15_ecc0.4_EU1.txt
initial value : [x, y, v_x, v_y] = [2.00,0.00,0.00,0.84] , numerical interval dt = 0.02000 , [M, m] = [ 1, 1]

num|geodesic|
num|newtonian
num|degree, x, y, simple error, relative error
  1|0.000000,2.000000,0.000000,0.000000,0.000000
  2|0.008366,2.000000,0.016733,0.000020,0.001000
  3|0.016733,1.999850,0.033466,0.000230,0.011499
  4|0.025099,1.999600,0.050198,0.000580,0.028996
  5|0.033464,1.999250,0.066928,0.001070,0.053488
  6|0.041828,1.998800,0.083655,0.001700,0.084971
  7|0.050192,1.998250,0.100380,0.002470,0.123438
  8|0.058553,1.997600,0.117100,0.003379,0.168884
  9|0.066914,1.996851,0.133816,0.004429,0.221299
 10|0.075272,1.996001,0.150528,0.005618,0.280674
 11|0.083628,1.995052,0.167233,0.006947,0.346997
 12|0.091982,1.994003,0.183932,0.008415,0.420258
 13|0.100333,1.992855,0.200624,0.010023,0.500442
 14|0.108682,1.991607,0.217308,0.011771,0.587535
 15|0.117027,1.990259,0.233983,0.013657,0.681519
 16|0.125369,1.988812,0.250650,0.015683,0.782379
 17|0.133707,1.987266,0.267307,0.017847,0.890095
 18|0.142042,1.985621,0.283953,0.020151,1.004647
 19|0.150372,1.983876,0.300589,0.022593,1.126015
 20|0.158698,1.982033,0.317212,0.025174,1.254175
 21|0.167019,1.980090,0.333823,0.027893,1.389104
 22|0.175336,1.978049,0.350422,0.030750,1.530778
 23|0.183647,1.975910,0.367006,0.033746,1.679170
 24|0.191954,1.973672,0.383576,0.036879,1.834253
 25|0.200254,1.971336,0.400131,0.040149,1.995998
 26|0.208549,1.968901,0.416671,0.043557,2.164376
 27|0.216838,1.966369,0.433194,0.047102,2.339356
 28|0.225121,1.963739,0.449701,0.050784,2.520906
 29|0.233397,1.961012,0.466189,0.054603,2.708994
 30|0.241666,1.958187,0.482660,0.058558,2.903584
 31|0.249928,1.955264,0.499112,0.062649,3.104642
 32|0.258184,1.952245,0.515544,0.066876,3.312132
 33|0.266431,1.949129,0.531956,0.071238,3.526015
 34|0.274672,1.945916,0.548347,0.075736,3.746254
 35|0.282904,1.942607,0.564717,0.080369,3.972809
 36|0.291128,1.939202,0.581066,0.085136,4.205640
 37|0.299344,1.935700,0.597391,0.090038,4.444705
 38|0.307551,1.932103,0.613693,0.095074,4.689961
 39|0.315750,1.928411,0.629971,0.100243,4.941366
 40|0.323939,1.924623,0.646225,0.105546,5.198874
