result_new_OneBody2_zook_numericalmethod_E-0.05_ecc0.75_EU1.txt
geod|
newt|
num|numerrical|theoretical|relative difference(%)
2450|0.014578480562921214,0.00018074709372761788,98.76017879265602
2451|0.01457430494933476,0.00018086092861757663,98.75904251182948
2452|0.014570349409478212,0.00018098022776413814,98.7578868380026
2453|0.014566348893630732,0.0001811001669018708,98.75672230409737
2454|0.014562765214446216,0.00018120914291763768,98.75566803248411
2455|0.014559135643466448,0.0001813226296007997,98.75457833458562
2456|0.01455306289250835,0.00018143098457201745,98.75331408987853
2457|0.014549871069217346,0.000181566499563246,98.75210922007838
2458|0.014547160552767835,0.00018167560387105652,98.75112670124143
2459|0.014541416783920624,0.00018178478636343698,98.74988256602033
2460|0.01453907449788261,0.00018190885868385465,98.74882779704893
2461|0.014533768799626756,0.0001820175539695157,98.7476231631386
2462|0.014528682436949936,0.00018214279018735624,98.74632272418506
2463|0.014526989137305435,0.0001822681649841229,98.74531354528203
2464|0.014522271607866344,0.0001823723757077289,98.74418837057873
2465|0.014517771907893717,0.00018249184323870793,98.74297623356735
2466|0.01451348948888409,0.00018261179163481245,98.74177886872296
2467|0.014509358079806134,0.00018272641071881424,98.7406306349753
2468|0.014505508648923637,0.00018284603605955851,98.73947173804811
2469|0.014501809273571808,0.00018296167633025107,98.73835276082632
2470|0.014495430732196724,0.00018307652422677734,98.73700528387795
2471|0.014492163510531952,0.00018321329508985684,98.73577678752582
2472|0.014489045056777172,0.00018332341817561826,98.73474464702647
2473|0.014483252650048684,0.0001834327839400629,98.73348350420825
2474|0.014480563356311649,0.0001835641264218424,98.73234126390648
2475|0.01447493955910062,0.00018367496411642037,98.73108303239206
2476|0.014469796297976956,0.00018380220738301034,98.72975262679608
2477|0.014467682787543623,0.00018392955044177484,98.72868687306212
2478|0.014462640074778932,0.00018403508120989898,98.72751392374873
2479|0.014458076336634207,0.00018415705463858956,98.7262686241878
2480|0.01445346333450459,0.00018428530687764066,98.72497475094639
2481|0.014449263438201854,0.00018440276831199753,98.72379122229538
2482|0.014445013385874006,0.0001845252201899683,98.72256802219084
2483|0.014441240184112303,0.00018464271940210608,98.72142061867206
2484|0.014437415794660069,0.00018476656897981059,98.72022409267903
2485|0.014430878187884133,0.00018487994876892344,98.71885864212932
2486|0.014427415257245002,0.00018501419894434434,98.7176206157133
2487|0.014424427057875278,0.0001851274136033254,98.71657007338636
2488|0.014418531694918357,0.00018524705080302795,98.71521556617088
2489|0.014415638479356119,0.00018537773454596618,98.71405116872599
2490|0.014410105319175415,0.00018548637148363412,98.71280349882794
2491|0.014407633052840652,0.00018561729524968484,98.71167391223163
2492|0.014402260752053309,0.00018572780484404916,98.71042603629037
2493|0.0143973005973983,0.00018584909980212672,98.70913926853962
2494|0.014392616380963119,0.00018598113426548935,98.70780176902733
2495|0.014388016084776467,0.00018610367562921226,98.70653692258432
2496|0.014383427243284785,0.00018623053938782164,98.70524224694245
2497|0.014379312349767304,0.0001863538635049622,98.7040140795886
2498|0.014375080514827943,0.00018647795888249163,98.70276929099535
2499|0.0143713216507102,0.0001865958713764826,98.70160952547283
2500|0.01436744510521848,0.00018671459040220384,98.70043289509847
2501|0.014361279088724643,0.0001868329713854422,98.69905061916018
2502|0.014357821578137475,0.00018697509996101758,98.69774743373519
2503|0.014351751404149127,0.00018708978900150441,98.69639750764206
2504|0.014348647763064548,0.00018722117094682744,98.695199895918
2505|0.014342998110361549,0.00018733642375501347,98.69388239255446
2506|0.014340309557272946,0.00018746973608152473,98.69270788519034
2507|0.014335015382016536,0.0001875810969380609,98.69144823399782
2508|0.014329867988568168,0.00018770922347854935,98.69008407036061
2509|0.014324929845599854,0.00018783703081126646,98.68874030912644
2510|0.014323067651126564,0.00018797169840922834,98.68762961267977
2511|0.01431848144950365,0.0001880754266068152,98.68648482543283
2512|0.014313902610776807,0.00018820529099805583,98.68515738778076
2513|0.014306933724988369,0.00018832588010830875,98.68367405812903
2514|0.014302708603313619,0.00018847368684760113,98.68225178828061
2515|0.014298952712525903,0.0001885950891917787,98.68105662712928
2516|0.014295077288029034,0.0001887175873616087,98.67984213335002
2517|0.01428861854659047,0.00018883429140714725,98.67842863331104
2518|0.014285155590840759,0.0001889737830449434,98.67713178310701
2519|0.01428215980676839,0.00018909244084852617,98.67602349079644
2520|0.014276261011929137,0.00018921226819479386,98.67463709134563
2521|0.01427057014990396,0.00018934802095316172,98.67315728128469
2522|0.014267601278788788,0.00018948522788519995,98.67191951763537
2523|0.014262322482561984,0.000189596013669302,98.67065119372309
2524|0.014257188297310819,0.00018972946485185105,98.66923645184909
2525|0.014252260099546277,0.0001898627911725015,98.66784082070923
2526|0.014247213055728736,0.0001899917768319881,98.66646356667212
2527|0.014242695366284863,0.00019012058470480042,98.66513619918564
2528|0.014238057976101004,0.00019025204408329444,98.66377813320723
2529|0.014233887299582193,0.0001903774945350989,98.66250525574495
2530|0.014229596204604178,0.00019050429809119862,98.66121079367271
2531|0.014225569585210707,0.00019063122752172035,98.659939580065
2532|0.014218929606037989,0.000190754931612247,98.65844380064134
2533|0.014215187595688406,0.00019089452538700868,98.65710864452532
2534|0.014211708439926696,0.0001910181667721389,98.65590989584695
2535|0.014205621529313817,0.00019113862031794326,98.65448604326448
2536|0.01420248550480352,0.00019128086606379213,98.65318738752384
2537|0.014196745510975717,0.00019139682169999617,98.65182607132019
2538|0.014191008312050002,0.00019154073057947585,98.65026694109655
2539|0.01418841532882098,0.00019167551634957647,98.6490703020215
2540|0.014182961631661328,0.00019178868084246403,98.64775294594097
2541|0.01417803391354866,0.0001919235702150246,98.64633156201143
2542|0.014172985688212236,0.000192061376079522,98.64487709008793
2543|0.014168139476137043,0.0001921935273063724,98.64348083508015
2544|0.014163434363684502,0.0001923212617800374,98.64212833666137
2545|0.014158930376147794,0.00019244910320459496,98.64079349151405
2546|0.01415462700217418,0.0001925784043592671,98.63946676708834
2547|0.01414780316532216,0.00019270917856317737,98.63788620529067
2548|0.014143841635515741,0.00019285746082431388,98.63645630519476
2549|0.014140079322647381,0.0001929840320542553,98.63519837724557
2550|0.01413353986227861,0.00019311238537156328,98.63365874895244
2551|0.014130116831207573,0.0001932522245802204,98.63233809820025
2552|0.014123920376007959,0.00019337644165773327,98.63085859655357
2553|0.014120894791300742,0.00019351802450628952,98.62956259241088
2554|0.01411509937728539,0.00019364535385335557,98.62809783567675
2555|0.014109445212785232,0.00019378448696905082,98.62656196578548
2556|0.014103991588633846,0.00019392386498928715,98.62504267837505
2557|0.014101376229003648,0.00019405898570745705,98.62382945780627
2558|0.014096319954663983,0.00019417829214418703,98.62248946697652
2559|0.014091141390764506,0.00019431691284843566,98.62099948144872
2560|0.014086364096950632,0.00019444382901845358,98.61963081686532
2561|0.014081844347302308,0.0001945827799048061,98.6182010317272
2562|0.014074514868489985,0.0001947191467674969,98.6165125506142
2563|0.014070071330966272,0.00019487192752620786,98.61498976840777
2564|0.014066027358929034,0.0001949982887392565,98.61369323574169
2565|0.014061918008071217,0.00019513117085701026,98.61234313309885
2566|0.014055327425662512,0.0001952598520524873,98.61077692365973
2567|0.014051552899626785,0.00019540638928816634,98.60936089637924
2568|0.014045359642267385,0.00019553717685028005,98.60781651854724
2569|0.014041918268780762,0.00019568134215219857,98.606448646071
2570|0.014035800073621374,0.00019580868657698147,98.60493391506067
2571|0.014030083133516058,0.00019594909327480536,98.60336470275998
2572|0.014026965804941227,0.00019609615920934687,98.60200586544335
2573|0.014021641684625052,0.00019621675678749284,98.60061495507586
2574|0.014016194385931158,0.0001963615719677847,98.59903789458797
2575|0.014010943563736333,0.00019650088800204912,98.59751852465783
2576|0.014005830458376778,0.00019663616888188074,98.59604063131955
2577|0.014000971164744413,0.00019677781626192825,98.59454166467087
2578|0.01399624872714611,0.00019691680375544252,98.59307441876538
2579|0.013991662847832487,0.0001970504455126587,98.59165813487863
2580|0.013984422686828424,0.0001971907534255024,98.58992567772404
2581|0.013980227084566366,0.00019734424918382842,98.588404551728
2582|0.013975905485299478,0.0001974766262478056,98.5870208806469
2583|0.01396919643086747,0.00019760940392110626,98.5853917589386
2584|0.013965523828041171,0.00019776144754679592,98.58393104346209
2585|0.013959090530601515,0.00019789241146916936,98.58234022456303
2586|0.013955542349378902,0.0001980459288049019,98.58087974048736
2587|0.013949237306182027,0.0001981750164148366,98.57931288955125
2588|0.013945958032007155,0.00019831466090103333,98.57797750110903
2589|0.013940302006087535,0.00019844475882990764,98.576467290714
2590|0.013934521652107179,0.00019859475493078094,98.57480034199273
2591|0.013929139142472735,0.0001987331894603983,98.57325576672272
2592|0.013923746179663965,0.00019888455164895902,98.57161607887225
2593|0.013918489014166369,0.00019902732324261763,98.57005079330058
2594|0.013913367353652006,0.00019916491963023475,98.56853546256754
2595|0.013908494928433157,0.00019930911322774136,98.56699726136223
2596|0.013903757161731534,0.0001994508661002925,98.56548943008544
2597|0.013899153761609995,0.0001995874821769661,98.56403141083139
2598|0.013891933327158767,0.00019973098949499501,98.56225202935202
2599|0.01388771348367257,0.00019988789646063765,98.56068533747013
2600|0.013883365870029252,0.00020002390274775905,98.55925497735703
2601|0.013876667701225642,0.00020016040119408274,98.5575758856256
2602|0.013872962009244816,0.00020031651911622816,98.55606525136636
2603|0.013866535316108042,0.0002004517768980918,98.55442060811515
2604|0.013862891373211284,0.00020060391986831405,98.55294314535305
2605|0.013856586781617608,0.00020073625046990173,98.55132974928428
2606|0.01385073502697054,0.00020088658382277913,98.549632323255
2607|0.013844757636771732,0.0002010397345024728,98.54789993601253
2608|0.013841812831810074,0.00020118728140872122,98.54652505525598
2609|0.01383615879612421,0.0002013153903401843,98.54500520479299
2610|0.01383075109054488,0.00020146633401019187,98.5433449514689
2611|0.013825421134932014,0.0002016091289718247,98.54175054051389
2612|0.013820336546615408,0.00020175738478478422,98.54014130477745
2613|0.013815384973568712,0.0002019034097546779,98.53856110314005
2614|0.013808055144565401,0.0002020503912234517,98.53672085526848
2615|0.013803166027290814,0.0002022163943031785,98.53499991303902
2616|0.013798725279269064,0.00020235449043681797,98.5335276531606
2617|0.013794211091223474,0.000202501493133056,98.5319820626647
2618|0.013787270642300342,0.00020263864381497854,98.53024830604784
2619|0.013783076420619267,0.000202799170628154,98.52863639118499
2620|0.013776515253152155,0.000202939719757822,98.52691543522671
2621|0.013772639408276888,0.00020309915189642425,98.52534328478556
2622|0.013766139898617524,0.00020323750074346947,98.52364205042053
2623|0.013760035002015059,0.0002033881602798715,98.52189212999758
2624|0.013756457275057699,0.0002035524162948832,98.52031368087806
2625|0.013750411846334742,0.00020367990268788105,98.51873598431764
2626|0.013744869989100295,0.00020383519345656964,98.5170089377476
2627|0.013739200267242069,0.00020399507169699405,98.51523329066414
2628|0.013733457333191978,0.00020414992650508168,98.51348483086136
2629|0.013728106724038014,0.00020429472427530015,98.51185069884707
2630|0.013722942481543043,0.00020444709334555,98.51018035220562
2631|0.013717649121868902,0.00020459633403113742,98.5085175148199
2632|0.013712856278736751,0.0002047459814260577,98.50690492728683
2633|0.013705410805290086,0.0002049003319442022,98.50496760107976
2634|0.013700620556740262,0.00020506600471748015,98.50323564638396
2635|0.013696014611326746,0.0002052104169969482,98.50167787622513
2636|0.013688816496951972,0.00020535765983886733,98.49981435659836
2637|0.013684525799373404,0.0002055173725565851,98.49817687825181
2638|0.013677906993223132,0.0002056623272359559,98.49639036631955
2639|0.013673724023785638,0.00020583267150264817,98.49468461448689
2640|0.013667162596739502,0.0002059707285546608,98.49295179524829
2641|0.013663291752845197,0.00020613259627033642,98.49134015434156
2642|0.013657100394375732,0.000206274603318235,98.48961640932812
2643|0.013651040620761279,0.00020643591838975794,98.4877642362605
2644|0.013645112156751793,0.00020659265483402578,98.4859585435375
2645|0.013639162249827308,0.00020675689451010726,98.48409388551174
2646|0.013633342889058042,0.00020691275324047353,98.48230360723532
2647|0.013627913798291758,0.00020706382188073746,98.48059046347437
2648|0.013622461865576696,0.0002072290083852124,98.47876976694741
2649|0.013617139400395217,0.00020738583050672332,98.4770235186055
2650|0.013611946128385455,0.00020753813796581255,98.47532354295006
2651|0.013606675259250522,0.0002076920984208641,98.47360141648369
2652|0.013601846180556265,0.00020784201041124106,98.47195735305147
2653|0.013594409127613005,0.00020799566681972692,98.46999112011977
2654|0.013589631720208217,0.00020816677549539975,98.46819413666782
2655|0.013585034943616847,0.00020831809631793874,98.46656193979229
2656|0.013578096032158982,0.0002084663403376652,98.46468650800581
2657|0.013573755489844075,0.00020863279849869798,98.46296923018248
2658|0.013567182845562797,0.00020878404515656257,98.46110981525655
2659|0.013560481132383728,0.0002089565278389216,98.45907733067145
2660|0.013556629498140182,0.0002091177053866744,98.45745061178103
2661|0.013550291604246922,0.0002092706108527409,98.45560068399449
2662|0.013544030668079188,0.00020943194374112295,98.45369558831024
2663|0.013538004530257552,0.00020959940898279683,98.45177028479831
2664|0.013531847739709946,0.00020976551147100508,98.4498383701478
2665|0.013528527563256176,0.0002099203146563866,98.44831365664261
2666|0.013522730585926013,0.00021006691184233262,98.4465643938735
2667|0.013514877631664035,0.00021022768849476847,98.44447212750025
2668|0.013509338659684289,0.0002104138927343513,98.44245600739667
2669|0.01350397939195247,0.0002105722535521437,98.44066517401802
2670|0.013498799371575387,0.00021073365356016893,98.43887113394756
2671|0.013493486498216356,0.0002108923942536478,98.43708003649373
2672|0.013486179760931805,0.000211045793648168,98.43509579888926
2673|0.013481173745301334,0.0002112261348070632,98.43317697110251
2674|0.013476345444772164,0.0002113786025859099,98.43148423693822
2675|0.013469269574965637,0.0002115341678088356,98.42950527768782
2676|0.013464745862453498,0.00021170970024719793,98.42767399838156
2677|0.013457978479952004,0.0002118641896871054,98.42573541039084
2678|0.013453757915353748,0.00021203869088104454,98.42394450520727
2679|0.013447038238624032,0.0002121923864670805,98.42201395800602
2680|0.013440498530567169,0.00021236520372802659,98.4199603664622
2681|0.013434086830635295,0.00021253525912001692,98.41794040935221
2682|0.013430262759690947,0.00021270713530441299,98.41621017317082
2683|0.01342415526658769,0.00021285342448251754,98.41439986162628
2684|0.013418226189042315,0.00021302441071391343,98.41242495309943
2685|0.013412215850092224,0.00021319886802650956,98.41041278779417
2686|0.013406591076652319,0.00021336347559142155,98.40851806121695
2687|0.01340088430725217,0.00021353713295368948,98.4065444633521
2688|0.01339530324695204,0.00021370117081787043,98.40465596875161
2689|0.013387506627477563,0.0002138671176705742,98.40248730684759
2690|0.013381970307296598,0.00021405354464221205,98.4004332715826
2691|0.013376868821371346,0.00021421179936709223,98.39864020326745
2692|0.013371683484848518,0.00021438059486911243,98.39675688471068
2693|0.013364239592881688,0.00021453977678653757,98.39467277359492
2694|0.013359355184661581,0.00021472386752741102,98.39270784735221
2695|0.013352266910413135,0.00021488839477257216,98.39062238484024
2696|0.01334768195581404,0.000215073302658908,98.38868424217117
2697|0.013340587563405393,0.00021523152615543495,98.3866413294581
2698|0.013336041762133988,0.00021540769324168707,98.3847704057638
2699|0.013329558955614829,0.0002155640918584112,98.38281152004951
2700|0.013322943675298404,0.0002157482383147169,98.3806263572612
2701|0.013316245988640674,0.00021592760448641002,98.37846488664594
2702|0.013309983297990158,0.00021610313414122118,98.3763831305945
2703|0.013306205207122446,0.00021628327866274333,98.37456829128884
2704|0.01329993201218116,0.00021643676296179137,98.37264759877299
2705|0.013293883859208933,0.00021661424291075093,98.37057217285152
2706|0.013287910250351587,0.000216784687822269,98.36855695336644
2707|0.013282160800862641,0.00021696186697539588,98.36651678722859
2708|0.013273929092068926,0.0002171382312194936,98.36417514578082
2709|0.013268429495813194,0.00021732647833161423,98.36207835750123
2710|0.013262844227536874,0.00021750124064645604,98.3600709100174
2711|0.01325743162404791,0.0002176724167188837,98.35811020647435
2712|0.01324980373353668,0.00021784121409673673,98.35589101183923
2713|0.013244688037527652,0.00021803533493880423,98.3537903322372
2714|0.013239694347124242,0.0002182040182479028,98.35189534949274
2715|0.013232282319471267,0.00021837517099676518,98.3496787196308
2716|0.013227324917142624,0.00021855988386043634,98.34766375492008
2717|0.013220211822648764,0.00021872375202569572,98.34553519293102
2718|0.01321559722588006,0.00021891444064614518,98.34351458428647
2719|0.013208781626261157,0.00021907970861256842,98.34140865666971
2720|0.013201881453017705,0.00021927066081950386,98.33909536606707
2721|0.013195364349677163,0.00021945186395377902,98.33690182295612
2722|0.013191076300508087,0.00021964293223142306,98.3349127301844
2723|0.013184595474417193,0.00021980128907905794,98.3328931895897
2724|0.013178287167093572,0.00021998519905075398,98.33069961018863
2725|0.013171892492930937,0.000220173112726485,98.32846257404054
2726|0.01316587921280643,0.00022035128386121983,98.32634584975621
2727|0.013159730191684815,0.00022053343444916607,98.32417966601994
2728|0.013153800846087194,0.00022071666005274437,98.32203130763988
2729|0.013147944922589971,0.00022089312580853004,98.31994180756716
2730|0.013140012378350718,0.00022107665395942888,98.31753085466136
2731|0.013134240642134642,0.00022128291148426626,98.3152211268736
2732|0.013128848364043932,0.00022145479598556506,98.3132199424889
2733|0.013123366938067704,0.0002216368014948955,98.31112851952663
2734|0.013115720063201053,0.00022180929067161514,98.30882872154348
2735|0.013110529978369811,0.00022200758414747668,98.306646760171
2736|0.013102968433400974,0.0002221867497986807,98.30430218215056
2737|0.013098068293967202,0.00022237948952685826,98.30219628928577
2738|0.013090800729564478,0.00022255917575542128,98.29988111229292
2739|0.013085930993948836,0.00022275266748295053,98.29776981411598
2740|0.013078956081649551,0.0002229254367929201,98.29554105540811
2741|0.013072104250216654,0.00022311953195064405,98.29316284754273
2742|0.01306516487681364,0.0002233164672684751,98.29074895438336
2743|0.01306091848396207,0.0002235097233214134,98.2887135878241
2744|0.013054269070725155,0.00022368540676431792,98.28649612205449
2745|0.013047741556324155,0.00022387355092234884,98.28419692438007
2746|0.013041383210495638,0.00022406437900990284,98.2818971316664
2747|0.013034935566579975,0.00022425951677540468,98.27955024687364
2748|0.013028866909806425,0.00022444496234008682,98.27732554262909
2749|0.013022708263811467,0.00022464092887908294,98.27500605612633
2750|0.013016669974881268,0.00022482741410456697,98.27277318593447
2751|0.013008553322826799,0.00022501664914464925,98.27024079034368
2752|0.01300254653652999,0.00022522766063737265,98.26781884606521
2753|0.012996964319203386,0.00022541018359412135,98.26567052076098
2754|0.012991243335481073,0.0002255987254375924,98.26345547064423
2755|0.01298345207230156,0.00022578241268789156,98.26099860475807
2756|0.012978064869567874,0.00022599379184917723,98.25864800245292
2757|0.012970306583429903,0.00022618011990616083,98.25616982566075
2758|0.012965157976395858,0.00022637883790288527,98.25394462362104
2759|0.012957689322117716,0.00022656484391525566,98.2515027310577
2760|0.01295261382317392,0.00022677091740774813,98.24922660010117
2761|0.012945433441437615,0.00022695175064946227,98.24685861870795
2762|0.012938421178805726,0.00022715900341019335,98.24430662543047
2763|0.012933489564780132,0.00022736475714069115,98.24204630929738
2764|0.01292676356110789,0.00022754195062724136,98.23976086859177
2765|0.012919900459625211,0.00022774897567146013,98.23722344933556
2766|0.012912946386258284,0.00022795138172604368,98.23470666641484
2767|0.012906370086177787,0.00022814412608518353,98.23231377558655
2768|0.01289995979745484,0.00022834767747070828,98.22985744873591
2769|0.01289341133155375,0.00022854980725561802,98.22739070849083
2770|0.012887028200399442,0.0002287471238542338,98.22498158382905
2771|0.012880809988295994,0.000228948891694003,98.22255827155253
2772|0.012874710329736416,0.00022914907356863523,98.2201613263533
2773|0.012868471417437632,0.00022934646114869395,98.21776453699144
2774|0.012862396453424907,0.000229539036649129,98.21542558200335
2775|0.012854508166835643,0.00022972986057467892,98.21284597128829
2776|0.012848504766068913,0.00022996180485712614,98.21020570841502
2777|0.012842830303931407,0.0002301479019592989,98.20796587268737
2778|0.012835136901980349,0.00023034364456187006,98.20536667180909
2779|0.01282953201235415,0.00023056783106767398,98.20283521763966
2780|0.012821866686852701,0.00023075890838164526,98.20027056888479
2781|0.012816496488650131,0.000230970779965034,98.1978633539238
2782|0.012809160866101621,0.00023116822937119252,98.19528982587018
2783|0.012803812206914955,0.00023138348848128487,98.1928547159078
2784|0.012796456874514917,0.00023156882666697243,98.19036762333674
2785|0.012789266391582288,0.00023178253898770151,98.18767916867962
2786|0.012784357623473852,0.0002319948580602471,98.185322525441
2787|0.012777448230796296,0.0002321867086667595,98.18283976211195
2788|0.012770400274700222,0.00023240112888345266,98.1801578346462
2789|0.012763515805371384,0.0002326107798875654,98.17753365581548
2790|0.012756749535771661,0.00023281908461214584,98.17493410872974
2791|0.012750146055982015,0.00023303072033975525,98.17232901241611
2792|0.012743660197951812,0.00023324104651756272,98.16974838551447
2793|0.012737079213643199,0.00023345492940229917,98.16712351798648
2794|0.012730615308669258,0.0002336593881917537,98.16458684418312
2795|0.012724312837139706,0.00023386722996754372,98.16204432442959
2796|0.012718171392744893,0.00023407990314439076,98.15948459950837
2797|0.01270996552965542,0.00023428524065494116,98.15668075489035
2798|0.012703845895025268,0.00023452272366952798,98.15392342124234
2799|0.012697797529931165,0.00023472227454135464,98.15147253696502
2800|0.012689824311838294,0.00023492994960427893,98.14867452983479
2801|0.012684097468866895,0.00023516174163340509,98.14601123800405
2802|0.012678228376433509,0.00023536724103223605,98.14353209262471
2803|0.012670653312358837,0.0002355678035907971,98.14083932545904
2804|0.012665059613041763,0.0002357995752699793,98.13818819275697
2805|0.012657249980019714,0.00023600289101644023,98.13543312023555
2806|0.012649815874855364,0.00023622051709537573,98.13261695322441
2807|0.012644656102413165,0.00023645002579009144,98.13003988503122
2808|0.01263724272348199,0.00023665469968392472,98.12732330254144
2809|0.012629990843496586,0.0002368785919930616,98.12447534659113
2810|0.012622643133923361,0.00023710772341445363,98.12156835221597
2811|0.012617728388519822,0.0002373211443611467,98.11914524505796
2812|0.012610655869799814,0.0002375274663535265,98.1164543001894
2813|0.01260395675686965,0.00023774961893607838,98.11369061698426
2814|0.012596860193351489,0.0002379781051242702,98.11081411183818
2815|0.012590179996344375,0.00023819327716623206,98.10810268609828
2816|0.012583615542013149,0.00023841589559836507,98.10534663267197
2817|0.012576953086757214,0.00023864243240900862,98.10254176219927
2818|0.01257040584625102,0.0002388595691087403,98.09982611516097
2819|0.012561933354593435,0.00023908045846532389,98.09678612585617
2820|0.01255540457492188,0.00023932467374798705,98.09385135843401
2821|0.012549290060857032,0.00023953993741976376,98.09120726146158
2822|0.012543032915079522,0.00023976299884509444,98.08847668288547
2823|0.01253485880014793,0.00023998135744385252,98.08548814733342
2824|0.012528617781779161,0.00024022313184879351,98.08260467329318
2825|0.012522789644883403,0.00024043591687394894,98.0800131305233
2826|0.01251475125210888,0.00024065660591254812,98.07701646589264
2827|0.012508937405740994,0.00024089672734461942,98.07420311149643
2828|0.012501174245485913,0.00024111190933062687,98.07128590806028
2829|0.012493528161854783,0.00024134900675853999,98.0682077661983
2830|0.012487841880943762,0.0002415902278745108,98.06539648581575
2831|0.012480255224964765,0.0002418040354683626,98.06250728763405
2832|0.01247278479373648,0.00024204126574467466,98.05944486538226
2833|0.012467522520587693,0.0002422824819987568,98.05669104187561
2834|0.012460067198698965,0.00024249896600814225,98.05379086532163
2835|0.01245272736780123,0.00024272880719777845,98.05079802979228
2836|0.012445544993557434,0.0002429626681976771,98.0477940634705
2837|0.012438519685883165,0.00024320201943872632,98.04476717824595
2838|0.012431608989253107,0.00024344072286730523,98.04176013677912
2839|0.012424556241679596,0.00024367752324394587,98.03874264397064
2840|0.012417659656723146,0.00024390964895992795,98.03578407121289
2841|0.012410876953435235,0.00024414115751802967,98.03284523378943
2842|0.012404249750840535,0.00024437678918864947,98.02989464016484
2843|0.01239752127908389,0.0002446181900594979,98.02687823998981
2844|0.012390864127294066,0.000244844023706392,98.02399557293943
2845|0.012384403235898844,0.0002450787409955524,98.02106943445494
2846|0.012375994734139084,0.0002453081923547984,98.01787090553523
2847|0.012369546315806446,0.0002455710843225489,98.01471227761405
2848|0.012363424694708414,0.00024579535001478803,98.01191533831246
2849|0.012355188799681116,0.0002460314687287024,98.0086790034722
2850|0.012348863252558573,0.00024628892264288993,98.0055741358067
2851|0.01234089876625788,0.0002465124359876114,98.00247582727428
2852|0.01233483918581868,0.0002467737296605321,97.99937619013106
2853|0.012326888696509997,0.0002470012447286507,97.99624016400358
2854|0.012321052763802243,0.00024725128364089244,97.99326170919998
2855|0.012313371407934426,0.0002474812469852594,97.99014227065555
2856|0.01230558970351936,0.0002477416178319203,97.98675541927855
2857|0.012300170646529551,0.00024799243874085164,97.98382928280087
2858|0.012292359176679923,0.00024822638257404606,97.9806448948794
2859|0.012284958802663226,0.00024847090446122877,97.97743803253647
2860|0.01227767219059217,0.00024872416764054606,97.97417487794525
2861|0.012270283777112923,0.0002489820540390042,97.9708533350841
2862|0.012263008625041039,0.00024923055794978666,97.96762307219733
2863|0.012255887149766664,0.00024948353363640763,97.96437801207107
2864|0.012248622358729477,0.0002497364219422593,97.96110603602474
2865|0.012241470121292508,0.0002499784529845783,97.95793764549757
2866|0.012234470681384835,0.00025022499307780777,97.9547542382971
2867|0.012227623659466502,0.0002504775301570561,97.95154367575634
2868|0.012220888339097513,0.0002507298716718509,97.9483498685631
2869|0.012214008545765154,0.00025098074032392503,97.94514029212019
2870|0.012207280293839773,0.0002512269725176708,97.94199062796609
2871|0.012198704868602306,0.0002514730428018197,97.93852670828134
2872|0.012192240934812304,0.00025174833904451077,97.93517581886282
2873|0.012185631566907773,0.00025199908959905315,97.93199812241656
2874|0.01217722157284129,0.0002522452047664103,97.92854878054457
2875|0.012170874894355421,0.00025251585435448476,97.92524484438177
2876|0.012164677866287832,0.00025276656508843587,97.92212693285589
2877|0.01215639079206099,0.0002530173825938675,97.91864717972783
2878|0.012150159074611366,0.0002532819955725074,97.91540181476506
2879|0.0121421373250854,0.0002535266761416466,97.91200948108316
2880|0.012134268823974281,0.00025380227049609516,97.90838431076584
2881|0.01212815220759822,0.00025407180739200896,97.90510703491309
2882|0.012120291491893198,0.00025431679199172663,97.90172709821518
2883|0.012112504087244957,0.00025458173986336874,97.89819067940331
2884|0.012106834949296541,0.00025485630764343625,97.89493861351232
2885|0.012099053865288312,0.000255101593294782,97.89155750412304
2886|0.012091680013561756,0.00025536536781878283,97.88809026096976
2887|0.012083945908329952,0.0002556453391147073,97.88442168597858
2888|0.012076579095403162,0.00025590623222271347,97.88097084280993
2889|0.012069323669305021,0.00025617531773569624,97.87746749731133
2890|0.012061962868958886,0.0002564495205259476,97.87389893906975
2891|0.01205471297132732,0.0002567143278628947,97.87042355572048
2892|0.012047612746123093,0.00025698411060837145,97.86692919150254
2893|0.01204036731162006,0.0002572542600169925,97.86340189332331
2894|0.01203327095325335,0.00025751979645782797,97.85993519585625
2895|0.012026284501505558,0.0002577855554370956,97.85648214621213
2896|0.012019407756966416,0.00025805008159629494,97.85305493569989
2897|0.012010528472693238,0.00025831983413837634,97.84922174968666
2898|0.012003911563837733,0.0002586049080122166,97.84566133599922
2899|0.011997186718343045,0.0002588800701097682,97.8421601981575
2900|0.011988427179417727,0.0002591459883145575,97.83836541327564
2901|0.01198196047591793,0.00025943205677236847,97.83481127905746
2902|0.011975346516546637,0.000259703467486716,97.83134903755915
2903|0.011966959966965618,0.0002599639810902943,97.8276522875658
2904|0.011960602614404792,0.00026025464007872756,97.8240674950166
2905|0.01195225983815007,0.00026052719783464795,97.82026828932317
2906|0.011944029173342585,0.0002608153159275872,97.81635399459933
2907|0.011937781348649423,0.0002611023853873462,97.81280643562059
2908|0.011929771897150943,0.00026136341816851427,97.80914991148379
2909|0.011923522681986043,0.0002616549066605245,97.80555701834803
2910|0.011915809527685894,0.00026191810440145957,97.80192773480556
2911|0.011907951956050766,0.0002622169194896884,97.79796794228373
2912|0.01189994981739062,0.0002625050040254706,97.79406629394482
2913|0.011892351347761121,0.00026278833513160293,97.79027437512535
2914|0.011886461745746146,0.0002630823556142303,97.78670590759793
