result_new_OneBody2_zook_numericalmethod_E-0.05_ecc0.45_EU1.txt
119|0.0011324505753442793,1.0536804557759183e-05,99.06955722508633
120|0.0011412474451892862,1.0539342307325228e-05,99.07650682139514
121|0.0011516488626144294,1.0535364104669043e-05,99.0851930265661
122|0.0011596415367991497,1.0543808945939759e-05,99.09076998267561
123|0.0011689922579556367,1.0536737230282256e-05,99.09864781750487
124|0.001177883058289808,1.053275298623646e-05,99.10578958478874
125|0.0011877933059372126,1.053129168759881e-05,99.11337337607831
126|0.001196167273414872,1.0532254824724419e-05,99.11949983427849
127|0.0012052139068794432,1.0528184215985448e-05,99.12644683604381
128|0.0012141144610584576,1.0524373841747092e-05,99.13316460850223
129|0.001223668030034375,1.052362340203672e-05,99.13999359763112
130|0.001233412775832221,1.0524285606550166e-05,99.14673450666594
131|0.0012424026201234284,1.0530015117637959e-05,99.15244744762435
132|0.0012506251723349848,1.0527888299805e-05,99.15818995709571
133|0.0012600753680311882,1.0517784502894756e-05,99.16530512620619
134|0.0012693609814649065,1.051848904687347e-05,99.1713555717827
135|0.0012778591975939335,1.0522338488527794e-05,99.17656510918103
136|0.0012869474322956265,1.0518183236385426e-05,99.18270296265145
137|0.0012958560800946373,1.0513604534523324e-05,99.18867498512986
138|0.001304586948080555,1.051215536129746e-05,99.19421581085385
139|0.0013132438602418972,1.0513710400061882e-05,99.1994091334929
140|0.0013227250139040692,1.050499585986131e-05,99.20580651689232
141|0.0013323886084952719,1.0510812039399298e-05,99.2111301483379
142|0.0013408290483551966,1.0512581109622943e-05,99.21596409903867
143|0.0013494450359541332,1.0505867727772511e-05,99.22146753310747
144|0.001358582760650151,1.0504029411606552e-05,99.22683919479591
145|0.0013671332187170648,1.0499900788829564e-05,99.23197676385314
146|0.0013772437763543977,1.0498157836380528e-05,99.23774149379935
147|0.0013860870053674645,1.0506922722086642e-05,99.24197235228382
148|0.0013940355385289038,1.0505836216978537e-05,99.24637242547882
149|0.0014027508188316773,1.0495311387970219e-05,99.25180500719924
150|0.0014130170295656441,1.049390337470868e-05,99.25734062965013
151|0.0014219730957840682,1.0502756678576475e-05,99.26139554189066
152|0.0014300019065851544,1.0501734305279342e-05,99.26561396478432
153|0.0014387697662749943,1.0491242241172927e-05,99.27081855018854
154|0.0014473023734726809,1.048846170093043e-05,99.27530957641116
155|0.001456260576520485,1.0488590014290367e-05,99.27975870641563
156|0.0014663506923637826,1.0487022057859008e-05,99.28482169289573
157|0.0014750670415297762,1.0493502625052997e-05,99.28860842730441
158|0.0014831207529102386,1.048874324460769e-05,99.29279236204967
159|0.0014919791108800595,1.048635935418929e-05,99.29715106078102
160|0.0015011139485183733,1.0481259016259514e-05,99.30176792863695
161|0.0015096714913198639,1.0482979416082117e-05,99.30561188468114
162|0.0015184863007018379,1.0475708466017863e-05,99.31012163486915
163|0.0015274629079922164,1.047518521701818e-05,99.31421017412545
164|0.0015359318720777893,1.0476699726424954e-05,99.31789294063856
165|0.0015445605016228825,1.0473874338501332e-05,99.32188643128603
166|0.001554015134963116,1.0472904101277436e-05,99.32607451075269
167|0.0015618287679854959,1.0472250689730345e-05,99.32948791158215
168|0.0015713131313042084,1.046837930651634e-05,99.3337814660896
169|0.0015796317919489766,1.0465526356639998e-05,99.33747051623166
170|0.0015876634904934406,1.0461961586827329e-05,99.34104666073944
171|0.0015973385096810233,1.0461094241520641e-05,99.34509221570012
172|0.0016062748763854273,1.0462362217467103e-05,99.3486567977076
173|0.0016150290403444956,1.046323761144663e-05,99.35213315983378
174|0.0016230298851116487,1.0458565903093131e-05,99.35561470561747
175|0.0016316273565903927,1.0453536862797819e-05,99.35931836270247
176|0.00164046620132563,1.0455095612371679e-05,99.36267534168499
177|0.0016485386837423732,1.0452878084876716e-05,99.3659306761824
178|0.0016577224280860392,1.0450110229598408e-05,99.36961037309099
179|0.001666589409638597,1.0448443443777933e-05,99.37306433226144
180|0.0016755563415786767,1.044690187157471e-05,99.37651145399671
181|0.001683375855780156,1.0450097398972957e-05,99.37921781620601
182|0.0016912754956486253,1.044244110559589e-05,99.3825700701948
183|0.0017006964285082304,1.0439075044388346e-05,99.38618821857908
184|0.001710153493656108,1.0436956339177073e-05,99.38970645746751
185|0.0017171127047328483,1.0445701008165997e-05,99.39167062363613
186|0.001726786044229378,1.0431880735239929e-05,99.39587879053681
187|0.0017347874649704664,1.0439325279776313e-05,99.3982360669205
188|0.001743777826535009,1.0435204412573285e-05,99.40157488793692
189|0.0017527982504645934,1.0430164492092331e-05,99.40494209819484
190|0.0017614546640158935,1.0435801980790416e-05,99.40754637664088
191|0.0017683966925101657,1.0435371498473955e-05,99.40989645916713
192|0.0017771565439481662,1.0423413463911402e-05,99.41347803605672
193|0.001785898312960832,1.0419766541147624e-05,99.41655320095617
194|0.0017942822248642187,1.0420483047113294e-05,99.41923946507903
195|0.0018030756349070032,1.0421164240881353e-05,99.42203399352026
196|0.0018115035417505254,1.0420046228531987e-05,99.42478466156005
197|0.0018189840286506609,1.0419115106685695e-05,99.42720139690205
198|0.0018282359221002409,1.0409662969834699e-05,99.43061708590233
199|0.0018360927734999422,1.0408379111481736e-05,99.4331234640371
200|0.001844899893488794,1.0406334300938624e-05,99.43594043570246
201|0.0018527095317706355,1.0409242717557277e-05,99.43816110733725
202|0.0018609421839856921,1.0403760791533045e-05,99.44094121348516
203|0.0018709153154041758,1.0402473092696596e-05,99.44399016849945
204|0.0018785304100514821,1.0409089773233404e-05,99.4458918675185
205|0.0018865491199147044,1.040260648821345e-05,99.44859074283293
206|0.0018940276171157677,1.0400489541595448e-05,99.45087973123468
207|0.0019036288062279638,1.0390107568980511e-05,99.45419466573588
208|0.0019113571997628753,1.0397993786881443e-05,99.45598898059602
209|0.0019198262167172686,1.0394398385571435e-05,99.4585760786544
210|0.0019277783967117657,1.038741550551947e-05,99.46117170296974
211|0.0019364526927558856,1.0389192416582205e-05,99.46349361100081
212|0.0019449500238746253,1.0387255008126317e-05,99.46593717675925
213|0.001952832812340155,1.0387701699698937e-05,99.46807009621827
214|0.001961064077070418,1.0381310250551223e-05,99.47062870755046
215|0.001969095384287911,1.0377734335875743e-05,99.472969444818
216|0.001978222732368806,1.0374909868104965e-05,99.47554389612733
217|0.001985392059332902,1.0378946223355001e-05,99.47723442457797
218|0.0019936359202850085,1.0370209773569172e-05,99.47983432340612
219|0.0020022000242043703,1.0368018180884064e-05,99.48216871163989
220|0.0020105254365994085,1.036854613900573e-05,99.48428674662564
221|0.0020175972824914012,1.0369994118519799e-05,99.4860225968527
222|0.0020262666148402886,1.0362434814226162e-05,99.48859470227994
223|0.002035234937385333,1.0363043706718145e-05,99.49081830719595
224|0.0020423466672427892,1.0364952510499847e-05,99.49249788604729
225|0.00204973995317026,1.0356265455868652e-05,99.49475222747886
226|0.002058133971005738,1.034996449256198e-05,99.49711900982304
227|0.002066803021981478,1.0349890573024823e-05,99.4992318831089
228|0.002075420926938243,1.0352147199910178e-05,99.50120252400161
229|0.0020834773164732923,1.0348439344554095e-05,99.50330923870719
230|0.0020904119548941225,1.0352303354110859e-05,99.50477209385099
231|0.0020980600034326002,1.0338884097293999e-05,99.50721694897292
232|0.002107239901063984,1.0338340532101142e-05,99.50938948494279
233|0.0021150202403985574,1.0344236812898089e-05,99.5109154694922
234|0.0021237271818943526,1.0339589357144519e-05,99.51313947265479
235|0.0021310036734139004,1.0339531348435571e-05,99.51480462106048
236|0.0021389783559211395,1.0329170155642942e-05,99.51709795814205
237|0.0021473745191027405,1.033161939467675e-05,99.51887203174071
238|0.002154789655063105,1.032797307942701e-05,99.52069692486413
239|0.002162411158113997,1.0324606234846101e-05,99.52254194600758
240|0.0021709109595144938,1.0323427890313042e-05,99.52446562374803
241|0.002178581613582864,1.0325052047122085e-05,99.52606540040786
242|0.002186436839764383,1.031962194275593e-05,99.52801646244362
243|0.002193870803951725,1.0316600404181031e-05,99.52975351212122
244|0.0022021454616227842,1.0313963890951072e-05,99.53164020857412
245|0.0022095280840197518,1.0314008060063884e-05,99.53320312447444
246|0.0022181892650561252,1.0306891370603921e-05,99.53534662109443
247|0.0022265479877576766,1.0312879073381964e-05,99.53682206132157
248|0.0022338299414990104,1.0310713758343582e-05,99.53842888544038
249|0.002241394947564146,1.0308479080123334e-05,99.54008644967608
250|0.0022489943664840695,1.0299785486722612e-05,99.54202706595372
251|0.0022562352960031617,1.0300692244058496e-05,99.54345664823586
252|0.002264239918417843,1.0294409884537004e-05,99.54534809669241
253|0.0022717470624984415,1.0292203610262618e-05,99.54694764306448
254|0.002280005768297677,1.0290291664105666e-05,99.54867256007915
255|0.0022878530082506288,1.0292122848198915e-05,99.55014055487469
256|0.002294544804564147,1.028559410620744e-05,99.55173705539556
257|0.00230312095616636,1.0277614510556532e-05,99.5537527248389
258|0.002311250141968202,1.0284320074660513e-05,99.55503214957501
259|0.0023176674926030927,1.0283941303868005e-05,99.5562805563486
260|0.0023259556224379807,1.027280555021548e-05,99.55834043215975
261|0.0023331131614048317,1.0274947927157996e-05,99.55960353329064
262|0.0023421327208863474,1.026792650371533e-05,99.56159928888106
263|0.0023487527111143436,1.0274422557188245e-05,99.56255835241532
264|0.0023572727281724326,1.026812750914985e-05,99.56440646911864
265|0.002364010801573002,1.026890020128235e-05,99.56561534344726
266|0.0023713581202668976,1.0259177798843666e-05,99.56737121604858
267|0.002378721693196084,1.025907029728046e-05,99.56871498138581
268|0.00238792187477177,1.0252901033069861e-05,99.57063498846462
269|0.002394643190243073,1.0260121188210292e-05,99.57153862295581
270|0.002401976970303643,1.0254838294088131e-05,99.57306675206
271|0.002408028851660582,1.0251606912703437e-05,99.57427391679157
272|0.0024158980494135562,1.0239027236735865e-05,99.57618131943849
273|0.002424359066071524,1.0240802188477005e-05,99.57758723401186
274|0.0024314991852492085,1.0244558492189526e-05,99.57867316779958
275|0.0024385358600493845,1.0237566847592916e-05,99.58017566953534
276|0.0024461322431506005,1.0232163633716596e-05,99.58170030821647
277|0.002453064777091285,1.0230332899041628e-05,99.58295708313206
278|0.002461089009797135,1.0227056328915296e-05,99.5844499614519
279|0.0024689742946177873,1.022702556063848e-05,99.58577837027576
280|0.0024761293530977113,1.0228516021726364e-05,99.58691511778534
281|0.002483174291842083,1.0221160881229707e-05,99.58838326754554
282|0.00249068147074194,1.0223027841149701e-05,99.58954896636764
283|0.0024980075120524248,1.021867808859156e-05,99.59092684712563
284|0.002505142370736735,1.0214461266144781e-05,99.59226024893984
285|0.002512767500860491,1.0211699871476299e-05,99.59360745202335
286|0.0025201855116252503,1.0210717539038683e-05,99.59484262202373
287|0.0025260944494380766,1.020983700605882e-05,99.59582520723522
288|0.002534963829333492,1.0199036058367028e-05,99.59766542069168
289|0.002541097149133975,1.0204182759210312e-05,99.5984339771233
290|0.002548179282351626,1.0195184920291922e-05,99.59990315473866
291|0.0025570110860950734,1.019041465077919e-05,99.60147162809757
292|0.002563565929055933,1.0197016020896399e-05,99.60223312748381
293|0.002570546945346308,1.019230577981034e-05,99.60349661000113
294|0.002578435063320228,1.0188933977417491e-05,99.60484038856121
295|0.0025842191803446823,1.019001434876543e-05,99.6056830463039
296|0.0025915034922610047,1.0177285956203264e-05,99.60728256833936
297|0.002599187254320512,1.017800948943659e-05,99.60841568946147
298|0.002606399563324757,1.0180015125982322e-05,99.60942231309322
299|0.0026132730488725997,1.0173690560222326e-05,99.61069163573966
300|0.0026211465774332865,1.0167313240216913e-05,99.61210436197074
301|0.0026273223021640035,1.0171899827327024e-05,99.61284156805014
302|0.0026343150078762534,1.016507401807587e-05,99.61412837919218
303|0.0026416585734443387,1.0162179929551485e-05,99.61531062220878
304|0.002647897758039086,1.0159508516238702e-05,99.6163179456082
305|0.002655651309478202,1.0156113626536012e-05,99.61756599632308
306|0.0026609065931335607,1.015555756467279e-05,99.61834219995248
307|0.002669026679927633,1.0143242613835923e-05,99.61996473508047
308|0.0026767330153285585,1.0146053949000589e-05,99.62095383099853
309|0.0026830671401762984,1.0147071273891584e-05,99.62181075821961
310|0.0026910844179797166,1.0139230001371402e-05,99.623228839139
311|0.0026972708762702524,1.0143884683344595e-05,99.62392043110734
312|0.0027034275841240074,1.0135714830994402e-05,99.62507910733335
313|0.002711261893716177,1.0129661951907565e-05,99.62638570713568
314|0.002717646268042273,1.0134412182338792e-05,99.6270886207115
315|0.0027247074181735442,1.01285472773327e-05,99.62827027923159
316|0.0027320245960202882,1.0126338981564231e-05,99.62934671245951
317|0.002738097873602463,1.0124239624431652e-05,99.63024551744341
318|0.0027459756581365014,1.0119662798402373e-05,99.63147296049704
319|0.002752184632992538,1.0120190093942938e-05,99.63228520453808
320|0.002757991639928292,1.0116049546482486e-05,99.63320956452408
321|0.0027654469209759114,1.0105312505004349e-05,99.63458664028748
322|0.0027716075926260686,1.0105668582838234e-05,99.63538602615591
323|0.0027788321161095197,1.010484916008636e-05,99.6363634527791
324|0.00278617997687558,1.0097875772885345e-05,99.63757273913765
325|0.002790751236468658,1.0098812856185191e-05,99.63813281799477
326|0.00279924578609414,1.0087550583293137e-05,99.63963326716771
327|0.0028049355298129797,1.0092078952084194e-05,99.64020281946526
328|0.0028126311304710327,1.008343785358079e-05,99.64149448022741
329|0.0028182641550378307,1.0087941349823382e-05,99.64205124875217
330|0.002825558270016515,1.0080480238983114e-05,99.64323934332013
331|0.0028329357589997883,1.0076111834678159e-05,99.64432261470569
332|0.002839346155905531,1.0080600317152744e-05,99.64496754662385
333|0.0028443456524058774,1.007483144199739e-05,99.64579440499871
334|0.0028517376022341168,1.0067858998041856e-05,99.64695703454082
335|0.0028577005969285807,1.0065445248841343e-05,99.64777817313474
336|0.00286447483465313,1.005918263885519e-05,99.64882977789982
337|0.002871362565181279,1.0056943040126498e-05,99.64975015130172
338|0.0028771313924753628,1.005301824363869e-05,99.65058883755081
339|0.002884122721193094,1.0048929500072745e-05,99.6515776036078
340|0.0028907566006255436,1.0046678211139692e-05,99.65245506283837
341|0.0028959037072544547,1.0043542573612285e-05,99.65318105887111
342|0.002903367833574144,1.0039198107492098e-05,99.65422231412086
343|0.0029096487282798122,1.0037515606242664e-05,99.65502654981391
344|0.0029171127680998055,1.0035621802018113e-05,99.65597415664683
345|0.002923054959151017,1.003587887105084e-05,99.65666472196726
346|0.0029296832090812686,1.0032298321860367e-05,99.65756371573681
347|0.002936673475427476,1.0030847459319148e-05,99.65842823373957
348|0.0029416720101886895,1.0029593795479741e-05,99.65905125517932
349|0.002947452919984883,1.0017691138841656e-05,99.66012379465273
350|0.0029538705113862918,1.0014502713318052e-05,99.660970151714
351|0.002960614336703138,1.001337384032297e-05,99.66178053939056
352|0.0029679674651310606,1.0012013721194535e-05,99.66266430347301
353|0.0029729649891505616,1.0013056728652714e-05,99.66319627828804
354|0.0029790155835733856,1.0001169126638842e-05,99.6642793954558
355|0.0029856388455087313,9.998530879684608e-06,99.6651125137012
356|0.0029925412540690033,9.99785844157941e-06,99.66590741471032
357|0.0029997162792101406,9.998609952432957e-06,99.66668147845417
358|0.003003938552248897,9.998163369218105e-06,99.66716485056817
359|0.003009996139905269,9.985112814803188e-06,99.66826825182848
360|0.003017385095010816,9.984086153380645e-06,99.66911461947998
361|0.0030233695636363578,9.983828704207554e-06,99.66977809050246
362|0.0030279782724855764,9.981968029038057e-06,99.67034215140374
363|0.0030344047648549477,9.970480896015488e-06,99.67141888875553
364|0.0030404709446880673,9.968370498825152e-06,99.6721438658626
365|0.003046736338754741,9.966602689814863e-06,99.67287610145195
366|0.0030542688987251765,9.965789024235505e-06,99.67370950775175
367|0.0030587039182758957,9.965643521070433e-06,99.67418737519753
368|0.003064930216406303,9.952867440432556e-06,99.67526609946432
369|0.0030704915752162165,9.951146372699782e-06,99.67591031830142
370|0.00307727975016725,9.948883169741407e-06,99.67669877367501
371|0.003083612121749013,9.946825045403784e-06,99.67742943493937
372|0.0030890190001349183,9.945441103553776e-06,99.67803884977336
373|0.0030958456961034386,9.941380831435254e-06,99.67887996343138
374|0.0031008939608119235,9.940008357745e-06,99.67944700839939
375|0.0031073336555085262,9.934499630048776e-06,99.68028860973982
376|0.0031128207443966716,9.932941619439362e-06,99.68090222871588
377|0.0031196742573325054,9.928716398377446e-06,99.68173868233066
378|0.0031247173548969442,9.927100519391274e-06,99.68230404891393
379|0.0031310994445918894,9.921370715204603e-06,99.68313460205357
380|0.0031367035319371794,9.917792974434292e-06,99.68381477964195
381|0.00314152146072999,9.912752524599e-06,99.68446013664042
382|0.0031482722718152445,9.90583560245284e-06,99.68535645118327
383|0.0031544373346097387,9.911127220263438e-06,99.68580364201499
384|0.0031589334062118724,9.905860238745845e-06,99.686417566788
385|0.0031645015977170843,9.898566940336195e-06,99.68719981220812
386|0.003171972852211269,9.892578454184786e-06,99.68812537448773
387|0.0031769070656428866,9.897880987708163e-06,99.68844285390813
388|0.003182025321832427,9.89028448117324e-06,99.68918272229594
389|0.0031881623649514523,9.88123337286595e-06,99.69006492638225
390|0.0031925825156831067,9.883322153569907e-06,99.69042860740421
391|0.003198870211183369,9.873945156613217e-06,99.69133023521574
392|0.0032035833746650866,9.87539564079043e-06,99.69173907821822
393|0.003210147876418823,9.865643868067764e-06,99.69267322728217
394|0.0032168348995167406,9.86669444813515e-06,99.6932794266309
395|0.003220877387338561,9.86796810131807e-06,99.69362484458087
396|0.003226751318900156,9.856350564163563e-06,99.69454260368838
397|0.003232716465053187,9.855522328905408e-06,99.69513186710164
398|0.0032387614474886917,9.854465051972738e-06,99.69573353234726
399|0.0032448750065592336,9.853169244067317e-06,99.69634672447629
400|0.0032501691918147557,9.850334773631175e-06,99.69692855379841
401|0.003253617169293399,9.847582779443087e-06,99.69733431233455
402|0.003261626636473558,9.832908272500163e-06,99.69852747207352
403|0.003266015516999232,9.840750074374682e-06,99.69869248865614
404|0.0032714260683448515,9.833879024867542e-06,99.69940084784362
405|0.0032767160281750307,9.8300653164074e-06,99.70000252594723
406|0.0032821210543083623,9.824040020589564e-06,99.70068014378404
407|0.0032882843673656126,9.818369338887578e-06,99.70141361749825
408|0.0032936452379512815,9.821401654619422e-06,99.70180754316064
409|0.0032970797336027147,9.813856847173952e-06,99.70234699673307
410|0.003304142066050453,9.80392590221868e-06,99.70328376606585
411|0.003307472096780728,9.806787655719518e-06,99.70349598216521
412|0.003313524747403207,9.794981798094682e-06,99.70439388431394
413|0.0033195034333495244,9.795405208734564e-06,99.70491353886474
414|0.003325398678557967,9.795516843880137e-06,99.7054333091836
415|0.00332939078081651,9.795314339200445e-06,99.70579259137618
416|0.003334189893754669,9.782504973188111e-06,99.70660024518963
417|0.0033398587452797557,9.778566136375844e-06,99.70721617642674
418|0.00334540134256045,9.775793627042617e-06,99.70778413033216
419|0.0033498289919053903,9.773152854108957e-06,99.70824920084802
420|0.003356999517323267,9.766508384245753e-06,99.70907030716427
421|0.003362113113902332,9.773868297813237e-06,99.70929388849535
422|0.003366230322190411,9.766748114259372e-06,99.7098609667355
423|0.0033701029907939883,9.75980601936044e-06,99.71040036325238
424|0.0033766746300782913,9.750222025317612e-06,99.71124780757773
425|0.003380238143337877,9.753307125492938e-06,99.71146094707215
426|0.003386418875294339,9.743156022423705e-06,99.71228733416575
427|0.0033923931808841346,9.745094352808792e-06,99.7127368841642
428|0.0033963445795714975,9.74494466277065e-06,99.71307550119074
429|0.003401924341447149,9.733528658628643e-06,99.7138816833743
430|0.0034063540644657664,9.731494525766493e-06,99.71431347588664
431|0.0034114965498721617,9.727326867547958e-06,99.71486628447822
432|0.0034163826466429015,9.724209126815708e-06,99.71536534010993
433|0.0034210416796636167,9.718999976371379e-06,99.71590524505604
434|0.003428226103433296,9.714783072212185e-06,99.71662361877232
435|0.003431409323248147,9.719989321865796e-06,99.71673477553342
436|0.0034352487370723495,9.710757657543923e-06,99.71732010108182
437|0.003441626447477475,9.702070947525954e-06,99.71809633917019
438|0.0034458000176984527,9.70539110056734e-06,99.71834142867496
439|0.0034515740632423686,9.695617446681126e-06,99.71909577285521
440|0.0034570231467849766,9.69653689963934e-06,99.71951194747837
441|0.0034602444374156605,9.695367484852113e-06,99.7198068616189
442|0.003465027978591273,9.682888691742164e-06,99.72055380933233
443|0.0034694690635985737,9.679326039346847e-06,99.72101419952402
