OneBody2_zook_numericalmethod_E-0.05_ecc0.60_EU1.txt
initial value : [x, y, v_x, v_y] = [4.00,0.00,0.00,0.63] , numerical interval dt = 0.02000 , [M, m] = [ 1, 1]

num|geodesic|
num|newtonian
num|degree, x, y, simple error, relative error
1|0.0,4.0,0.0,0.0,0.0
2|0.003162,4.0,0.012649,nan,nan
3|0.006325,3.999975,0.025298,3.999003081212038e-05,0.0009997470191847827
4|0.009487,3.999925,0.037947,5.998805424045628e-05,0.0014996844815158862
5|0.012649,3.99985,0.050596,7.998752289140043e-05,0.001999643077276624
6|0.015811,3.99975,0.063245,9.998824197587908e-05,0.0024996123120532574
7|0.018973,3.999625,0.075893,0.0001199598438574867,0.0029988274039316884
8|0.022135,3.999475,0.088541,0.0001399227325267205,0.0034977928406158894
9|0.025296,3.9993,0.101189,0.00015993796875601873,0.003998029442842741
10|0.028458,3.9991,0.113836,0.00017984672134740975,0.00449556111145226
11|0.031619,3.998875,0.126483,0.00019981412400671417,0.004994510286446763
12|0.03478,3.998625,0.139129,0.0002197247273203473,0.0054919854815930706
13|0.037941,3.99835,0.151775,0.0002396251229450641,0.005989145786208385
14|0.041102,3.99805,0.164419,0.0002593851150045623,0.006482731618197189
15|0.044262,3.997725,0.177063,0.00027922363135157724,0.006978209472189161
16|0.047422,3.997376,0.189706,0.00030057293763707804,0.007511366977961459
17|0.050582,3.997001,0.202348,0.00032022430720246575,0.008002007921853276
18|0.053741,3.996601,0.214989,0.00033989143923385257,0.008492955892169704
19|0.0569,3.996176,0.227629,0.00035944755973904563,0.008981037537312258
20|0.060059,3.995726,0.240268,0.00037887991087970363,0.00946592914214277
21|0.063217,3.995252,0.252906,0.0003999232785902862,0.009990966508250019
22|0.066375,3.994752,0.265542,0.00041913101215840243,0.010470033320849578
23|0.069532,3.994228,0.278177,0.00043994454035267694,0.010989099363255988
24|0.072689,3.993678,0.290811,0.0004590102735120283,0.01146438543239637
25|0.075846,3.993104,0.303443,0.0004793841592061199,0.01197221990868623
26|0.079002,3.992505,0.316073,0.0004996344470749037,0.01247683398939623
27|0.082157,3.99188,0.328702,0.0005182959308838164,0.012941635555279404
28|0.085312,3.991231,0.34133,0.0005383610501894509,0.013441346457074453
29|0.088467,3.990557,0.353955,0.0005579433006746015,0.013928852719246695
30|0.09162,3.989859,0.366579,0.0005793248057370803,0.0144611229686018
31|0.094774,3.989135,0.379201,0.0005985244437018977,0.014938764365482813
32|0.097926,3.988386,0.391821,0.0006177907567836982,0.015417909617440101
33|0.101078,3.987613,0.404439,0.0006382474317696563,0.015926593570384364
34|0.104229,3.986815,0.417055,0.0006585295172181205,0.016430742519113428
35|0.10738,3.985991,0.429668,0.00067661864206503,0.0168799951632098
36|0.11053,3.985144,0.44228,0.0006978548621425773,0.017407580349467884
37|0.113679,3.984271,0.454889,0.00071712727848805,0.017885982629439207
38|0.116827,3.983373,0.467496,0.0007361929107876364,0.018359034951564414
39|0.119975,3.982451,0.4801,0.0007561557177329092,0.018854261828555822
40|0.123122,3.981504,0.492702,0.0007758828265123086,0.019343404008955508
41|0.126268,3.980532,0.505302,0.0007953734246681776,0.01982643840684288
42|0.129413,3.979536,0.517899,0.0008160027323427244,0.020337640227507944
43|0.132558,3.978514,0.530493,0.0008342730802199938,0.020789822781859542
44|0.135701,3.977468,0.543085,0.0008541766395371297,0.02128248583962553
45|0.138844,3.976398,0.555673,0.0008746252870048821,0.02178849378787375
46|0.141985,3.975302,0.568259,0.000893541419422661,0.022256084289243142
47|0.145126,3.974182,0.580842,0.0009131775169493039,0.0227413680734487
48|0.148266,3.973038,0.593422,0.0009338500222284551,0.02325221204599645
49|0.151405,3.971868,0.605999,0.0009523922944421059,0.02370975730089411
50|0.154543,3.970674,0.618573,0.0009719416602331776,0.024192123163750814
51|0.15768,3.969456,0.631143,0.0009922316373982554,0.02469265892613677
52|0.160816,3.968213,0.64371,0.0010119145607552227,0.025177814401268494
53|0.163951,3.966945,0.656274,0.001030977658939669,0.025647275019580522
54|0.167085,3.965652,0.668835,0.0010494084335288534,0.026100733586545483
55|0.170217,3.964336,0.681392,0.0010704705916628754,0.02661936254152986
56|0.173349,3.962994,0.693946,0.0010888934034269937,0.02707206077721879
57|0.176479,3.961628,0.706496,0.0011083465390235858,0.027550092106372378
58|0.179609,3.960238,0.719042,0.0011279601502343084,0.028031812852742068
59|0.182737,3.958823,0.731585,0.0011472855785203961,0.02850607040870401
60|0.185864,3.957384,0.744124,0.0011671564891990727,0.028993573937652485
61|0.18899,3.95592,0.756659,0.0011859829268807687,0.029454817563369148
62|0.192114,3.954432,0.76919,0.0012057612734484024,0.02993939168322934
63|0.195238,3.952919,0.781717,0.001223989140604509,0.030385143375408197
64|0.19836,3.951382,0.79424,0.0012431299009474372,0.03085324365154418
65|0.201481,3.949821,0.80676,0.0012630118277874303,0.031339408442534876
66|0.2046,3.948235,0.819275,0.0012819135998149989,0.03180091590639149
67|0.207719,3.946625,0.831785,0.0013003748792774772,0.032251159539433895
68|0.210836,3.944991,0.844292,0.0013200088890350514,0.032730152792395585
69|0.213951,3.943333,0.856794,0.001340151745687912,0.03322141065646518
70|0.217065,3.94165,0.869292,0.0013590561767893306,0.03368160807876218
71|0.220178,3.939943,0.881785,0.0013779009626171401,0.03413997330054817
72|0.22329,3.938212,0.894274,0.0013969966537583645,0.03460419618459695
73|0.2264,3.936456,0.906758,0.0014149613108704884,0.03504004346621274
74|0.229508,3.934677,0.919237,0.0014348675119935095,0.03552361176529435
75|0.232615,3.932873,0.931712,0.0014534172367586251,0.035973215936918726
76|0.235721,3.931045,0.944182,0.0014717597081110867,0.036417318496258205
77|0.238825,3.929194,0.956647,0.0014919679391161011,0.036907210031315155
