OneBody2_zook_numericalmethod_E-0.05_ecc0.75_EU1.txt
initial value : [x, y, v_x, v_y] = [2.50,0.00,0.00,0.84] , numerical interval dt = 0.02000 , [M, m] = [ 1, 1]

num|geodesic|
num|newtonian
num|degree, x, y, simple error, relative error
  1|0.000000,2.500000,0.000000,0.000000,0.000000
  2|0.006693,2.500000,0.016733,0.000024,0.000960
  3|0.013386,2.499936,0.033466,0.000160,0.006400
  4|0.020079,2.499808,0.050199,0.000408,0.016318
  5|0.026770,2.499616,0.066932,0.000768,0.030713
  6|0.033461,2.499360,0.083663,0.001240,0.049583
  7|0.040151,2.499040,0.100393,0.001824,0.072924
  8|0.046840,2.498656,0.117122,0.002520,0.100733
  9|0.053527,2.498208,0.133849,0.003327,0.133004
 10|0.060212,2.497697,0.150574,0.004247,0.169733
 11|0.066896,2.497121,0.167296,0.005278,0.210913
 12|0.073577,2.496481,0.184016,0.006421,0.256537
 13|0.080256,2.495778,0.200732,0.007676,0.306598
 14|0.086933,2.495011,0.217446,0.009042,0.361087
 15|0.093607,2.494180,0.234156,0.010520,0.419995
 16|0.100277,2.493285,0.250862,0.012109,0.483312
 17|0.106945,2.492327,0.267563,0.013810,0.551028
 18|0.113610,2.491305,0.284261,0.015621,0.623132
 19|0.120271,2.490219,0.300953,0.017545,0.699611
 20|0.126928,2.489070,0.317641,0.019579,0.780453
 21|0.133582,2.487858,0.334323,0.021724,0.865644
 22|0.140231,2.486582,0.350999,0.023980,0.955171
 23|0.146876,2.485242,0.367670,0.026347,1.049018
 24|0.153516,2.483840,0.384334,0.028825,1.147170
 25|0.160152,2.482374,0.400992,0.031413,1.249612
 26|0.166783,2.480845,0.417642,0.034111,1.356326
 27|0.173409,2.479253,0.434286,0.036920,1.467295
 28|0.180029,2.477598,0.450922,0.039838,1.582500
 29|0.186644,2.475880,0.467551,0.042867,1.701924
 30|0.193254,2.474100,0.484172,0.046006,1.825546
 31|0.199857,2.472257,0.500784,0.049254,1.953347
 32|0.206455,2.470351,0.517388,0.052611,2.085306
 33|0.213046,2.468382,0.533983,0.056078,2.221402
 34|0.219631,2.466351,0.550568,0.059654,2.361612
 35|0.226209,2.464258,0.567145,0.063339,2.505916
 36|0.232781,2.462103,0.583712,0.067133,2.654288
 37|0.239345,2.459885,0.600268,0.071036,2.806707
 38|0.245903,2.457605,0.616815,0.075046,2.963147
 39|0.252453,2.455264,0.633350,0.079165,3.123584
 40|0.258995,2.452861,0.649876,0.083392,3.287993
 41|0.265530,2.450396,0.666389,0.087726,3.456348
 42|0.272057,2.447870,0.682892,0.092168,3.628623
 43|0.278576,2.445282,0.699383,0.096718,3.804790
 44|0.285087,2.442633,0.715862,0.101374,3.984823
 45|0.291589,2.439923,0.732329,0.106137,4.168693
 46|0.298083,2.437152,0.748783,0.111007,4.356372
 47|0.304568,2.434319,0.765225,0.115984,4.547832
 48|0.311044,2.431427,0.781653,0.121066,4.743044
 49|0.317511,2.428473,0.798068,0.126254,4.941976
 50|0.323969,2.425460,0.814470,0.131548,5.144600
 51|0.330418,2.422385,0.830858,0.136947,5.350885
 52|0.336857,2.419251,0.847232,0.142451,5.560799
 53|0.343286,2.416057,0.863592,0.148060,5.774312
 54|0.349705,2.412803,0.879937,0.153774,5.991391
 55|0.356115,2.409489,0.896267,0.159591,6.212005
 56|0.362514,2.406116,0.912582,0.165513,6.436120
 57|0.368903,2.402683,0.928881,0.171539,6.663704
 58|0.375281,2.399192,0.945165,0.177667,6.894725
 59|0.381649,2.395641,0.961434,0.183899,7.129147
 60|0.388006,2.392031,0.977686,0.190234,7.366937
 61|0.394352,2.388363,0.993921,0.196671,7.608062
 62|0.400687,2.384636,1.010140,0.203210,7.852486
 63|0.407011,2.380851,1.026343,0.209851,8.100174
 64|0.413324,2.377008,1.042528,0.216594,8.351093
 65|0.419624,2.373107,1.058696,0.223438,8.605205
 66|0.425914,2.369148,1.074846,0.230383,8.862477
 67|0.432191,2.365131,1.090978,0.237428,9.122871
 68|0.438457,2.361057,1.107092,0.244574,9.386352
 69|0.444711,2.356926,1.123189,0.251819,9.652884
 70|0.450952,2.352738,1.139266,0.259164,9.922430
 71|0.457181,2.348493,1.155325,0.266608,10.194953
 72|0.463398,2.344192,1.171364,0.274151,10.470418
 73|0.469602,2.339834,1.187385,0.281793,10.748785
 74|0.475794,2.335419,1.203386,0.289533,11.030020
 75|0.481973,2.330949,1.219368,0.297370,11.314083
 76|0.488138,2.326423,1.235329,0.305305,11.600939
 77|0.494291,2.321842,1.251270,0.313337,11.890548
 78|0.500431,2.317205,1.267192,0.321466,12.182875
 79|0.506557,2.312512,1.283092,0.329691,12.477880
 80|0.512670,2.307765,1.298972,0.338012,12.775525
 81|0.518770,2.302964,1.314831,0.346429,13.075774
 82|0.524856,2.298107,1.330668,0.354940,13.378588
 83|0.530929,2.293196,1.346485,0.363547,13.683929
 84|0.536987,2.288232,1.362279,0.372248,13.991759
 85|0.543032,2.283213,1.378052,0.381043,14.302039
 86|0.549062,2.278141,1.393803,0.389932,14.614732
 87|0.555079,2.273015,1.409532,0.398914,14.929800
 88|0.561082,2.267836,1.425238,0.407988,15.247203
 89|0.567070,2.262604,1.440922,0.417156,15.566905
 90|0.573044,2.257320,1.456583,0.426415,15.888866
 91|0.579003,2.251982,1.472220,0.435766,16.213049
 92|0.584948,2.246593,1.487835,0.445208,16.539416
 93|0.590878,2.241152,1.503426,0.454741,16.867928
 94|0.596793,2.235658,1.518994,0.464365,17.198548
 95|0.602694,2.230113,1.534538,0.474078,17.531237
 96|0.608580,2.224517,1.550059,0.483881,17.865958
 97|0.614450,2.218870,1.565555,0.493774,18.202673
 98|0.620306,2.213172,1.581026,0.503755,18.541344
 99|0.626147,2.207423,1.596474,0.513824,18.881933
100|0.631972,2.201624,1.611897,0.523981,19.224404
101|0.637782,2.195775,1.627295,0.534226,19.568718
102|0.643577,2.189876,1.642668,0.544558,19.914839
103|0.649357,2.183927,1.658015,0.554977,20.262729
104|0.655121,2.177929,1.673338,0.565481,20.612351
