OneBody2_E-0.10_ecc0.4_EU1.txt
initial value : [x, y, v_x, v_y] = [3.00,0.00,0.00,0.68] , numerical interval dt = 0.02000 , [M, m] = [ 1, 1]

num|geodesic|
num|newtonian
num|degree, x, y, simple error, relative error
  1|0.000000,3.000000,0.000000,0.000000,0.000000
  2|0.004554,3.000000,0.013663,0.000009,0.000296
  3|0.009108,2.999933,0.027325,0.000102,0.003407
  4|0.013662,2.999822,0.040987,0.000258,0.008592
  5|0.018216,2.999667,0.054649,0.000476,0.015851
  6|0.022770,2.999467,0.068310,0.000756,0.025183
  7|0.027324,2.999222,0.081971,0.001098,0.036587
  8|0.031877,2.998933,0.095630,0.001502,0.050063
  9|0.036430,2.998600,0.109288,0.001969,0.065611
 10|0.040983,2.998222,0.122945,0.002497,0.083229
 11|0.045535,2.997800,0.136600,0.003088,0.102916
 12|0.050087,2.997334,0.150254,0.003741,0.124672
 13|0.054639,2.996823,0.163906,0.004457,0.148494
 14|0.059190,2.996268,0.177556,0.005234,0.174382
 15|0.063740,2.995668,0.191203,0.006074,0.202334
 16|0.068290,2.995024,0.204849,0.006975,0.232348
 17|0.072839,2.994336,0.218491,0.007939,0.264423
 18|0.077388,2.993603,0.232131,0.008964,0.298556
 19|0.081935,2.992826,0.245768,0.010052,0.334746
 20|0.086482,2.992005,0.259402,0.011202,0.372991
 21|0.091028,2.991140,0.273033,0.012413,0.413288
 22|0.095574,2.990230,0.286660,0.013687,0.455634
 23|0.100118,2.989276,0.300284,0.015022,0.500028
 24|0.104661,2.988278,0.313904,0.016420,0.546467
 25|0.109204,2.987236,0.327520,0.017879,0.594948
 26|0.113745,2.986149,0.341132,0.019400,0.645468
 27|0.118285,2.985019,0.354739,0.020983,0.698024
 28|0.122824,2.983844,0.368342,0.022627,0.752613
 29|0.127362,2.982625,0.381941,0.024333,0.809233
 30|0.131899,2.981363,0.395535,0.026101,0.867878
 31|0.136434,2.980056,0.409123,0.027931,0.928547
 32|0.140968,2.978705,0.422707,0.029822,0.991235
 33|0.145501,2.977310,0.436285,0.031774,1.055939
 34|0.150032,2.975872,0.449858,0.033788,1.122655
 35|0.154562,2.974389,0.463425,0.035864,1.191379
 36|0.159091,2.972863,0.476986,0.038000,1.262107
 37|0.163618,2.971293,0.490541,0.040198,1.334835
 38|0.168143,2.969679,0.504090,0.042458,1.409558
 39|0.172667,2.968022,0.517633,0.044778,1.486273
 40|0.177189,2.966320,0.531169,0.047160,1.564975
 41|0.181709,2.964575,0.544699,0.049603,1.645659
 42|0.186228,2.962787,0.558221,0.052107,1.728320
 43|0.190745,2.960955,0.571737,0.054672,1.812954
 44|0.195260,2.959079,0.585245,0.057298,1.899555
 45|0.199773,2.957160,0.598746,0.059984,1.988120
 46|0.204284,2.955198,0.612240,0.062732,2.078642
 47|0.208793,2.953192,0.625725,0.065540,2.171116
 48|0.213300,2.951142,0.639203,0.068409,2.265537
 49|0.217806,2.949050,0.652673,0.071339,2.361900
 50|0.222309,2.946914,0.666135,0.074329,2.460198
 51|0.226810,2.944735,0.679588,0.077379,2.560427
 52|0.231309,2.942513,0.693033,0.080490,2.662581
 53|0.235805,2.940248,0.706469,0.083661,2.766653
 54|0.240300,2.937940,0.719896,0.086892,2.872637
 55|0.244792,2.935589,0.733314,0.090184,2.980528
 56|0.249282,2.933195,0.746723,0.093536,3.090320
 57|0.253769,2.930758,0.760123,0.096947,3.202006
 58|0.258254,2.928278,0.773513,0.100419,3.315579
 59|0.262737,2.925756,0.786894,0.103950,3.431034
