OneBody2_E-0.25_ecc0.8_EU1.txt
initial value : [x, y, v_x, v_y] = [0.40,0.00,0.00,2.12] , numerical interval dt = 0.02000 , [M, m] = [ 1, 1]

num|geodesic|
num|newtonian
num|degree, x, y, simple error, relative error
1|0.0,0.4,0.0,1.1102230246251565e-16,2.775557561562892e-14
2|0.105671,0.4,0.042426,0.002243627894868372,0.5609069226560217
3|0.210632,0.396257,0.084721,0.0022182029444802187,0.5504302082712563
4|0.315139,0.39002,0.127148,0.0022382061877502246,0.5486015341129928
5|0.41942,0.381181,0.16996,0.002300032820533482,0.5541511216496742
6|0.523659,0.369564,0.213397,0.0024013219735010694,0.5658837475490243
7|0.627986,0.354925,0.257687,0.0025446851606924503,0.5835626579541898
8|0.732465,0.336945,0.303037,0.002726319177691394,0.605251497651867
9|0.837082,0.315235,0.349629,0.0029467480920052913,0.6299004311510424
10|0.941729,0.289332,0.397604,0.0031988714541916208,0.6547889384839054
11|1.046192,0.258706,0.447053,0.003477254834535204,0.6777808656348384
12|1.15015,0.222776,0.497992,0.003770958556168824,0.6960321221004921
13|1.253169,0.180929,0.550341,0.004062310075569009,0.7061734442863357
14|1.354718,0.13256,0.603905,0.004330856801029848,0.7054066842625449
15|1.45419,0.077118,0.658357,0.004553043780969546,0.691631084606426
16|1.550941,0.014164,0.713231,0.004702263937377826,0.6635342491498873
17|1.644331,-0.056571,0.767932,0.0047555759210979875,0.6214348949795753
18|1.73378,-0.135133,0.821767,0.004697042803003204,0.5672026676687656
19|1.818808,-0.221316,0.87399,0.004523097297680967,0.5042174504069465
20|1.899072,-0.314665,0.923856,0.004241507581045578,0.4364895144836591
21|1.974379,-0.414502,0.970677,0.003873158276979538,0.36831062294816214
22|2.044686,-0.519978,1.013862,0.0034441273927605653,0.3031848711013445
23|2.11008,-0.630142,1.052945,0.002985701663119622,0.24390728462455835
24|2.170757,-0.743999,1.087593,0.002523138867188912,0.19184456804712807
25|2.226985,-0.86057,1.117601,0.0020800761362385067,0.1476848244333722
26|2.27908,-0.978928,1.142875,0.0016709169183215522,0.111161580785872
27|2.327379,-1.098226,1.163413,0.0013041458136642259,0.0815815029848883
28|2.372221,-1.217707,1.179288,0.0009836129091906898,0.05805884416328238
29|2.413934,-1.336712,1.190623,0.0007090214912617299,0.039624090057292456
30|2.452827,-1.454674,1.19758,0.000477710098387929,0.025359669493525593
31|2.489185,-1.571113,1.200348,0.00028673844506088564,0.014504515464735829
32|2.523267,-1.685623,1.199125,0.00013082373447081963,0.006324575974461826
33|2.555309,-1.79787,1.194121,4.650283345064565e-06,0.00021546087485831077
34|2.585519,-1.907573,1.185545,9.54074286809714e-05,0.004247770690125089
35|2.614083,-2.014505,1.173602,0.0001721561987637621,0.007383596728024189
36|2.64117,-2.118479,1.158493,0.00023154918814372039,0.009588819215303858
37|2.666926,-2.219341,1.140411,0.00027543351285563844,0.011037326172471058
38|2.691482,-2.316971,1.11954,0.00030539604671542264,0.01186660046456559
39|2.714956,-2.411268,1.096057,0.00032506165046353175,0.012271042060742195
40|2.737452,-2.502153,1.070127,0.00033636005464909857,0.012358353190845496
41|2.759063,-2.589565,1.041909,0.0003403549559495289,0.012191882937280364
42|2.779872,-2.673454,1.011551,0.0003385238843995886,0.011841620271448952
43|2.799954,-2.753783,0.979194,0.0003319708881641681,0.011357095785506536
44|2.819376,-2.830522,0.944973,0.00032151991997508844,0.010773288957393224
45|2.838199,-2.90365,0.909011,0.000308229478957589,0.010129399173805323
46|2.856478,-2.97315,0.871429,0.0002928419774690383,0.009451028538494307
47|2.874263,-3.039012,0.83234,0.0002756110632979869,0.008746199549089883
48|2.8916,-3.101227,0.791849,0.00025766086210188277,0.008049432773345588
49|2.90853,-3.15979,0.750059,0.00023882040016776074,0.007353225211234331
50|2.925092,-3.2147,0.707067,0.0002194094502345756,0.006665414442589092
51|2.941321,-3.265954,0.662965,0.00019984684918350482,0.005996431208045655
52|2.957251,-3.313553,0.617841,0.00018071374331096735,0.005361085320776848
53|2.972911,-3.357496,0.571781,0.00016162785259776768,0.004745390683049192
54|2.988331,-3.397784,0.524865,0.000143401811520949,0.0041708068775078155
55|3.003538,-3.434419,0.477171,0.0001258716285770234,0.0036300031217637394
56|3.018558,-3.467399,0.428777,0.00010969877508415493,0.0031397054600917017
57|3.033414,-3.496725,0.379755,9.429967393126404e-05,0.0026809634030797013
58|3.048129,-3.522395,0.330177,7.995906528934782e-05,0.0022600611991692625
59|3.062727,-3.544408,0.280112,6.703883925229803e-05,0.001885482849671271
60|3.077229,-3.56276,0.229629,5.555877779173102e-05,0.001556177627095857
