OneBody2_E-0.05_ecc0.4_EU1.txt
initial value : [x, y, v_x, v_y] = [6.00,0.00,0.00,0.48] , numerical interval dt = 0.02000 , [M, m] = [ 1, 1]

num|geodesic|
num|newtonian
num|degree, x, y, simple error, relative error
  1|0.000000,6.000000,0.000000,0.000000,0.000000
  2|0.001610,6.000000,0.009661,0.000002,0.000037
  3|0.003220,5.999983,0.019322,0.000026,0.000426
  4|0.004830,5.999956,0.028983,0.000064,0.001074
  5|0.006441,5.999917,0.038644,0.000119,0.001981
  6|0.008051,5.999867,0.048304,0.000189,0.003148
  7|0.009661,5.999806,0.057965,0.000274,0.004574
  8|0.011271,5.999733,0.067626,0.000376,0.006259
  9|0.012881,5.999650,0.077286,0.000492,0.008203
 10|0.014491,5.999556,0.086947,0.000624,0.010407
 11|0.016101,5.999450,0.096607,0.000772,0.012870
 12|0.017711,5.999333,0.106267,0.000936,0.015591
 13|0.019321,5.999206,0.115927,0.001114,0.018572
 14|0.020931,5.999067,0.125586,0.001309,0.021813
 15|0.022541,5.998917,0.135246,0.001519,0.025312
 16|0.024151,5.998756,0.144905,0.001744,0.029070
 17|0.025761,5.998583,0.154564,0.001985,0.033087
 18|0.027371,5.998400,0.164223,0.002242,0.037364
 19|0.028981,5.998206,0.173882,0.002514,0.041899
 20|0.030591,5.998000,0.183540,0.002802,0.046693
 21|0.032200,5.997784,0.193198,0.003105,0.051746
 22|0.033810,5.997556,0.202855,0.003424,0.057058
 23|0.035420,5.997317,0.212512,0.003758,0.062629
 24|0.037029,5.997067,0.222169,0.004108,0.068459
 25|0.038639,5.996806,0.231826,0.004474,0.074547
 26|0.040248,5.996534,0.241482,0.004855,0.080894
 27|0.041858,5.996251,0.251138,0.005251,0.087499
 28|0.043467,5.995956,0.260793,0.005663,0.094363
 29|0.045077,5.995651,0.270448,0.006091,0.101486
 30|0.046686,5.995334,0.280102,0.006534,0.108867
 31|0.048295,5.995007,0.289756,0.006993,0.116507
 32|0.049904,5.994668,0.299409,0.007467,0.124405
 33|0.051514,5.994318,0.309062,0.007957,0.132561
 34|0.053123,5.993957,0.318714,0.008462,0.140975
 35|0.054732,5.993585,0.328366,0.008983,0.149648
 36|0.056340,5.993202,0.338018,0.009519,0.158578
 37|0.057949,5.992808,0.347668,0.010071,0.167767
 38|0.059558,5.992403,0.357318,0.010638,0.177213
 39|0.061167,5.991987,0.366968,0.011221,0.186918
 40|0.062775,5.991559,0.376617,0.011819,0.196880
 41|0.064384,5.991121,0.386265,0.012433,0.207100
 42|0.065992,5.990671,0.395912,0.013063,0.217577
 43|0.067601,5.990210,0.405559,0.013708,0.228312
 44|0.069209,5.989739,0.415205,0.014368,0.239305
 45|0.070817,5.989256,0.424851,0.015044,0.250555
 46|0.072425,5.988762,0.434496,0.015736,0.262062
 47|0.074033,5.988257,0.444140,0.016442,0.273826
 48|0.075641,5.987741,0.453783,0.017165,0.285848
 49|0.077248,5.987214,0.463425,0.017903,0.298126
 50|0.078856,5.986676,0.473067,0.018656,0.310662
 51|0.080464,5.986126,0.482708,0.019425,0.323454
 52|0.082071,5.985566,0.492348,0.020210,0.336503
 53|0.083678,5.984995,0.501987,0.021009,0.349808
 54|0.085286,5.984412,0.511626,0.021825,0.363370
 55|0.086893,5.983819,0.521263,0.022656,0.377188
 56|0.088500,5.983214,0.530900,0.023502,0.391263
 57|0.090107,5.982599,0.540535,0.024364,0.405594
 58|0.091713,5.981972,0.550170,0.025241,0.420180
 59|0.093320,5.981335,0.559804,0.026134,0.435023
 60|0.094926,5.980686,0.569437,0.027042,0.450122
 61|0.096533,5.980026,0.579069,0.027966,0.465476
 62|0.098139,5.979355,0.588699,0.028905,0.481086
 63|0.099745,5.978673,0.598329,0.029859,0.496951
 64|0.101351,5.977980,0.607958,0.030830,0.513072
 65|0.102957,5.977277,0.617586,0.031815,0.529448
 66|0.104563,5.976562,0.627213,0.032816,0.546078
 67|0.106168,5.975836,0.636838,0.033832,0.562964
 68|0.107774,5.975099,0.646463,0.034864,0.580105
 69|0.109379,5.974351,0.656087,0.035911,0.597500
 70|0.110984,5.973592,0.665709,0.036974,0.615150
 71|0.112589,5.972822,0.675330,0.038052,0.633054
 72|0.114194,5.972040,0.684950,0.039146,0.651213
 73|0.115799,5.971248,0.694569,0.040255,0.669625
 74|0.117403,5.970445,0.704187,0.041379,0.688292
 75|0.119007,5.969631,0.713803,0.042519,0.707212
 76|0.120612,5.968806,0.723419,0.043674,0.726386
 77|0.122216,5.967970,0.733033,0.044844,0.745814
 78|0.123820,5.967123,0.742646,0.046030,0.765495
 79|0.125423,5.966265,0.752257,0.047232,0.785429
 80|0.127027,5.965396,0.761867,0.048448,0.805616
 81|0.128630,5.964515,0.771476,0.049681,0.826056
 82|0.130233,5.963624,0.781084,0.050928,0.846749
 83|0.131836,5.962722,0.790690,0.052191,0.867694
 84|0.133439,5.961809,0.800295,0.053469,0.888892
 85|0.135042,5.960885,0.809899,0.054763,0.910341
 86|0.136644,5.959950,0.819501,0.056072,0.932043
 87|0.138247,5.959004,0.829102,0.057396,0.953997
 88|0.139849,5.958047,0.838701,0.058736,0.976203
 89|0.141451,5.957079,0.848299,0.060091,0.998660
 90|0.143053,5.956100,0.857896,0.061461,1.021369
 91|0.144654,5.955111,0.867491,0.062847,1.044328
