OneBody2_E-0.15_ecc0.0_EU1.txt
initial value : [x, y, v_x, v_y] = [3.33,0.00,0.00,0.55] , numerical interval dt = 0.02000 , [M, m] = [ 1, 1]

num|geodesic|
num|newtonian
num|degree, x, y, simple error, relative error
  1|0.000000,3.333333,0.000000,0.000000,0.000000
  2|0.003286,3.333333,0.010954,0.000000,0.000000
  3|0.006573,3.333279,0.021909,0.000054,0.001620
  4|0.009859,3.333189,0.032863,0.000144,0.004320
  5|0.013145,3.333063,0.043817,0.000270,0.008100
  6|0.016432,3.332901,0.054770,0.000432,0.012960
  7|0.019718,3.332703,0.065723,0.000630,0.018900
  8|0.023005,3.332469,0.076676,0.000864,0.025920
  9|0.026291,3.332199,0.087627,0.001134,0.034019
 10|0.029578,3.331893,0.098578,0.001440,0.043199
 11|0.032864,3.331551,0.109528,0.001782,0.053458
 12|0.036151,3.331173,0.120476,0.002160,0.064796
 13|0.039437,3.330760,0.131423,0.002574,0.077214
 14|0.042724,3.330310,0.142369,0.003024,0.090712
 15|0.046010,3.329824,0.153314,0.003510,0.105288
 16|0.049297,3.329302,0.164257,0.004031,0.120944
 17|0.052583,3.328744,0.175198,0.004589,0.137679
 18|0.055870,3.328150,0.186137,0.005183,0.155493
 19|0.059157,3.327521,0.197075,0.005813,0.174385
 20|0.062443,3.326855,0.208010,0.006479,0.194355
 21|0.065730,3.326153,0.218943,0.007180,0.215404
 22|0.069017,3.325416,0.229874,0.007918,0.237531
 23|0.072303,3.324642,0.240802,0.008691,0.260735
 24|0.075590,3.323833,0.251728,0.009501,0.285017
 25|0.078877,3.322987,0.262651,0.010346,0.310377
 26|0.082163,3.322106,0.273571,0.011227,0.336813
 27|0.085450,3.321189,0.284489,0.012144,0.364326
 28|0.088737,3.320236,0.295403,0.013097,0.392916
 29|0.092024,3.319247,0.306315,0.014086,0.422582
 30|0.095311,3.318223,0.317223,0.015111,0.453324
 31|0.098597,3.317162,0.328128,0.016171,0.485141
 32|0.101884,3.316066,0.339029,0.017268,0.518034
 33|0.105171,3.314933,0.349926,0.018400,0.552002
 34|0.108458,3.313765,0.360820,0.019568,0.587044
 35|0.111745,3.312561,0.371710,0.020772,0.623161
 36|0.115032,3.311322,0.382597,0.022012,0.660351
 37|0.118319,3.310046,0.393479,0.023287,0.698615
 38|0.121606,3.308735,0.404357,0.024598,0.737951
 39|0.124893,3.307388,0.415230,0.025945,0.778361
 40|0.128180,3.306005,0.426099,0.027328,0.819843
 41|0.131467,3.304587,0.436964,0.028747,0.862396
 42|0.134754,3.303133,0.447824,0.030201,0.906021
 43|0.138041,3.301643,0.458679,0.031691,0.950717
 44|0.141328,3.300117,0.469529,0.033216,0.996483
 45|0.144615,3.298556,0.480374,0.034777,1.043320
 46|0.147902,3.296959,0.491214,0.036374,1.091225
 47|0.151189,3.295327,0.502049,0.038007,1.140200
 48|0.154476,3.293659,0.512879,0.039675,1.190243
 49|0.157764,3.291955,0.523703,0.041378,1.241354
 50|0.161051,3.290216,0.534521,0.043118,1.293533
 51|0.164338,3.288441,0.545334,0.044893,1.346778
 52|0.167625,3.286630,0.556140,0.046703,1.401090
 53|0.170912,3.284784,0.566941,0.048549,1.456467
 54|0.174200,3.282903,0.577736,0.050430,1.512910
 55|0.177487,3.280986,0.588525,0.052347,1.570417
 56|0.180774,3.279034,0.599307,0.054300,1.628988
 57|0.184061,3.277046,0.610083,0.056287,1.688623
 58|0.187349,3.275023,0.620852,0.058311,1.749320
 59|0.190636,3.272964,0.631615,0.060369,1.811079
 60|0.193923,3.270870,0.642371,0.062463,1.873900
 61|0.197211,3.268741,0.653120,0.064593,1.937781
 62|0.200498,3.266576,0.663862,0.066757,2.002723
 63|0.203786,3.264376,0.674597,0.068957,2.068724
 64|0.207073,3.262141,0.685325,0.071193,2.135784
 65|0.210360,3.259870,0.696045,0.073463,2.203901
 66|0.213648,3.257564,0.706758,0.075769,2.273076
 67|0.216935,3.255223,0.717464,0.078110,2.343308
 68|0.220223,3.252847,0.728161,0.080487,2.414595
 69|0.223510,3.250435,0.738851,0.082898,2.486937
 70|0.226798,3.247989,0.749533,0.085344,2.560334
 71|0.230086,3.245507,0.760207,0.087826,2.634784
 72|0.233373,3.242990,0.770872,0.090343,2.710287
 73|0.236661,3.240439,0.781530,0.092895,2.786842
 74|0.239948,3.237852,0.792179,0.095482,2.864448
 75|0.243236,3.235230,0.802819,0.098103,2.943104
 76|0.246524,3.232573,0.813451,0.100760,3.022810
 77|0.249811,3.229881,0.824074,0.103452,3.103564
 78|0.253099,3.227154,0.834689,0.106179,3.185367
 79|0.256387,3.224393,0.845294,0.108941,3.268216
 80|0.259674,3.221596,0.855890,0.111737,3.352111
 81|0.262962,3.218765,0.866478,0.114568,3.437051
 82|0.266250,3.215899,0.877055,0.117435,3.523035
 83|0.269537,3.212998,0.887624,0.120335,3.610063
 84|0.272825,3.210062,0.898182,0.123271,3.698133
 85|0.276113,3.207092,0.908732,0.126241,3.787245
 86|0.279401,3.204087,0.919271,0.129247,3.877397
 87|0.282689,3.201047,0.929801,0.132286,3.968589
 88|0.285977,3.197973,0.940320,0.135361,4.060819
 89|0.289264,3.194864,0.950829,0.138470,4.154087
 90|0.292552,3.191720,0.961329,0.141613,4.248391
 91|0.295840,3.188542,0.971818,0.144791,4.343731
 92|0.299128,3.185330,0.982296,0.148004,4.440106
 93|0.302416,3.182083,0.992764,0.151250,4.537514
 94|0.305704,3.178802,1.003221,0.154532,4.635955
 95|0.308992,3.175486,1.013667,0.157848,4.735427
 96|0.312280,3.172136,1.024103,0.161198,4.835930
 97|0.315568,3.168751,1.034527,0.164582,4.937462
 98|0.318856,3.165333,1.044941,0.168001,5.040022
 99|0.322144,3.161880,1.055343,0.171454,5.143610
100|0.325432,3.158393,1.065733,0.174941,5.248223
101|0.328720,3.154871,1.076113,0.178462,5.353862
102|0.332008,3.151316,1.086480,0.182017,5.460524
103|0.335296,3.147726,1.096836,0.185607,5.568209
104|0.338585,3.144103,1.107181,0.189231,5.676916
105|0.341873,3.140445,1.117513,0.192888,5.786643
106|0.345161,3.136754,1.127833,0.196580,5.897389
107|0.348449,3.133028,1.138141,0.200305,6.009154
108|0.351737,3.129269,1.148437,0.204064,6.121935
109|0.355026,3.125476,1.158721,0.207858,6.235732
110|0.358314,3.121649,1.168992,0.211685,6.350543
111|0.361602,3.117788,1.179250,0.215546,6.466368
112|0.364890,3.113893,1.189496,0.219440,6.583204
113|0.368179,3.109965,1.199729,0.223368,6.701051
114|0.371467,3.106003,1.209949,0.227330,6.819908
115|0.374755,3.102008,1.220156,0.231326,6.939773
116|0.378044,3.097979,1.230350,0.235355,7.060645
117|0.381332,3.093916,1.240530,0.239417,7.182522
118|0.384620,3.089820,1.250698,0.243513,7.305404
119|0.387909,3.085690,1.260851,0.247643,7.429289
120|0.391197,3.081527,1.270992,0.251806,7.554176
121|0.394486,3.077331,1.281118,0.256002,7.680062
122|0.397774,3.073102,1.291231,0.260232,7.806948
123|0.401063,3.068839,1.301330,0.264494,7.934832
124|0.404351,3.064543,1.311414,0.268790,8.063712
125|0.407640,3.060214,1.321485,0.273120,8.193587
126|0.410928,3.055852,1.331542,0.277482,8.324455
127|0.414217,3.051456,1.341584,0.281877,8.456315
128|0.417505,3.047028,1.351611,0.286306,8.589167
129|0.420794,3.042566,1.361624,0.290767,8.723007
130|0.424082,3.038072,1.371623,0.295261,8.857835
131|0.427371,3.033545,1.381606,0.299788,8.993650
132|0.430660,3.028985,1.391575,0.304348,9.130450
133|0.433948,3.024392,1.401529,0.308941,9.268233
134|0.437237,3.019767,1.411467,0.313567,9.406998
135|0.440526,3.015109,1.421391,0.318225,9.546744
136|0.443814,3.010418,1.431299,0.322916,9.687469
137|0.447103,3.005694,1.441192,0.327639,9.829172
138|0.450392,3.000938,1.451069,0.332395,9.971850
139|0.453681,2.996150,1.460930,0.337183,10.115503
140|0.456969,2.991329,1.470776,0.342004,10.260129
141|0.460258,2.986476,1.480606,0.346858,10.405727
142|0.463547,2.981590,1.490420,0.351743,10.552294
143|0.466836,2.976672,1.500218,0.356661,10.699829
144|0.470125,2.971722,1.509999,0.361611,10.848332
145|0.473413,2.966740,1.519765,0.366593,10.997799
146|0.476702,2.961726,1.529514,0.371608,11.148230
147|0.479991,2.956679,1.539246,0.376654,11.299623
148|0.483280,2.951601,1.548962,0.381733,11.451976
149|0.486569,2.946490,1.558661,0.386843,11.605287
150|0.489858,2.941348,1.568344,0.391985,11.759556
151|0.493147,2.936174,1.578009,0.397159,11.914780
152|0.496436,2.930968,1.587658,0.402365,12.070958
153|0.499725,2.925730,1.597289,0.407603,12.228088
154|0.503014,2.920461,1.606903,0.412872,12.386168
155|0.506303,2.915160,1.616500,0.418173,12.545197
156|0.509592,2.909828,1.626080,0.423506,12.705172
157|0.512881,2.904464,1.635641,0.428870,12.866093
158|0.516170,2.899068,1.645186,0.434265,13.027958
159|0.519459,2.893641,1.654712,0.439692,13.190764
160|0.522749,2.888183,1.664221,0.445150,13.354510
161|0.526038,2.882694,1.673711,0.450640,13.519195
162|0.529327,2.877173,1.683184,0.456161,13.684816
163|0.532616,2.871621,1.692638,0.461712,13.851371
164|0.535905,2.866038,1.702074,0.467295,14.018860
165|0.539194,2.860424,1.711492,0.472909,14.187280
166|0.542484,2.854779,1.720892,0.478554,14.356629
167|0.545773,2.849103,1.730272,0.484230,14.526905
168|0.549062,2.843396,1.739634,0.489937,14.698107
169|0.552352,2.837659,1.748978,0.495674,14.870234
170|0.555641,2.831891,1.758302,0.501443,15.043282
171|0.558930,2.826092,1.767608,0.507242,15.217250
172|0.562219,2.820262,1.776894,0.513071,15.392136
173|0.565509,2.814402,1.786161,0.518931,15.567939
174|0.568798,2.808511,1.795409,0.524822,15.744656
175|0.572088,2.802590,1.804638,0.530743,15.922286
176|0.575377,2.796639,1.813847,0.536694,16.100827
177|0.578666,2.790657,1.823037,0.542676,16.280277
178|0.581956,2.784646,1.832206,0.548688,16.460633
179|0.585245,2.778604,1.841357,0.554730,16.641894
180|0.588535,2.772531,1.850487,0.560802,16.824058
181|0.591824,2.766429,1.859597,0.566904,17.007124
182|0.595114,2.760297,1.868687,0.573036,17.191088
183|0.598403,2.754135,1.877757,0.579198,17.375949
184|0.601693,2.747943,1.886807,0.585390,17.561706
185|0.604983,2.741721,1.895836,0.591612,17.748355
186|0.608272,2.735470,1.904845,0.597863,17.935896
187|0.611562,2.729189,1.913833,0.604144,18.124325
188|0.614851,2.722879,1.922801,0.610455,18.313642
189|0.618141,2.716539,1.931748,0.616795,18.503844
190|0.621431,2.710169,1.940674,0.623164,18.694929
191|0.624720,2.703770,1.949579,0.629563,18.886894
192|0.628010,2.697342,1.958463,0.635991,19.079739
193|0.631300,2.690885,1.967326,0.642449,19.273460
194|0.634590,2.684398,1.976168,0.648935,19.468056
195|0.637879,2.677883,1.984988,0.655451,19.663524
196|0.641169,2.671338,1.993787,0.661995,19.859864
197|0.644459,2.664764,2.002564,0.668569,20.057071
198|0.647749,2.658162,2.011320,0.675171,20.255145
199|0.651039,2.651531,2.020054,0.681803,20.454083
200|0.654328,2.644871,2.028766,0.688463,20.653882
201|0.657618,2.638182,2.037456,0.695151,20.854542
202|0.660908,2.631465,2.046124,0.701869,21.056060
203|0.664198,2.624719,2.054771,0.708614,21.258433
204|0.667488,2.617945,2.063395,0.715389,21.461659
205|0.670778,2.611142,2.071996,0.722191,21.665736
206|0.674068,2.604311,2.080575,0.729022,21.870663
207|0.677358,2.597452,2.089132,0.735881,22.076436
208|0.680648,2.590565,2.097667,0.742768,22.283054
209|0.683938,2.583650,2.106178,0.749684,22.490514
210|0.687228,2.576706,2.114667,0.756627,22.698814
211|0.690518,2.569735,2.123133,0.763598,22.907952
212|0.693808,2.562736,2.131576,0.770598,23.117926
213|0.697098,2.555709,2.139996,0.777624,23.328733
214|0.700388,2.548654,2.148393,0.784679,23.540371
215|0.703678,2.541572,2.156767,0.791761,23.752838
216|0.706968,2.534462,2.165117,0.798871,23.966131
217|0.710258,2.527325,2.173444,0.806008,24.180249
218|0.713549,2.520160,2.181748,0.813173,24.395189
219|0.716839,2.512968,2.190028,0.820365,24.610948
220|0.720129,2.505749,2.198284,0.827584,24.827524
221|0.723419,2.498503,2.206517,0.834831,25.044916
222|0.726709,2.491229,2.214725,0.842104,25.263120
223|0.730000,2.483929,2.222910,0.849404,25.482134
224|0.733290,2.476601,2.231071,0.856732,25.701956
225|0.736580,2.469247,2.239207,0.864086,25.922584
226|0.739871,2.461866,2.247320,0.871467,26.144015
227|0.743161,2.454458,2.255408,0.878875,26.366247
228|0.746451,2.447024,2.263472,0.886309,26.589277
229|0.749742,2.439563,2.271511,0.893770,26.813103
230|0.753032,2.432076,2.279526,0.901257,27.037722
231|0.756322,2.424562,2.287516,0.908771,27.263133
232|0.759613,2.417022,2.295481,0.916311,27.489332
233|0.762903,2.409456,2.303422,0.923877,27.716318
234|0.766194,2.401864,2.311338,0.931470,27.944088
235|0.769484,2.394245,2.319228,0.939088,28.172639
236|0.772775,2.386601,2.327094,0.946732,28.401969
237|0.776065,2.378931,2.334935,0.954403,28.632075
238|0.779356,2.371235,2.342750,0.962099,28.862956
239|0.782646,2.363513,2.350540,0.969820,29.094608
240|0.785937,2.355766,2.358304,0.977568,29.327028
241|0.789227,2.347993,2.366043,0.985341,29.560216
242|0.792518,2.340194,2.373757,0.993139,29.794167
243|0.795808,2.332371,2.381445,1.000963,30.028880
244|0.799099,2.324522,2.389107,1.008812,30.264352
245|0.802390,2.316647,2.396743,1.016686,30.500580
246|0.805680,2.308748,2.404353,1.024585,30.737562
247|0.808971,2.300823,2.411938,1.032510,30.975295
248|0.812262,2.292874,2.419496,1.040459,31.213777
249|0.815552,2.284900,2.427028,1.048434,31.453005
250|0.818843,2.276901,2.434534,1.056433,31.692977
251|0.822134,2.268877,2.442013,1.064456,31.933690
252|0.825425,2.260829,2.449466,1.072505,32.175141
253|0.828716,2.252756,2.456893,1.080578,32.417328
254|0.832006,2.244658,2.464293,1.088675,32.660248
255|0.835297,2.236537,2.471666,1.096797,32.903899
256|0.838588,2.228391,2.479013,1.104943,33.148277
257|0.841879,2.220221,2.486333,1.113113,33.393381
258|0.845170,2.212026,2.493626,1.121307,33.639208
259|0.848461,2.203808,2.500892,1.129525,33.885755
260|0.851752,2.195566,2.508131,1.137767,34.133019
261|0.855042,2.187300,2.515343,1.146033,34.380997
262|0.858333,2.179010,2.522528,1.154323,34.629688
263|0.861624,2.170697,2.529685,1.162636,34.879088
264|0.864915,2.162360,2.536815,1.170973,35.129195
265|0.868206,2.154000,2.543917,1.179334,35.380005
266|0.871497,2.145616,2.550993,1.187717,35.631517
267|0.874788,2.137209,2.558040,1.196124,35.883728
268|0.878079,2.128779,2.565060,1.204554,36.136634
269|0.881371,2.120326,2.572052,1.213008,36.390233
