OneBody2_E-0.15_ecc0.0_EU1.txt
initial value : [x, y, v_x, v_y] = [3.33,0.00,0.00,0.55] , numerical interval dt = 0.02000 , [M, m] = [ 1, 1]

num|geodesic|
num|newtonian
num|degree, x, y, simple error, relative error
1|0.0,3.333333,0.0,nan,nan
2|0.003286,3.333333,0.010954,nan,nan
3|0.006573,3.333279,0.021909,nan,nan
4|0.009859,3.333189,0.032863,nan,nan
5|0.013145,3.333063,0.043817,nan,nan
6|0.016432,3.332901,0.05477,nan,nan
7|0.019718,3.332703,0.065723,nan,nan
8|0.023005,3.332469,0.076676,nan,nan
9|0.026291,3.332199,0.087627,nan,nan
10|0.029578,3.331893,0.098578,nan,nan
11|0.032864,3.331551,0.109528,nan,nan
12|0.036151,3.331173,0.120476,nan,nan
13|0.039437,3.33076,0.131423,nan,nan
14|0.042724,3.33031,0.142369,nan,nan
15|0.04601,3.329824,0.153314,0.0033516246522813375,0.10064938895739753
16|0.049297,3.329302,0.164257,0.003351492005156498,0.10064540556025518
17|0.052583,3.328744,0.175198,0.0033513101291915426,0.10063994381956583
18|0.05587,3.32815,0.186137,0.003351077409788683,0.1006329552489094
19|0.059157,3.327521,0.197075,0.0033518507751324478,0.10065617943340684
20|0.062443,3.326855,0.20801,0.003351519285807125,0.10064622479901277
21|0.06573,3.326153,0.218943,0.0033511391178100425,0.10063480834264392
22|0.069017,3.325416,0.229874,0.0033517109558065528,0.10065198065485144
23|0.072303,3.324642,0.240802,0.0033511713241374252,0.10063577549962238
24|0.07559,3.323833,0.251728,0.003351586297640541,0.10064823716638259
25|0.078877,3.322987,0.262651,0.003350889115935729,0.10062730077885072
26|0.082163,3.322106,0.273571,0.0033510717110187827,0.10063278411467816
27|0.08545,3.321189,0.284489,0.003351221344969346,0.10063727762670709
28|0.088737,3.320236,0.295403,0.0033511708346898317,0.10063576080149643
29|0.092024,3.319247,0.306315,0.0033510955544424625,0.1006335001334073
30|0.095311,3.318223,0.317223,0.003351813034142115,0.10065504607033379
31|0.098597,3.317162,0.328128,0.003351424411773607,0.10064337572893714
32|0.101884,3.316066,0.339029,0.003351823494933903,0.10065536020822533
33|0.105171,3.314933,0.349926,0.003351016614511426,0.10063112956490769
34|0.108458,3.313765,0.36082,0.0033510987630753775,0.10063359648875007
35|0.111745,3.312561,0.37171,0.0033509720431479373,0.10062979108552364
36|0.115032,3.311322,0.382597,0.003351744429771486,0.1006529858790236
37|0.118319,3.310046,0.393479,0.0033512034523157652,0.10063674030978276
38|0.121606,3.308735,0.404357,0.0033514491685395775,0.1006441191753627
39|0.124893,3.307388,0.41523,0.0033513669344853447,0.10064164968424459
40|0.12818,3.306005,0.426099,0.0033510792933282296,0.10063301181165853
41|0.131467,3.304587,0.436964,0.003351583296456795,0.10064814704074458
