result_new_OneBody2_E-0.15_ecc0.4_EU1.txt
geod|
918|1.3614589328803106e-05,1.4401804621311243e-05,5.782144973280238
919|1.4123474973537498e-05,1.442426076270209e-05,2.12968684922203
920|1.3822298643439979e-05,1.4450031532664553e-05,4.541450777599101
921|1.3702523895098295e-05,1.4482244732771932e-05,5.690344666740996
922|1.4062494508415568e-05,1.4505224598782007e-05,3.1483040942806495
923|1.4184272816741839e-05,1.4532454283955332e-05,2.4547008627931284
924|1.4058791805382498e-05,1.4557864194131298e-05,3.5498952944002427
925|1.4223586357609008e-05,1.4581884149489355e-05,2.519039733524538
926|1.412937858535912e-05,1.4613232520499508e-05,3.4244530445362837
927|1.3956021827965515e-05,1.464154027974729e-05,4.911990395487282
928|1.4064065799068715e-05,1.466804626115703e-05,4.294494001359905
929|1.4085255826579157e-05,1.4700716262527891e-05,4.369536794549004
930|1.4013223377240536e-05,1.4729949813219179e-05,5.114643623983818
931|1.364621623700657e-05,1.4758727235886226e-05,8.152523597440053
932|1.4329965690507152e-05,1.4788173679392003e-05,3.197551192941026
933|1.393828151741161e-05,1.4814651621009034e-05,6.287504686303457
934|1.3804785599980107e-05,1.4837194758587913e-05,7.478632327395894
935|1.3546895442750895e-05,1.4868706805781784e-05,9.757300989122244
936|1.3944432501133974e-05,1.4896986627377373e-05,6.83107129792436
937|1.42101948918949e-05,1.493320886103433e-05,5.087994743490936
938|1.43347139198724e-05,1.4954617771234524e-05,4.3244940556696
939|1.4311817541745597e-05,1.4990302986017667e-05,4.7407357052521215
940|1.454802264344579e-05,1.5022126057750995e-05,3.25888559514168
941|1.4624496611048698e-05,1.505205992913261e-05,2.923610497204337
942|1.4531902646552908e-05,1.5084115671637477e-05,3.8000049856895983
943|1.4097718603167664e-05,1.5112158002317244e-05,7.195769951895923
944|1.4067516993954143e-05,1.5146231585827508e-05,7.668123609425658
945|1.4059001983923736e-05,1.5176390638416137e-05,7.947851887140491
946|1.3696010185526575e-05,1.5202180751572314e-05,10.99714840777063
947|1.4337436452294128e-05,1.5235390478096633e-05,6.263002655951261
948|1.3994274342010726e-05,1.5270677397261068e-05,9.120894903557716
949|1.3649843460861177e-05,1.5301608743634176e-05,12.10098333734875
950|1.415269775328909e-05,1.5331682352570652e-05,8.330458403293228
951|1.4011911064315541e-05,1.5370731072383848e-05,9.697606570804215
952|1.4074921145024177e-05,1.540131486210683e-05,9.42380922362442
953|1.4337994400648313e-05,1.5430755005763075e-05,7.621432779087647
954|1.398511424799409e-05,1.5460349504614612e-05,10.548610690342537
955|1.3821579707418152e-05,1.549624130925409e-05,12.116282199907525
956|1.3842846668055131e-05,1.5532447815935768e-05,12.205590283533928
957|1.4275884384851167e-05,1.5566999421956496e-05,9.044028392912686
958|1.3992290909037308e-05,1.560357599572626e-05,11.515520204402401
959|1.4187191122339016e-05,1.5630853688275437e-05,10.175816717258737
960|1.4464601543195954e-05,1.5673715869635174e-05,8.359126401293638
961|1.4313041474700583e-05,1.5704400189608947e-05,9.72091583307223
962|1.420496323234488e-05,1.573623160489035e-05,10.779812291655578
963|1.3909058549366193e-05,1.5777021095342292e-05,13.429827326891349
964|1.4327114080003867e-05,1.5804012186482197e-05,10.308413112586397
965|1.4197562465234626e-05,1.584551952582558e-05,11.607323895396016
966|1.443582815952027e-05,1.5881158045516486e-05,10.012102319485127
967|1.3765624838235624e-05,1.591662445443731e-05,15.625877077711984
968|1.4144811964378334e-05,1.594975349572536e-05,12.760449102416567
969|1.4432752383441994e-05,1.5992006856535568e-05,10.803583624717572
970|1.3788097347422479e-05,1.6024896033695057e-05,16.222678371869208
971|1.4187037206347952e-05,1.6056911348094616e-05,13.18015956784827
972|1.4218968562573764e-05,1.610214178082714e-05,13.24409158066599
973|1.3543781281377676e-05,1.6138913941698974e-05,19.161064450217705
974|1.4160258055007091e-05,1.6172014901005838e-05,14.207063446046353
975|1.4641549476834825e-05,1.6215706979849642e-05,10.751304057711756
976|1.4137261485913655e-05,1.625307821351285e-05,14.96624172727789
977|1.4457527385047797e-05,1.628772707817916e-05,12.659147338183041
978|1.450067634589658e-05,1.6324223422792272e-05,12.575600154069521
979|1.4636441254545218e-05,1.636808083871344e-05,11.831015163132468
980|1.4325791971359081e-05,1.6407779340088524e-05,14.533139758638601
981|1.4244415194930582e-05,1.6440739921907976e-05,15.41884799706653
982|1.439415962778412e-05,1.647692892969843e-05,14.469544285823229
983|1.4340538502466416e-05,1.652130185103573e-05,15.206983672156015
984|1.4341273298690282e-05,1.6560687105648952e-05,15.475709588222951
985|1.4286879872926761e-05,1.659413486976291e-05,16.149467324970892
986|1.444792854776722e-05,1.6634817185945394e-05,15.136347269077104
987|1.4644704098287775e-05,1.668345626493206e-05,13.921429569086703
988|1.4290464869226582e-05,1.672536253138901e-05,17.03861759882838
989|1.3951272305412488e-05,1.6767105810888694e-05,20.18334560342418
990|1.4086990154815737e-05,1.6800788974258296e-05,19.264575254315965
991|1.422524425453986e-05,1.6842758654878054e-05,18.400488269316277
992|1.4551629320180837e-05,1.688018734702368e-05,16.002043314926222
993|1.4288860657352132e-05,1.69268057637062e-05,18.461549661741223
994|1.4286629680171359e-05,1.6973613878867866e-05,18.807684239382333
995|1.4744480573369856e-05,1.7013260806830743e-05,15.38731881514058
996|1.40942466666516e-05,1.7059496140614527e-05,21.038722707890482
997|1.4468631258424125e-05,1.7096310506392598e-05,18.161215121427258
998|1.4210532452985092e-05,1.7139405649846395e-05,20.610580261868083
999|1.4689907484211062e-05,1.718093398528353e-05,16.95740088050154
1000|1.4593715032873433e-05,1.7231628422376133e-05,18.075681096695412
1001|1.4358967421301827e-05,1.7266913673541495e-05,20.251778327219196
1002|1.4625871301632287e-05,1.731581309361019e-05,18.391668684228723
1003|1.508775767966597e-05,1.7362451075086938e-05,15.076417872793725
1004|1.4590628143018591e-05,1.740484613810267e-05,19.287846743120802
1005|1.4303397055215328e-05,1.7448492461102916e-05,21.988450671869018
1006|1.4184895436919476e-05,1.749336871181839e-05,23.32391725840888
1007|1.4778341625110158e-05,1.753565984596861e-05,18.657832460534273
1008|1.4441840349377344e-05,1.7587261326390546e-05,21.77991793925915
1009|1.3984186264082155e-05,1.7629579515787697e-05,26.067968367016068
1010|1.4537532618597027e-05,1.7670441713413254e-05,21.550487121923823
1011|1.438827239752527e-05,1.7725138602653345e-05,23.191569584837744
1012|1.4988303541407788e-05,1.776365578098904e-05,18.516786986024538
1013|1.4293688145095018e-05,1.781648671528302e-05,24.64583342261371
1014|1.4643530137803396e-05,1.786260043346033e-05,21.98288435482273
1015|1.4262635698258919e-05,1.790274539192893e-05,25.52199867317912
1016|1.403072898931157e-05,1.7948561961134146e-05,27.923231749448885
1017|1.4186789140779865e-05,1.7999895957743206e-05,26.87787052535081
1018|1.4234534936541365e-05,1.8046431037088695e-05,26.779210684023404
1019|1.4414150662389602e-05,1.809652161455233e-05,25.546915932903524
1020|1.4188587604380132e-05,1.8146994194001564e-05,27.898524504295555
1021|1.4610811461146511e-05,1.819122593449407e-05,24.505240402757234
1022|1.4941804916013268e-05,1.8246651282805004e-05,22.11812016933712
1023|1.5044716097811772e-05,1.8295085309372183e-05,21.60472281715686
1024|1.447436318535722e-05,1.834364831143631e-05,26.731988665265757
1025|1.3989983611573109e-05,1.8387504800099208e-05,31.433354824578082
1026|1.391996428523612e-05,1.843551682334521e-05,32.439397440828245
1027|1.4259953444728524e-05,1.8486363615011214e-05,29.638316749519735
1028|1.5005184500260782e-05,1.854071788631728e-05,23.562078733487443
1029|1.5045935167101732e-05,1.8594442228181407e-05,23.58448990820168
1030|1.459233983336361e-05,1.8644277721246993e-05,27.76756801276736
1031|1.3958248360701475e-05,1.8686924399435867e-05,33.877288299638415
1032|1.4607846431147209e-05,1.87393115900214e-05,28.282506790768153
1033|1.4507066781632716e-05,1.8787983602219782e-05,29.50918255926899
1034|1.4783911206350808e-05,1.885103047749581e-05,27.5104416847273
1035|1.430606912666832e-05,1.8901979282226478e-05,32.12559728927076
1036|1.396735085279488e-05,1.894793011114615e-05,35.65872520023832
1037|1.5238879108814274e-05,1.900278379141085e-05,24.699353907332373
1038|1.4820634747891859e-05,1.9055230883413543e-05,28.572299416015422
1039|1.4531063686540335e-05,1.9110310031322797e-05,31.513497177939374
1040|1.4916878996906746e-05,1.916043445593374e-05,28.44801154388235
1041|1.4859306801007222e-05,1.921368186552641e-05,29.304025570183615
1042|1.4907720603751784e-05,1.9263772117472655e-05,29.220104330534582
1043|1.5055300605304467e-05,1.932423611750167e-05,28.35503338068932
1044|1.4736120971470257e-05,1.9377559395294952e-05,31.497016296287967
1045|1.4870273619571606e-05,1.9427517474746026e-05,30.64667114918702
1046|1.5079618683522256e-05,1.948791477257572e-05,29.2334718905756
1047|1.4243752722187253e-05,1.9540429475828347e-05,37.18596395871539
1048|1.4389862741381876e-05,1.9598107242391194e-05,36.19384419860814
1049|1.4413011859559788e-05,1.9644137426055863e-05,36.294465150435585
1050|1.485235320686229e-05,1.97043839644806e-05,32.66843098894596
1051|1.421554002067893e-05,1.9757434801093154e-05,38.98476436598675
1052|1.3976922685898785e-05,1.981562766451006e-05,41.773894796612865
1053|1.4526605940368142e-05,1.9868721425453373e-05,36.774698143631525
1054|1.4911260058703135e-05,1.9931001457251796e-05,33.664099336922426
1055|1.4552443897031253e-05,1.999053676682294e-05,37.36893203828862
1056|1.4580386465290474e-05,2.003957238594367e-05,37.44198367889036
1057|1.4806059063232624e-05,2.009994842611107e-05,35.7548848094533
1058|1.4833625451515786e-05,2.0159754596349444e-05,35.905781511352664
1059|1.5045679701231052e-05,2.021969919496769e-05,34.38873880395908
1060|1.4467562317932448e-05,2.0278445365562447e-05,40.16490767368217
1061|1.4084700596939115e-05,2.032511683758287e-05,44.30634643380293
1062|1.4810826558075973e-05,2.038864196718393e-05,37.66039246517617
1063|1.4749595883323252e-05,2.044730142047868e-05,38.62957047926706
1064|1.4259820265927203e-05,2.051064329000596e-05,43.83521606520272
1065|1.4891268800276691e-05,2.05636100107931e-05,38.091725336467036
1066|1.4534546575184493e-05,2.0625611238944686e-05,41.907496957350915
1067|1.4304021969557823e-05,2.068155529766358e-05,44.58559516811832
1068|1.4189988933210884e-05,2.0742289628561394e-05,46.175516599700885
1069|1.446031302521078e-05,2.0801492807365207e-05,43.8522995394285
1070|1.4834324997714532e-05,2.086566155101721e-05,40.65797772552445
1071|1.4590178133211396e-05,2.0929873227881757e-05,43.4518004974827
1072|1.4845811578290125e-05,2.0987613105205583e-05,41.37060136137632
1073|1.4174438501157738e-05,2.1051960537477044e-05,48.520595971103646
1074|1.4742614459883896e-05,2.110258063270365e-05,43.140015565935386
1075|1.4786779733100275e-05,2.1171704926992163e-05,43.17995742912978
1076|1.4290800812055693e-05,2.1236801764246138e-05,48.604700629028514
1077|1.413620577395136e-05,2.1293515791498407e-05,50.631054272963034
1078|1.474719350902376e-05,2.13523658900705e-05,44.78935179771703
1079|1.4252043699869432e-05,2.141596660942824e-05,50.26593420861064
1080|1.4083568692591086e-05,2.1476238743822762e-05,52.491454492785785
1081|1.4184566303754309e-05,2.1544292937214493e-05,51.88545406222426
1082|1.4600363367200941e-05,2.1603707996753485e-05,47.96692009244949
1083|1.429940653974171e-05,2.1671304566428518e-05,51.5538739751081
1084|1.4638389815857522e-05,2.1729555347071994e-05,48.44225096077665
1085|1.4780147288284695e-05,2.1799250122800373e-05,47.49007366171029
1086|1.4175414794870278e-05,2.186569953943618e-05,54.250862185343735
1087|1.4731296404058014e-05,2.1928531080739333e-05,48.85676371767732
1088|1.443580053539506e-05,2.1994253128543306e-05,52.35908167763691
1089|1.4789029644468599e-05,2.2061798515160547e-05,49.176782017014304
1090|1.3824664802264408e-05,2.2121831144250592e-05,60.01712490437491
1091|1.4453937837721753e-05,2.2182302338080717e-05,53.46892028405954
1092|1.4201153139659084e-05,2.2246908350176398e-05,56.65564712521973
1093|1.4111214661660654e-05,2.2318602159732137e-05,58.16216176181116
1094|1.5077787578476887e-05,2.238276536825623e-05,48.44860528614285
1095|1.4541365079168145e-05,2.245437402415007e-05,54.417235946562165
1096|1.406923712732322e-05,2.2516735041833158e-05,60.042330924286155
1097|1.4708808845576016e-05,2.2579758004681594e-05,53.511805352429555
1098|1.4811253989943651e-05,2.2647287497790103e-05,52.90594242166705
1099|1.4418178658548442e-05,2.272350158794012e-05,57.60313508438535
1100|1.4535914329094624e-05,2.2780266134336813e-05,56.717118845015186
1101|1.4080178774023011e-05,2.2853889122487203e-05,62.31249254200594
1102|1.417988835683559e-05,2.2915328972583637e-05,61.60443859585833
1103|1.4156891446681641e-05,2.299345134293418e-05,62.418786846909235
1104|1.3557978380429603e-05,2.3053736768474664e-05,70.03815850416024
1105|1.4968753434096982e-05,2.3121048405627675e-05,54.46208334864256
1106|1.3643298432342021e-05,2.319589657018284e-05,70.01677919172373
1107|1.383432609003421e-05,2.3257710668911358e-05,68.11596399817005
1108|1.490522364022695e-05,2.3331190313502503e-05,56.530293517603724
1109|1.4286579218314444e-05,2.3403362609197842e-05,63.813620122557325
1110|1.4538755562121253e-05,2.3470056353946944e-05,61.43098529763427
1111|1.3595090362361617e-05,2.354083215516667e-05,73.1568641892967
1112|1.4597763558832355e-05,2.360564803005616e-05,61.707291222521526
1113|1.3784072562028626e-05,2.3686765715513758e-05,71.84156285395913
1114|1.4396001471350672e-05,2.3746036815097682e-05,64.94883570520894
1115|1.4759614126003129e-05,2.3824202178612808e-05,61.41480376942855
1116|1.385479341431406e-05,2.3893903783989145e-05,72.4594735516099
1117|1.3769040757338757e-05,2.3957192079926415e-05,73.9931815305106
1118|1.4515280133853281e-05,2.4033395283673542e-05,65.57307239025738
1119|1.446295690588073e-05,2.4109131603999856e-05,66.69573007022464
1120|1.4623750617559494e-05,2.4182951561702026e-05,65.3676419554386
1121|1.5080512926868295e-05,2.4249287928324037e-05,60.798827240949706
1122|1.3609573212391979e-05,2.4325718111839478e-05,78.73975717100434
1123|1.455033693265051e-05,2.4385573977436792e-05,67.59456561254133
1124|1.3544265466514105e-05,2.446540443035161e-05,80.63293643230907
1125|1.3834350623742608e-05,2.4530642339648523e-05,77.31690490444029
1126|1.3768850440243341e-05,2.4609414790877082e-05,78.73253034217832
1127|1.3892428477824126e-05,2.4680475649407896e-05,77.65414944409652
1128|1.375690072213942e-05,2.4747135767722028e-05,79.88888825733598
1129|1.3684544404757304e-05,2.483239144224214e-05,81.46304844178366
1130|1.3861130607750738e-05,2.489710811426349e-05,79.61816260746981
1131|1.418278046516619e-05,2.4978068506875672e-05,76.11545612105748
1132|1.4046212227558641e-05,2.5058144117462433e-05,78.39787489682381
1133|1.3641351941373614e-05,2.51189384448125e-05,84.13818918217245
1134|1.3792683460689403e-05,2.5202181793027023e-05,82.72138170107281
1135|1.3662942393910527e-05,2.526393080426459e-05,84.90841925473197
1136|1.3042148387487629e-05,2.534790772301676e-05,94.35377492971193
1137|1.4730719642308543e-05,2.5420182573565597e-05,72.56578898260697
1138|1.4389317606333663e-05,2.5499939664275217e-05,77.21437778988947
1139|1.3039124547198355e-05,2.557386186463617e-05,96.13174007246587
1140|1.3984862647031804e-05,2.5641326845793344e-05,83.35058050238018
1141|1.3418750682614444e-05,2.5718173460642646e-05,91.65847901148904
1142|1.295899407915968e-05,2.5790173482143075e-05,99.01369909272638
1143|1.3705771650940335e-05,2.58664392691621e-05,88.72661771938567
1144|1.3399655856893844e-05,2.594650145804067e-05,93.6355809070405
1145|1.3248646239638617e-05,2.6017698020464053e-05,96.38004932626035
1146|1.3730526420729916e-05,2.6097692416904295e-05,90.0705888268262
1147|1.3769575867517148e-05,2.6180389788077463e-05,90.13214379273516
1148|1.327526343519736e-05,2.625914344012159e-05,97.80506479818268
1149|1.3476957227531727e-05,2.633001239482624e-05,95.37060146660805
1150|1.36945349398232e-05,2.6410839384372053e-05,92.85678192379
1151|1.3550772258064114e-05,2.6481128744926252e-05,95.42154676215767
1152|1.3978667021685709e-05,2.6566501334368553e-05,90.05031948435995
1153|1.3448429819540308e-05,2.6640192472449087e-05,98.09147112283252
1154|1.2898013725504143e-05,2.6717397556996758e-05,107.14350384173171
1155|1.358527746342375e-05,2.6790322313008375e-05,97.2011420829435
1156|1.3291013463145873e-05,2.686997434020455e-05,102.16648199711211
1157|1.3644694927261725e-05,2.69501446696907e-05,97.51372099822514
1158|1.3001895422526388e-05,2.7024147859044945e-05,107.84775589122454
1159|1.2996188078151505e-05,2.7101074770552458e-05,108.53095236528111
1160|1.2439586562607019e-05,2.7178410321404556e-05,118.48322839845777
1161|1.3803434233849998e-05,2.7254057690662137e-05,97.44403623720925
1162|1.3557977918132735e-05,2.7340039614465184e-05,101.65278170205616
1163|1.2862425228910013e-05,2.7415413834663838e-05,113.14342627270669
1164|1.3366856569607677e-05,2.7496632159618173e-05,105.7075425058235
1165|1.3546967797317677e-05,2.757161824540333e-05,103.52612228739893
1166|1.207370148614828e-05,2.7652476497497247e-05,129.03064589779638
1167|1.310789585140526e-05,2.77243216157963e-05,111.50855888761166
1168|1.3076939837208812e-05,2.7810895095736754e-05,112.67127815793951
1169|1.3146777790407072e-05,2.7891030725868404e-05,112.15107740103362
1170|1.244631837948873e-05,2.7968735286876267e-05,124.7149272106694
1171|1.228241933981522e-05,2.8045734316695103e-05,128.34047218841357
1172|1.297399655131315e-05,2.8125633860565102e-05,116.7846565191078
1173|1.2714748240050255e-05,2.820969277061991e-05,121.86591694959435
1174|1.2117137395684097e-05,2.8286845686675832e-05,133.444952904067
1175|1.292605216685061e-05,2.8357213438745532e-05,119.38031096198704
1176|1.2823058705091483e-05,2.8449506337402397e-05,121.86209227995131
1177|1.2923372274542544e-05,2.8521950223847625e-05,120.70052319108972
1178|1.2655034652198083e-05,2.860641287050214e-05,126.04768502576502
1179|1.220214349428872e-05,2.868318268545167e-05,135.06675445078145
1180|1.2557823609427032e-05,2.875828716542017e-05,129.00693671020838
1181|1.2719544203676492e-05,2.8842127357986413e-05,126.75440956170274
1182|1.2476665411043086e-05,2.8927047831750485e-05,131.8491910999487
1183|1.2666568983021875e-05,2.9008917418416047e-05,129.01953526088454
1184|1.2642673094198642e-05,2.9087228559543377e-05,130.07182375767246
1185|1.239635052430188e-05,2.9165478910186948e-05,135.27471938624814
1186|1.1488197506626108e-05,2.924058527264961e-05,154.52718109855238
1187|1.2073298039094738e-05,2.9322687814747894e-05,142.8722269573536
1188|1.1983918076108324e-05,2.9398895847077e-05,145.31956627513964
1189|1.2292430946025945e-05,2.9481314474555376e-05,139.8330696670415
1190|1.1363692419052995e-05,2.956342098903164e-05,160.1568213819654
1191|1.2016905601708316e-05,2.9638584279290114e-05,146.64073482508434
1192|1.2078536989701405e-05,2.9729578160608838e-05,146.1355889869555
1193|1.1543402635538769e-05,2.980923429785065e-05,158.2361132070081
1194|1.1729999667142721e-05,2.9875133631840356e-05,154.689978513167
1195|1.1721092672445366e-05,2.9968554204451436e-05,155.6805499448296
1196|1.1763029120537283e-05,3.005307573022975e-05,155.4875570082501
1197|1.1970628781110548e-05,3.012553233361359e-05,151.66207126188039
1198|1.1128714807906448e-05,3.020481215942894e-05,171.41330046457645
1199|1.152634095280547e-05,3.0282246983759364e-05,162.7221171727423
1200|1.1539047277242531e-05,3.0365633717721607e-05,163.15546672218883
1201|1.0473545031697284e-05,3.0444192885781263e-05,190.6770610490004
1202|1.0903630212943938e-05,3.052028322070299e-05,179.90937536080136
1203|1.0924583553784117e-05,3.06061982620065e-05,180.15894712439595
1204|1.121800737546863e-05,3.0690779015074554e-05,173.58494238636968
1205|1.068331641596032e-05,3.076947307478761e-05,188.01424461059318
1206|1.1102840858256968e-05,3.085062980145992e-05,177.86248758593075
1207|1.0677116063284586e-05,3.0927037824923787e-05,189.65722243361796
1208|1.009515525618454e-05,3.100490675711498e-05,207.1265965733475
1209|1.0053706933188522e-05,3.108336128487821e-05,209.1731387381923
1210|9.840478335298997e-06,3.116249703793983e-05,216.67664900146318
1211|1.0153034506910075e-05,3.124547379895759e-05,207.74517488039825
1212|9.766487712781213e-06,3.133198295701689e-05,220.81116444771985
1213|1.0721509327016321e-05,3.140454524563907e-05,192.91160682484443
1214|1.0077960336030145e-05,3.149437351446238e-05,212.5074168218891
1215|1.0423806950932146e-05,3.156325816311423e-05,202.7997190632132
1216|9.99230927956063e-06,3.164891299300976e-05,216.73272021061172
1217|9.53186475793899e-06,3.1731719124294955e-05,232.9014828695082
1218|9.501796673916374e-06,3.18018206799664e-05,234.69270887753672
1219|1.0268672063329376e-05,3.188221678396275e-05,210.48042616744823
1220|1.0231904142177228e-05,3.196887214595989e-05,212.443037989186
1221|1.0117556779931647e-05,3.2049629330455076e-05,216.7724187525795
1222|9.547859101122214e-06,3.212931629859028e-05,236.50806906873964
1223|1.0101466422884897e-05,3.2205560774656306e-05,218.82064867032105
1224|8.968527204888943e-06,3.2289039583410784e-05,260.0261095914312
1225|9.689031769344325e-06,3.235770581611064e-05,233.96222229850676
1226|9.540560137910603e-06,3.2440248499465696e-05,240.02456910847752
1227|9.64672666148303e-06,3.2522308486715445e-05,237.13309838630445
1228|8.781507907063002e-06,3.260287526529737e-05,271.2673906388531
1229|8.625597938571872e-06,3.266909864096945e-05,278.7459011378222
1230|8.234584122135402e-06,3.2753850791600314e-05,297.75962338589295
1231|9.287100025456851e-06,3.2825910337486164e-05,253.45705599710487
1232|8.98249355607561e-06,3.291363497082145e-05,266.41980053032387
1233|8.415721624910333e-06,3.299485773622379e-05,292.06213331201224
1234|9.3427138594393e-06,3.305908081152609e-05,253.8487992771526
1235|7.996888938599511e-06,3.3149178194857853e-05,314.52592938802576
1236|9.231638957718502e-06,3.3217716055577995e-05,259.8246877690653
1237|8.268731086058523e-06,3.330360162401291e-05,302.7655667767982
1238|8.764936012095603e-06,3.336652111052274e-05,280.6818562563032
1239|8.149048131844694e-06,3.3457969365269236e-05,310.57518404539576
1240|8.527001952973734e-06,3.352773719589308e-05,293.1949046194426
1241|7.881478112814477e-06,3.3608240133986556e-05,326.42052230460416
1242|7.768409644448582e-06,3.3688324075242804e-05,333.657925072437
1243|7.863681144915091e-06,3.376165650648133e-05,329.3365395202055
1244|7.370707278742117e-06,3.383073622709176e-05,358.9890080788191
1245|7.807577241614183e-06,3.3904028318154644e-05,334.2451860411583
1246|7.995600177501672e-06,3.399328777842214e-05,325.14992025331344
1247|7.24361798365436e-06,3.4062481738317274e-05,370.24127742767797
1248|7.446317447978856e-06,3.41378478641019e-05,358.4527600736105
1249|7.486120288557885e-06,3.4212329892202575e-05,357.01015443866436
1250|7.235989185172542e-06,3.4295346114543435e-05,373.95518756190154
1251|7.307905338205245e-06,3.4361721818587654e-05,370.1993283759007
1252|6.250207268632124e-06,3.4439356148663336e-05,451.0114251971117
1253|6.302912642919267e-06,3.450623322809321e-05,447.4648814442595
1254|6.643874948419892e-06,3.457725624622654e-05,420.4380954588861
1255|6.040832556841735e-06,3.465599149743426e-05,473.69561515462834
1256|6.4063067108932614e-06,3.473500078809977e-05,442.2000905613291
1257|6.733696853444826e-06,3.480210812822904e-05,416.83508904065036
1258|6.619005808783385e-06,3.4879040691215835e-05,426.9528642040401
1259|5.108852207502679e-06,3.495609846382308e-05,584.2260657391458
1260|5.176156619768335e-06,3.5015086850886945e-05,576.4688440291841
1261|4.757946601152696e-06,3.5087168686054326e-05,637.4435156030091
1262|4.6717959452102775e-06,3.516113255974673e-05,652.6256063430042
1263|4.6386439200851726e-06,3.5232693542663895e-05,659.5472760930735
1264|5.490263439433818e-06,3.5304993621032565e-05,543.0473511972931
1265|5.525016228524748e-06,3.537768687023046e-05,540.318243547979
1266|5.202104679469244e-06,3.545678336047686e-05,581.5853494915527
1267|4.617271371021303e-06,3.5520787272869114e-05,669.302568954534
1268|4.496852786584071e-06,3.5595154037171284e-05,691.5570227997237
1269|4.0793281406159565e-06,3.565741753330798e-05,774.1002514184579
1270|4.8168654438462966e-06,3.572445229682586e-05,641.653523713539
1271|4.870999667616616e-06,3.580056648511132e-05,634.9737000213873
1272|4.217319376387252e-06,3.5873489385274127e-05,750.6230186437764
1273|4.4392115525759834e-06,3.5936117940948975e-05,709.5157780911788
1274|3.572183644884319e-06,3.601552071685887e-05,908.2214213268755
1275|3.5504094002547504e-06,3.607244049907976e-05,916.0079143687339
1276|3.1533469710964823e-06,3.6140614195101506e-05,1046.1033158217501
1277|3.2397558813457294e-06,3.620765175149643e-05,1017.6043219792381
1278|3.12934978685675e-06,3.627882221302059e-05,1059.3086322721551
1279|3.9164100829047754e-06,3.634394075247016e-05,827.9911955878251
1280|2.373642995490144e-06,3.641634040052466e-05,1434.196189979483
1281|3.7844419149557496e-06,3.6473817905058326e-05,863.7832664551493
1282|3.2841349923984353e-06,3.6548350226262016e-05,1012.8760026874049
1283|2.428006042443087e-06,3.661112691810686e-05,1407.8680315502152
1284|1.7001598191512812e-06,3.666659331580391e-05,2056.6556804117304
1285|1.7707774322417436e-06,3.672930961906573e-05,1974.191197059005
1286|2.322281371203161e-06,3.680182039245139e-05,1484.7270209718201
1287|1.3499161957142292e-06,3.686300831562406e-05,2630.7627268017295
1288|1.8276613391599028e-06,3.6919457564899005e-05,1920.0382189990016
1289|1.6383763363769788e-06,3.6986037056596643e-05,2157.4811559098603
1290|7.532482704242227e-07,3.7050538361338425e-05,4818.768461356292
1291|7.940619033419694e-07,3.7112471586997486e-05,4573.750425603114
1292|8.333828285245204e-07,3.717152721938177e-05,4360.318349154477
1293|7.116254119310383e-08,3.722990258658854e-05,52216.71320668968
1294|1.1893378282223921e-07,3.7293107196134656e-05,31256.193598814287
1295|3.549756213416799e-07,3.735188647269183e-05,10422.380757167255
1296|7.140452189524638e-07,3.741781739652339e-05,5140.258796413062
1297|3.67526867606216e-07,3.748506627099246e-05,10099.272372967183
1298|5.605392248142493e-07,3.754496632080162e-05,6598.008749208089
1299|2.6451203449795457e-08,3.758987487367804e-05,142010.26331948885
1300|1.4476795460183212e-06,3.765865095850529e-05,2501.311254419609
1301|3.960853329765257e-07,3.770813391135164e-05,9420.204554907474
1302|5.555192923445418e-07,3.7781935211977924e-05,6701.192277683306
1303|6.68515816926174e-07,3.782961483000946e-05,5558.7464158962575
1304|2.044060383621371e-06,3.7891906888631866e-05,1753.7567281403133
1305|1.547468981399902e-06,3.793575565103069e-05,2351.471151086498
1306|2.2698685127053864e-06,3.799161506767845e-05,1573.7363796635698
1307|2.459520371811408e-06,3.80454370287886e-05,1446.8640741840484
1308|2.039581328272533e-06,3.8103616476270474e-05,1768.2077516635804
1309|2.1039848037140985e-06,3.81622493104139e-05,1713.8082196718947
1310|2.9895487458908576e-06,3.82209995990479e-05,1178.4872516824742
1311|3.563038416753983e-06,3.8266337884618196e-05,973.9805022781592
1312|2.898212591251337e-06,3.83179736789252e-05,1222.1243256824362
1313|2.958837324040786e-06,3.837496297132148e-05,1196.9608926966646
1314|3.2794927493640103e-06,3.844048165468905e-05,1072.1471761797243
1315|4.553249533412185e-06,3.847504990694972e-05,745.0020062510541
1316|3.7783686042125453e-06,3.852829483363962e-05,919.707150612145
1317|3.3124221721081426e-06,3.858532904255085e-05,1064.8674908486614
1318|4.097102283218135e-06,3.863688570016066e-05,843.0295616103755
1319|4.226844124932683e-06,3.8689105866573925e-05,815.3189642920672
1320|4.771690816252061e-06,3.873746487137453e-05,711.8184174766166
1321|4.792729658031902e-06,3.878660185785421e-05,709.2799850050718
1322|5.3551145238195375e-06,3.883231994894487e-05,625.1445282116526
1323|5.515659870614087e-06,3.887921990397558e-05,604.8879157888856
1324|6.45050874137354e-06,3.892974666142024e-05,503.51436177002574
1325|5.967120391581204e-06,3.8966087816394435e-05,553.013267025252
1326|5.379647448844338e-06,3.902399071575857e-05,625.4005227450685
