OneBody4_E-0.25_plotinterval0.050_ecc0.0_RK4.txt
initial value : [x, y, v_x, v_y] = [18.00,0.00,0.00,0.71] , numerical interval dt = 0.02000 , [M, m] = [ 9, 1]

num|given_position|geodesic|newtonian
 41|0.800406,12.535480,12.917497|0.802493,12.530424,12.966327,5.469576,30.386534,0.070711|0.802456,12.530437,12.965386,5.469563,30.386463,0.070711
 42|0.820416,12.274507,13.165731|0.822469,12.269354,13.214507,5.730646,31.836922,0.070711|0.822432,12.269368,13.213520,5.730632,31.836845,0.070711
 43|0.840426,12.008619,13.408694|0.842445,12.003371,13.457415,5.996629,33.314603,0.070711|0.842406,12.003387,13.456380,5.996613,33.314519,0.070711
 44|0.860436,11.737923,13.646288|0.862420,11.732583,13.694953,6.267417,34.818985,0.070711|0.862381,11.732599,13.693869,6.267401,34.818893,0.070711
 45|0.880446,11.462527,13.878417|0.882395,11.457096,13.927027,6.542904,36.349466,0.070711|0.882354,11.457114,13.925893,6.542886,36.349366,0.070711
 46|0.900456,11.182542,14.104991|0.902369,11.177022,14.153543,6.822978,37.905433,0.070711|0.902327,11.177042,14.152358,6.822958,37.905324,0.070711
 47|0.920467,10.898079,14.325916|0.922342,10.892473,14.374410,7.107527,39.486262,0.070711|0.922300,10.892494,14.373174,7.107506,39.486145,0.070711
 48|0.940477,10.609253,14.541106|0.942315,10.603562,14.589542,7.396438,41.091322,0.070711|0.942271,10.603585,14.588253,7.396415,41.091195,0.070711
 49|0.960487,10.316179,14.750473|0.962286,10.310406,14.798850,7.689594,42.719969,0.070711|0.962243,10.310430,14.797507,7.689570,42.719832,0.070711
 50|0.980497,10.018974,14.953935|0.982258,10.013121,15.002252,7.986879,44.371552,0.070711|0.982213,10.013147,15.000854,7.986853,44.371403,0.070711
 51|1.000507,9.717758,15.151409|1.002228,9.711826,15.199666,8.288174,46.045409,0.070711|1.002184,9.711855,15.198212,8.288145,46.045248,0.070711
 52|1.020517,9.412651,15.342816|1.022198,9.406643,15.391012,8.593357,47.740870,0.070711|1.022153,9.406675,15.389502,8.593325,47.740696,0.070711
 53|1.040528,9.103775,15.528081|1.042168,9.097694,15.576215,8.902306,49.457256,0.070711|1.042122,9.097728,15.574648,8.902272,49.457068,0.070711
 54|1.060538,8.791254,15.707128|1.062137,8.785102,15.755201,9.214898,51.193880,0.070711|1.062091,8.785138,15.753575,9.214862,51.193678,0.070711
 55|1.080548,8.475213,15.879886|1.082105,8.468992,15.927896,9.531008,52.950047,0.070711|1.082059,8.469031,15.926211,9.530969,52.949830,0.070711
 56|1.100558,8.155779,16.046285|1.102073,8.149490,16.094234,9.850510,54.725053,0.070711|1.102027,8.149532,16.092488,9.850468,54.724820,0.070711
 57|1.120568,7.833079,16.206260|1.122040,7.826726,16.254146,10.173274,56.518189,0.070711|1.121995,7.826771,16.252339,10.173229,56.517938,0.070711
 58|1.140578,7.507243,16.359747|1.142007,7.500828,16.407568,10.499172,58.328736,0.070711|1.141961,7.500876,16.405699,10.499124,58.328466,0.070711
 59|1.160588,7.178401,16.506682|1.161973,7.171926,16.554441,10.828074,60.155968,0.070711|1.161928,7.171978,16.552509,10.828022,60.155680,0.070711
 60|1.180599,6.846685,16.647009|1.181939,6.840152,16.694703,11.159848,61.999156,0.070711|1.181894,6.840208,16.692708,11.159792,61.998847,0.070711
 61|1.200609,6.512227,16.780670|1.201904,6.505639,16.828301,11.494361,63.857560,0.070711|1.201860,6.505699,16.826240,11.494301,63.857229,0.070711
 62|1.220619,6.175162,16.907613|1.221869,6.168521,16.955179,11.831479,65.730437,0.070711|1.221825,6.168585,16.953053,11.831415,65.730083,0.070711
 63|1.240629,5.835625,17.027786|1.241833,5.828933,17.075287,12.171067,67.617037,0.070711|1.241790,5.829001,17.073095,12.170999,67.616659,0.070711
 64|1.260639,5.493751,17.141141|1.261797,5.487011,17.188577,12.512989,69.516604,0.070711|1.261755,5.487084,17.186319,12.512916,69.516200,0.070711
 65|1.280649,5.149677,17.247632|1.281761,5.142892,17.295004,12.857108,71.428378,0.070711|1.281720,5.142969,17.292678,12.857031,71.427948,0.070711
 66|1.300659,4.803542,17.347218|1.301724,4.796713,17.394525,13.203287,73.351594,0.070711|1.301684,4.796796,17.392131,13.203204,73.351135,0.070711
 67|1.320670,4.455483,17.439859|1.321686,4.448613,17.487101,13.551387,75.285481,0.070711|1.321648,4.448701,17.484637,13.551299,75.284993,0.070711
 68|1.340680,4.105640,17.525516|1.341649,4.098732,17.572693,13.901268,77.229265,0.070711|1.341612,4.098826,17.570160,13.901174,77.228747,0.070711
 69|1.360690,3.754153,17.604157|1.361611,3.747210,17.651268,14.252790,79.182169,0.070711|1.361575,3.747309,17.648665,14.252691,79.181618,0.070711
 70|1.380700,3.401164,17.675749|1.381572,3.394186,17.722795,14.605814,81.143410,0.070711|1.381539,3.394292,17.720121,14.605708,81.142825,0.070711
 71|1.400710,3.046812,17.740263|1.401534,3.039803,17.787245,14.960197,83.112203,0.070711|1.401502,3.039915,17.784500,14.960085,83.111582,0.070711
 72|1.420720,2.691240,17.797675|1.421495,2.684203,17.844592,15.315797,85.087760,0.070711|1.421465,2.684322,17.841774,15.315678,85.087102,0.070711
 73|1.440730,2.334591,17.847960|1.441455,2.327528,17.894813,15.672472,87.069289,0.070711|1.441428,2.327653,17.891923,15.672347,87.068593,0.070711
 74|1.460741,1.977008,17.891099|1.461416,1.969920,17.937888,16.030080,89.055998,0.070711|1.461390,1.970053,17.934924,16.029947,89.055261,0.070711
 75|1.480751,1.618632,17.927075|1.481376,1.611524,17.973799,16.388476,91.047091,0.070711|1.481353,1.611664,17.970762,16.388336,91.046312,0.070711
 76|1.500761,1.259609,17.955873|1.501336,1.252481,18.002533,16.747519,93.041771,0.070711|1.501316,1.252629,17.999422,16.747371,93.040949,0.070711
 77|1.520771,0.900081,17.977482|1.521295,0.892937,18.024078,17.107063,95.039240,0.070711|1.521278,0.893093,18.020892,17.106907,95.038371,0.070711
 78|1.540781,0.540193,17.991892|1.541255,0.533035,18.038425,17.466965,97.038697,0.070711|1.541240,0.533199,18.035165,17.466801,97.037781,0.070711
 79|1.560791,0.180088,17.999099|1.561214,0.172918,18.045568,17.827082,99.039342,0.070711|1.561203,0.173092,18.042233,17.826908,99.038376,0.070711
 80|1.580801,-0.180088,17.999099|1.581173,-0.187267,18.045505,17.812733,98.959626,0.070711|1.581165,-0.187084,18.042094,17.812916,98.960643,0.070711
 81|1.600812,-0.540193,17.991892|1.601132,-0.547379,18.038236,17.452621,96.959008,0.070711|1.601128,-0.547186,18.034749,17.452814,96.960078,0.070711
 82|1.620822,-0.900081,17.977482|1.621091,-0.907271,18.023763,17.092729,94.959605,0.070711|1.621090,-0.907069,18.020200,17.092931,94.960730,0.070711
 83|1.640832,-1.259609,17.955873|1.641050,-1.266801,18.002093,16.733199,92.962217,0.070711|1.641053,-1.266588,17.998453,16.733412,92.963399,0.070711
 84|1.660842,-1.618632,17.927075|1.661009,-1.625824,17.973234,16.374176,90.967645,0.070711|1.661015,-1.625600,17.969517,16.374400,90.968886,0.070711
 85|1.680852,-1.977008,17.891099|1.680968,-1.984197,17.937197,16.015803,88.976686,0.070711|1.680978,-1.983962,17.933403,16.016038,88.977989,0.070711
 86|1.700862,-2.334591,17.847960|1.700926,-2.341775,17.893997,15.658225,86.990138,0.070711|1.700940,-2.341529,17.890126,15.658471,86.991504,0.070711
 87|1.720872,-2.691240,17.797675|1.720885,-2.698417,17.843652,15.301583,85.008796,0.070711|1.720903,-2.698159,17.839704,15.301841,85.010228,0.070711
 88|1.740883,-3.046812,17.740263|1.740843,-3.053978,17.786181,14.946022,83.033454,0.070711|1.740866,-3.053708,17.782155,14.946292,83.034954,0.070711
 89|1.760893,-3.401164,17.675749|1.760802,-3.408318,17.721607,14.591682,81.064902,0.070711|1.760829,-3.408035,17.717505,14.591965,81.066472,0.070711
 90|1.780903,-3.754153,17.604157|1.780760,-3.761293,17.649957,14.238707,79.103929,0.070711|1.780793,-3.760997,17.645777,14.239003,79.105571,0.070711
 91|1.800913,-4.105640,17.525516|1.800719,-4.112763,17.571259,13.887237,77.151319,0.070711|1.800756,-4.112454,17.567001,13.887546,77.153035,0.070711
 92|1.820923,-4.455483,17.439859|1.820678,-4.462586,17.485545,13.537414,75.207855,0.070711|1.820720,-4.462264,17.481209,13.537736,75.209647,0.070711
 93|1.840933,-4.803542,17.347218|1.840637,-4.810623,17.392848,13.189377,73.274314,0.070711|1.840684,-4.810287,17.388435,13.189713,73.276185,0.070711
 94|1.860943,-5.149677,17.247632|1.860596,-5.156735,17.293206,12.843265,71.351471,0.070711|1.860648,-5.156384,17.288716,12.843616,71.353422,0.070711
 95|1.880954,-5.493751,17.141141|1.880555,-5.500783,17.186659,12.499217,69.440095,0.070711|1.880613,-5.500417,17.182092,12.499583,69.442130,0.070711
 96|1.900964,-5.835625,17.027786|1.900514,-5.842629,17.073249,12.157371,67.540951,0.070711|1.900577,-5.842247,17.068605,12.157753,67.543072,0.070711
 97|1.920974,-6.175162,16.907613|1.920474,-6.182136,16.953023,11.817864,65.654801,0.070711|1.920542,-6.181738,16.948302,11.818262,65.657010,0.070711
 98|1.940984,-6.512227,16.780670|1.940433,-6.519168,16.826027,11.480832,63.782399,0.070711|1.940508,-6.518754,16.821229,11.481246,63.784698,0.070711
 99|1.960994,-6.846685,16.647009|1.960393,-6.853591,16.692313,11.146409,61.924495,0.070711|1.960474,-6.853161,16.687439,11.146839,61.926886,0.070711
100|1.981004,-7.178401,16.506682|1.980353,-7.185270,16.551935,10.814730,60.081832,0.070711|1.980440,-7.184823,16.546985,10.815177,60.084318,0.070711
101|2.001014,-7.507243,16.359747|2.000314,-7.514073,16.404948,10.485927,58.255149,0.070711|2.000406,-7.513608,16.399923,10.486392,58.257732,0.070711
102|2.021025,-7.833079,16.206260|2.020274,-7.839868,16.251412,10.160132,56.445177,0.070711|2.020373,-7.839385,16.246311,10.160615,56.447860,0.070711
103|2.041035,-8.155779,16.046285|2.040235,-8.162525,16.091388,9.837475,54.652640,0.070711|2.040340,-8.162024,16.086212,9.837976,54.655424,0.070711
104|2.061045,-8.475213,15.879886|2.060197,-8.481914,15.924939,9.518086,52.878257,0.070711|2.060308,-8.481394,15.919689,9.518606,52.881145,0.070711
105|2.081055,-8.791254,15.707128|2.080159,-8.797907,15.752134,9.202093,51.122737,0.070711|2.080276,-8.797368,15.746810,9.202632,51.125731,0.070711
106|2.101065,-9.103775,15.528081|2.100121,-9.110379,15.573040,8.889621,49.386783,0.070711|2.100245,-9.109820,15.567642,8.890180,49.389886,0.070711
107|2.121075,-9.412651,15.342816|2.120083,-9.419204,15.387729,8.580796,47.671091,0.070711|2.120214,-9.418625,15.382259,8.581375,47.674305,0.070711
108|2.141085,-9.717758,15.151409|2.140046,-9.724258,15.196277,8.275742,45.976347,0.070711|2.140184,-9.723659,15.190734,8.276341,45.979675,0.070711
109|2.161096,-10.018974,14.953935|2.160009,-10.025419,14.998758,7.974581,44.303230,0.070711|2.160154,-10.024799,14.993144,7.975201,44.306673,0.070711
110|2.181106,-10.316179,14.750473|2.179973,-10.322566,14.795253,7.677434,42.652409,0.070711|2.180124,-10.321925,14.789568,7.678075,42.655971,0.070711
111|2.201116,-10.609253,14.541106|2.199938,-10.615582,14.585843,7.384418,41.024547,0.070711|2.200096,-10.614919,14.580088,7.385081,41.028229,0.070711
112|2.221126,-10.898079,14.325916|2.219902,-10.904347,14.370612,7.095653,39.420294,0.070711|2.220067,-10.903662,14.364787,7.096338,39.424098,0.070711
113|2.241136,-11.182542,14.104991|2.239868,-11.188747,14.149645,6.811253,37.840292,0.070711|2.240040,-11.188040,14.143752,6.811960,37.844221,0.070711
114|2.261146,-11.462527,13.878417|2.259834,-11.468668,13.923032,6.531332,36.285175,0.070711|2.260013,-11.467938,13.917071,6.532062,36.289231,0.070711
115|2.281156,-11.737923,13.646288|2.279800,-11.743998,13.690863,6.256002,34.755565,0.070711|2.279986,-11.743245,13.684835,6.256755,34.759750,0.070711
116|2.301167,-12.008619,13.408694|2.299767,-12.014627,13.453231,5.985373,33.252074,0.070711|2.299960,-12.013850,13.447137,5.986150,33.256391,0.070711
117|2.321177,-12.274507,13.165731|2.319735,-12.280445,13.210232,5.719555,31.775305,0.070711|2.319935,-12.279644,13.204072,5.720356,31.779755,0.070711
118|2.341187,-12.535480,12.917497|2.339703,-12.541347,12.961961,5.458653,30.325848,0.070711|2.339911,-12.540522,12.955738,5.459478,30.330434,0.070711
119|2.361197,-12.791434,12.664091|2.359672,-12.797229,12.708520,5.202771,28.904285,0.070711|2.359887,-12.796379,12.702233,5.203621,28.909008,0.070711
120|2.381207,-13.042267,12.405615|2.379642,-13.047987,12.450009,4.952013,27.511183,0.070711|2.379863,-13.047112,12.443660,4.952888,27.516046,0.070711
121|2.401217,-13.287878,12.142171|2.399613,-13.293522,12.186531,4.706478,26.147101,0.070711|2.399841,-13.292621,12.180121,4.707379,26.152106,0.070711
122|2.421227,-13.528168,11.873865|2.419584,-13.533735,11.918193,4.466265,24.812586,0.070711|2.419819,-13.532808,11.911723,4.467192,24.817734,0.070711
123|2.441238,-13.763041,11.600806|2.439556,-13.768529,11.645102,4.231471,23.508170,0.070711|2.439798,-13.767576,11.638573,4.232424,23.513464,0.070711
124|2.461248,-13.992404,11.323101|2.459528,-13.997812,11.367367,4.002188,22.234378,0.070711|2.459777,-13.996833,11.360780,4.003167,22.239819,0.070711
125|2.481258,-14.216165,11.040863|2.479501,-14.221491,11.085099,3.778509,20.991717,0.070711|2.479758,-14.220485,11.078456,3.779515,20.997308,0.070711
126|2.501268,-14.434233,10.754204|2.499476,-14.439476,10.798411,3.560524,19.780687,0.070711|2.499739,-14.438443,10.791713,3.561557,19.786429,0.070711
127|2.521278,-14.646523,10.463239|2.519451,-14.651681,10.507419,3.348319,18.601772,0.070711|2.519721,-14.650620,10.500667,3.349380,18.607667,0.070711
128|2.541288,-14.852947,10.168085|2.539426,-14.858020,10.212238,3.141980,17.455444,0.070711|2.539703,-14.856931,10.205433,3.143069,17.461494,0.070711
129|2.561298,-15.053425,9.868860|2.559403,-15.058411,9.912986,2.941589,16.342162,0.070711|2.559687,-15.057294,9.906130,2.942706,16.348368,0.070711
130|2.581309,-15.247876,9.565683|2.579381,-15.252773,9.609785,2.747227,15.262372,0.070711|2.579671,-15.251627,9.602878,2.748373,15.268736,0.070711
131|2.601319,-15.436221,9.258676|2.599359,-15.441029,9.302754,2.558971,14.216506,0.070711|2.599656,-15.439855,9.295799,2.560145,14.223030,0.070711
132|2.621329,-15.618386,8.947962|2.619338,-15.623103,8.992017,2.376897,13.204983,0.070711|2.619642,-15.621900,8.985015,2.378100,13.211667,0.070711
133|2.641339,-15.794297,8.633666|2.639319,-15.798923,8.677698,2.201077,12.228207,0.070711|2.639629,-15.797690,8.670650,2.202310,12.235054,0.070711
134|2.661349,-15.963884,8.315912|2.659300,-15.968417,8.359924,2.031583,11.286570,0.070711|2.659616,-15.967155,8.352831,2.032845,11.293582,0.070711
135|2.681359,-16.127080,7.994829|2.679282,-16.131519,8.038821,1.868481,10.380450,0.070711|2.679604,-16.130227,8.031685,1.869773,10.387626,0.070711
136|2.701369,-16.283818,7.670545|2.699265,-16.288163,7.714517,1.711837,9.510208,0.070711|2.699594,-16.286841,7.707340,1.713159,9.517551,0.070711
137|2.721380,-16.434037,7.343189|2.719249,-16.438285,7.387144,1.561715,8.676193,0.070711|2.719584,-16.436933,7.379927,1.563067,8.683704,0.070711
138|2.741390,-16.577675,7.012894|2.739234,-16.581827,7.056831,1.418173,7.878739,0.070711|2.739575,-16.580445,7.049576,1.419555,7.886419,0.070711
139|2.761400,-16.714676,6.679790|2.759220,-16.718730,6.723711,1.281270,7.118165,0.070711|2.759566,-16.717317,6.716420,1.282683,7.126016,0.070711
140|2.781410,-16.844985,6.344012|2.779207,-16.848940,6.387918,1.151060,6.394777,0.070711|2.779559,-16.847496,6.380591,1.152504,6.402799,0.070711
141|2.801420,-16.968549,6.005694|2.799195,-16.972405,6.049586,1.027595,5.708862,0.070711|2.799553,-16.970930,6.042225,1.029070,5.717057,0.070711
142|2.821430,-17.085318,5.664971|2.819184,-17.089074,5.708850,0.910926,5.060697,0.070711|2.819547,-17.087568,5.701458,0.912432,5.069065,0.070711
143|2.841440,-17.195247,5.321980|2.839175,-17.198903,5.365846,0.801097,4.450541,0.070711|2.839542,-17.197365,5.358424,0.802635,4.459083,0.070711
144|2.861451,-17.298291,4.976858|2.859166,-17.301845,5.020713,0.698155,3.878638,0.070711|2.859539,-17.300276,5.013262,0.699724,3.887355,0.070711
145|2.881461,-17.394409,4.629744|2.879158,-17.397861,4.673588,0.602139,3.345216,0.070711|2.879536,-17.396260,4.666111,0.603740,3.354109,0.070711
146|2.901471,-17.483563,4.280776|2.899152,-17.486912,4.324610,0.513088,2.850490,0.070711|2.899534,-17.485279,4.317108,0.514721,2.859559,0.070711
147|2.921481,-17.565716,3.930093|2.919146,-17.568962,3.973920,0.431038,2.394658,0.070711|2.919533,-17.567297,3.966394,0.432703,2.403904,0.070711
148|2.941491,-17.640836,3.577838|2.939142,-17.643978,3.621656,0.356022,1.977902,0.070711|2.939533,-17.642281,3.614109,0.357719,1.987325,0.070711
149|2.961501,-17.708892,3.224149|2.959138,-17.711930,3.267961,0.288070,1.600388,0.070711|2.959534,-17.710202,3.260394,0.289798,1.609990,0.070711
150|2.981511,-17.769858,2.869170|2.979136,-17.772792,2.912976,0.227208,1.262269,0.070711|2.979536,-17.771031,2.905391,0.228969,1.272049,0.070711
151|3.001522,-17.823710,2.513042|2.999135,-17.826538,2.556844,0.173462,0.963680,0.070711|2.999539,-17.824745,2.549242,0.175255,0.973638,0.070711
152|3.021532,-17.870424,2.155907|3.019135,-17.873147,2.199706,0.126853,0.704739,0.070711|3.019543,-17.871322,2.192090,0.128678,0.714877,0.070711
153|3.041542,-17.909984,1.797910|3.039136,-17.912601,1.841705,0.087399,0.485551,0.070711|3.039547,-17.910744,1.834077,0.089256,0.495868,0.070711
154|3.061552,-17.942372,1.439193|3.059139,-17.944883,1.482986,0.055117,0.306204,0.070711|3.059553,-17.942994,1.475347,0.057006,0.316700,0.070711
155|3.081562,-17.967577,1.079899|3.079142,-17.969982,1.123692,0.030018,0.166769,0.070711|3.079560,-17.968060,1.116043,0.031940,0.177444,0.070711
156|3.101572,-17.985587,0.720173|3.099147,-17.987886,0.763966,0.012114,0.067302,0.070711|3.099567,-17.985932,0.756310,0.014068,0.078157,0.070711
157|3.121583,-17.996396,0.360159|3.119153,-17.998588,0.403953,0.001412,0.007843,0.070711|3.119576,-17.996602,0.396292,0.003398,0.018877,0.070711
158|3.141593,-18.000000,0.000000|3.139160,-18.002085,0.043796,0.002085,0.011584,0.070711|3.139585,-18.000067,0.036132,0.000067,0.000371,0.070711
159|3.161603,-17.996396,-0.360159|3.159168,-17.998375,-0.316360,0.001625,0.009028,0.070711|3.159596,-17.996324,-0.324026,0.003676,0.020420,0.070711
160|3.181613,-17.985587,-0.720173|3.179177,-17.987459,-0.676370,0.012541,0.069672,0.070711|3.179607,-17.985376,-0.684036,0.014624,0.081242,0.070711
161|3.201623,-17.967577,-1.079899|3.199188,-17.969342,-1.036091,0.030658,0.170322,0.070711|3.199620,-17.967227,-1.043755,0.032773,0.182071,0.070711
162|3.221633,-17.942372,-1.439193|3.219199,-17.944031,-1.395379,0.055969,0.310940,0.070711|3.219633,-17.941884,-1.403039,0.058116,0.322866,0.070711
163|3.241643,-17.909984,-1.797910|3.239212,-17.911536,-1.754090,0.088464,0.491468,0.070711|3.239647,-17.909357,-1.761744,0.090643,0.503571,0.070711
164|3.261654,-17.870424,-2.155907|3.259226,-17.871870,-2.112080,0.128130,0.711834,0.070711|3.259662,-17.869660,-2.119727,0.130340,0.724113,0.070711
165|3.281664,-17.823710,-2.513042|3.279241,-17.825049,-2.469205,0.174951,0.971949,0.070711|3.279679,-17.822807,-2.476843,0.177193,0.984405,0.070711
166|3.301674,-17.769858,-2.869170|3.299257,-17.771092,-2.825324,0.228908,1.271711,0.070711|3.299696,-17.768818,-2.832951,0.231182,1.284342,0.070711
167|3.321684,-17.708892,-3.224149|3.319275,-17.710020,-3.180293,0.289980,1.610998,0.070711|3.319714,-17.707715,-3.187907,0.292285,1.623803,0.070711
168|3.341694,-17.640836,-3.577838|3.339293,-17.641858,-3.533970,0.358142,1.989675,0.070711|3.339733,-17.639522,-3.541569,0.360478,2.002654,0.070711
169|3.361704,-17.565716,-3.930093|3.359313,-17.566634,-3.886214,0.433366,2.407591,0.070711|3.359753,-17.564266,-3.893796,0.435734,2.420742,0.070711
170|3.381714,-17.483563,-4.280776|3.379334,-17.484376,-4.236883,0.515624,2.864577,0.070711|3.379774,-17.481978,-4.244446,0.518022,2.877900,0.070711
171|3.401725,-17.394409,-4.629744|3.399356,-17.395119,-4.585837,0.604881,3.360451,0.070711|3.399796,-17.392690,-4.593380,0.607310,3.373944,0.070711
172|3.421735,-17.298291,-4.976858|3.419379,-17.298897,-4.932936,0.701103,3.895015,0.070711|3.419818,-17.296438,-4.940458,0.703562,3.908677,0.070711
