OneBody4_E-0.20_plotinterval0.010_ecc0.0_RK4.txt
initial value : [x, y, v_x, v_y] = [22.50,0.00,0.00,0.63] , numerical interval dt = 0.02000 , [M, m] = [ 9, 1]

num|given_position|geodesic|newtonian
 26|0.500254,19.742871,10.792082|0.500645,19.742763,10.802065,2.757237,12.254388,0.015811|0.500645,19.742763,10.802055,2.757237,12.254388,0.015811
 27|0.520264,19.522982,11.184953|0.520651,19.522870,11.194935,2.977130,13.231691,0.015811|0.520651,19.522870,11.194923,2.977130,13.231691,0.015811
 28|0.540274,19.295276,11.573345|0.540657,19.295160,11.583326,3.204840,14.243734,0.015811|0.540656,19.295160,11.583313,3.204840,14.243735,0.015811
 29|0.560284,19.059844,11.957104|0.560663,19.059724,11.967083,3.440276,15.290114,0.015811|0.560662,19.059724,11.967070,3.440276,15.290115,0.015811
 30|0.580294,18.816781,12.336075|0.580668,18.816657,12.346053,3.683343,16.370411,0.015811|0.580667,18.816657,12.346038,3.683343,16.370412,0.015811
 31|0.600304,18.566184,12.710106|0.600673,18.566057,12.720083,3.933943,17.484193,0.015811|0.600673,18.566056,12.720068,3.933944,17.484193,0.015811
 32|0.620314,18.308153,13.079049|0.620679,18.308022,13.089024,4.191978,18.631014,0.015811|0.620678,18.308022,13.089008,4.191978,18.631014,0.015811
 33|0.640325,18.042792,13.442755|0.640684,18.042657,13.452728,4.457343,19.810414,0.015811|0.640683,18.042657,13.452711,4.457343,19.810414,0.015811
 34|0.660335,17.770206,13.801079|0.660688,17.770068,13.811050,4.729932,21.021921,0.015811|0.660688,17.770068,13.811032,4.729932,21.021921,0.015811
 35|0.680345,17.490505,14.153876|0.680693,17.490364,14.163846,5.009636,22.265051,0.015811|0.680693,17.490364,14.163827,5.009636,22.265051,0.015811
 36|0.700355,17.203802,14.501007|0.700698,17.203656,14.510975,5.296344,23.539305,0.015811|0.700697,17.203656,14.510955,5.296344,23.539305,0.015811
 37|0.720365,16.910210,14.842332|0.720702,16.910061,14.852298,5.589939,24.844173,0.015811|0.720702,16.910061,14.852276,5.589939,24.844173,0.015811
 38|0.740375,16.609847,15.177713|0.740707,16.609695,15.187678,5.890305,26.179133,0.015811|0.740706,16.609695,15.187655,5.890305,26.179134,0.015811
 39|0.760385,16.302834,15.507018|0.760711,16.302679,15.516981,6.197321,27.543651,0.015811|0.760710,16.302678,15.516957,6.197322,27.543651,0.015811
 40|0.780396,15.989293,15.830114|0.780715,15.989135,15.840075,6.510865,28.937179,0.015811|0.780714,15.989135,15.840050,6.510865,28.937180,0.015811
 41|0.800406,15.669350,16.146872|0.800719,15.669189,16.156831,6.830811,30.359161,0.015811|0.800718,15.669189,16.156804,6.830811,30.359161,0.015811
 42|0.820416,15.343134,16.457164|0.820723,15.342969,16.467121,7.157031,31.809026,0.015811|0.820722,15.342969,16.467093,7.157031,31.809026,0.015811
 43|0.840426,15.010774,16.760867|0.840727,15.010606,16.770822,7.489394,33.286194,0.015811|0.840726,15.010606,16.770793,7.489394,33.286195,0.015811
 44|0.860436,14.672404,17.057859|0.860730,14.672233,17.067813,7.827767,34.790075,0.015811|0.860729,14.672233,17.067782,7.827767,34.790075,0.015811
 45|0.880446,14.328159,17.348022|0.880734,14.327986,17.357973,8.172014,36.320064,0.015811|0.880733,14.327985,17.357941,8.172015,36.320065,0.015811
 46|0.900456,13.978177,17.631238|0.900737,13.978001,17.641187,8.521999,37.875551,0.015811|0.900736,13.978001,17.641154,8.521999,37.875551,0.015811
 47|0.920467,13.622599,17.907395|0.920741,13.622420,17.917342,8.877580,39.455912,0.015811|0.920740,13.622420,17.917308,8.877580,39.455912,0.015811
 48|0.940477,13.261566,18.176382|0.940744,13.261384,18.186327,9.238616,41.060514,0.015811|0.940743,13.261384,18.186291,9.238616,41.060514,0.015811
 49|0.960487,12.895223,18.438091|0.960747,12.895039,18.448034,9.604961,42.688715,0.015811|0.960746,12.895039,18.447997,9.604961,42.688715,0.015811
 50|0.980497,12.523717,18.692418|0.980750,12.523531,18.702359,9.976469,44.339863,0.015811|0.980749,12.523531,18.702320,9.976469,44.339863,0.015811
 51|1.000507,12.147197,18.939261|1.000753,12.147008,18.949199,10.352992,46.013297,0.015811|1.000752,12.147008,18.949159,10.352992,46.013298,0.015811
 52|1.020517,11.765813,19.178520|1.020755,11.765622,19.188456,10.734378,47.708347,0.015811|1.020754,11.765622,19.188414,10.734378,47.708347,0.015811
 53|1.040528,11.379718,19.410101|1.040758,11.379525,19.420034,11.120475,49.424334,0.015811|1.040757,11.379525,19.419991,11.120475,49.424335,0.015811
 54|1.060538,10.989067,19.633909|1.060761,10.988871,19.643841,11.511129,51.160571,0.015811|1.060760,10.988871,19.643796,11.511129,51.160572,0.015811
 55|1.080548,10.594016,19.849857|1.080763,10.593818,19.859786,11.906182,52.916364,0.015811|1.080762,10.593818,19.859739,11.906182,52.916364,0.015811
 56|1.100558,10.194723,20.057857|1.100766,10.194523,20.067784,12.305477,54.691008,0.015811|1.100765,10.194523,20.067735,12.305477,54.691008,0.015811
 57|1.120568,9.791349,20.257825|1.120768,9.791146,20.267750,12.708854,56.483793,0.015811|1.120767,9.791146,20.267700,12.708854,56.483794,0.015811
 58|1.140578,9.384053,20.449683|1.140770,9.383849,20.459605,13.116151,58.294002,0.015811|1.140769,9.383849,20.459554,13.116151,58.294003,0.015811
 59|1.160588,8.973001,20.633353|1.160773,8.972795,20.643273,13.527205,60.120910,0.015811|1.160772,8.972795,20.643219,13.527205,60.120911,0.015811
 60|1.180599,8.558356,20.808761|1.180775,8.558148,20.818678,13.941852,61.963786,0.015811|1.180774,8.558148,20.818624,13.941852,61.963786,0.015811
 61|1.200609,8.140284,20.975838|1.200777,8.140075,20.985753,14.359925,63.821890,0.015811|1.200776,8.140075,20.985696,14.359925,63.821890,0.015811
 62|1.220619,7.718953,21.134516|1.220779,7.718742,21.144428,14.781258,65.694480,0.015811|1.220778,7.718742,21.144370,14.781258,65.694480,0.015811
 63|1.240629,7.294531,21.284732|1.240781,7.294319,21.294642,15.205681,67.580806,0.015811|1.240780,7.294319,21.294582,15.205681,67.580806,0.015811
 64|1.260639,6.867188,21.426426|1.260782,6.866975,21.436333,15.633025,69.480112,0.015811|1.260782,6.866975,21.436272,15.633025,69.480112,0.015811
 65|1.280649,6.437096,21.559541|1.280784,6.436881,21.569445,16.063119,71.391638,0.015811|1.280783,6.436881,21.569382,16.063119,71.391638,0.015811
 66|1.300659,6.004427,21.684023|1.300786,6.004211,21.693925,16.495789,73.314619,0.015811|1.300785,6.004211,21.693860,16.495789,73.314619,0.015811
 67|1.320670,5.569353,21.799823|1.320788,5.569136,21.809723,16.930864,75.248284,0.015811|1.320787,5.569136,21.809656,16.930864,75.248284,0.015811
 68|1.340680,5.132050,21.906895|1.340789,5.131832,21.916792,17.368168,77.191860,0.015811|1.340789,5.131832,21.916724,17.368168,77.191860,0.015811
 69|1.360690,4.692692,22.005196|1.360791,4.692472,22.015090,17.807528,79.144568,0.015811|1.360790,4.692472,22.015020,17.807528,79.144568,0.015811
 70|1.380700,4.251454,22.094686|1.380793,4.251234,22.104578,18.248766,81.105626,0.015811|1.380792,4.251234,22.104506,18.248766,81.105626,0.015811
 71|1.400710,3.808515,22.175329|1.400794,3.808294,22.185218,18.691706,83.074250,0.015811|1.400794,3.808294,22.185144,18.691706,83.074249,0.015811
 72|1.420720,3.364051,22.247093|1.420796,3.363829,22.256980,19.136171,85.049650,0.015811|1.420795,3.363829,22.256905,19.136171,85.049650,0.015811
 73|1.440730,2.918239,22.309950|1.440797,2.918017,22.319835,19.581983,87.031037,0.015811|1.440797,2.918017,22.319757,19.581983,87.031036,0.015811
 74|1.460741,2.471260,22.363874|1.460799,2.471036,22.373756,20.028964,89.017616,0.015811|1.460798,2.471037,22.373677,20.028963,89.017615,0.015811
 75|1.480751,2.023290,22.408844|1.480800,2.023067,22.418723,20.476933,91.008592,0.015811|1.480800,2.023067,22.418642,20.476933,91.008591,0.015811
 76|1.500761,1.574511,22.444842|1.500801,1.574287,22.454718,20.925713,93.003169,0.015811|1.500801,1.574287,22.454635,20.925713,93.003168,0.015811
 77|1.520771,1.125101,22.471852|1.520803,1.124877,22.481726,21.375123,95.000547,0.015811|1.520803,1.124877,22.481641,21.375123,95.000546,0.015811
 78|1.540781,0.675241,22.489865|1.540804,0.675017,22.499737,21.824983,96.999927,0.015811|1.540804,0.675017,22.499650,21.824983,96.999925,0.015811
 79|1.560791,0.225110,22.498874|1.560806,0.224886,22.508743,22.275114,99.000508,0.015811|1.560806,0.224886,22.508654,22.275114,99.000506,0.015811
 80|1.580801,-0.225110,22.498874|1.580807,-0.225335,22.508740,22.274665,98.998511,0.015811|1.580807,-0.225335,22.508650,22.274665,98.998513,0.015811
 81|1.600812,-0.675241,22.489865|1.600808,-0.675466,22.499729,21.824534,96.997931,0.015811|1.600808,-0.675465,22.499637,21.824535,96.997933,0.015811
 82|1.620822,-1.125101,22.471852|1.620810,-1.125326,22.481713,21.374674,94.998553,0.015811|1.620810,-1.125325,22.481619,21.374675,94.998555,0.015811
 83|1.640832,-1.574511,22.444842|1.640811,-1.574735,22.454700,20.925265,93.001177,0.015811|1.640811,-1.574735,22.454604,20.925265,93.001179,0.015811
 84|1.660842,-2.023290,22.408844|1.660813,-2.023514,22.418700,20.476486,91.006603,0.015811|1.660813,-2.023514,22.418602,20.476486,91.006606,0.015811
 85|1.680852,-2.471260,22.363874|1.680814,-2.471483,22.373728,20.028517,89.015631,0.015811|1.680814,-2.471482,22.373628,20.028518,89.015634,0.015811
 86|1.700862,-2.918239,22.309950|1.700815,-2.918462,22.319801,19.581538,87.029056,0.015811|1.700816,-2.918462,22.319699,19.581538,87.029059,0.015811
 87|1.720872,-3.364051,22.247093|1.720817,-3.364273,22.256941,19.135727,85.047675,0.015811|1.720817,-3.364272,22.256838,19.135728,85.047678,0.015811
 88|1.740883,-3.808515,22.175329|1.740818,-3.808737,22.185174,18.691263,83.072281,0.015811|1.740819,-3.808736,22.185069,18.691264,83.072284,0.015811
 89|1.760893,-4.251454,22.094686|1.760820,-4.251676,22.104529,18.248324,81.103664,0.015811|1.760821,-4.251675,22.104422,18.248325,81.103668,0.015811
 90|1.780903,-4.692692,22.005196|1.780821,-4.692912,22.015036,17.807088,79.142614,0.015811|1.780822,-4.692911,22.014927,17.807089,79.142618,0.015811
 91|1.800913,-5.132050,21.906895|1.800823,-5.132269,21.916733,17.367731,77.189914,0.015811|1.800824,-5.132268,21.916623,17.367732,77.189918,0.015811
 92|1.820923,-5.569353,21.799823|1.820824,-5.569572,21.809659,16.930428,75.246348,0.015811|1.820826,-5.569571,21.809546,16.930429,75.246352,0.015811
 93|1.840933,-6.004427,21.684023|1.840826,-6.004644,21.693856,16.495356,73.312692,0.015811|1.840827,-6.004643,21.693742,16.495357,73.312697,0.015811
 94|1.860943,-6.437096,21.559541|1.860828,-6.437313,21.569371,16.062687,71.389722,0.015811|1.860829,-6.437311,21.569255,16.062689,71.389727,0.015811
 95|1.880954,-6.867188,21.426426|1.880829,-6.867403,21.436254,15.632597,69.478207,0.015811|1.880831,-6.867402,21.436136,15.632598,69.478213,0.015811
 96|1.900964,-7.294531,21.284732|1.900831,-7.294745,21.294558,15.205255,67.578913,0.015811|1.900833,-7.294743,21.294438,15.205257,67.578919,0.015811
 97|1.920974,-7.718953,21.134516|1.920833,-7.719165,21.144339,14.780835,65.692600,0.015811|1.920835,-7.719163,21.144218,14.780837,65.692607,0.015811
 98|1.940984,-8.140284,20.975838|1.940835,-8.140495,20.985659,14.359505,63.820024,0.015811|1.940837,-8.140493,20.985536,14.359507,63.820031,0.015811
 99|1.960994,-8.558356,20.808761|1.960837,-8.558565,20.818580,13.941435,61.961934,0.015811|1.960839,-8.558563,20.818455,13.941437,61.961941,0.015811
100|1.981004,-8.973001,20.633353|1.980839,-8.973208,20.643169,13.526792,60.119073,0.015811|1.980841,-8.973207,20.643042,13.526793,60.119081,0.015811
101|2.001014,-9.384053,20.449683|2.000841,-9.384259,20.459497,13.115741,58.292181,0.015811|2.000843,-9.384257,20.459369,13.115743,58.292189,0.015811
102|2.021025,-9.791349,20.257825|2.020843,-9.791553,20.267637,12.708447,56.481988,0.015811|2.020845,-9.791551,20.267507,12.708449,56.481997,0.015811
103|2.041035,-10.194723,20.057857|2.040845,-10.194925,20.067666,12.305075,54.689220,0.015811|2.040848,-10.194923,20.067534,12.305077,54.689229,0.015811
104|2.061045,-10.594016,19.849857|2.060848,-10.594216,19.859664,11.905784,52.914594,0.015811|2.060850,-10.594214,19.859530,11.905786,52.914603,0.015811
105|2.081055,-10.989067,19.633909|2.080850,-10.989266,19.643714,11.510734,51.158820,0.015811|2.080853,-10.989263,19.643579,11.510737,51.158830,0.015811
106|2.101065,-11.379718,19.410101|2.100852,-11.379915,19.419903,11.120085,49.422602,0.015811|2.100855,-11.379912,19.419766,11.120088,49.422612,0.015811
107|2.121075,-11.765813,19.178520|2.120855,-11.766007,19.188320,10.733993,47.706634,0.015811|2.120858,-11.766005,19.188182,10.733995,47.706645,0.015811
108|2.141085,-12.147197,18.939261|2.140858,-12.147389,18.949059,10.352611,46.011605,0.015811|2.140861,-12.147386,18.948919,10.352614,46.011616,0.015811
109|2.161096,-12.523717,18.692418|2.160860,-12.523907,18.702214,9.976093,44.338192,0.015811|2.160864,-12.523904,18.702073,9.976096,44.338204,0.015811
110|2.181106,-12.895223,18.438091|2.180863,-12.895410,18.447885,9.604590,42.687066,0.015811|2.180867,-12.895407,18.447742,9.604593,42.687078,0.015811
111|2.201116,-13.261566,18.176382|2.200866,-13.261750,18.186174,9.238250,41.058887,0.015811|2.200870,-13.261748,18.186029,9.238252,41.058900,0.015811
112|2.221126,-13.622599,17.907395|2.220869,-13.622781,17.917185,8.877219,39.454308,0.015811|2.220873,-13.622778,17.917039,8.877222,39.454321,0.015811
113|2.241136,-13.978177,17.631238|2.240872,-13.978357,17.641026,8.521643,37.873970,0.015811|2.240876,-13.978353,17.640878,8.521647,37.873985,0.015811
114|2.261146,-14.328159,17.348022|2.260875,-14.328336,17.357808,8.171664,36.318508,0.015811|2.260880,-14.328332,17.357658,8.171668,36.318523,0.015811
115|2.281156,-14.672404,17.057859|2.280879,-14.672578,17.067643,7.827422,34.788543,0.015811|2.280883,-14.672574,17.067493,7.827426,34.788559,0.015811
116|2.301167,-15.010774,16.760867|2.300882,-15.010945,16.770649,7.489055,33.284688,0.015811|2.300887,-15.010941,16.770497,7.489059,33.284705,0.015811
117|2.321177,-15.343134,16.457164|2.320886,-15.343302,16.466944,7.156698,31.807546,0.015811|2.320890,-15.343298,16.466791,7.156702,31.807563,0.015811
118|2.341187,-15.669350,16.146872|2.340890,-15.669516,16.156650,6.830484,30.357707,0.015811|2.340894,-15.669512,16.156495,6.830488,30.357725,0.015811
119|2.361197,-15.989293,15.830114|2.360893,-15.989456,15.839890,6.510544,28.935753,0.015811|2.360898,-15.989451,15.839734,6.510549,28.935771,0.015811
120|2.381207,-16.302834,15.507018|2.380897,-16.302993,15.516793,6.197007,27.542252,0.015811|2.380902,-16.302989,15.516635,6.197011,27.542271,0.015811
121|2.401217,-16.609847,15.177713|2.400901,-16.610003,15.187486,5.889997,26.177763,0.015811|2.400907,-16.609999,15.187327,5.890001,26.177782,0.015811
122|2.421227,-16.910210,14.842332|2.420906,-16.910363,14.852103,5.589637,24.842831,0.015811|2.420911,-16.910358,14.851943,5.589642,24.842852,0.015811
123|2.441238,-17.203802,14.501007|2.440910,-17.203952,14.510777,5.296048,23.537992,0.015811|2.440915,-17.203947,14.510615,5.296053,23.538013,0.015811
124|2.461248,-17.490505,14.153876|2.460914,-17.490652,14.163644,5.009348,22.263767,0.015811|2.460920,-17.490647,14.163482,5.009353,22.263789,0.015811
125|2.481258,-17.770206,13.801079|2.480919,-17.770350,13.810845,4.729650,21.020668,0.015811|2.480925,-17.770345,13.810681,4.729655,21.020691,0.015811
126|2.501268,-18.042792,13.442755|2.500924,-18.042932,13.452520,4.457068,19.809191,0.015811|2.500930,-18.042927,13.452355,4.457073,19.809215,0.015811
127|2.521278,-18.308153,13.079049|2.520929,-18.308290,13.088813,4.191710,18.629822,0.015811|2.520935,-18.308284,13.088646,4.191716,18.629847,0.015811
128|2.541288,-18.566184,12.710106|2.540934,-18.566317,12.719868,3.933683,17.483033,0.015811|2.540940,-18.566312,12.719701,3.933688,17.483059,0.015811
129|2.561298,-18.816781,12.336075|2.560939,-18.816911,12.345835,3.683089,16.369284,0.015811|2.560945,-18.816905,12.345667,3.683095,16.369310,0.015811
130|2.581309,-19.059844,11.957104|2.580944,-19.059971,11.966863,3.440029,15.289019,0.015811|2.580950,-19.059965,11.966694,3.440035,15.289046,0.015811
131|2.601319,-19.295276,11.573345|2.600950,-19.295399,11.583103,3.204601,14.242672,0.015811|2.600956,-19.295393,11.582933,3.204607,14.242700,0.015811
132|2.621329,-19.522982,11.184953|2.620955,-19.523101,11.194709,2.976899,13.230661,0.015811|2.620962,-19.523095,11.194538,2.976905,13.230690,0.015811
133|2.641339,-19.742871,10.792082|2.640961,-19.742987,10.801837,2.757013,12.253392,0.015811|2.640968,-19.742980,10.801665,2.757020,12.253422,0.015811
134|2.661349,-19.954856,10.394890|2.660967,-19.954967,10.404644,2.545033,11.311257,0.015811|2.660974,-19.954960,10.404471,2.545040,11.311287,0.015811
135|2.681359,-20.158850,9.993536|2.680973,-20.158958,10.003289,2.341042,10.404631,0.015811|2.680980,-20.158951,10.003115,2.341049,10.404663,0.015811
136|2.701369,-20.354773,9.588181|2.700979,-20.354877,9.597933,2.145123,9.533879,0.015811|2.700986,-20.354870,9.597758,2.145130,9.533911,0.015811
137|2.721380,-20.542546,9.178987|2.720986,-20.542646,9.188738,1.957354,8.699349,0.015811|2.720993,-20.542639,9.188562,1.957361,8.699382,0.015811
138|2.741390,-20.722094,8.766117|2.740992,-20.722191,8.775867,1.777809,7.901375,0.015811|2.741000,-20.722183,8.775691,1.777817,7.901409,0.015811
139|2.761400,-20.893345,8.349738|2.760999,-20.893438,8.359487,1.606562,7.140276,0.015811|2.761006,-20.893430,8.359309,1.606570,7.140311,0.015811
140|2.781410,-21.056231,7.930015|2.781006,-21.056319,7.939763,1.443681,6.416358,0.015811|2.781013,-21.056311,7.939585,1.443689,6.416394,0.015811
141|2.801420,-21.210686,7.507118|2.801013,-21.210770,7.516865,1.289230,5.729910,0.015811|2.801020,-21.210762,7.516686,1.289238,5.729947,0.015811
142|2.821430,-21.356648,7.081214|2.821020,-21.356728,7.090961,1.143272,5.081207,0.015811|2.821028,-21.356720,7.090781,1.143280,5.081245,0.015811
143|2.841440,-21.494059,6.652475|2.841028,-21.494136,6.662221,1.005864,4.470509,0.015811|2.841035,-21.494127,6.662041,1.005873,4.470547,0.015811
144|2.861451,-21.622864,6.221073|2.861035,-21.622937,6.230818,0.877063,3.898060,0.015811|2.861043,-21.622928,6.230638,0.877072,3.898099,0.015811
145|2.881461,-21.743012,5.787180|2.881043,-21.743080,5.796924,0.756920,3.364089,0.015811|2.881051,-21.743071,5.796743,0.756929,3.364130,0.015811
146|2.901471,-21.854453,5.350970|2.901051,-21.854518,5.360713,0.645482,2.868811,0.015811|2.901059,-21.854508,5.360532,0.645492,2.868852,0.015811
147|2.921481,-21.957145,4.912617|2.921059,-21.957205,4.922360,0.542795,2.412423,0.015811|2.921067,-21.957195,4.922178,0.542805,2.412465,0.015811
148|2.941491,-22.051044,4.472297|2.941067,-22.051101,4.482040,0.448899,1.995108,0.015811|2.941075,-22.051091,4.481857,0.448909,1.995152,0.015811
149|2.961501,-22.136115,4.030186|2.961076,-22.136167,4.039929,0.363833,1.617034,0.015811|2.961084,-22.136157,4.039746,0.363843,1.617079,0.015811
150|2.981511,-22.212323,3.586462|2.981084,-22.212371,3.596204,0.287629,1.278352,0.015811|2.981092,-22.212361,3.596021,0.287639,1.278398,0.015811
151|3.001522,-22.279637,3.141302|3.001093,-22.279681,3.151044,0.220319,0.979197,0.015811|3.001101,-22.279670,3.150860,0.220330,0.979244,0.015811
152|3.021532,-22.338030,2.694884|3.021102,-22.338070,2.704625,0.161930,0.719690,0.015811|3.021110,-22.338059,2.704442,0.161941,0.719737,0.015811
153|3.041542,-22.387480,2.247387|3.041111,-22.387515,2.257128,0.112485,0.499933,0.015811|3.041119,-22.387504,2.256944,0.112496,0.499982,0.015811
154|3.061552,-22.427965,1.798991|3.061121,-22.427997,1.808731,0.072003,0.320015,0.015811|3.061129,-22.427985,1.808547,0.072015,0.320065,0.015811
155|3.081562,-22.459471,1.349874|3.081130,-22.459498,1.359614,0.040502,0.180009,0.015811|3.081138,-22.459487,1.359430,0.040513,0.180059,0.015811
156|3.101572,-22.481984,0.900216|3.101140,-22.482007,0.909956,0.017993,0.079970,0.015811|3.101148,-22.481995,0.909772,0.018005,0.080021,0.015811
157|3.121583,-22.495496,0.450198|3.121150,-22.495514,0.459938,0.004486,0.019937,0.015811|3.121158,-22.495502,0.459754,0.004498,0.019990,0.015811
158|3.141593,-22.500000,0.000000|3.141160,-22.500014,0.009740,0.000014,0.000063,0.015811|3.141168,-22.500002,0.009556,0.000002,0.000010,0.015811
159|3.161603,-22.495496,-0.450198|3.161170,-22.495506,-0.440458,0.004494,0.019975,0.015811|3.161178,-22.495493,-0.440642,0.004507,0.020030,0.015811
160|3.181613,-22.481984,-0.900216|3.181180,-22.481990,-0.890476,0.018010,0.080044,0.015811|3.181189,-22.481977,-0.890660,0.018023,0.080100,0.015811
161|3.201623,-22.459471,-1.349874|3.201191,-22.459473,-1.340133,0.040527,0.180121,0.015811|3.201199,-22.459460,-1.340317,0.040540,0.180178,0.015811
162|3.221633,-22.427965,-1.798991|3.221202,-22.427963,-1.789250,0.072037,0.320165,0.015811|3.221210,-22.427950,-1.789434,0.072050,0.320223,0.015811
163|3.241643,-22.387480,-2.247387|3.241213,-22.387473,-2.237647,0.112527,0.500120,0.015811|3.241221,-22.387460,-2.237830,0.112540,0.500179,0.015811
164|3.261654,-22.338030,-2.694884|3.261224,-22.338019,-2.685143,0.161981,0.719914,0.015811|3.261232,-22.338006,-2.685327,0.161994,0.719974,0.015811
165|3.281664,-22.279637,-3.141302|3.281235,-22.279622,-3.131561,0.220378,0.979459,0.015811|3.281243,-22.279608,-3.131744,0.220392,0.979519,0.015811
166|3.301674,-22.212323,-3.586462|3.301246,-22.212304,-3.576720,0.287696,1.278651,0.015811|3.301255,-22.212290,-3.576904,0.287710,1.278712,0.015811
167|3.321684,-22.136115,-4.030186|3.321258,-22.136092,-4.020444,0.363908,1.617370,0.015811|3.321266,-22.136078,-4.020627,0.363922,1.617433,0.015811
168|3.341694,-22.051044,-4.472297|3.341270,-22.051017,-4.462554,0.448983,1.995481,0.015811|3.341278,-22.051003,-4.462737,0.448997,1.995544,0.015811
169|3.361704,-21.957145,-4.912617|3.361282,-21.957113,-4.902873,0.542887,2.412832,0.015811|3.361290,-21.957098,-4.903055,0.542902,2.412897,0.015811
170|3.381714,-21.854453,-5.350970|3.381294,-21.854417,-5.341226,0.645583,2.869256,0.015811|3.381302,-21.854403,-5.341407,0.645597,2.869322,0.015811
171|3.401725,-21.743012,-5.787180|3.401306,-21.742972,-5.777435,0.757028,3.364571,0.015811|3.401314,-21.742957,-5.777617,0.757043,3.364637,0.015811
172|3.421735,-21.622864,-6.221073|3.421319,-21.622820,-6.211328,0.877180,3.898577,0.015811|3.421327,-21.622805,-6.211509,0.877195,3.898645,0.015811
