OneBody4_E-0.05_plotinterval0.010_ecc0.0_RK4.txt
initial value : [x, y, v_x, v_y] = [90.00,0.00,0.00,0.32] , numerical interval dt = 0.02000 , [M, m] = [ 9, 1]

num|given_position|geodesic|newtonian
 13|0.240122,87.417813,21.403878|0.240230,87.417799,21.413877,2.582201,2.869112,0.031623|0.240230,87.417799,21.413876,2.582201,2.869112,0.031623
 14|0.260132,86.972046,23.148719|0.260239,86.972031,23.158718,3.027969,3.364410,0.031623|0.260239,86.972031,23.158718,3.027969,3.364410,0.031623
 15|0.280142,86.491456,24.884292|0.280249,86.491440,24.894290,3.508560,3.898400,0.031623|0.280249,86.491440,24.894290,3.508560,3.898400,0.031623
 16|0.300152,85.976236,26.609901|0.300258,85.976219,26.619899,4.023781,4.470868,0.031623|0.300258,85.976219,26.619899,4.023781,4.470868,0.031623
 17|0.320162,85.426591,28.324856|0.320268,85.426573,28.334854,4.573427,5.081585,0.031623|0.320268,85.426573,28.334853,4.573427,5.081585,0.031623
 18|0.340172,84.842743,30.028470|0.340277,84.842724,30.038467,5.157276,5.730307,0.031623|0.340277,84.842724,30.038467,5.157276,5.730307,0.031623
 19|0.360183,84.224924,31.720061|0.360287,84.224903,31.730058,5.775097,6.416774,0.031623|0.360287,84.224903,31.730057,5.775097,6.416774,0.031623
 20|0.380193,83.573381,33.398951|0.380296,83.573360,33.408947,6.426640,7.140711,0.031623|0.380296,83.573360,33.408947,6.426640,7.140711,0.031623
 21|0.400203,82.888377,35.064468|0.400305,82.888355,35.074464,7.111645,7.901828,0.031623|0.400305,82.888355,35.074464,7.111645,7.901828,0.031623
 22|0.420213,82.170185,36.715946|0.420315,82.170162,36.725942,7.829838,8.699820,0.031623|0.420315,82.170162,36.725941,7.829838,8.699820,0.031623
 23|0.440223,81.419092,38.352723|0.440324,81.419068,38.362719,8.580932,9.534369,0.031623|0.440324,81.419068,38.362718,8.580932,9.534369,0.031623
 24|0.460233,80.635400,39.974144|0.460333,80.635375,39.984139,9.364625,10.405139,0.031623|0.460333,80.635375,39.984139,9.364625,10.405139,0.031623
 25|0.480243,79.819422,41.579560|0.480342,79.819396,41.589554,10.180604,11.311782,0.031623|0.480342,79.819396,41.589554,10.180604,11.311782,0.031623
 26|0.500254,78.971485,43.168328|0.500351,78.971458,43.178321,11.028542,12.253935,0.031623|0.500351,78.971458,43.178321,11.028542,12.253935,0.031623
 27|0.520264,78.091929,44.739811|0.520360,78.091901,44.749804,11.908099,13.231222,0.031623|0.520360,78.091901,44.749803,11.908099,13.231222,0.031623
 28|0.540274,77.181105,46.293381|0.540369,77.181076,46.303373,12.818924,14.243249,0.031623|0.540369,77.181076,46.303373,12.818924,14.243249,0.031623
 29|0.560284,76.239378,47.828415|0.560378,76.239348,47.838407,13.760652,15.289614,0.031623|0.560378,76.239348,47.838406,13.760652,15.289614,0.031623
 30|0.580294,75.267125,49.344299|0.580387,75.267094,49.354291,14.732906,16.369895,0.031623|0.580387,75.267094,49.354290,14.732906,16.369895,0.031623
 31|0.600304,74.264737,50.840426|0.600396,74.264705,50.850417,15.735295,17.483661,0.031623|0.600396,74.264705,50.850416,15.735295,17.483661,0.031623
 32|0.620314,73.232613,52.316197|0.620405,73.232580,52.326187,16.767420,18.630467,0.031623|0.620405,73.232580,52.326186,16.767420,18.630467,0.031623
 33|0.640325,72.171167,53.771021|0.640414,72.171133,53.781011,17.828867,19.809852,0.031623|0.640414,72.171133,53.781010,17.828867,19.809852,0.031623
 34|0.660335,71.080825,55.204315|0.660423,71.080790,55.214304,18.919210,21.021345,0.031623|0.660423,71.080790,55.214303,18.919210,21.021345,0.031623
 35|0.680345,69.962022,56.615506|0.680431,69.961986,56.625495,20.038014,22.264460,0.031623|0.680431,69.961986,56.625493,20.038014,22.264460,0.031623
 36|0.700355,68.815207,58.004028|0.700440,68.815171,58.014017,21.184829,23.538699,0.031623|0.700440,68.815171,58.014015,21.184829,23.538699,0.031623
 37|0.720365,67.640839,59.369326|0.720449,67.640802,59.379314,22.359198,24.843554,0.031623|0.720449,67.640802,59.379313,22.359198,24.843554,0.031623
 38|0.740375,66.439388,60.710854|0.740458,66.439350,60.720841,23.560650,26.178500,0.031623|0.740458,66.439350,60.720839,23.560650,26.178500,0.031623
 39|0.760385,65.211335,62.028073|0.760466,65.211296,62.038059,24.788704,27.543004,0.031623|0.760466,65.211296,62.038057,24.788704,27.543004,0.031623
 40|0.780396,63.957172,63.320456|0.780475,63.957133,63.330441,26.042867,28.936519,0.031623|0.780475,63.957133,63.330440,26.042867,28.936519,0.031623
 41|0.800406,62.677401,64.587486|0.800483,62.677361,64.597471,27.322639,30.358488,0.031623|0.800483,62.677361,64.597469,27.322639,30.358488,0.031623
 42|0.820416,61.372535,65.828656|0.820492,61.372494,65.838640,28.627506,31.808340,0.031623|0.820492,61.372494,65.838639,28.627506,31.808340,0.031623
 43|0.840426,60.043095,67.043469|0.840500,60.043053,67.053452,29.956947,33.285496,0.031623|0.840500,60.043053,67.053450,29.956947,33.285496,0.031623
 44|0.860436,58.689615,68.231438|0.860509,58.689572,68.241420,31.310428,34.789364,0.031623|0.860509,58.689572,68.241419,31.310428,34.789364,0.031623
 45|0.880446,57.312636,69.392087|0.880517,57.312592,69.402069,32.687408,36.319342,0.031623|0.880517,57.312592,69.402067,32.687408,36.319342,0.031623
 46|0.900456,55.912709,70.524953|0.900526,55.912665,70.534934,34.087335,37.874817,0.031623|0.900526,55.912665,70.534932,34.087335,37.874817,0.031623
 47|0.920467,54.490395,71.629581|0.920534,54.490350,71.639561,35.509650,39.455166,0.031623|0.920534,54.490350,71.639559,35.509650,39.455166,0.031623
 48|0.940477,53.046264,72.705529|0.940543,53.046218,72.715508,36.953782,41.059757,0.031623|0.940543,53.046218,72.715506,36.953782,41.059758,0.031623
 49|0.960487,51.580893,73.752366|0.960551,51.580847,73.762345,38.419153,42.687948,0.031623|0.960551,51.580847,73.762342,38.419153,42.687948,0.031623
 50|0.980497,50.094870,74.769673|0.980559,50.094823,74.779651,39.905177,44.339086,0.031623|0.980559,50.094823,74.779649,39.905177,44.339086,0.031623
 51|1.000507,48.588789,75.757043|1.000567,48.588741,75.767020,41.411259,46.012509,0.031623|1.000567,48.588741,75.767018,41.411259,46.012510,0.031623
 52|1.020517,47.063253,76.714081|1.020576,47.063205,76.724057,42.936795,47.707550,0.031623|1.020576,47.063205,76.724054,42.936795,47.707550,0.031623
 53|1.040528,45.518874,77.640403|1.040584,45.518826,77.650378,44.481174,49.423527,0.031623|1.040584,45.518825,77.650375,44.481175,49.423527,0.031623
 54|1.060538,43.956269,78.535638|1.060592,43.956220,78.545612,46.043780,51.159755,0.031623|1.060592,43.956220,78.545609,46.043780,51.159755,0.031623
 55|1.080548,42.376065,79.399428|1.080600,42.376015,79.409401,47.623985,52.915539,0.031623|1.080600,42.376015,79.409398,47.623985,52.915539,0.031623
 56|1.100558,40.778893,80.231427|1.100609,40.778843,80.241400,49.221157,54.690174,0.031623|1.100609,40.778843,80.241397,49.221157,54.690174,0.031623
 57|1.120568,39.165394,81.031302|1.120617,39.165344,81.041274,50.834656,56.482951,0.031623|1.120617,39.165344,81.041271,50.834656,56.482951,0.031623
 58|1.140578,37.536214,81.798733|1.140625,37.536163,81.808704,52.463837,58.293153,0.031623|1.140625,37.536163,81.808700,52.463837,58.293153,0.031623
 59|1.160588,35.892004,82.533412|1.160633,35.891952,82.543382,54.108048,60.120053,0.031623|1.160633,35.891952,82.543378,54.108048,60.120053,0.031623
 60|1.180599,34.233423,83.235045|1.180641,34.233371,83.245014,55.766629,61.962921,0.031623|1.180641,34.233371,83.245011,55.766629,61.962921,0.031623
 61|1.200609,32.561136,83.903352|1.200649,32.561083,83.913320,57.438917,63.821019,0.031623|1.200649,32.561083,83.913316,57.438917,63.821019,0.031623
 62|1.220619,30.875811,84.538064|1.220657,30.875758,84.548032,59.124242,65.693602,0.031623|1.220657,30.875758,84.548028,59.124242,65.693602,0.031623
 63|1.240629,29.178124,85.138928|1.240665,29.178071,85.148895,60.821929,67.579922,0.031623|1.240665,29.178071,85.148891,60.821929,67.579922,0.031623
 64|1.260639,27.468754,85.705703|1.260673,27.468700,85.715669,62.531300,69.479222,0.031623|1.260673,27.468700,85.715665,62.531300,69.479222,0.031623
 65|1.280649,25.748385,86.238162|1.280681,25.748332,86.248127,64.251668,71.390742,0.031623|1.280681,25.748332,86.248123,64.251668,71.390743,0.031623
 66|1.300659,24.017708,86.736092|1.300689,24.017654,86.746056,65.982346,73.313718,0.031623|1.300689,24.017654,86.746052,65.982346,73.313718,0.031623
 67|1.320670,22.277414,87.199294|1.320698,22.277359,87.209256,67.722641,75.247378,0.031623|1.320697,22.277359,87.209252,67.722641,75.247378,0.031623
 68|1.340680,20.528200,87.627581|1.340706,20.528145,87.637543,69.471855,77.190950,0.031623|1.340705,20.528145,87.637538,69.471855,77.190950,0.031623
 69|1.360690,18.770767,88.020783|1.360713,18.770712,88.030744,71.229288,79.143653,0.031623|1.360713,18.770712,88.030740,71.229288,79.143654,0.031623
 70|1.380700,17.005818,88.378743|1.380721,17.005763,88.388702,72.994237,81.104708,0.031623|1.380721,17.005763,88.388698,72.994237,81.104708,0.031623
 71|1.400710,15.234060,88.701316|1.400729,15.234005,88.711274,74.765995,83.073328,0.031623|1.400729,15.234005,88.711270,74.765995,83.073328,0.031623
 72|1.420720,13.456202,88.988373|1.420737,13.456147,88.998331,76.543853,85.048726,0.031623|1.420737,13.456147,88.998326,76.543853,85.048726,0.031623
 73|1.440730,11.672957,89.239801|1.440745,11.672902,89.249758,78.327098,87.030109,0.031623|1.440745,11.672902,89.249753,78.327098,87.030109,0.031623
 74|1.460741,9.885038,89.455497|1.460753,9.884982,89.465453,80.115018,89.016686,0.031623|1.460753,9.884982,89.465448,80.115018,89.016686,0.031623
 75|1.480751,8.093161,89.635377|1.480761,8.093105,89.645331,81.906895,91.007661,0.031623|1.480761,8.093105,89.645326,81.906895,91.007661,0.031623
 76|1.500761,6.298044,89.779366|1.500769,6.297988,89.789320,83.702012,93.002236,0.031623|1.500769,6.297988,89.789315,83.702012,93.002236,0.031623
 77|1.520771,4.500405,89.887409|1.520777,4.500349,89.897362,85.499651,94.999612,0.031623|1.520777,4.500349,89.897357,85.499651,94.999612,0.031623
 78|1.540781,2.700964,89.959462|1.540785,2.700908,89.969414,87.299092,96.998991,0.031623|1.540785,2.700908,89.969408,87.299092,96.998991,0.031623
 79|1.560791,0.900441,89.995495|1.560793,0.900385,90.005446,89.099615,98.999572,0.031623|1.560793,0.900385,90.005441,89.099615,98.999572,0.031623
 80|1.580801,-0.900441,89.995495|1.580801,-0.900497,90.005445,89.099503,98.999447,0.031623|1.580801,-0.900498,90.005439,89.099502,98.999447,0.031623
 81|1.600812,-2.700964,89.959462|1.600809,-2.701020,89.969411,87.298980,96.998867,0.031623|1.600809,-2.701020,89.969405,87.298980,96.998867,0.031623
 82|1.620822,-4.500405,89.887409|1.620817,-4.500461,89.897357,85.499539,94.999488,0.031623|1.620817,-4.500461,89.897351,85.499539,94.999488,0.031623
 83|1.640832,-6.298044,89.779366|1.640825,-6.298100,89.789313,83.701900,93.002111,0.031623|1.640825,-6.298100,89.789307,83.701900,93.002111,0.031623
 84|1.660842,-8.093161,89.635377|1.660833,-8.093217,89.645322,81.906783,91.007537,0.031623|1.660833,-8.093217,89.645316,81.906783,91.007537,0.031623
 85|1.680852,-9.885038,89.455497|1.680841,-9.885094,89.465442,80.114906,89.016562,0.031623|1.680841,-9.885094,89.465436,80.114906,89.016562,0.031623
 86|1.700862,-11.672957,89.239801|1.700849,-11.673013,89.249745,78.326987,87.029986,0.031623|1.700849,-11.673013,89.249738,78.326987,87.029986,0.031623
 87|1.720872,-13.456202,88.988373|1.720857,-13.456258,88.998316,76.543742,85.048602,0.031623|1.720857,-13.456258,88.998310,76.543742,85.048602,0.031623
 88|1.740883,-15.234060,88.701316|1.740864,-15.234115,88.711258,74.765885,83.073205,0.031623|1.740864,-15.234115,88.711251,74.765885,83.073205,0.031623
 89|1.760893,-17.005818,88.378743|1.760872,-17.005873,88.388684,72.994127,81.104586,0.031623|1.760872,-17.005873,88.388677,72.994127,81.104586,0.031623
 90|1.780903,-18.770767,88.020783|1.780880,-18.770821,88.030723,71.229179,79.143532,0.031623|1.780880,-18.770821,88.030716,71.229179,79.143532,0.031623
 91|1.800913,-20.528200,87.627581|1.800888,-20.528254,87.637520,69.471746,77.190828,0.031623|1.800888,-20.528254,87.637513,69.471746,77.190828,0.031623
 92|1.820923,-22.277414,87.199294|1.820896,-22.277468,87.209232,67.722532,75.247258,0.031623|1.820896,-22.277468,87.209225,67.722532,75.247258,0.031623
 93|1.840933,-24.017708,86.736092|1.840904,-24.017762,86.746029,65.982238,73.313598,0.031623|1.840904,-24.017762,86.746022,65.982238,73.313598,0.031623
 94|1.860943,-25.748385,86.238162|1.860912,-25.748439,86.248098,64.251561,71.390623,0.031623|1.860912,-25.748439,86.248091,64.251561,71.390623,0.031623
 95|1.880954,-27.468754,85.705703|1.880920,-27.468807,85.715638,62.531193,69.479103,0.031623|1.880920,-27.468807,85.715631,62.531193,69.479103,0.031623
 96|1.900964,-29.178124,85.138928|1.900928,-29.178177,85.148862,60.821823,67.579804,0.031623|1.900929,-29.178177,85.148855,60.821823,67.579804,0.031623
 97|1.920974,-30.875811,84.538064|1.920937,-30.875863,84.547998,59.124137,65.693485,0.031623|1.920937,-30.875863,84.547990,59.124137,65.693485,0.031623
 98|1.940984,-32.561136,83.903352|1.940945,-32.561188,83.913284,57.438812,63.820902,0.031623|1.940945,-32.561188,83.913276,57.438812,63.820902,0.031623
 99|1.960994,-34.233423,83.235045|1.960953,-34.233475,83.244977,55.766525,61.962806,0.031623|1.960953,-34.233475,83.244969,55.766525,61.962806,0.031623
100|1.981004,-35.892004,82.533412|1.980961,-35.892055,82.543342,54.107945,60.119939,0.031623|1.980961,-35.892055,82.543334,54.107945,60.119939,0.031623
101|2.001014,-37.536214,81.798733|2.000969,-37.536265,81.808662,52.463735,58.293039,0.031623|2.000969,-37.536265,81.808654,52.463735,58.293039,0.031623
102|2.021025,-39.165394,81.031302|2.020977,-39.165445,81.041231,50.834555,56.482839,0.031623|2.020977,-39.165445,81.041222,50.834555,56.482839,0.031623
103|2.041035,-40.778893,80.231427|2.040985,-40.778943,80.241355,49.221057,54.690063,0.031623|2.040985,-40.778943,80.241346,49.221057,54.690063,0.031623
104|2.061045,-42.376065,79.399428|2.060993,-42.376114,79.409355,47.623886,52.915429,0.031623|2.060993,-42.376114,79.409346,47.623886,52.915429,0.031623
105|2.081055,-43.956269,78.535638|2.081002,-43.956318,78.545564,46.043682,51.159646,0.031623|2.081002,-43.956318,78.545555,46.043682,51.159646,0.031623
106|2.101065,-45.518874,77.640403|2.101010,-45.518922,77.650328,44.481078,49.423420,0.031623|2.101010,-45.518922,77.650319,44.481078,49.423420,0.031623
107|2.121075,-47.063253,76.714081|2.121018,-47.063301,76.724005,42.936699,47.707443,0.031623|2.121018,-47.063301,76.723996,42.936699,47.707443,0.031623
108|2.141085,-48.588789,75.757043|2.141026,-48.588836,75.766967,41.411164,46.012404,0.031623|2.141026,-48.588836,75.766958,41.411164,46.012404,0.031623
109|2.161096,-50.094870,74.769673|2.161035,-50.094916,74.779596,39.905084,44.338982,0.031623|2.161035,-50.094916,74.779587,39.905084,44.338982,0.031623
110|2.181106,-51.580893,73.752366|2.181043,-51.580939,73.762288,38.419061,42.687846,0.031623|2.181043,-51.580939,73.762279,38.419061,42.687846,0.031623
111|2.201116,-53.046264,72.705529|2.201051,-53.046309,72.715450,36.953691,41.059657,0.031623|2.201051,-53.046309,72.715441,36.953691,41.059657,0.031623
112|2.221126,-54.490395,71.629581|2.221060,-54.490440,71.639501,35.509560,39.455067,0.031623|2.221060,-54.490440,71.639492,35.509560,39.455067,0.031623
113|2.241136,-55.912709,70.524953|2.241068,-55.912753,70.534873,34.087247,37.874719,0.031623|2.241068,-55.912753,70.534863,34.087247,37.874719,0.031623
114|2.261146,-57.312636,69.392087|2.261077,-57.312679,69.402006,32.687321,36.319245,0.031623|2.261077,-57.312679,69.401997,32.687321,36.319246,0.031623
115|2.281156,-58.689615,68.231438|2.281085,-58.689658,68.241356,31.310342,34.789269,0.031623|2.281085,-58.689658,68.241346,31.310342,34.789269,0.031623
116|2.301167,-60.043095,67.043469|2.301093,-60.043137,67.053386,29.956863,33.285403,0.031623|2.301094,-60.043137,67.053376,29.956863,33.285403,0.031623
117|2.321177,-61.372535,65.828656|2.321102,-61.372576,65.838573,28.627424,31.808249,0.031623|2.321102,-61.372576,65.838563,28.627424,31.808249,0.031623
118|2.341187,-62.677401,64.587486|2.341110,-62.677442,64.597402,27.322558,30.358398,0.031623|2.341111,-62.677442,64.597392,27.322558,30.358398,0.031623
119|2.361197,-63.957172,63.320456|2.361119,-63.957212,63.330371,26.042788,28.936431,0.031623|2.361119,-63.957212,63.330361,26.042788,28.936431,0.031623
120|2.381207,-65.211335,62.028073|2.381128,-65.211374,62.037987,24.788626,27.542918,0.031623|2.381128,-65.211374,62.037977,24.788626,27.542918,0.031623
121|2.401217,-66.439388,60.710854|2.401136,-66.439426,60.720767,23.560574,26.178416,0.031623|2.401136,-66.439426,60.720757,23.560574,26.178416,0.031623
122|2.421227,-67.640839,59.369326|2.421145,-67.640876,59.379240,22.359124,24.843471,0.031623|2.421145,-67.640876,59.379229,22.359124,24.843471,0.031623
123|2.441238,-68.815207,58.004028|2.441154,-68.815243,58.013941,21.184757,23.538618,0.031623|2.441154,-68.815243,58.013930,21.184757,23.538619,0.031623
124|2.461248,-69.962022,56.615506|2.461162,-69.962058,56.625418,20.037942,22.264380,0.031623|2.461162,-69.962057,56.625407,20.037943,22.264381,0.031623
125|2.481258,-71.080825,55.204315|2.481171,-71.080859,55.214226,18.919141,21.021267,0.031623|2.481171,-71.080859,55.214216,18.919141,21.021268,0.031623
126|2.501268,-72.171167,53.771021|2.501180,-72.171201,53.780931,17.828799,19.809777,0.031623|2.501180,-72.171201,53.780921,17.828799,19.809777,0.031623
127|2.521278,-73.232613,52.316197|2.521189,-73.232646,52.326107,16.767354,18.630394,0.031623|2.521189,-73.232646,52.326096,16.767354,18.630394,0.031623
128|2.541288,-74.264737,50.840426|2.541198,-74.264769,50.850335,15.735231,17.483590,0.031623|2.541198,-74.264768,50.850325,15.735232,17.483591,0.031623
129|2.561298,-75.267125,49.344299|2.561207,-75.267157,49.354208,14.732843,16.369826,0.031623|2.561207,-75.267156,49.354197,14.732844,16.369826,0.031623
130|2.581309,-76.239378,47.828415|2.581216,-76.239408,47.838323,13.760592,15.289546,0.031623|2.581216,-76.239408,47.838312,13.760592,15.289547,0.031623
131|2.601319,-77.181105,46.293381|2.601225,-77.181134,46.303289,12.818866,14.243184,0.031623|2.601225,-77.181134,46.303277,12.818866,14.243185,0.031623
132|2.621329,-78.091929,44.739811|2.621234,-78.091957,44.749718,11.908043,13.231159,0.031623|2.621234,-78.091957,44.749707,11.908043,13.231159,0.031623
133|2.641339,-78.971485,43.168328|2.641243,-78.971513,43.178235,11.028487,12.253875,0.031623|2.641243,-78.971512,43.178223,11.028488,12.253875,0.031623
134|2.661349,-79.819422,41.579560|2.661252,-79.819449,41.589467,10.180551,11.311723,0.031623|2.661252,-79.819449,41.589455,10.180551,11.311724,0.031623
135|2.681359,-80.635400,39.974144|2.681261,-80.635426,39.984051,9.364574,10.405082,0.031623|2.681261,-80.635425,39.984039,9.364575,10.405083,0.031623
136|2.701369,-81.419092,38.352723|2.701270,-81.419117,38.362629,8.580883,9.534314,0.031623|2.701270,-81.419117,38.362618,8.580883,9.534315,0.031623
137|2.721380,-82.170185,36.715946|2.721279,-82.170209,36.725852,7.829791,8.699768,0.031623|2.721279,-82.170208,36.725840,7.829792,8.699769,0.031623
138|2.741390,-82.888377,35.064468|2.741289,-82.888400,35.074373,7.111600,7.901778,0.031623|2.741289,-82.888399,35.074362,7.111601,7.901779,0.031623
139|2.761400,-83.573381,33.398951|2.761298,-83.573403,33.408855,6.426597,7.140663,0.031623|2.761298,-83.573403,33.408844,6.426597,7.140664,0.031623
140|2.781410,-84.224924,31.720061|2.781307,-84.224944,31.729965,5.775056,6.416729,0.031623|2.781307,-84.224944,31.729953,5.775056,6.416729,0.031623
141|2.801420,-84.842743,30.028470|2.801317,-84.842762,30.038374,5.157238,5.730264,0.031623|2.801317,-84.842762,30.038362,5.157238,5.730265,0.031623
142|2.821430,-85.426591,28.324856|2.821326,-85.426610,28.334760,4.573390,5.081544,0.031623|2.821326,-85.426609,28.334748,4.573391,5.081545,0.031623
143|2.841440,-85.976236,26.609901|2.841335,-85.976253,26.619805,4.023747,4.470829,0.031623|2.841336,-85.976253,26.619793,4.023747,4.470830,0.031623
144|2.861451,-86.491456,24.884292|2.861345,-86.491473,24.894195,3.508527,3.898364,0.031623|2.861345,-86.491472,24.894183,3.508528,3.898364,0.031623
145|2.881461,-86.972046,23.148719|2.881354,-86.972061,23.158622,3.027939,3.364376,0.031623|2.881355,-86.972061,23.158610,3.027939,3.364377,0.031623
146|2.901471,-87.417813,21.403878|2.901364,-87.417827,21.413780,2.582173,2.869081,0.031623|2.901364,-87.417827,21.413769,2.582173,2.869082,0.031623
147|2.921481,-87.828578,19.650467|2.921374,-87.828592,19.660369,2.171408,2.412676,0.031623|2.921374,-87.828591,19.660357,2.171409,2.412677,0.031623
148|2.941491,-88.204178,17.889188|2.941383,-88.204190,17.899090,1.795810,1.995344,0.031623|2.941384,-88.204189,17.899078,1.795811,1.995345,0.031623
149|2.961501,-88.544461,16.120746|2.961393,-88.544472,16.130647,1.455528,1.617253,0.031623|2.961393,-88.544471,16.130636,1.455529,1.617254,0.031623
150|2.981511,-88.849292,14.345849|2.981403,-88.849302,14.355751,1.150698,1.278554,0.031623|2.981403,-88.849301,14.355739,1.150699,1.278554,0.031623
151|3.001522,-89.118548,12.565209|3.001413,-89.118557,12.575110,0.881443,0.979381,0.031623|3.001413,-89.118556,12.575098,0.881444,0.979382,0.031623
152|3.021532,-89.352121,10.779537|3.021423,-89.352129,10.789439,0.647871,0.719856,0.031623|3.021423,-89.352128,10.789427,0.647872,0.719857,0.031623
153|3.041542,-89.549919,8.989550|3.041432,-89.549926,8.999451,0.450074,0.500082,0.031623|3.041433,-89.549925,8.999439,0.450075,0.500083,0.031623
154|3.061552,-89.711862,7.195963|3.061442,-89.711867,7.205864,0.288133,0.320147,0.031623|3.061443,-89.711867,7.205852,0.288133,0.320148,0.031623
155|3.081562,-89.837884,5.399495|3.081452,-89.837889,5.409396,0.162111,0.180123,0.031623|3.081453,-89.837888,5.409384,0.162112,0.180124,0.031623
156|3.101572,-89.927937,3.600865|3.101462,-89.927940,3.610766,0.072060,0.080066,0.031623|3.101463,-89.927939,3.610754,0.072061,0.080067,0.031623
157|3.121583,-89.981982,1.800793|3.121473,-89.981985,1.810694,0.018015,0.020017,0.031623|3.121473,-89.981984,1.810682,0.018016,0.020018,0.031623
158|3.141593,-90.000000,0.000000|3.141483,-90.000001,0.009901,0.000001,0.000002,0.031623|3.141483,-90.000001,0.009889,0.000001,0.000001,0.031623
159|3.161603,-89.981982,-1.800793|3.161493,-89.981983,-1.790892,0.018017,0.020019,0.031623|3.161493,-89.981982,-1.790904,0.018018,0.020020,0.031623
160|3.181613,-89.927937,-3.600865|3.181503,-89.927936,-3.590964,0.072064,0.080071,0.031623|3.181503,-89.927935,-3.590976,0.072065,0.080072,0.031623
161|3.201623,-89.837884,-5.399495|3.201513,-89.837883,-5.389593,0.162117,0.180131,0.031623|3.201513,-89.837882,-5.389606,0.162118,0.180132,0.031623
162|3.221633,-89.711862,-7.195963|3.221524,-89.711859,-7.186062,0.288141,0.320157,0.031623|3.221524,-89.711858,-7.186074,0.288142,0.320158,0.031623
163|3.241643,-89.549919,-8.989550|3.241534,-89.549915,-8.979648,0.450085,0.500094,0.031623|3.241534,-89.549914,-8.979660,0.450086,0.500096,0.031623
164|3.261654,-89.352121,-10.779537|3.261544,-89.352116,-10.769636,0.647884,0.719871,0.031623|3.261544,-89.352115,-10.769648,0.647885,0.719872,0.031623
165|3.281664,-89.118548,-12.565209|3.281555,-89.118541,-12.555307,0.881459,0.979398,0.031623|3.281555,-89.118540,-12.555319,0.881460,0.979400,0.031623
166|3.301674,-88.849292,-14.345849|3.301565,-88.849284,-14.335947,1.150716,1.278573,0.031623|3.301565,-88.849283,-14.335959,1.150717,1.278574,0.031623
167|3.321684,-88.544461,-16.120746|3.321576,-88.544453,-16.110844,1.455547,1.617275,0.031623|3.321576,-88.544452,-16.110856,1.455548,1.617276,0.031623
168|3.341694,-88.204178,-17.889188|3.341586,-88.204168,-17.879286,1.795832,1.995368,0.031623|3.341586,-88.204167,-17.879297,1.795833,1.995370,0.031623
169|3.361704,-87.828578,-19.650467|3.361597,-87.828568,-19.640565,2.171432,2.412702,0.031623|3.361597,-87.828567,-19.640576,2.171433,2.412704,0.031623
170|3.381714,-87.417813,-21.403878|3.381608,-87.417801,-21.393976,2.582199,2.869110,0.031623|3.381608,-87.417800,-21.393987,2.582200,2.869111,0.031623
171|3.401725,-86.972046,-23.148719|3.401618,-86.972033,-23.138817,3.027967,3.364407,0.031623|3.401618,-86.972032,-23.138829,3.027968,3.364409,0.031623
172|3.421735,-86.491456,-24.884292|3.421629,-86.491443,-24.874389,3.508557,3.898397,0.031623|3.421629,-86.491441,-24.874401,3.508559,3.898398,0.031623
