OneBody2_thetadivide_E-0.05_ecc0.45_EU1.txt
initial value : [x, y, v_x, v_y] = [5.50,0.00,0.00,0.51] , numerical interval dt = 0.02000 , [M, m] = [ 1, 1]

num|geodesic|
num|newtonian
num|degree, x, y, simple error, relative error
  1|0.000000,5.500000,0.000000,0.000000,0.000000
  2|0.001867,5.500000,0.010269,0.000003,0.000054
  3|0.002495,5.499986,0.013725,0.000019,0.000351
  4|0.003124,5.499971,0.017181,0.000038,0.000687
  5|0.003752,5.499954,0.020636,0.000058,0.001062
  6|0.004380,5.499935,0.024092,0.000081,0.001477
  7|0.005009,5.499915,0.027548,0.000106,0.001932
  8|0.005637,5.499894,0.031003,0.000133,0.002426
  9|0.006265,5.499871,0.034459,0.000163,0.002959
 10|0.006894,5.499846,0.037915,0.000194,0.003532
 11|0.007522,5.499820,0.041370,0.000228,0.004144
 12|0.008150,5.499793,0.044826,0.000264,0.004796
 13|0.008779,5.499764,0.048282,0.000302,0.005488
 14|0.009407,5.499734,0.051737,0.000342,0.006218
 15|0.010035,5.499702,0.055193,0.000384,0.006989
 16|0.010664,5.499668,0.058649,0.000429,0.007799
 17|0.011292,5.499633,0.062104,0.000476,0.008648
 18|0.011920,5.499597,0.065560,0.000525,0.009537
 19|0.012549,5.499559,0.069015,0.000576,0.010465
 20|0.013177,5.499519,0.072471,0.000629,0.011432
 21|0.013805,5.499478,0.075926,0.000684,0.012440
 22|0.014434,5.499436,0.079382,0.000742,0.013486
 23|0.015062,5.499392,0.082838,0.000802,0.014572
 24|0.015690,5.499347,0.086293,0.000863,0.015698
 25|0.016319,5.499300,0.089749,0.000928,0.016863
 26|0.016947,5.499251,0.093204,0.000994,0.018067
 27|0.017575,5.499201,0.096659,0.001062,0.019311
 28|0.018204,5.499150,0.100115,0.001133,0.020595
 29|0.018832,5.499097,0.103570,0.001206,0.021918
 30|0.019460,5.499043,0.107026,0.001280,0.023280
 31|0.020088,5.498987,0.110481,0.001358,0.024682
 32|0.020717,5.498929,0.113937,0.001437,0.026124
 33|0.021345,5.498871,0.117392,0.001518,0.027604
 34|0.021973,5.498810,0.120847,0.001602,0.029125
 35|0.022602,5.498748,0.124303,0.001688,0.030684
 36|0.023230,5.498685,0.127758,0.001776,0.032284
 37|0.023858,5.498620,0.131213,0.001866,0.033922
 38|0.024487,5.498554,0.134669,0.001958,0.035601
 39|0.025115,5.498486,0.138124,0.002053,0.037318
 40|0.025743,5.498416,0.141579,0.002149,0.039075
 41|0.026372,5.498345,0.145035,0.002248,0.040872
 42|0.027000,5.498273,0.148490,0.002349,0.042708
 43|0.027628,5.498199,0.151945,0.002452,0.044583
 44|0.028257,5.498124,0.155400,0.002558,0.046498
 45|0.028885,5.498047,0.158856,0.002665,0.048453
 46|0.029513,5.497968,0.162311,0.002775,0.050447
 47|0.030142,5.497889,0.165766,0.002887,0.052480
 48|0.030770,5.497807,0.169221,0.003001,0.054553
 49|0.031398,5.497724,0.172676,0.003117,0.056665
 50|0.032027,5.497640,0.176131,0.003235,0.058817
 51|0.032655,5.497554,0.179587,0.003356,0.061008
