OneBody2_thetadivide_E-0.05_ecc0.90_EU1.txt
initial value : [x, y, v_x, v_y] = [1.00,0.00,0.00,1.38] , numerical interval dt = 0.02000 , [M, m] = [ 1, 1]

num|geodesic|
num|newtonian
num|degree, x, y, simple error, relative error
  1|0.000000,1.000000,0.000000,0.000000,0.000000
  2|0.027561,1.000000,0.027568,0.000180,0.017990
  3|0.028200,0.999600,0.028196,0.000588,0.058837
  4|0.028829,0.999200,0.028814,0.000997,0.099702
  5|0.029448,0.998800,0.029421,0.001406,0.140539
  6|0.030056,0.998401,0.030017,0.001813,0.181304
  7|0.030654,0.998003,0.030602,0.002220,0.221949
  8|0.031241,0.997606,0.031177,0.002625,0.262430
  9|0.031819,0.997212,0.031741,0.003028,0.302702
 10|0.032386,0.996820,0.032294,0.003428,0.342723
 11|0.032944,0.996432,0.032838,0.003825,0.382449
 12|0.033491,0.996046,0.033372,0.004220,0.421839
 13|0.034030,0.995665,0.033895,0.004610,0.460853
 14|0.034558,0.995287,0.034409,0.004996,0.499452
 15|0.035078,0.994914,0.034914,0.005378,0.537600
 16|0.035588,0.994546,0.035409,0.005754,0.575260
 17|0.036090,0.994183,0.035896,0.006126,0.612399
 18|0.036583,0.993825,0.036374,0.006492,0.648985
 19|0.037068,0.993473,0.036843,0.006852,0.684988
 20|0.037545,0.993128,0.037305,0.007206,0.720381
 21|0.038015,0.992788,0.037759,0.007554,0.755136
 22|0.038477,0.992456,0.038205,0.007895,0.789230
 23|0.038932,0.992130,0.038645,0.008229,0.822641
 24|0.039380,0.991811,0.039078,0.008557,0.855350
 25|0.039822,0.991499,0.039504,0.008877,0.887338
 26|0.040258,0.991195,0.039925,0.009189,0.918590
 27|0.040688,0.990898,0.040340,0.009495,0.949093
 28|0.041113,0.990608,0.040749,0.009792,0.978835
 29|0.041532,0.990326,0.041154,0.010082,1.007807
 30|0.041947,0.990053,0.041554,0.010364,1.036000
 31|0.042358,0.989786,0.041950,0.010639,1.063410
 32|0.042764,0.989528,0.042342,0.010905,1.090032
 33|0.043167,0.989278,0.042731,0.011164,1.115864
 34|0.043566,0.989035,0.043116,0.011414,1.140907
 35|0.043963,0.988801,0.043498,0.011657,1.165161
 36|0.044356,0.988574,0.043878,0.011892,1.188628
 37|0.044748,0.988355,0.044256,0.012119,1.211314
 38|0.045137,0.988144,0.044632,0.012338,1.233224
 39|0.045524,0.987941,0.045006,0.012550,1.254365
 40|0.045909,0.987746,0.045379,0.012754,1.274744
 41|0.046293,0.987557,0.045750,0.012950,1.294371
 42|0.046677,0.987377,0.046121,0.013139,1.313256
 43|0.047059,0.987204,0.046491,0.013321,1.331411
 44|0.047441,0.987038,0.046861,0.013496,1.348847
 45|0.047823,0.986879,0.047231,0.013663,1.365576
 46|0.048204,0.986727,0.047601,0.013824,1.381613
 47|0.048586,0.986582,0.047972,0.013978,1.396971
 48|0.048968,0.986443,0.048343,0.014125,1.411666
 49|0.049351,0.986312,0.048715,0.014265,1.425711
 50|0.049734,0.986186,0.049088,0.014400,1.439123
 51|0.050119,0.986067,0.049462,0.014528,1.451917
 52|0.050504,0.985954,0.049837,0.014650,1.464109
 53|0.050890,0.985847,0.050214,0.014766,1.475715
 54|0.051278,0.985746,0.050592,0.014877,1.486753
 55|0.051668,0.985651,0.050972,0.014982,1.497238
 56|0.052059,0.985561,0.051354,0.015082,1.507186
 57|0.052452,0.985476,0.051737,0.015176,1.516615
 58|0.052846,0.985396,0.052123,0.015266,1.525541
 59|0.053243,0.985322,0.052511,0.015350,1.533980
 60|0.053642,0.985252,0.052901,0.015430,1.541950
 61|0.054043,0.985187,0.053294,0.015505,1.549465
 62|0.054446,0.985126,0.053689,0.015576,1.556542
 63|0.054851,0.985070,0.054086,0.015643,1.563197
 64|0.055259,0.985018,0.054486,0.015706,1.569445
 65|0.055669,0.984970,0.054889,0.015765,1.575303
 66|0.056081,0.984926,0.055294,0.015820,1.580784
 67|0.056496,0.984885,0.055702,0.015871,1.585905
 68|0.056914,0.984849,0.056112,0.015919,1.590679
 69|0.057334,0.984815,0.056526,0.015964,1.595121
 70|0.057757,0.984785,0.056942,0.016005,1.599245
 71|0.058182,0.984759,0.057360,0.016044,1.603064
 72|0.058610,0.984735,0.057782,0.016079,1.606592
 73|0.059041,0.984714,0.058206,0.016112,1.609843
 74|0.059474,0.984696,0.058633,0.016142,1.612828
 75|0.059910,0.984681,0.059063,0.016169,1.615560
 76|0.060349,0.984669,0.059496,0.016194,1.618051
 77|0.060790,0.984658,0.059932,0.016217,1.620313
 78|0.061235,0.984651,0.060370,0.016238,1.622357
 79|0.061681,0.984645,0.060811,0.016257,1.624194
 80|0.062131,0.984642,0.061255,0.016273,1.625835
