OneBody4_E-0.20_plotinterval0.005_ecc0.0_RK4.txt
initial value : [x, y, v_x, v_y] = [22.50,0.00,0.00,0.63] , numerical interval dt = 0.02000 , [M, m] = [ 9, 1]

num|given_position|geodesic|newtonian
 52|1.020517,11.765813,19.178520|1.020635,11.765765,19.183504,10.734235,47.707709,0.007906|1.020635,11.765765,19.183494,10.734235,47.707709,0.007906
 53|1.040528,11.379718,19.410101|1.040641,11.379670,19.415084,11.120330,49.423689,0.007906|1.040641,11.379670,19.415073,11.120330,49.423689,0.007906
 54|1.060538,10.989067,19.633909|1.060648,10.989018,19.638892,11.510982,51.159919,0.007906|1.060647,10.989018,19.638881,11.510982,51.159919,0.007906
 55|1.080548,10.594016,19.849857|1.080654,10.593967,19.854839,11.906033,52.915704,0.007906|1.080654,10.593967,19.854828,11.906033,52.915704,0.007906
 56|1.100558,10.194723,20.057857|1.100660,10.194673,20.062838,12.305327,54.690341,0.007906|1.100660,10.194673,20.062826,12.305327,54.690341,0.007906
 57|1.120568,9.791349,20.257825|1.120666,9.791298,20.262807,12.708702,56.483120,0.007906|1.120666,9.791298,20.262794,12.708702,56.483120,0.007906
 58|1.140578,9.384053,20.449683|1.140673,9.384002,20.454664,13.115998,58.293323,0.007906|1.140672,9.384002,20.454651,13.115998,58.293323,0.007906
 59|1.160588,8.973001,20.633353|1.160679,8.972949,20.638333,13.527051,60.120225,0.007906|1.160678,8.972949,20.638320,13.527051,60.120225,0.007906
 60|1.180599,8.558356,20.808761|1.180685,8.558304,20.813741,13.941696,61.963094,0.007906|1.180685,8.558304,20.813727,13.941696,61.963094,0.007906
 61|1.200609,8.140284,20.975838|1.200691,8.140232,20.980817,14.359768,63.821193,0.007906|1.200691,8.140232,20.980803,14.359768,63.821193,0.007906
 62|1.220619,7.718953,21.134516|1.220697,7.718900,21.139494,14.781100,65.693778,0.007906|1.220697,7.718900,21.139480,14.781100,65.693778,0.007906
 63|1.240629,7.294531,21.284732|1.240703,7.294478,21.289710,15.205522,67.580099,0.007906|1.240703,7.294478,21.289695,15.205522,67.580099,0.007906
 64|1.260639,6.867188,21.426426|1.260709,6.867135,21.431403,15.632865,69.479400,0.007906|1.260709,6.867135,21.431387,15.632865,69.479400,0.007906
 65|1.280649,6.437096,21.559541|1.280715,6.437043,21.564517,16.062957,71.390922,0.007906|1.280715,6.437043,21.564501,16.062957,71.390922,0.007906
 66|1.300659,6.004427,21.684023|1.300721,6.004373,21.688999,16.495627,73.313898,0.007906|1.300721,6.004373,21.688982,16.495627,73.313898,0.007906
 67|1.320670,5.569353,21.799823|1.320727,5.569299,21.804798,16.930701,75.247560,0.007906|1.320726,5.569299,21.804782,16.930701,75.247560,0.007906
 68|1.340680,5.132050,21.906895|1.340732,5.131995,21.911870,17.368005,77.191132,0.007906|1.340732,5.131995,21.911852,17.368005,77.191132,0.007906
 69|1.360690,4.692692,22.005196|1.360738,4.692637,22.010170,17.807363,79.143836,0.007906|1.360738,4.692637,22.010152,17.807363,79.143836,0.007906
 70|1.380700,4.251454,22.094686|1.380744,4.251399,22.099659,18.248601,81.104892,0.007906|1.380744,4.251399,22.099641,18.248601,81.104892,0.007906
 71|1.400710,3.808515,22.175329|1.400750,3.808460,22.180301,18.691540,83.073513,0.007906|1.400750,3.808460,22.180283,18.691540,83.073512,0.007906
 72|1.420720,3.364051,22.247093|1.420756,3.363995,22.252065,19.136005,85.048911,0.007906|1.420756,3.363995,22.252046,19.136005,85.048910,0.007906
 73|1.440730,2.918239,22.309950|1.440761,2.918184,22.314921,19.581816,87.030295,0.007906|1.440761,2.918184,22.314902,19.581816,87.030295,0.007906
 74|1.460741,2.471260,22.363874|1.460767,2.471204,22.368845,20.028796,89.016872,0.007906|1.460767,2.471204,22.368825,20.028796,89.016872,0.007906
 75|1.480751,2.023290,22.408844|1.480773,2.023234,22.413814,20.476766,91.007847,0.007906|1.480773,2.023234,22.413794,20.476766,91.007847,0.007906
 76|1.500761,1.574511,22.444842|1.500779,1.574455,22.449811,20.925545,93.002422,0.007906|1.500779,1.574455,22.449790,20.925545,93.002422,0.007906
 77|1.520771,1.125101,22.471852|1.520784,1.125045,22.476821,21.374955,94.999799,0.007906|1.520784,1.125045,22.476800,21.374955,94.999799,0.007906
 78|1.540781,0.675241,22.489865|1.540790,0.675185,22.494833,21.824815,96.999178,0.007906|1.540790,0.675185,22.494812,21.824815,96.999178,0.007906
 79|1.560791,0.225110,22.498874|1.560796,0.225054,22.503841,22.274946,98.999759,0.007906|1.560796,0.225054,22.503819,22.274946,98.999759,0.007906
 80|1.580801,-0.225110,22.498874|1.580802,-0.225166,22.503840,22.274834,98.999260,0.007906|1.580802,-0.225166,22.503818,22.274834,98.999260,0.007906
 81|1.600812,-0.675241,22.489865|1.600807,-0.675297,22.494831,21.824703,96.998680,0.007906|1.600807,-0.675297,22.494808,21.824703,96.998680,0.007906
 82|1.620822,-1.125101,22.471852|1.620813,-1.125157,22.476817,21.374843,94.999301,0.007906|1.620813,-1.125157,22.476794,21.374843,94.999301,0.007906
 83|1.640832,-1.574511,22.444842|1.640819,-1.574567,22.449806,20.925433,93.001925,0.007906|1.640819,-1.574567,22.449782,20.925433,93.001925,0.007906
 84|1.660842,-2.023290,22.408844|1.660825,-2.023346,22.413808,20.476654,91.007350,0.007906|1.660825,-2.023346,22.413784,20.476654,91.007350,0.007906
 85|1.680852,-2.471260,22.363874|1.680830,-2.471315,22.368838,20.028685,89.016376,0.007906|1.680830,-2.471315,22.368813,20.028685,89.016377,0.007906
 86|1.700862,-2.918239,22.309950|1.700836,-2.918295,22.314913,19.581705,87.029800,0.007906|1.700836,-2.918295,22.314888,19.581705,87.029800,0.007906
 87|1.720872,-3.364051,22.247093|1.720842,-3.364106,22.252055,19.135894,85.048417,0.007906|1.720842,-3.364106,22.252030,19.135894,85.048418,0.007906
 88|1.740883,-3.808515,22.175329|1.740848,-3.808570,22.180290,18.691430,83.073021,0.007906|1.740848,-3.808570,22.180264,18.691430,83.073021,0.007906
 89|1.760893,-4.251454,22.094686|1.760853,-4.251510,22.099646,18.248490,81.104402,0.007906|1.760854,-4.251510,22.099620,18.248490,81.104402,0.007906
 90|1.780903,-4.692692,22.005196|1.780859,-4.692747,22.010156,17.807253,79.143348,0.007906|1.780860,-4.692747,22.010129,17.807253,79.143349,0.007906
 91|1.800913,-5.132050,21.906895|1.800865,-5.132105,21.911855,17.367895,77.190646,0.007906|1.800865,-5.132105,21.911827,17.367895,77.190646,0.007906
 92|1.820923,-5.569353,21.799823|1.820871,-5.569408,21.804782,16.930592,75.247076,0.007906|1.820871,-5.569408,21.804754,16.930592,75.247077,0.007906
 93|1.840933,-6.004427,21.684023|1.840877,-6.004481,21.688981,16.495519,73.313417,0.007906|1.840877,-6.004481,21.688953,16.495519,73.313418,0.007906
 94|1.860943,-6.437096,21.559541|1.860883,-6.437150,21.564498,16.062850,71.390443,0.007906|1.860883,-6.437150,21.564469,16.062850,71.390444,0.007906
 95|1.880954,-6.867188,21.426426|1.880889,-6.867242,21.431383,15.632758,69.478924,0.007906|1.880889,-6.867242,21.431353,15.632758,69.478925,0.007906
 96|1.900964,-7.294531,21.284732|1.900895,-7.294584,21.289688,15.205416,67.579626,0.007906|1.900895,-7.294584,21.289659,15.205416,67.579627,0.007906
 97|1.920974,-7.718953,21.134516|1.920901,-7.719006,21.139472,14.780994,65.693309,0.007906|1.920901,-7.719005,21.139441,14.780995,65.693309,0.007906
 98|1.940984,-8.140284,20.975838|1.940907,-8.140336,20.980793,14.359664,63.820727,0.007906|1.940907,-8.140336,20.980762,14.359664,63.820728,0.007906
 99|1.960994,-8.558356,20.808761|1.960913,-8.558408,20.813716,13.941592,61.962632,0.007906|1.960913,-8.558408,20.813685,13.941592,61.962633,0.007906
100|1.981004,-8.973001,20.633353|1.980919,-8.973053,20.638307,13.526947,60.119766,0.007906|1.980919,-8.973052,20.638275,13.526948,60.119767,0.007906
101|2.001014,-9.384053,20.449683|2.000925,-9.384105,20.454636,13.115895,58.292868,0.007906|2.000925,-9.384104,20.454604,13.115896,58.292869,0.007906
102|2.021025,-9.791349,20.257825|2.020931,-9.791399,20.262778,12.708601,56.482670,0.007906|2.020931,-9.791399,20.262746,12.708601,56.482671,0.007906
103|2.041035,-10.194723,20.057857|2.040937,-10.194774,20.062809,12.305226,54.689895,0.007906|2.040938,-10.194773,20.062776,12.305227,54.689896,0.007906
104|2.061045,-10.594016,19.849857|2.060943,-10.594066,19.854808,11.905934,52.915262,0.007906|2.060944,-10.594066,19.854775,11.905934,52.915263,0.007906
105|2.081055,-10.989067,19.633909|2.080949,-10.989117,19.638860,11.510883,51.159482,0.007906|2.080950,-10.989116,19.638827,11.510884,51.159483,0.007906
106|2.101065,-11.379718,19.410101|2.100956,-11.379767,19.415051,11.120233,49.423257,0.007906|2.100957,-11.379767,19.415017,11.120233,49.423258,0.007906
107|2.121075,-11.765813,19.178520|2.120962,-11.765861,19.183470,10.734139,47.707282,0.007906|2.120963,-11.765861,19.183436,10.734139,47.707284,0.007906
108|2.141085,-12.147197,18.939261|2.140968,-12.147245,18.944210,10.352755,46.012245,0.007906|2.140969,-12.147244,18.944175,10.352756,46.012247,0.007906
109|2.161096,-12.523717,18.692418|2.160975,-12.523764,18.697367,9.976236,44.338825,0.007906|2.160976,-12.523764,18.697332,9.976236,44.338826,0.007906
110|2.181106,-12.895223,18.438091|2.180981,-12.895270,18.443040,9.604730,42.687690,0.007906|2.180982,-12.895269,18.443004,9.604731,42.687692,0.007906
111|2.201116,-13.261566,18.176382|2.200988,-13.261612,18.181330,9.238388,41.059504,0.007906|2.200989,-13.261611,18.181294,9.238389,41.059505,0.007906
112|2.221126,-13.622599,17.907395|2.220995,-13.622644,17.912342,8.877356,39.454916,0.007906|2.220995,-13.622643,17.912306,8.877357,39.454918,0.007906
113|2.241136,-13.978177,17.631238|2.241001,-13.978222,17.636185,8.521778,37.874570,0.007906|2.241002,-13.978221,17.636148,8.521779,37.874572,0.007906
114|2.261146,-14.328159,17.348022|2.261008,-14.328203,17.352968,8.171797,36.319099,0.007906|2.261009,-14.328202,17.352931,8.171798,36.319101,0.007906
115|2.281156,-14.672404,17.057859|2.281015,-14.672447,17.062805,7.827553,34.789125,0.007906|2.281016,-14.672446,17.062768,7.827554,34.789127,0.007906
116|2.301167,-15.010774,16.760867|2.301021,-15.010816,16.765812,7.489184,33.285261,0.007906|2.301022,-15.010816,16.765775,7.489184,33.285263,0.007906
117|2.321177,-15.343134,16.457164|2.321028,-15.343175,16.462109,7.156825,31.808110,0.007906|2.321029,-15.343175,16.462071,7.156825,31.808112,0.007906
118|2.341187,-15.669350,16.146872|2.341035,-15.669391,16.151816,6.830609,30.358261,0.007906|2.341036,-15.669391,16.151777,6.830609,30.358264,0.007906
119|2.361197,-15.989293,15.830114|2.361042,-15.989333,15.835058,6.510667,28.936297,0.007906|2.361043,-15.989333,15.835019,6.510667,28.936299,0.007906
120|2.381207,-16.302834,15.507018|2.381049,-16.302873,15.511961,6.197127,27.542786,0.007906|2.381050,-16.302873,15.511922,6.197127,27.542789,0.007906
121|2.401217,-16.609847,15.177713|2.401056,-16.609886,15.182656,5.890114,26.178287,0.007906|2.401058,-16.609885,15.182617,5.890115,26.178289,0.007906
122|2.421227,-16.910210,14.842332|2.421064,-16.910247,14.847274,5.589753,24.843345,0.007906|2.421065,-16.910247,14.847234,5.589753,24.843347,0.007906
123|2.441238,-17.203802,14.501007|2.441071,-17.203839,14.505949,5.296161,23.538495,0.007906|2.441072,-17.203838,14.505909,5.296162,23.538498,0.007906
124|2.461248,-17.490505,14.153876|2.461078,-17.490542,14.158818,5.009458,22.264260,0.007906|2.461079,-17.490541,14.158778,5.009459,22.264262,0.007906
125|2.481258,-17.770206,13.801079|2.481085,-17.770241,13.806020,4.729759,21.021149,0.007906|2.481087,-17.770241,13.805979,4.729759,21.021152,0.007906
126|2.501268,-18.042792,13.442755|2.501093,-18.042826,13.447696,4.457174,19.809662,0.007906|2.501094,-18.042825,13.447655,4.457175,19.809665,0.007906
127|2.521278,-18.308153,13.079049|2.521100,-18.308187,13.083989,4.191813,18.630281,0.007906|2.521102,-18.308186,13.083948,4.191814,18.630284,0.007906
128|2.541288,-18.566184,12.710106|2.541108,-18.566217,12.715046,3.933783,17.483481,0.007906|2.541109,-18.566216,12.715005,3.933784,17.483484,0.007906
129|2.561298,-18.816781,12.336075|2.561116,-18.816813,12.341014,3.683187,16.369720,0.007906|2.561117,-18.816812,12.340973,3.683188,16.369723,0.007906
130|2.581309,-19.059844,11.957104|2.581123,-19.059875,11.962043,3.440125,15.289443,0.007906|2.581125,-19.059875,11.962001,3.440125,15.289447,0.007906
131|2.601319,-19.295276,11.573345|2.601131,-19.295306,11.578284,3.204694,14.243084,0.007906|2.601133,-19.295305,11.578242,3.204695,14.243088,0.007906
132|2.621329,-19.522982,11.184953|2.621139,-19.523011,11.189891,2.976989,13.231062,0.007906|2.621141,-19.523010,11.189849,2.976990,13.231065,0.007906
133|2.641339,-19.742871,10.792082|2.641147,-19.742899,10.797020,2.757101,12.253781,0.007906|2.641149,-19.742899,10.796978,2.757101,12.253784,0.007906
134|2.661349,-19.954856,10.394890|2.661155,-19.954883,10.399828,2.545117,11.311633,0.007906|2.661157,-19.954882,10.399785,2.545118,11.311636,0.007906
135|2.681359,-20.158850,9.993536|2.681163,-20.158876,9.998474,2.341124,10.404995,0.007906|2.681165,-20.158875,9.998431,2.341125,10.404999,0.007906
136|2.701369,-20.354773,9.588181|2.701171,-20.354798,9.593118,2.145202,9.534230,0.007906|2.701173,-20.354797,9.593075,2.145203,9.534234,0.007906
137|2.721380,-20.542546,9.178987|2.721180,-20.542570,9.183924,1.957430,8.699687,0.007906|2.721181,-20.542569,9.183880,1.957431,8.699691,0.007906
138|2.741390,-20.722094,8.766117|2.741188,-20.722117,8.771054,1.777883,7.901700,0.007906|2.741190,-20.722116,8.771010,1.777884,7.901705,0.007906
139|2.761400,-20.893345,8.349738|2.761197,-20.893368,8.354674,1.606632,7.140589,0.007906|2.761198,-20.893367,8.354631,1.606633,7.140593,0.007906
140|2.781410,-21.056231,7.930015|2.781205,-21.056252,7.934951,1.443748,6.416658,0.007906|2.781207,-21.056251,7.934908,1.443749,6.416662,0.007906
141|2.801420,-21.210686,7.507118|2.801214,-21.210706,7.512054,1.289294,5.730196,0.007906|2.801216,-21.210705,7.512010,1.289295,5.730201,0.007906
142|2.821430,-21.356648,7.081214|2.821222,-21.356667,7.086150,1.143333,5.081480,0.007906|2.821224,-21.356666,7.086106,1.143334,5.081485,0.007906
143|2.841440,-21.494059,6.652475|2.841231,-21.494077,6.657411,1.005923,4.470769,0.007906|2.841233,-21.494076,6.657367,1.005924,4.470774,0.007906
144|2.861451,-21.622864,6.221073|2.861240,-21.622881,6.226009,0.877119,3.898306,0.007906|2.861242,-21.622880,6.225964,0.877120,3.898311,0.007906
145|2.881461,-21.743012,5.787180|2.881249,-21.743028,5.792115,0.756972,3.364322,0.007906|2.881251,-21.743026,5.792071,0.756974,3.364327,0.007906
146|2.901471,-21.854453,5.350970|2.901258,-21.854468,5.355905,0.645532,2.869030,0.007906|2.901260,-21.854467,5.355860,0.645533,2.869036,0.007906
147|2.921481,-21.957145,4.912617|2.921267,-21.957158,4.917552,0.542842,2.412629,0.007906|2.921269,-21.957157,4.917507,0.542843,2.412634,0.007906
148|2.941491,-22.051044,4.472297|2.941276,-22.051057,4.477232,0.448943,1.995301,0.007906|2.941278,-22.051056,4.477187,0.448944,1.995307,0.007906
149|2.961501,-22.136115,4.030186|2.961286,-22.136127,4.035121,0.363873,1.617213,0.007906|2.961288,-22.136126,4.035076,0.363874,1.617219,0.007906
150|2.981511,-22.212323,3.586462|2.981295,-22.212334,3.591397,0.287666,1.278517,0.007906|2.981297,-22.212332,3.591352,0.287668,1.278523,0.007906
151|3.001522,-22.279637,3.141302|3.001305,-22.279647,3.146237,0.220353,0.979349,0.007906|3.001307,-22.279645,3.146192,0.220355,0.979355,0.007906
152|3.021532,-22.338030,2.694884|3.021314,-22.338039,2.699819,0.161961,0.719827,0.007906|3.021316,-22.338038,2.699774,0.161962,0.719833,0.007906
153|3.041542,-22.387480,2.247387|3.041324,-22.387487,2.252322,0.112513,0.500057,0.007906|3.041326,-22.387486,2.252277,0.112514,0.500063,0.007906
154|3.061552,-22.427965,1.798991|3.061334,-22.427972,1.803925,0.072028,0.320125,0.007906|3.061335,-22.427970,1.803880,0.072030,0.320132,0.007906
155|3.081562,-22.459471,1.349874|3.081343,-22.459476,1.354808,0.040524,0.180105,0.007906|3.081345,-22.459475,1.354763,0.040525,0.180111,0.007906
156|3.101572,-22.481984,0.900216|3.101353,-22.481988,0.905150,0.018012,0.080052,0.007906|3.101355,-22.481987,0.905105,0.018013,0.080058,0.007906
157|3.121583,-22.495496,0.450198|3.121363,-22.495499,0.455132,0.004501,0.020006,0.007906|3.121365,-22.495497,0.455087,0.004503,0.020012,0.007906
158|3.141593,-22.500000,0.000000|3.141373,-22.500002,0.004934,0.000002,0.000009,0.007906|3.141375,-22.500001,0.004889,0.000001,0.000002,0.007906
159|3.161603,-22.495496,-0.450198|3.161384,-22.495497,-0.445264,0.004503,0.020015,0.007906|3.161386,-22.495495,-0.445309,0.004505,0.020022,0.007906
160|3.181613,-22.481984,-0.900216|3.181394,-22.481984,-0.895282,0.018016,0.080071,0.007906|3.181396,-22.481982,-0.895327,0.018018,0.080078,0.007906
161|3.201623,-22.459471,-1.349874|3.201404,-22.459470,-1.344939,0.040530,0.180134,0.007906|3.201406,-22.459468,-1.344985,0.040532,0.180141,0.007906
162|3.221633,-22.427965,-1.798991|3.221415,-22.427963,-1.794056,0.072037,0.320164,0.007906|3.221417,-22.427962,-1.794102,0.072038,0.320171,0.007906
163|3.241643,-22.387480,-2.247387|3.241425,-22.387476,-2.242453,0.112524,0.500105,0.007906|3.241427,-22.387475,-2.242498,0.112525,0.500112,0.007906
164|3.261654,-22.338030,-2.694884|3.261436,-22.338026,-2.689950,0.161974,0.719885,0.007906|3.261438,-22.338024,-2.689995,0.161976,0.719892,0.007906
165|3.281664,-22.279637,-3.141302|3.281447,-22.279631,-3.136368,0.220369,0.979416,0.007906|3.281449,-22.279630,-3.136413,0.220370,0.979424,0.007906
166|3.301674,-22.212323,-3.586462|3.301457,-22.212316,-3.581528,0.287684,1.278594,0.007906|3.301459,-22.212315,-3.581573,0.287685,1.278602,0.007906
167|3.321684,-22.136115,-4.030186|3.321468,-22.136108,-4.025252,0.363892,1.617299,0.007906|3.321470,-22.136106,-4.025297,0.363894,1.617307,0.007906
168|3.341694,-22.051044,-4.472297|3.341479,-22.051036,-4.467362,0.448964,1.995397,0.007906|3.341481,-22.051034,-4.467407,0.448966,1.995405,0.007906
169|3.361704,-21.957145,-4.912617|3.361490,-21.957135,-4.907682,0.542865,2.412734,0.007906|3.361492,-21.957133,-4.907726,0.542867,2.412742,0.007906
170|3.381714,-21.854453,-5.350970|3.381501,-21.854442,-5.346034,0.645558,2.869145,0.007906|3.381503,-21.854441,-5.346079,0.645559,2.869153,0.007906
171|3.401725,-21.743012,-5.787180|3.401513,-21.743000,-5.782245,0.757000,3.364446,0.007906|3.401515,-21.742998,-5.782289,0.757002,3.364454,0.007906
172|3.421735,-21.622864,-6.221073|3.421524,-21.622851,-6.216138,0.877149,3.898439,0.007906|3.421526,-21.622849,-6.216182,0.877151,3.898448,0.007906
