0.011111	0.001000	0.000000
0.011111	0.051000	0.000000
0.011111	0.101000	0.000000
0.011111	0.151000	0.000000
0.011111	0.201000	0.000000
0.011111	0.251000	0.000000
0.011111	0.301000	0.000000
0.011111	0.351000	0.000000
0.011111	0.401000	0.000000
0.011111	0.451000	0.000000
0.011111	0.501000	0.000000
0.011111	0.551000	0.000000
0.011111	0.601000	0.000000
0.011111	0.651000	0.000000
0.011111	0.701000	0.000000
0.011111	0.751000	0.000000
0.011111	0.801000	0.000000
0.011111	0.851000	0.000000
0.011111	0.901000	0.000000
0.011111	0.951000	0.000000
0.011111	1.001000	0.000000
0.011111	1.051000	0.000000
0.011111	1.101000	0.000000
0.011111	1.151000	0.000000
0.011111	1.201000	0.000000
0.011111	1.251000	0.000000
0.011111	1.301000	0.000001
0.011111	1.351000	0.000001
0.011111	1.401000	0.000001
0.011111	1.451000	0.000001
0.011111	1.501000	0.000001
0.011111	1.551000	0.000001
0.011111	1.601000	0.000001
0.011111	1.651000	0.000001
0.011111	1.701000	0.000002
0.011111	1.751000	0.000002
0.011111	1.801000	0.000002
0.011111	1.851000	0.000002
0.011111	1.901000	0.000002
0.011111	1.951000	0.000003
0.011111	2.001000	0.000003
0.022222	0.001000	0.000000
0.022222	0.051000	0.000000
0.022222	0.101000	0.000000
0.022222	0.151000	0.000000
0.022222	0.201000	0.000000
0.022222	0.251000	0.000000
0.022222	0.301000	0.000000
0.022222	0.351000	0.000000
0.022222	0.401000	0.000000
0.022222	0.451000	0.000000
0.022222	0.501000	0.000000
0.022222	0.551000	0.000000
0.022222	0.601000	0.000000
0.022222	0.651000	0.000001
0.022222	0.701000	0.000001
0.022222	0.751000	0.000001
0.022222	0.801000	0.000001
0.022222	0.851000	0.000002
0.022222	0.901000	0.000002
0.022222	0.951000	0.000002
0.022222	1.001000	0.000003
0.022222	1.051000	0.000004
0.022222	1.101000	0.000004
0.022222	1.151000	0.000005
0.022222	1.201000	0.000006
0.022222	1.251000	0.000007
0.022222	1.301000	0.000009
0.022222	1.351000	0.000010
0.022222	1.401000	0.000012
0.022222	1.451000	0.000014
0.022222	1.501000	0.000015
0.022222	1.551000	0.000018
0.022222	1.601000	0.000020
0.022222	1.651000	0.000023
0.022222	1.701000	0.000026
0.022222	1.751000	0.000029
0.022222	1.801000	0.000032
0.022222	1.851000	0.000036
0.022222	1.901000	0.000040
0.022222	1.951000	0.000044
0.022222	2.001000	0.000049
0.033333	0.001000	0.000000
0.033333	0.051000	0.000000
0.033333	0.101000	0.000000
0.033333	0.151000	0.000000
0.033333	0.201000	0.000000
0.033333	0.251000	0.000000
0.033333	0.301000	0.000000
0.033333	0.351000	0.000000
0.033333	0.401000	0.000000
0.033333	0.451000	0.000001
0.033333	0.501000	0.000001
0.033333	0.551000	0.000001
0.033333	0.601000	0.000002
0.033333	0.651000	0.000003
0.033333	0.701000	0.000004
0.033333	0.751000	0.000005
0.033333	0.801000	0.000006
0.033333	0.851000	0.000008
0.033333	0.901000	0.000010
0.033333	0.951000	0.000013
0.033333	1.001000	0.000015
0.033333	1.051000	0.000019
0.033333	1.101000	0.000023
0.033333	1.151000	0.000027
0.033333	1.201000	0.000032
0.033333	1.251000	0.000038
0.033333	1.301000	0.000044
0.033333	1.351000	0.000051
0.033333	1.401000	0.000059
0.033333	1.451000	0.000068
0.033333	1.501000	0.000078
0.033333	1.551000	0.000089
0.033333	1.601000	0.000101
0.033333	1.651000	0.000114
0.033333	1.701000	0.000129
0.033333	1.751000	0.000145
0.033333	1.801000	0.000162
0.033333	1.851000	0.000181
0.033333	1.901000	0.000201
0.033333	1.951000	0.000223
0.033333	2.001000	0.000247
0.044444	0.001000	0.000000
0.044444	0.051000	0.000000
0.044444	0.101000	0.000000
0.044444	0.151000	0.000000
0.044444	0.201000	0.000000
0.044444	0.251000	0.000000
0.044444	0.301000	0.000000
0.044444	0.351000	0.000001
0.044444	0.401000	0.000001
0.044444	0.451000	0.000002
0.044444	0.501000	0.000003
0.044444	0.551000	0.000004
0.044444	0.601000	0.000006
0.044444	0.651000	0.000009
0.044444	0.701000	0.000012
0.044444	0.751000	0.000016
0.044444	0.801000	0.000020
0.044444	0.851000	0.000026
0.044444	0.901000	0.000032
0.044444	0.951000	0.000040
0.044444	1.001000	0.000049
0.044444	1.051000	0.000059
0.044444	1.101000	0.000072
0.044444	1.151000	0.000085
0.044444	1.201000	0.000101
0.044444	1.251000	0.000119
0.044444	1.301000	0.000139
0.044444	1.351000	0.000162
0.044444	1.401000	0.000188
0.044444	1.451000	0.000216
0.044444	1.501000	0.000247
0.044444	1.551000	0.000282
0.044444	1.601000	0.000320
0.044444	1.651000	0.000361
0.044444	1.701000	0.000407
0.044444	1.751000	0.000457
0.044444	1.801000	0.000512
0.044444	1.851000	0.000571
0.044444	1.901000	0.000635
0.044444	1.951000	0.000704
0.044444	2.001000	0.000779
0.055556	0.001000	0.000000
0.055556	0.051000	0.000000
0.055556	0.101000	0.000000
0.055556	0.151000	0.000000
0.055556	0.201000	0.000000
0.055556	0.251000	0.000000
0.055556	0.301000	0.000001
0.055556	0.351000	0.000002
0.055556	0.401000	0.000003
0.055556	0.451000	0.000005
0.055556	0.501000	0.000007
0.055556	0.551000	0.000011
0.055556	0.601000	0.000016
0.055556	0.651000	0.000021
0.055556	0.701000	0.000029
0.055556	0.751000	0.000038
0.055556	0.801000	0.000049
0.055556	0.851000	0.000062
0.055556	0.901000	0.000078
0.055556	0.951000	0.000097
0.055556	1.001000	0.000119
0.055556	1.051000	0.000145
0.055556	1.101000	0.000175
0.055556	1.151000	0.000209
0.055556	1.201000	0.000247
0.055556	1.251000	0.000291
0.055556	1.301000	0.000340
0.055556	1.351000	0.000396
0.055556	1.401000	0.000457
0.055556	1.451000	0.000526
0.055556	1.501000	0.000602
0.055556	1.551000	0.000687
0.055556	1.601000	0.000779
0.055556	1.651000	0.000881
0.055556	1.701000	0.000992
0.055556	1.751000	0.001114
0.055556	1.801000	0.001247
0.055556	1.851000	0.001390
0.055556	1.901000	0.001546
0.055556	1.951000	0.001715
0.055556	2.001000	0.001897
