OneBody2_E-0.05_ecc0.0_EU1.txt
initial value : [x, y, v_x, v_y] = [10.00,0.00,0.00,0.32] , numerical interval dt = 0.02000 , [M, m] = [ 1, 1]

num|geodesic|
num|newtonian
num|degree, x, y, simple error, relative error
1|0.0,10.0,0.0,0.0,0.0
2|0.000632,10.0,0.006325,nan,nan
3|0.001265,9.999994,0.012649,1.9998616487271192e-06,1.9998616487271192e-05
4|0.001897,9.999984,0.018974,2.0006463987698453e-06,2.0006463987698453e-05
5|0.00253,9.99997,0.025298,1.999484998904677e-06,1.999484998904677e-05
6|0.003162,9.999952,0.031623,2.000821451630941e-06,2.0008214516309408e-05
7|0.003795,9.99993,0.037947,1.998985251105978e-06,1.998985251105978e-05
8|0.004427,9.999904,0.044272,2.0009598014070207e-06,2.0009598014070207e-05
9|0.00506,9.999874,0.050596,1.998554401083652e-06,1.998554401083652e-05
10|0.005692,9.99984,0.056921,2.0012918504619392e-06,2.0012918504619392e-05
11|0.006325,9.999802,0.063245,1.9984612507073507e-06,1.9984612507073507e-05
12|0.006957,9.99976,0.06957,2.0021248001711456e-06,2.0021248001711456e-05
13|0.007589,9.999714,0.075894,1.9990514008583204e-06,1.9990514008583204e-05
14|0.008222,9.999664,0.082218,1.9956208010540877e-06,1.9956208010540877e-05
15|0.008854,9.99961,0.088543,2.0007472496530454e-06,2.0007472496530454e-05
16|0.009487,9.999552,0.094867,1.9974194493954656e-06,1.9974194493954656e-05
17|0.010119,9.99949,0.101191,1.993928851362625e-06,1.9939288513626252e-05
18|0.010752,9.999424,0.107516,2.001101398363403e-06,2.001101398363403e-05
19|0.011384,9.999354,0.11384,1.9981456009787735e-06,1.9981456009787735e-05
20|0.012017,9.99928,0.120164,1.9952646006515806e-06,1.9952646006515806e-05
21|0.012649,9.999202,0.126488,1.9925472027892965e-06,1.9925472027892965e-05
22|0.013282,9.99912,0.132812,1.9900870018574324e-06,1.9900870018574324e-05
23|0.013914,9.999034,0.139136,1.9879824026958204e-06,1.9879824026958204e-05
24|0.014547,9.998944,0.14546,1.9863366027550455e-06,1.9863366027550455e-05
25|0.015179,9.99885,0.151784,1.9852576027545865e-06,1.9852576027545865e-05
26|0.015811,9.998752,0.158108,1.984858203130102e-06,1.984858203130102e-05
27|0.016444,9.99865,0.164431,1.9688128567452168e-06,1.9688128567452168e-05
28|0.017076,9.998544,0.170755,1.969497857245983e-06,1.969497857245983e-05
29|0.017709,9.998434,0.177079,1.971229655950424e-06,1.971229655950424e-05
30|0.018341,9.99832,0.183402,1.9558000090569294e-06,1.9558000090569294e-05
31|0.018974,9.998202,0.189726,1.9593938080930684e-06,1.9593938080930684e-05
