OneBody3_E-0.10_ecc0.4_RK4.txt
initial value : [x, y, v_x, v_y] = [27.00,0.00,0.00,0.68] , numerical interval dt = 0.02000 , [M, m] = [ 9, 1]

num|geodesic|
num|newtonian
num|degree, x, y, simple error, relative error
  1|0.000000,27.000000,0.000000,0.000000,0.000000
  2|0.000506,26.999998,0.013663,0.000003,0.000013
  3|0.001012,26.999990,0.027325,0.000014,0.000051
  4|0.001518,26.999978,0.040988,0.000031,0.000115
  5|0.002024,26.999960,0.054650,0.000055,0.000205
  6|0.002530,26.999938,0.068313,0.000086,0.000320
  7|0.003036,26.999911,0.081976,0.000124,0.000461
  8|0.003542,26.999879,0.095638,0.000169,0.000627
  9|0.004048,26.999842,0.109301,0.000221,0.000819
 10|0.004554,26.999800,0.122963,0.000280,0.001037
 11|0.005060,26.999753,0.136626,0.000346,0.001280
 12|0.005566,26.999701,0.150288,0.000418,0.001549
 13|0.006072,26.999644,0.163951,0.000498,0.001844
 14|0.006578,26.999583,0.177613,0.000584,0.002164
 15|0.007084,26.999516,0.191275,0.000678,0.002509
 16|0.007590,26.999444,0.204938,0.000778,0.002881
 17|0.008096,26.999368,0.218600,0.000885,0.003277
 18|0.008602,26.999286,0.232262,0.000999,0.003700
 19|0.009108,26.999200,0.245925,0.001120,0.004148
 20|0.009614,26.999109,0.259587,0.001248,0.004622
 21|0.010120,26.999012,0.273249,0.001383,0.005121
 22|0.010626,26.998911,0.286911,0.001524,0.005646
 23|0.011132,26.998805,0.300573,0.001673,0.006196
 24|0.011638,26.998694,0.314235,0.001829,0.006773
 25|0.012144,26.998578,0.327897,0.001991,0.007374
 26|0.012650,26.998457,0.341559,0.002160,0.008002
 27|0.013156,26.998331,0.355221,0.002337,0.008654
 28|0.013662,26.998200,0.368883,0.002520,0.009333
 29|0.014168,26.998064,0.382545,0.002710,0.010037
 30|0.014674,26.997924,0.396207,0.002907,0.010767
 31|0.015180,26.997778,0.409868,0.003111,0.011522
 32|0.015686,26.997627,0.423530,0.003322,0.012303
 33|0.016192,26.997472,0.437191,0.003540,0.013109
 34|0.016698,26.997311,0.450853,0.003764,0.013941
 35|0.017204,26.997146,0.464514,0.003996,0.014799
 36|0.017710,26.996975,0.478176,0.004234,0.015682
 37|0.018216,26.996800,0.491837,0.004480,0.016591
 38|0.018722,26.996620,0.505498,0.004732,0.017526
 39|0.019228,26.996435,0.519159,0.004991,0.018486
 40|0.019734,26.996245,0.532820,0.005258,0.019471
 41|0.020240,26.996050,0.546481,0.005531,0.020483
 42|0.020746,26.995850,0.560142,0.005811,0.021519
 43|0.021252,26.995645,0.573803,0.006098,0.022582
 44|0.021758,26.995435,0.587463,0.006391,0.023670
 45|0.022264,26.995220,0.601124,0.006692,0.024783
 46|0.022770,26.995000,0.614784,0.007000,0.025923
 47|0.023276,26.994776,0.628445,0.007314,0.027087
 48|0.023782,26.994546,0.642105,0.007636,0.028278
 49|0.024288,26.994311,0.655765,0.007964,0.029494
 50|0.024794,26.994072,0.669425,0.008299,0.030735
 51|0.025300,26.993828,0.683085,0.008641,0.032002
 52|0.025806,26.993578,0.696745,0.008991,0.033295
 53|0.026312,26.993324,0.710405,0.009347,0.034613
 54|0.026818,26.993065,0.724064,0.009709,0.035957
 55|0.027324,26.992801,0.737724,0.010079,0.037327
 56|0.027830,26.992531,0.751383,0.010456,0.038722
 57|0.028335,26.992257,0.765042,0.010840,0.040142
 58|0.028841,26.991978,0.778701,0.011230,0.041588
 59|0.029347,26.991695,0.792360,0.011628,0.043060
 60|0.029853,26.991406,0.806019,0.012032,0.044557
 61|0.030359,26.991112,0.819678,0.012443,0.046080
 62|0.030865,26.990813,0.833337,0.012862,0.047629
 63|0.031371,26.990510,0.846995,0.013287,0.049203
 64|0.031877,26.990201,0.860654,0.013719,0.050802
 65|0.032383,26.989887,0.874312,0.014158,0.052427
 66|0.032889,26.989569,0.887970,0.014603,0.054078
 67|0.033395,26.989246,0.901628,0.015056,0.055754
 68|0.033900,26.988917,0.915286,0.015516,0.057456
 69|0.034406,26.988584,0.928943,0.015982,0.059184
 70|0.034912,26.988246,0.942601,0.016456,0.060937
 71|0.035418,26.987903,0.956258,0.016936,0.062715
 72|0.035924,26.987555,0.969916,0.017423,0.064519
 73|0.036430,26.987202,0.983573,0.017918,0.066349
 74|0.036936,26.986844,0.997229,0.018419,0.068204
 75|0.037441,26.986481,1.010886,0.018927,0.070085
 76|0.037947,26.986113,1.024543,0.019442,0.071991
 77|0.038453,26.985740,1.038199,0.019963,0.073923
