OneBody3_E-0.15_ecc0.4_RK4.txt
initial value : [x, y, v_x, v_y] = [18.00,0.00,0.00,0.84] , numerical interval dt = 0.02000 , [M, m] = [ 9, 1]

num|geodesic|
num|newtonian
num|degree, x, y, simple error, relative error
  1|0.000000,18.000000,0.000000,0.000000,0.000000
  2|0.000930,17.999994,0.016733,0.000008,0.000043
  3|0.001859,17.999978,0.033466,0.000031,0.000173
  4|0.002789,17.999950,0.050200,0.000070,0.000389
  5|0.003718,17.999911,0.066933,0.000124,0.000691
  6|0.004648,17.999861,0.083666,0.000194,0.001080
  7|0.005578,17.999800,0.100399,0.000280,0.001556
  8|0.006507,17.999728,0.117132,0.000381,0.002117
  9|0.007437,17.999644,0.133865,0.000498,0.002765
 10|0.008367,17.999550,0.150598,0.000630,0.003500
 11|0.009296,17.999444,0.167331,0.000778,0.004321
 12|0.010226,17.999328,0.184063,0.000941,0.005228
 13|0.011155,17.999200,0.200796,0.001120,0.006222
 14|0.012085,17.999061,0.217529,0.001314,0.007302
 15|0.013015,17.998911,0.234261,0.001524,0.008469
 16|0.013944,17.998750,0.250993,0.001750,0.009722
 17|0.014874,17.998578,0.267726,0.001991,0.011061
 18|0.015803,17.998394,0.284458,0.002248,0.012487
 19|0.016733,17.998200,0.301190,0.002520,0.013999
 20|0.017662,17.997994,0.317921,0.002808,0.015598
 21|0.018592,17.997778,0.334653,0.003111,0.017283
 22|0.019522,17.997550,0.351384,0.003430,0.019054
 23|0.020451,17.997311,0.368116,0.003764,0.020912
 24|0.021381,17.997061,0.384847,0.004114,0.022856
 25|0.022310,17.996800,0.401578,0.004480,0.024886
 26|0.023240,17.996528,0.418308,0.004861,0.027003
 27|0.024169,17.996245,0.435039,0.005258,0.029206
 28|0.025099,17.995950,0.451769,0.005670,0.031496
 29|0.026028,17.995645,0.468499,0.006097,0.033871
 30|0.026958,17.995328,0.485229,0.006541,0.036334
 31|0.027887,17.995000,0.501959,0.007000,0.038882
 32|0.028817,17.994661,0.518688,0.007474,0.041517
 33|0.029746,17.994312,0.535417,0.007964,0.044238
 34|0.030675,17.993950,0.552146,0.008469,0.047046
 35|0.031605,17.993578,0.568875,0.008990,0.049939
 36|0.032534,17.993195,0.585603,0.009527,0.052919
 37|0.033464,17.992801,0.602331,0.010079,0.055986
 38|0.034393,17.992395,0.619059,0.010647,0.059138
 39|0.035322,17.991979,0.635786,0.011230,0.062377
 40|0.036252,17.991551,0.652513,0.011829,0.065703
 41|0.037181,17.991112,0.669240,0.012443,0.069114
 42|0.038111,17.990662,0.685966,0.013073,0.072612
 43|0.039040,17.990201,0.702692,0.013718,0.076196
 44|0.039969,17.989729,0.719418,0.014379,0.079866
