OneBody3_E-0.15_ecc0.4_RK4.txt
initial value : [x, y, v_x, v_y] = [18.00,0.00,0.00,0.84] , numerical interval dt = 0.02000 , [M, m] = [ 9, 1]

num|geodesic|
num|newtonian
num|degree, x, y, simple error, relative error
1|0.0,18.0,0.0,0.0,0.0
2|0.00093,17.999994,0.016733,6.250108981475933e-07,3.4722823040134915e-06
3|0.001859,17.999978,0.033466,3.1335290273659666e-07,1.7408486088540685e-06
4|0.002789,17.99995,0.0502,1.0513474535400746e-09,5.840812695821241e-09
5|0.003718,17.999911,0.066933,1.4121553704171674e-07,7.845292103033027e-07
6|0.004648,17.999861,0.083666,1.513171703493299e-07,8.406483498932617e-07
7|0.005578,17.9998,0.100399,1.1189758453156173e-08,6.216504841269799e-08
8|0.006507,17.999728,0.117132,3.261292462752863e-07,1.8118181961419186e-06
9|0.007437,17.999644,0.133865,6.261943958918437e-07,3.478830233070501e-06
10|0.008367,17.99955,0.150598,2.7941805313957957e-08,1.5523069921356924e-07
11|0.009296,17.999444,0.167331,6.118958815193309e-07,3.3993795651246366e-06
12|0.010226,17.999328,0.184063,2.805010339557157e-07,1.5583158050733374e-06
13|0.011155,17.9992,0.200796,1.7517091777108362e-08,9.731544664620358e-08
14|0.012085,17.999061,0.217529,1.6765337562674176e-07,9.313882073429684e-07
15|0.013015,17.998911,0.234261,2.1935795047056672e-07,1.2186257868095475e-06
16|0.013944,17.99875,0.250993,2.1311862496986578e-08,1.1839594739738413e-07
17|0.014874,17.998578,0.267726,2.534898477790648e-07,1.408232429823418e-06
18|0.015803,17.998394,0.284458,6.272754511371659e-07,3.484739257930887e-06
19|0.016733,17.9982,0.30119,6.505682392798917e-08,3.614123428386138e-07
20|0.017662,17.997994,0.317921,6.494966484638098e-07,3.6081538806437857e-06
21|0.018592,17.997778,0.334653,2.1974508257471825e-07,1.2207457364669946e-06
22|0.019522,17.99755,0.351384,1.8663070733282439e-07,1.0367808120424986e-06
23|0.020451,17.997311,0.368116,2.678948476386722e-07,1.488215781072704e-06
24|0.021381,17.997061,0.384847,3.6737785080731555e-07,2.0408547629489876e-06
25|0.02231,17.9968,0.401578,1.5611920645142163e-07,8.672672535799785e-07
26|0.02324,17.996528,0.418308,1.9245049998062314e-08,1.0690869546831259e-07
27|0.024169,17.996245,0.435039,5.509152884997093e-07,3.060385124529895e-06
28|0.025099,17.99595,0.451769,3.677382487410341e-07,2.0428064111228158e-06
29|0.026028,17.995645,0.468499,4.4997162973459126e-07,2.4996004853217456e-06
30|0.026958,17.995328,0.485229,1.623411485240922e-07,9.018016389623476e-07
31|0.027887,17.995,0.501959,4.231837635870761e-07,2.350759716651948e-06
32|0.028817,17.994661,0.518688,7.671798130104435e-07,4.2616044354995615e-06
33|0.029746,17.994312,0.535417,6.514733037477072e-07,3.6188387113624487e-06
34|0.030675,17.99395,0.552146,5.649972187882213e-07,3.138451508289468e-06
35|0.031605,17.993578,0.568875,4.4588285064151023e-07,2.4767734823788184e-06
36|0.032534,17.993195,0.585603,1.3148479638402932e-08,7.303606473061874e-08
37|0.033464,17.992801,0.602331,3.9392338635479973e-07,2.1881131999920983e-06
38|0.034393,17.992395,0.619059,2.266183791732601e-07,1.2587782642355284e-06
39|0.035322,17.991979,0.635786,6.664991971661038e-07,3.702113462238572e-06
40|0.036252,17.991551,0.652513,6.203740809951341e-08,3.4458756827393883e-07
41|0.037181,17.991112,0.66924,1.2498625068246838e-07,6.942309433409643e-07
42|0.038111,17.990662,0.685966,4.758191778364562e-07,2.6428914290491625e-06
43|0.03904,17.990201,0.702692,3.968418162969556e-07,2.204196776372987e-06
44|0.039969,17.989729,0.719418,1.549294417202418e-07,8.605227137256436e-07
45|0.040898,17.989246,0.736144,2.507598395595778e-07,1.392777388740173e-06
46|0.041828,17.988752,0.752869,4.614144764047978e-07,2.562773169750837e-06
47|0.042757,17.988246,0.769593,3.287339787050314e-07,1.8258229776493704e-06
