OneBody3_E-0.20_ecc0.0_RK4.txt
initial value : [x, y, v_x, v_y] = [22.50,0.00,0.00,0.63] , numerical interval dt = 0.02000 , [M, m] = [ 9, 1]

num|geodesic|
num|newtonian
num|degree, x, y, simple error, relative error
1|0.0,22.5,0.0,0.0,0.0
2|0.000562,22.499996,0.012649,4.445062948832401e-07,1.9755835328144003e-06
3|0.001124,22.499986,0.025298,2.219777748280194e-07,9.865678881245306e-07
4|0.001687,22.499968,0.037947,5.370459632558777e-10,2.386870947803901e-09
5|0.002249,22.499943,0.050596,1.1203411176552436e-07,4.979293856245527e-07
6|0.002811,22.499911,0.063245,1.1249008835534369e-07,4.99955948245972e-07
7|0.003373,22.499872,0.075895,1.4979768536704796e-09,6.657674905202132e-09
8|0.003935,22.499826,0.088544,2.2378248587529015e-07,9.945888261124007e-07
9|0.004497,22.499772,0.101193,4.427726025824086e-07,1.9678782336995937e-06
10|0.00506,22.499712,0.113842,1.86462045803637e-09,8.2872020357172e-09
11|0.005622,22.499644,0.12649,4.478480910563576e-07,1.9904359602504783e-06
12|0.006184,22.49957,0.139139,2.1880491019032888e-07,9.724662675125728e-07
13|0.006746,22.499488,0.151788,3.1313796000631555e-09,1.3917242666947358e-08
14|0.007308,22.499399,0.164437,1.1359622220652454e-07,5.048720986956646e-07
15|0.007871,22.499303,0.177086,1.1250655518324493e-07,5.000291341477553e-07
16|0.008433,22.4992,0.189734,8.205422119544892e-09,3.646854275353285e-08
17|0.008995,22.49909,0.202383,2.1570642161350406e-07,9.586952071711291e-07
18|0.009557,22.498972,0.215032,4.484931608317311e-07,1.993302937029916e-06
19|0.010119,22.498848,0.22768,1.0899913860384913e-08,4.844406160171073e-08
20|0.010681,22.498716,0.240329,4.516245155627985e-07,2.007220069167993e-06
21|0.011244,22.498578,0.252977,2.0854695392813483e-07,9.268753507917104e-07
22|0.011806,22.498432,0.265625,2.0016688750956746e-08,8.896306111536332e-08
23|0.012368,22.498279,0.278273,1.3723622416250691e-07,6.099387740555862e-07
24|0.01293,22.498119,0.290921,1.4296884742748261e-07,6.354170996777005e-07
25|0.013492,22.497952,0.303569,3.706522022639547e-08,1.6473431211731318e-07
26|0.014055,22.497778,0.316217,1.8063051143712983e-07,8.028022730539103e-07
27|0.014617,22.497596,0.328865,4.896124252695699e-07,2.176055223420311e-06
28|0.015179,22.497408,0.341513,4.783037965694348e-08,2.1257946514197101e-07
29|0.015741,22.497213,0.35416,4.905104162844509e-07,2.1800462945975596e-06
30|0.016303,22.49701,0.366808,1.5664364383383145e-07,6.961939725948064e-07
31|0.016865,22.4968,0.379455,8.139944540630495e-08,3.617753129169109e-07
32|0.017428,22.496583,0.392103,1.902555979427234e-07,8.455804353009929e-07
33|0.01799,22.496359,0.40475,2.040137552228316e-07,9.067278009903627e-07
34|0.018552,22.496128,0.417397,1.0560015795135769e-07,4.693340353393675e-07
35|0.019114,22.49589,0.430044,1.052008009594374e-07,4.675591153752773e-07
36|0.019676,22.495645,0.44269,4.089361063108754e-07,1.817493805826113e-06
37|0.020239,22.495392,0.455337,1.5517260010255995e-07,6.89656000455822e-07
38|0.020801,22.495133,0.467983,3.7279950504398585e-07,1.6568866890843815e-06
39|0.021363,22.494866,0.48063,3.4552353866956764e-08,1.535660171864745e-07
40|0.021925,22.494592,0.493276,2.1203022271265581e-07,9.423565453895814e-07
41|0.022487,22.494311,0.505922,3.4589322694955627e-07,1.5373032308869167e-06
42|0.023049,22.494023,0.518568,3.667743833091208e-07,1.6301083702627593e-06
43|0.023612,22.493728,0.531213,2.980143776198929e-07,1.324508344977302e-06
44|0.024174,22.493426,0.543859,9.268095624292982e-08,4.119153610796881e-07
45|0.024736,22.493117,0.556504,2.017267775045184e-07,8.965634555756374e-07
46|0.025298,22.4928,0.569149,3.9057331591152433e-07,1.7358814040512193e-06
47|0.02586,22.492477,0.581794,1.3008811095005512e-07,5.78169382000245e-07
48|0.026423,22.492146,0.594439,2.3533251081175877e-07,1.0459222702744835e-06
49|0.026985,22.491808,0.607084,4.868462291085507e-07,2.1637610182602252e-06
50|0.027547,22.491464,0.619728,3.4793955450140857e-07,1.5463980200062604e-06
51|0.028109,22.491112,0.632372,2.9650950850168556e-07,1.317820037785269e-06
52|0.028671,22.490753,0.645016,3.5882811033616235e-07,1.594791601494055e-06
53|0.029234,22.490386,0.65766,4.6434231393277514e-07,2.0637436174790005e-06
54|0.029796,22.490013,0.670304,1.7349811187727937e-07,7.71102719454575e-07
55|0.030358,22.489633,0.682947,2.0176662118842614e-07,8.967405386152273e-07
56|0.03092,22.489245,0.69559,3.0848611132228143e-07,1.371049383654584e-06
57|0.031482,22.488851,0.708233,2.951664441752655e-07,1.31185086300118e-06
58|0.032044,22.488449,0.720876,1.406615268706446e-08,6.251623416473093e-08
59|0.032607,22.48804,0.733518,1.8449057748171072e-07,8.199581221409365e-07
60|0.033169,22.487624,0.746161,2.3548228966774332e-07,1.0465879540788592e-06
61|0.033731,22.487201,0.758803,2.042842233151987e-07,9.07929881400883e-07
62|0.034293,22.486771,0.771445,5.790075618961055e-08,2.573366941760469e-07
63|0.034855,22.486334,0.784086,1.6922115619877331e-07,7.520940275501036e-07
64|0.035418,22.485889,0.796727,4.881588928640213e-07,2.16959507939565e-06
65|0.03598,22.485438,0.809368,3.086071131974677e-08,1.371587169766523e-07
