OneBody4_E-0.15_plotinterval0.050_ecc0.0_RK4.txt
initial value : [x, y, v_x, v_y] = [30.00,0.00,0.00,0.55] , numerical interval dt = 0.02000 , [M, m] = [ 9, 1]

num|given_position|geodesic|newtonian
 32|0.620314,24.410871,17.438732|0.621702,24.408417,17.488175,5.591583,18.638609,0.091287|0.621696,24.408410,17.487955,5.591590,18.638633,0.091287
 33|0.640325,24.057056,17.923674|0.641694,24.054535,17.973081,5.945465,19.818215,0.091287|0.641688,24.054528,17.972847,5.945472,19.818241,0.091287
 34|0.660335,23.693608,18.401438|0.661686,23.691022,18.450810,6.308978,21.029925,0.091287|0.661680,23.691014,18.450561,6.308986,21.029953,0.091287
 35|0.680345,23.320674,18.871835|0.681678,23.318024,18.921171,6.681976,22.273255,0.091287|0.681671,23.318015,18.920907,6.681985,22.273285,0.091287
 36|0.700355,22.938402,19.334676|0.701669,22.935688,19.383974,7.064312,23.547705,0.091287|0.701662,22.935679,19.383694,7.064321,23.547738,0.091287
 37|0.720365,22.546946,19.789775|0.721659,22.544170,19.839036,7.455830,24.852766,0.091287|0.721652,22.544160,19.838739,7.455840,24.852801,0.091287
 38|0.740375,22.146463,20.236951|0.741649,22.143625,20.286172,7.856375,26.187916,0.091287|0.741642,22.143614,20.285860,7.856386,26.187953,0.091287
 39|0.760385,21.737112,20.676024|0.761639,21.734214,20.725205,8.265786,27.552619,0.091287|0.761631,21.734202,20.724876,8.265798,27.552659,0.091287
 40|0.780396,21.319057,21.106819|0.781628,21.316101,21.155959,8.683899,28.946330,0.091287|0.781620,21.316088,21.155612,8.683912,28.946373,0.091287
 41|0.800406,20.892467,21.529162|0.801616,20.889453,21.578262,9.110547,30.368490,0.091287|0.801608,20.889439,21.577896,9.110561,30.368535,0.091287
 42|0.820416,20.457512,21.942885|0.821605,20.454441,21.991943,9.545559,31.818530,0.091287|0.821596,20.454427,21.991559,9.545573,31.818578,0.091287
 43|0.840426,20.014365,22.347823|0.841592,20.011239,22.396838,9.988761,33.295870,0.091287|0.841584,20.011224,22.396436,9.988776,33.295920,0.091287
 44|0.860436,19.563205,22.743813|0.861580,19.560025,22.792784,10.439975,34.799917,0.091287|0.861571,19.560009,22.792363,10.439991,34.799970,0.091287
 45|0.880446,19.104212,23.130696|0.881567,19.100979,23.179623,10.899021,36.330070,0.091287|0.881558,19.100962,23.179182,10.899038,36.330126,0.091287
 46|0.900456,18.637570,23.508318|0.901553,18.634285,23.557200,11.365715,37.885716,0.091287|0.901544,18.634268,23.556739,11.365732,37.885774,0.091287
 47|0.920467,18.163465,23.876527|0.921539,18.160131,23.925364,11.839869,39.466232,0.091287|0.921530,18.160112,23.924883,11.839888,39.466293,0.091287
 48|0.940477,17.682088,24.235176|0.941525,17.678704,24.283968,12.321296,41.070985,0.091287|0.941516,17.678685,24.283465,12.321315,41.071049,0.091287
 49|0.960487,17.193631,24.584122|0.961511,17.190200,24.632867,12.809800,42.699333,0.091287|0.961501,17.190180,24.632343,12.809820,42.699400,0.091287
 50|0.980497,16.698290,24.923224|0.981496,16.694813,24.971922,13.305187,44.350624,0.091287|0.981486,16.694792,24.971377,13.305208,44.350694,0.091287
 51|1.000507,16.196263,25.252348|1.001480,16.192741,25.300998,13.807259,46.024197,0.091287|1.001471,16.192719,25.300431,13.807281,46.024269,0.091287
 52|1.020517,15.687751,25.571360|1.021465,15.684186,25.619963,14.315814,47.719381,0.091287|1.021455,15.684163,25.619373,14.315837,47.719456,0.091287
 53|1.040528,15.172958,25.880134|1.041449,15.169350,25.928688,14.830650,49.435499,0.091287|1.041439,15.169327,25.928075,14.830673,49.435575,0.091287
 54|1.060538,14.652090,26.178546|1.061432,14.648442,26.227051,15.351558,51.171862,0.091287|1.061423,14.648418,26.226415,15.351582,51.171940,0.091287
 55|1.080548,14.125355,26.466476|1.081416,14.121667,26.514931,15.878333,52.927775,0.091287|1.081406,14.121643,26.514272,15.878357,52.927856,0.091287
 56|1.100558,13.592964,26.743809|1.101399,13.589239,26.792215,16.410761,54.702536,0.091287|1.101389,13.589214,26.791531,16.410786,54.702619,0.091287
 57|1.120568,13.055131,27.010434|1.121381,13.051370,27.058789,16.948630,56.495434,0.091287|1.121372,13.051344,27.058081,16.948656,56.495519,0.091287
 58|1.140578,12.512071,27.266244|1.141364,12.508275,27.314549,17.491725,58.305751,0.091287|1.141354,12.508249,27.313816,17.491751,58.305838,0.091287
 59|1.160588,11.964001,27.511137|1.161346,11.960171,27.559391,18.039829,60.132763,0.091287|1.161337,11.960145,27.558633,18.039855,60.132851,0.091287
 60|1.180599,11.411141,27.745015|1.181328,11.407279,27.793218,18.592721,61.975737,0.091287|1.181319,11.407252,27.792435,18.592748,61.975826,0.091287
 61|1.200609,10.853712,27.967784|1.201309,10.849819,28.015935,19.150181,63.833936,0.091287|1.201300,10.849792,28.015126,19.150208,63.834026,0.091287
 62|1.220619,10.291937,28.179355|1.221291,10.288015,28.227454,19.711985,65.706616,0.091287|1.221282,10.287988,28.226619,19.712012,65.706707,0.091287
 63|1.240629,9.726041,28.379643|1.241272,9.722092,28.427690,20.277908,67.593027,0.091287|1.241263,9.722064,28.426829,20.277936,67.593118,0.091287
 64|1.260639,9.156251,28.568568|1.261253,9.152276,28.616563,20.847724,69.492414,0.091287|1.261245,9.152248,28.615675,20.847752,69.492505,0.091287
 65|1.280649,8.582795,28.746054|1.281233,8.578795,28.793997,21.421205,71.404016,0.091287|1.281226,8.578768,28.793082,21.421232,71.404108,0.091287
 66|1.300659,8.005903,28.912031|1.301214,8.001880,28.959921,21.998120,73.327068,0.091287|1.301206,8.001852,28.958978,21.998148,73.327159,0.091287
 67|1.320670,7.425805,29.066431|1.321194,7.421760,29.114269,22.578240,75.260800,0.091287|1.321187,7.421733,29.113298,22.578267,75.260891,0.091287
 68|1.340680,6.842733,29.209194|1.341174,6.838669,29.256979,23.161331,77.204438,0.091287|1.341167,6.838642,29.255980,23.161358,77.204528,0.091287
 69|1.360690,6.256922,29.340261|1.361154,6.252839,29.387993,23.747161,79.157204,0.091287|1.361148,6.252812,29.386966,23.747188,79.157292,0.091287
 70|1.380700,5.668606,29.459581|1.381134,5.664506,29.507260,24.335494,81.118315,0.091287|1.381128,5.664480,29.506204,24.335520,81.118401,0.091287
 71|1.400710,5.078020,29.567105|1.401113,5.073904,29.614731,24.926096,83.086986,0.091287|1.401108,5.073879,29.613647,24.926121,83.087071,0.091287
 72|1.420720,4.485401,29.662791|1.421093,4.481271,29.710364,25.518729,85.062430,0.091287|1.421088,4.481246,29.709251,25.518754,85.062512,0.091287
 73|1.440730,3.890986,29.746600|1.441072,3.886843,29.794120,26.113157,87.043856,0.091287|1.441068,3.886820,29.792977,26.113180,87.043934,0.091287
 74|1.460741,3.295013,29.818499|1.461051,3.290859,29.865966,26.709141,89.030469,0.091287|1.461048,3.290837,29.864794,26.709163,89.030544,0.091287
 75|1.480751,2.697720,29.878459|1.481031,2.693558,29.925872,27.306442,91.021475,0.091287|1.481028,2.693536,29.924671,27.306464,91.021546,0.091287
 76|1.500761,2.099348,29.926455|1.501010,2.095177,29.973816,27.904823,93.016076,0.091287|1.501007,2.095157,29.972584,27.904843,93.016143,0.091287
 77|1.520771,1.500135,29.962470|1.520989,1.495958,30.009777,28.504042,95.013475,0.091287|1.520987,1.495939,30.008515,28.504061,95.013536,0.091287
 78|1.540781,0.900321,29.986487|1.540967,0.896139,30.033742,29.103861,97.012870,0.091287|1.540967,0.896122,30.032450,29.103878,97.012926,0.091287
 79|1.560791,0.300147,29.998498|1.560946,0.295961,30.045701,29.704039,99.013462,0.091287|1.560946,0.295946,30.044378,29.704054,99.013512,0.091287
 80|1.580801,-0.300147,29.998498|1.580925,-0.304335,30.045648,29.695665,98.985550,0.091287|1.580926,-0.304348,30.044295,29.695652,98.985507,0.091287
 81|1.600812,-0.900321,29.986487|1.600904,-0.904509,30.033584,29.095491,96.984968,0.091287|1.600906,-0.904520,30.032200,29.095480,96.984932,0.091287
 82|1.620822,-1.500135,29.962470|1.620883,-1.504322,30.009515,28.495678,94.985593,0.091287|1.620885,-1.504331,30.008100,28.495669,94.985564,0.091287
 83|1.640832,-2.099348,29.926455|1.640861,-2.103533,29.973448,27.896467,92.988224,0.091287|1.640865,-2.103539,29.972002,27.896461,92.988204,0.091287
 84|1.660842,-2.697720,29.878459|1.660840,-2.701901,29.925400,27.298099,90.993663,0.091287|1.660845,-2.701905,29.923923,27.298095,90.993651,0.091287
 85|1.680852,-3.295013,29.818499|1.680819,-3.299188,29.865389,26.700812,89.002707,0.091287|1.680824,-3.299189,29.863880,26.700811,89.002705,0.091287
 86|1.700862,-3.890986,29.746600|1.700798,-3.895154,29.793439,26.104846,87.016153,0.091287|1.700804,-3.895152,29.791899,26.104848,87.016161,0.091287
 87|1.720872,-4.485401,29.662791|1.720776,-4.489561,29.709579,25.510439,85.034797,0.091287|1.720784,-4.489555,29.708007,25.510445,85.034816,0.091287
 88|1.740883,-5.078020,29.567105|1.740755,-5.082170,29.613842,24.917830,83.059432,0.091287|1.740764,-5.082161,29.612239,24.917839,83.059463,0.091287
 89|1.760893,-5.668606,29.459581|1.760734,-5.672745,29.506267,24.327255,81.090850,0.091287|1.760744,-5.672732,29.504633,24.327268,81.090893,0.091287
 90|1.780903,-6.256922,29.340261|1.780713,-6.261049,29.386898,23.738951,79.129837,0.091287|1.780724,-6.261032,29.385232,23.738968,79.129894,0.091287
 91|1.800913,-6.842733,29.209194|1.800693,-6.846846,29.255781,23.153154,77.177181,0.091287|1.800705,-6.846825,29.254083,23.153175,77.177251,0.091287
 92|1.820923,-7.425805,29.066431|1.820672,-7.429902,29.112969,22.570098,75.233661,0.091287|1.820685,-7.429876,29.111240,22.570124,75.233746,0.091287
 93|1.840933,-8.005903,28.912031|1.840651,-8.009983,28.958519,21.990017,73.300057,0.091287|1.840666,-8.009953,28.956759,21.990047,73.300157,0.091287
 94|1.860943,-8.582795,28.746054|1.860631,-8.586857,28.792494,21.413143,71.377142,0.091287|1.860647,-8.586822,28.790702,21.413178,71.377259,0.091287
 95|1.880954,-9.156251,28.568568|1.880610,-9.160294,28.614960,20.839706,69.465687,0.091287|1.880628,-9.160254,28.613136,20.839746,69.465820,0.091287
 96|1.900964,-9.726041,28.379643|1.900590,-9.730063,28.425987,20.269937,67.566457,0.091287|1.900609,-9.730018,28.424132,20.269982,67.566608,0.091287
 97|1.920974,-10.291937,28.179355|1.920570,-10.295936,28.225652,19.704064,65.680212,0.091287|1.920590,-10.295886,28.223766,19.704114,65.680381,0.091287
 98|1.940984,-10.853712,27.967784|1.940550,-10.857688,28.014035,19.142312,63.807707,0.091287|1.940572,-10.857631,28.012117,19.142369,63.807896,0.091287
 99|1.960994,-11.411141,27.745015|1.960531,-11.415092,27.791220,18.584908,61.949693,0.091287|1.960554,-11.415030,27.789271,18.584970,61.949901,0.091287
100|1.981004,-11.964001,27.511137|1.980511,-11.967926,27.557296,18.032074,60.106913,0.091287|1.980536,-11.967857,27.555317,18.032143,60.107142,0.091287
101|2.001014,-12.512071,27.266244|2.000492,-12.515969,27.312358,17.484031,58.280104,0.091287|2.000518,-12.515893,27.310348,17.484107,58.280355,0.091287
102|2.021025,-13.055131,27.010434|2.020473,-13.059000,27.056503,16.941000,56.469999,0.091287|2.020500,-13.058918,27.054462,16.941082,56.470273,0.091287
103|2.041035,-13.592964,26.743809|2.040454,-13.596803,26.789834,16.403197,54.677322,0.091287|2.040483,-13.596714,26.787763,16.403286,54.677619,0.091287
104|2.061045,-14.125355,26.466476|2.060436,-14.129163,26.512458,15.870837,52.902791,0.091287|2.060466,-14.129066,26.510356,15.870934,52.903112,0.091287
105|2.081055,-14.652090,26.178546|2.080418,-14.655865,26.224485,15.344135,51.147116,0.091287|2.080449,-14.655761,26.222353,15.344239,51.147462,0.091287
106|2.101065,-15.172958,25.880134|2.100400,-15.176700,25.926031,14.823300,49.411001,0.091287|2.100433,-15.176588,25.923869,14.823412,49.411373,0.091287
107|2.121075,-15.687751,25.571360|2.120382,-15.691458,25.617215,14.308542,47.695140,0.091287|2.120417,-15.691338,25.615023,14.308662,47.695538,0.091287
108|2.141085,-16.196263,25.252348|2.140365,-16.199934,25.298162,13.800066,46.000220,0.091287|2.140401,-16.199806,25.295940,13.800194,46.000646,0.091287
109|2.161096,-16.698290,24.923224|2.160348,-16.701924,24.968998,13.298076,44.326921,0.091287|2.160386,-16.701787,24.966747,13.298213,44.327375,0.091287
110|2.181106,-17.193631,24.584122|2.180331,-17.197227,24.629856,12.802773,42.675911,0.091287|2.180371,-17.197082,24.627576,12.802918,42.676395,0.091287
111|2.201116,-17.682088,24.235176|2.200315,-17.685644,24.280871,12.314356,41.047852,0.091287|2.200356,-17.685490,24.278563,12.314510,41.048366,0.091287
112|2.221126,-18.163465,23.876527|2.220299,-18.166981,23.922183,11.833019,39.443397,0.091287|2.220342,-18.166818,23.919847,11.833182,39.443941,0.091287
113|2.241136,-18.637570,23.508318|2.240283,-18.641044,23.553936,11.358956,37.863186,0.091287|2.240328,-18.640871,23.551572,11.359129,37.863763,0.091287
114|2.261146,-19.104212,23.130696|2.260268,-19.107644,23.176277,10.892356,36.307854,0.091287|2.260314,-19.107461,23.173885,10.892539,36.308463,0.091287
115|2.281156,-19.563205,22.743813|2.280253,-19.566593,22.789358,10.433407,34.778022,0.091287|2.280301,-19.566401,22.786938,10.433599,34.778665,0.091287
116|2.301167,-20.014365,22.347823|2.300239,-20.017709,22.393333,9.982291,33.274303,0.091287|2.300288,-20.017506,22.390886,9.982494,33.274981,0.091287
117|2.321177,-20.457512,21.942885|2.320225,-20.460810,21.988360,9.539190,31.797300,0.091287|2.320276,-20.460596,21.985887,9.539404,31.798013,0.091287
118|2.341187,-20.892467,21.529162|2.340211,-20.895719,21.574602,9.104281,30.347604,0.091287|2.340263,-20.895494,21.572103,9.104506,30.348352,0.091287
119|2.361197,-21.319057,21.106819|2.360198,-21.322262,21.152226,8.677738,28.925794,0.091287|2.360252,-21.322026,21.149701,8.677974,28.926580,0.091287
120|2.381207,-21.737112,20.676024|2.380185,-21.740268,20.721398,8.259732,27.532441,0.091287|2.380241,-21.740021,20.718848,8.259979,27.533264,0.091287
121|2.401217,-22.146463,20.236951|2.400173,-22.149569,20.282293,7.850431,26.168103,0.091287|2.400230,-22.149311,20.279719,7.850689,26.168964,0.091287
122|2.421227,-22.546946,19.789775|2.420161,-22.550003,19.835087,7.449997,24.833325,0.091287|2.420220,-22.549732,19.832487,7.450268,24.834225,0.091287
123|2.441238,-22.938402,19.334676|2.440149,-22.941408,19.379957,7.058592,23.528642,0.091287|2.440210,-22.941125,19.377334,7.058875,23.529582,0.091287
124|2.461248,-23.320674,18.871835|2.460138,-23.323627,18.917086,6.676373,22.254576,0.091287|2.460201,-23.323333,18.914440,6.676667,22.255557,0.091287
125|2.481258,-23.693608,18.401438|2.480128,-23.696509,18.446661,6.303491,21.011638,0.091287|2.480192,-23.696202,18.443991,6.303798,21.012660,0.091287
126|2.501268,-24.057056,17.923674|2.500118,-24.059903,17.968868,5.940097,19.800324,0.091287|2.500183,-24.059583,17.966176,5.940417,19.801389,0.091287
127|2.521278,-24.410871,17.438732|2.520108,-24.413664,17.483899,5.586336,18.621122,0.091287|2.520175,-24.413331,17.481185,5.586669,18.622230,0.091287
128|2.541288,-24.754912,16.946809|2.540099,-24.757650,16.991949,5.242350,17.474501,0.091287|2.540168,-24.757304,16.989214,5.242696,17.475653,0.091287
129|2.561298,-25.089042,16.448100|2.560091,-25.091724,16.493215,4.908276,16.360922,0.091287|2.560161,-25.091365,16.490459,4.908635,16.362118,0.091287
130|2.581309,-25.413126,15.942805|2.580083,-25.415751,15.987895,4.584249,15.280830,0.091287|2.580155,-25.415379,15.985119,4.584621,15.282071,0.091287
131|2.601319,-25.727035,15.431127|2.600076,-25.729603,15.476193,4.270397,14.234657,0.091287|2.600149,-25.729217,15.473397,4.270783,14.235944,0.091287
132|2.621329,-26.030643,14.913270|2.620069,-26.033153,14.958313,3.966847,13.222824,0.091287|2.620143,-26.032753,14.955498,3.967247,13.224157,0.091287
133|2.641339,-26.323828,14.389443|2.640062,-26.326280,14.434463,3.673720,12.245734,0.091287|2.640139,-26.325866,14.431630,3.674134,12.247114,0.091287
134|2.661349,-26.606474,13.859853|2.660057,-26.608866,13.904853,3.391134,11.303778,0.091287|2.660134,-26.608438,13.902002,3.391562,11.305206,0.091287
135|2.681359,-26.878467,13.324715|2.680052,-26.880799,13.369694,3.119201,10.397336,0.091287|2.680131,-26.880357,13.366825,3.119643,10.398811,0.091287
136|2.701369,-27.139697,12.784241|2.700047,-27.141970,12.829200,2.858030,9.526768,0.091287|2.700127,-27.141512,12.826315,2.858488,9.528292,0.091287
137|2.721380,-27.390062,12.238649|2.720043,-27.392273,12.283589,2.607727,8.692423,0.091287|2.720125,-27.391801,12.280688,2.608199,8.693997,0.091287
138|2.741390,-27.629459,11.688156|2.740039,-27.631609,11.733078,2.368391,7.894637,0.091287|2.740123,-27.631122,11.730162,2.368878,7.896260,0.091287
139|2.761400,-27.857794,11.132984|2.760037,-27.859882,11.177889,2.140118,7.133727,0.091287|2.760121,-27.859380,11.174958,2.140620,7.135401,0.091287
140|2.781410,-28.074975,10.573354|2.780034,-28.077000,10.618243,1.923000,6.409999,0.091287|2.780120,-28.076483,10.615298,1.923517,6.411724,0.091287
141|2.801420,-28.280914,10.009490|2.800033,-28.282877,10.054364,1.717123,5.723743,0.091287|2.800120,-28.282344,10.051406,1.717656,5.725519,0.091287
142|2.821430,-28.475530,9.441619|2.820032,-28.477430,9.486478,1.522570,5.075233,0.091287|2.820120,-28.476882,9.483507,1.523118,5.077061,0.091287
143|2.841440,-28.658745,8.869967|2.840031,-28.660581,8.914813,1.339419,4.464729,0.091287|2.840121,-28.660017,8.911830,1.339983,4.466609,0.091287
144|2.861451,-28.830485,8.294764|2.860031,-28.832257,8.339597,1.167743,3.892476,0.091287|2.860122,-28.831678,8.336603,1.168322,3.894408,0.091287
145|2.881461,-28.990682,7.716240|2.880032,-28.992390,7.761061,1.007610,3.358702,0.091287|2.880124,-28.991794,7.758057,1.008206,3.360687,0.091287
146|2.901471,-29.139271,7.134626|2.900034,-29.140914,7.179436,0.859086,2.863621,0.091287|2.900126,-29.140302,7.176422,0.859698,2.865659,0.091287
147|2.921481,-29.276193,6.550156|2.920036,-29.277771,6.594956,0.722229,2.407432,0.091287|2.920129,-29.277143,6.591933,0.722857,2.409524,0.091287
148|2.941491,-29.401393,5.963063|2.940038,-29.402905,6.007853,0.597095,1.990317,0.091287|2.940133,-29.402261,6.004822,0.597739,1.992463,0.091287
149|2.961501,-29.514820,5.373582|2.960042,-29.516267,5.418364,0.483733,1.612443,0.091287|2.960137,-29.515607,5.415326,0.484393,1.614643,0.091287
150|2.981511,-29.616431,4.781950|2.980046,-29.617812,4.826725,0.382188,1.273961,0.091287|2.980142,-29.617135,4.823680,0.382865,1.276216,0.091287
151|3.001522,-29.706183,4.188403|3.000050,-29.707498,4.233172,0.292502,0.975008,0.091287|3.000148,-29.706805,4.230120,0.293195,0.977317,0.091287
152|3.021532,-29.784040,3.593179|3.020056,-29.785289,3.637942,0.214711,0.715702,0.091287|3.020154,-29.784580,3.634886,0.215420,0.718066,0.091287
153|3.041542,-29.849973,2.996517|3.040062,-29.851156,3.041275,0.148844,0.496148,0.091287|3.040161,-29.850430,3.038214,0.149570,0.498567,0.091287
154|3.061552,-29.903954,2.398654|3.060068,-29.905070,2.443409,0.094930,0.316434,0.091287|3.060168,-29.904328,2.440344,0.095672,0.318907,0.091287
155|3.081562,-29.945961,1.799832|3.080075,-29.947011,1.844584,0.052989,0.176630,0.091287|3.080176,-29.946252,1.841515,0.053748,0.179159,0.091287
156|3.101572,-29.975979,1.200288|3.100083,-29.976962,1.245038,0.023038,0.076794,0.091287|3.100185,-29.976187,1.241968,0.023813,0.079378,0.091287
157|3.121583,-29.993994,0.600264|3.120092,-29.994910,0.645013,0.005090,0.016966,0.091287|3.120194,-29.994119,0.641941,0.005881,0.019605,0.091287
158|3.141593,-30.000000,0.000000|3.140101,-30.000849,0.044749,0.000849,0.002831,0.091287|3.140203,-30.000041,0.041676,0.000041,0.000137,0.091287
159|3.161603,-29.993994,-0.600264|3.160111,-29.994777,-0.555514,0.005223,0.017411,0.091287|3.160214,-29.993952,-0.558587,0.006048,0.020160,0.091287
160|3.181613,-29.975979,-1.200288|3.180121,-29.976695,-1.155537,0.023305,0.077684,0.091287|3.180225,-29.975853,-1.158609,0.024147,0.080489,0.091287
161|3.201623,-29.945961,-1.799832|3.200133,-29.946611,-1.755077,0.053389,0.177965,0.091287|3.200236,-29.945753,-1.758148,0.054247,0.180824,0.091287
162|3.221633,-29.903954,-2.398654|3.220144,-29.904536,-2.353897,0.095464,0.318212,0.091287|3.220249,-29.903662,-2.356965,0.096338,0.321127,0.091287
163|3.241643,-29.849973,-2.996517|3.240157,-29.850489,-2.951754,0.149511,0.498370,0.091287|3.240261,-29.849598,-2.954820,0.150402,0.501340,0.091287
164|3.261654,-29.784040,-3.593179|3.260170,-29.784490,-3.548412,0.215510,0.718367,0.091287|3.260275,-29.783583,-3.551473,0.216417,0.721391,0.091287
165|3.281664,-29.706183,-4.188403|3.280184,-29.706566,-4.143629,0.293434,0.978114,0.091287|3.280289,-29.705642,-4.146686,0.294358,0.981193,0.091287
166|3.301674,-29.616431,-4.781950|3.300198,-29.616748,-4.737169,0.383252,1.277508,0.091287|3.300304,-29.615808,-4.740221,0.384192,1.280641,0.091287
167|3.321684,-29.514820,-5.373582|3.320213,-29.515072,-5.328793,0.484928,1.616428,0.091287|3.320319,-29.514115,-5.331839,0.485885,1.619616,0.091287
168|3.341694,-29.401393,-5.963063|3.340229,-29.401578,-5.918265,0.598422,1.994740,0.091287|3.340335,-29.400606,-5.921304,0.599394,1.997981,0.091287
169|3.361704,-29.276193,-6.550156|3.360245,-29.276313,-6.505348,0.723687,2.412291,0.091287|3.360351,-29.275324,-6.508380,0.724676,2.415585,0.091287
170|3.381714,-29.139271,-7.134626|3.380262,-29.139326,-7.089808,0.860674,2.868914,0.091287|3.380368,-29.138321,-7.092831,0.861679,2.872262,0.091287
171|3.401725,-28.990682,-7.716240|3.400280,-28.990672,-7.671410,1.009328,3.364427,0.091287|3.400386,-28.989652,-7.674424,1.010348,3.367828,0.091287
172|3.421735,-28.830485,-8.294764|3.420298,-28.830411,-8.249922,1.169589,3.898631,0.091287|3.420404,-28.829375,-8.252926,1.170625,3.902084,0.091287
