OneBody4_E-0.05_plotinterval0.100_ecc0.0_RK4.txt
initial value : [x, y, v_x, v_y] = [90.00,0.00,0.00,0.32] , numerical interval dt = 0.02000 , [M, m] = [ 9, 1]

num|given_position|geodesic|newtonian
 16|0.300152,85.976236,26.609901|0.301216,85.974541,26.709676,4.025459,4.472732,0.316228|0.301216,85.974539,26.709652,4.025461,4.472734,0.316228
 17|0.320162,85.426591,28.324856|0.321220,85.424791,28.424600,4.575209,5.083566,0.316228|0.321220,85.424789,28.424573,4.575211,5.083568,0.316228
 18|0.340172,84.842743,30.028470|0.341224,84.840838,30.128182,5.159162,5.732403,0.316228|0.341223,84.840835,30.128151,5.159165,5.732406,0.316228
 19|0.360183,84.224924,31.720061|0.361227,84.222915,31.819738,5.777085,6.418984,0.316228|0.361226,84.222912,31.819703,5.777088,6.418987,0.316228
 20|0.380193,83.573381,33.398951|0.381229,83.571270,33.498592,6.428730,7.143034,0.316228|0.381229,83.571266,33.498553,6.428734,7.143038,0.316228
 21|0.400203,82.888377,35.064468|0.401231,82.886163,35.164071,7.113837,7.904263,0.316228|0.401231,82.886159,35.164029,7.113841,7.904268,0.316228
 22|0.420213,82.170185,36.715946|0.421233,82.167870,36.815510,7.832130,8.702367,0.316228|0.421233,82.167865,36.815462,7.832135,8.702372,0.316228
 23|0.440223,81.419092,38.352723|0.441235,81.416677,38.452245,8.583323,9.537026,0.316228|0.441234,81.416671,38.452193,8.583329,9.537032,0.316228
 24|0.460233,80.635400,39.974144|0.461236,80.632886,40.073623,9.367114,10.407905,0.316228|0.461235,80.632879,40.073566,9.367121,10.407912,0.316228
 25|0.480243,79.819422,41.579560|0.481236,79.816810,41.678993,10.183190,11.314656,0.316228|0.481236,79.816802,41.678931,10.183198,11.314664,0.316228
 26|0.500254,78.971485,43.168328|0.501237,78.968776,43.267714,11.031224,12.256916,0.316228|0.501236,78.968767,43.267646,11.031233,12.256925,0.316228
 27|0.520264,78.091929,44.739811|0.521236,78.089123,44.839148,11.910877,13.234308,0.316228|0.521236,78.089114,44.839075,11.910886,13.234318,0.316228
 28|0.540274,77.181105,46.293381|0.541236,77.178204,46.392668,12.821796,14.246440,0.316228|0.541235,77.178194,46.392588,12.821806,14.246451,0.316228
 29|0.560284,76.239378,47.828415|0.561235,76.236384,47.927650,13.763616,15.292907,0.316228|0.561234,76.236373,47.927565,13.763627,15.292919,0.316228
 30|0.580294,75.267125,49.344299|0.581234,75.264039,49.443481,14.735961,16.373290,0.316228|0.581233,75.264027,49.443389,14.735973,16.373303,0.316228
 31|0.600304,74.264737,50.840426|0.601233,74.261559,50.939553,15.738441,17.487156,0.316228|0.601232,74.261546,50.939454,15.738454,17.487171,0.316228
 32|0.620314,73.232613,52.316197|0.621231,73.229346,52.415267,16.770654,18.634060,0.316228|0.621230,73.229331,52.415161,16.770669,18.634077,0.316228
 33|0.640325,72.171167,53.771021|0.641229,72.167812,53.870032,17.832188,19.813542,0.316228|0.641228,72.167796,53.869919,17.832204,19.813560,0.316228
 34|0.660335,71.080825,55.204315|0.661226,71.077382,55.303267,18.922618,21.025131,0.316228|0.661225,71.077365,55.303146,18.922635,21.025150,0.316228
 35|0.680345,69.962022,56.615506|0.681223,69.958494,56.714397,20.041506,22.268340,0.316228|0.681222,69.958475,56.714268,20.041525,22.268361,0.316228
 36|0.700355,68.815207,58.004028|0.701220,68.811595,58.102857,21.188405,23.542672,0.316228|0.701219,68.811575,58.102720,21.188425,23.542695,0.316228
 37|0.720365,67.640839,59.369326|0.721216,67.637145,59.468091,22.362855,24.847617,0.316228|0.721215,67.637122,59.467946,22.362878,24.847642,0.316228
 38|0.740375,66.439388,60.710854|0.741213,66.435613,60.809552,23.564387,26.182653,0.316228|0.741212,66.435589,60.809399,23.564411,26.182679,0.316228
 39|0.760385,65.211335,62.028073|0.761208,65.207480,62.126704,24.792520,27.547244,0.316228|0.761207,65.207455,62.126542,24.792545,27.547272,0.316228
 40|0.780396,63.957172,63.320456|0.781204,63.953240,63.419020,26.046760,28.940845,0.316228|0.781203,63.953212,63.418848,26.046788,28.940875,0.316228
 41|0.800406,62.677401,64.587486|0.801199,62.673392,64.685981,27.326608,30.362897,0.316228|0.801198,62.673363,64.685799,27.326637,30.362930,0.316228
 42|0.820416,61.372535,65.828656|0.821194,61.368451,65.927080,28.631549,31.812832,0.316228|0.821193,61.368420,65.926889,28.631580,31.812866,0.316228
 43|0.840426,60.043095,67.043469|0.841189,60.038939,67.141821,29.961061,33.290068,0.316228|0.841188,60.038906,67.141620,29.961094,33.290105,0.316228
 44|0.860436,58.689615,68.231438|0.861183,58.685387,68.329716,31.314613,34.794014,0.316228|0.861182,58.685352,68.329505,31.314648,34.794053,0.316228
 45|0.880446,57.312636,69.392087|0.881177,57.308338,69.490292,32.691662,36.324068,0.316228|0.881176,57.308302,69.490070,32.691698,36.324109,0.316228
 46|0.900456,55.912709,70.524953|0.901171,55.908344,70.623082,34.091656,37.879618,0.316228|0.901170,55.908305,70.622849,34.091695,37.879661,0.316228
 47|0.920467,54.490395,71.629581|0.921165,54.485964,71.727633,35.514036,39.460040,0.316228|0.921164,54.485923,71.727389,35.514077,39.460085,0.316228
 48|0.940477,53.046264,72.705529|0.941158,53.041768,72.803504,36.958232,41.064702,0.316228|0.941157,53.041725,72.803248,36.958275,41.064750,0.316228
 49|0.960487,51.580893,73.752366|0.961151,51.576335,73.850262,38.423665,42.692961,0.316228|0.961150,51.576290,73.849995,38.423710,42.693011,0.316228
 50|0.980497,50.094870,74.769673|0.981144,50.090251,74.867490,39.909749,44.344165,0.316228|0.981143,50.090204,74.867211,39.909796,44.344218,0.316228
 51|1.000507,48.588789,75.757043|1.001137,48.584112,75.854780,41.415888,46.017654,0.316228|1.001135,48.584062,75.854488,41.415938,46.017708,0.316228
 52|1.020517,47.063253,76.714081|1.021129,47.058519,76.811736,42.941481,47.712756,0.316228|1.021128,47.058468,76.811431,42.941532,47.712813,0.316228
 53|1.040528,45.518874,77.640403|1.041121,45.514085,77.737975,44.485915,49.428795,0.316228|1.041120,45.514032,77.737658,44.485968,49.428854,0.316228
 54|1.060538,43.956269,78.535638|1.061113,43.951427,78.633128,46.048573,51.165081,0.316228|1.061112,43.951372,78.632797,46.048628,51.165142,0.316228
 55|1.080548,42.376065,79.399428|1.081105,42.371172,79.496834,47.628828,52.920920,0.316228|1.081104,42.371114,79.496489,47.628886,52.920984,0.316228
 56|1.100558,40.778893,80.231427|1.101096,40.773951,80.328748,49.226049,54.695610,0.316228|1.101095,40.773891,80.328390,49.226109,54.695676,0.316228
 57|1.120568,39.165394,81.031302|1.121088,39.160404,81.128538,50.839596,56.488439,0.316228|1.121086,39.160343,81.128165,50.839657,56.488508,0.316228
 58|1.140578,37.536214,81.798733|1.141079,37.531179,81.895883,52.468821,58.298690,0.316228|1.141078,37.531115,81.895496,52.468885,58.298761,0.316228
 59|1.160588,35.892004,82.533412|1.161070,35.886925,82.630475,54.113075,60.125638,0.316228|1.161069,35.886860,82.630074,54.113140,60.125711,0.316228
 60|1.180599,34.233423,83.235045|1.181061,34.228303,83.332022,55.771697,61.968552,0.316228|1.181059,34.228236,83.331605,55.771764,61.968627,0.316228
 61|1.200609,32.561136,83.903352|1.201051,32.555977,84.000240,57.444023,63.826693,0.316228|1.201050,32.555907,83.999808,57.444093,63.826769,0.316228
 62|1.220619,30.875811,84.538064|1.221042,30.870614,84.634865,59.129386,65.699317,0.316228|1.221041,30.870544,84.634417,59.129456,65.699396,0.316228
 63|1.240629,29.178124,85.138928|1.241032,29.172892,85.235640,60.827108,67.585676,0.316228|1.241031,29.172819,85.235176,60.827181,67.585756,0.316228
 64|1.260639,27.468754,85.705703|1.261022,27.463489,85.802326,62.536511,69.485012,0.316228|1.261021,27.463415,85.801846,62.536585,69.485095,0.316228
 65|1.280649,25.748385,86.238162|1.281012,25.743089,86.334695,64.256911,71.396567,0.316228|1.281011,25.743014,86.334199,64.256986,71.396652,0.316228
 66|1.300659,24.017708,86.736092|1.301002,24.012383,86.832535,65.987617,73.319575,0.316228|1.301001,24.012305,86.832022,65.987695,73.319661,0.316228
 67|1.320670,22.277414,87.199294|1.320992,22.272061,87.295646,67.727939,75.253265,0.316228|1.320991,22.271983,87.295116,67.728017,75.253353,0.316228
 68|1.340680,20.528200,87.627581|1.340981,20.522822,87.723843,69.477178,77.196864,0.316228|1.340981,20.522742,87.723296,69.477258,77.196953,0.316228
 69|1.360690,18.770767,88.020783|1.360971,18.765366,88.116955,71.234634,79.149593,0.316228|1.360971,18.765285,88.116390,71.234715,79.149683,0.316228
 70|1.380700,17.005818,88.378743|1.380961,17.000396,88.474823,72.999604,81.110671,0.316228|1.380960,17.000314,88.474240,72.999686,81.110762,0.316228
 71|1.400710,15.234060,88.701316|1.400950,15.228619,88.797305,74.771381,83.079312,0.316228|1.400950,15.228536,88.796704,74.771464,83.079404,0.316228
 72|1.420720,13.456202,88.988373|1.420939,13.450745,89.084271,76.549255,85.054728,0.316228|1.420939,13.450661,89.083652,76.549339,85.054821,0.316228
 73|1.440730,11.672957,89.239801|1.440929,11.667485,89.335607,78.332515,87.036128,0.316228|1.440929,11.667400,89.334970,78.332600,87.036222,0.316228
 74|1.460741,9.885038,89.455497|1.460918,9.879553,89.551212,80.120447,89.022719,0.316228|1.460918,9.879468,89.550556,80.120532,89.022813,0.316228
 75|1.480751,8.093161,89.635377|1.480907,8.087665,89.731000,81.912335,91.013705,0.316228|1.480907,8.087580,89.730325,81.912420,91.013800,0.316228
 76|1.500761,6.298044,89.779366|1.500896,6.292539,89.874899,83.707461,93.008290,0.316228|1.500896,6.292454,89.874204,83.707546,93.008385,0.316228
 77|1.520771,4.500405,89.887409|1.520885,4.494893,89.982850,85.505107,95.005674,0.316228|1.520886,4.494808,89.982136,85.505192,95.005769,0.316228
 78|1.540781,2.700964,89.959462|1.540874,2.695448,90.054811,87.304552,97.005058,0.316228|1.540875,2.695363,90.054078,87.304637,97.005152,0.316228
 79|1.560791,0.900441,89.995495|1.560863,0.894923,90.090754,89.105077,99.005641,0.316228|1.560864,0.894838,90.090000,89.105162,99.005735,0.316228
 80|1.580801,-0.900441,89.995495|1.580852,-0.905961,90.090663,89.094039,98.993377,0.316228|1.580853,-0.906045,90.089889,89.093955,98.993284,0.316228
 81|1.600812,-2.700964,89.959462|1.600841,-2.706482,90.054538,87.293518,96.992798,0.316228|1.600842,-2.706565,90.053745,87.293435,96.992706,0.316228
 82|1.620822,-4.500405,89.887409|1.620830,-4.505919,89.982395,85.494081,94.993423,0.316228|1.620831,-4.506001,89.981581,85.493999,94.993332,0.316228
 83|1.640832,-6.298044,89.779366|1.640819,-6.303553,89.874262,83.696447,92.996052,0.316228|1.640821,-6.303634,89.873428,83.696366,92.995962,0.316228
 84|1.660842,-8.093161,89.635377|1.660808,-8.098663,89.730182,81.901337,91.001486,0.316228|1.660810,-8.098742,89.729327,81.901258,91.001397,0.316228
 85|1.680852,-9.885038,89.455497|1.680797,-9.890530,89.550213,80.109470,89.010522,0.316228|1.680799,-9.890608,89.549338,80.109392,89.010435,0.316228
 86|1.700862,-11.672957,89.239801|1.700786,-11.678438,89.334428,78.321562,87.023958,0.316228|1.700788,-11.678514,89.333531,78.321486,87.023873,0.316228
 87|1.720872,-13.456202,88.988373|1.720776,-13.461670,89.082911,76.538330,85.042589,0.316228|1.720778,-13.461744,89.081994,76.538256,85.042507,0.316228
 88|1.740883,-15.234060,88.701316|1.740765,-15.239512,88.795765,74.760488,83.067209,0.316228|1.740767,-15.239583,88.794826,74.760417,83.067130,0.316228
 89|1.760893,-17.005818,88.378743|1.760754,-17.011253,88.473104,72.988747,81.098608,0.316228|1.760757,-17.011321,88.472144,72.988679,81.098532,0.316228
 90|1.780903,-18.770767,88.020783|1.780743,-18.776182,88.115058,71.223818,79.137575,0.316228|1.780746,-18.776248,88.114076,71.223752,79.137502,0.316228
 91|1.800913,-20.528200,87.627581|1.800733,-20.533594,87.721769,69.466406,77.184895,0.316228|1.800736,-20.533657,87.720766,69.466343,77.184825,0.316228
 92|1.820923,-22.277414,87.199294|1.820722,-22.282785,87.293395,67.717215,75.241350,0.316228|1.820726,-22.282845,87.292370,67.717155,75.241284,0.316228
 93|1.840933,-24.017708,86.736092|1.840712,-24.023055,86.830108,65.976945,73.307717,0.316228|1.840716,-24.023110,86.829062,65.976890,73.307655,0.316228
 94|1.860943,-25.748385,86.238162|1.860702,-25.753706,86.332093,64.246294,71.384771,0.316228|1.860706,-25.753757,86.331025,64.246243,71.384714,0.316228
 95|1.880954,-27.468754,85.705703|1.880692,-27.474045,85.799549,62.525955,69.473283,0.316228|1.880696,-27.474093,85.798460,62.525907,69.473230,0.316228
 96|1.900964,-29.178124,85.138928|1.900682,-29.183385,85.232691,60.816615,67.574017,0.316228|1.900686,-29.183428,85.231579,60.816572,67.573969,0.316228
 97|1.920974,-30.875811,84.538064|1.920672,-30.881040,84.631744,59.118960,65.687733,0.316228|1.920676,-30.881078,84.630611,59.118922,65.687691,0.316228
 98|1.940984,-32.561136,83.903352|1.940662,-32.566331,83.996949,57.433669,63.815188,0.316228|1.940667,-32.566363,83.995795,57.433637,63.815152,0.316228
 99|1.960994,-34.233423,83.235045|1.960652,-34.238583,83.328561,55.761417,61.957130,0.316228|1.960658,-34.238610,83.327385,55.761390,61.957100,0.316228
100|1.981004,-35.892004,82.533412|1.980643,-35.897126,82.626847,54.102874,60.114304,0.316228|1.980648,-35.897147,82.625649,54.102853,60.114281,0.316228
101|2.001014,-37.536214,81.798733|2.000634,-37.541297,81.892088,52.458703,58.287448,0.316228|2.000639,-37.541312,81.890869,52.458688,58.287431,0.316228
102|2.021025,-39.165394,81.031302|2.020624,-39.170436,81.124579,50.829564,56.477293,0.316228|2.020630,-39.170445,81.123338,50.829555,56.477283,0.316228
103|2.041035,-40.778893,80.231427|2.040615,-40.783893,80.324626,49.216107,54.684563,0.316228|2.040622,-40.783895,80.323363,49.216105,54.684561,0.316228
104|2.061045,-42.376065,79.399428|2.060607,-42.381020,79.492550,47.618980,52.909977,0.316228|2.060613,-42.381015,79.491265,47.618985,52.909983,0.316228
105|2.081055,-43.956269,78.535638|2.080598,-43.961179,78.628684,46.038821,51.154246,0.316228|2.080605,-43.961166,78.627378,46.038834,51.154259,0.316228
106|2.101065,-45.518874,77.640403|2.100590,-45.523736,77.733374,44.476264,49.418071,0.316228|2.100597,-45.523716,77.732047,44.476284,49.418093,0.316228
107|2.121075,-47.063253,76.714081|2.120582,-47.068066,76.806978,42.931934,47.702148,0.316228|2.120589,-47.068038,76.805630,42.931962,47.702180,0.316228
108|2.141085,-48.588789,75.757043|2.140574,-48.593551,75.849867,41.406449,46.007165,0.316228|2.140581,-48.593515,75.848498,41.406485,46.007206,0.316228
109|2.161096,-50.094870,74.769673|2.160566,-50.099580,74.862425,39.900420,44.333800,0.316228|2.160574,-50.099535,74.861035,39.900465,44.333850,0.316228
110|2.181106,-51.580893,73.752366|2.180558,-51.585550,73.845047,38.414450,42.682722,0.316228|2.180567,-51.585495,73.843636,38.414505,42.682783,0.316228
111|2.201116,-53.046264,72.705529|2.200551,-53.050865,72.798140,36.949135,41.054594,0.316228|2.200560,-53.050802,72.796709,36.949198,41.054665,0.316228
112|2.221126,-54.490395,71.629581|2.220544,-54.494940,71.722123,35.505060,39.450067,0.316228|2.220553,-54.494867,71.720672,35.505133,39.450148,0.316228
113|2.241136,-55.912709,70.524953|2.240537,-55.917196,70.617428,34.082804,37.869782,0.316228|2.240547,-55.917112,70.615956,34.082888,37.869875,0.316228
114|2.261146,-57.312636,69.392087|2.260531,-57.317063,69.484496,32.682937,36.314374,0.316228|2.260541,-57.316969,69.483004,32.683031,36.314478,0.316228
115|2.281156,-58.689615,68.231438|2.280525,-58.693982,68.323781,31.306018,34.784465,0.316228|2.280535,-58.693877,68.322270,31.306123,34.784581,0.316228
116|2.301167,-60.043095,67.043469|2.300519,-60.047400,67.135749,29.952600,33.280667,0.316228|2.300529,-60.047284,67.134217,29.952716,33.280795,0.316228
117|2.321177,-61.372535,65.828656|2.320513,-61.376776,65.920873,28.623224,31.803583,0.316228|2.320524,-61.376649,65.919323,28.623351,31.803723,0.316228
118|2.341187,-62.677401,64.587486|2.340508,-62.681577,64.679642,27.318423,30.353803,0.316228|2.340519,-62.681439,64.678072,27.318561,30.353957,0.316228
119|2.361197,-63.957172,63.320456|2.360502,-63.961282,63.412551,26.038718,28.931909,0.316228|2.360514,-63.961132,63.410963,26.038868,28.932076,0.316228
120|2.381207,-65.211335,62.028073|2.380498,-65.215378,62.120109,24.784622,27.538469,0.316228|2.380509,-65.215215,62.118502,24.784785,27.538650,0.316228
121|2.401217,-66.439388,60.710854|2.400493,-66.443362,60.802833,23.556638,26.174042,0.316228|2.400505,-66.443187,60.801208,23.556813,26.174237,0.316228
122|2.421227,-67.640839,59.369326|2.420489,-67.644743,59.461249,22.355257,24.839175,0.316228|2.420501,-67.644555,59.459606,22.355445,24.839383,0.316228
123|2.441238,-68.815207,58.004028|2.440485,-68.819040,58.095896,21.180960,23.534400,0.316228|2.440498,-68.818839,58.094236,21.181161,23.534624,0.316228
124|2.461248,-69.962022,56.615506|2.460482,-69.965783,56.707320,20.034217,22.260241,0.316228|2.460494,-69.965568,56.705643,20.034432,22.260480,0.316228
125|2.481258,-71.080825,55.204315|2.480478,-71.084512,55.296077,18.915488,21.017208,0.316228|2.480492,-71.084284,55.294383,18.915716,21.017462,0.316228
126|2.501268,-72.171167,53.771021|2.500475,-72.174781,53.862732,17.825219,19.805799,0.316228|2.500489,-72.174538,53.861021,17.825462,19.806069,0.316228
127|2.521278,-73.232613,52.316197|2.520473,-73.236151,52.407859,16.763849,18.626499,0.316228|2.520487,-73.235894,52.406132,16.764106,18.626784,0.316228
128|2.541288,-74.264737,50.840426|2.540471,-74.268199,50.932040,15.731801,17.479779,0.316228|2.540485,-74.267927,50.930297,15.732073,17.480081,0.316228
129|2.561298,-75.267125,49.344299|2.560469,-75.270510,49.435866,14.729490,16.366100,0.316228|2.560483,-75.270224,49.434108,14.729776,16.366418,0.316228
130|2.581309,-76.239378,47.828415|2.580467,-76.242684,47.919937,13.757316,15.285906,0.316228|2.580482,-76.242383,47.918164,13.757617,15.286242,0.316228
131|2.601319,-77.181105,46.293381|2.600466,-77.184332,46.384859,12.815668,14.239631,0.316228|2.600481,-77.184015,46.383072,12.815985,14.239984,0.316228
132|2.621329,-78.091929,44.739811|2.620465,-78.095076,44.831248,11.904924,13.227694,0.316228|2.620481,-78.094743,44.829446,11.905257,13.228063,0.316228
133|2.641339,-78.971485,43.168328|2.640465,-78.974551,43.259724,11.025449,12.250498,0.316228|2.640481,-78.974203,43.257908,11.025797,12.250886,0.316228
134|2.661349,-79.819422,41.579560|2.660465,-79.822407,41.670917,10.177593,11.308437,0.316228|2.660481,-79.822042,41.669089,10.177958,11.308842,0.316228
135|2.681359,-80.635400,39.974144|2.680465,-80.638302,40.065464,9.361698,10.401887,0.316228|2.680481,-80.637921,40.063623,9.362079,10.402310,0.316228
136|2.701369,-81.419092,38.352723|2.700466,-81.421911,38.444007,8.578089,9.531210,0.316228|2.700482,-81.421513,38.442153,8.578487,9.531652,0.316228
137|2.721380,-82.170185,36.715946|2.720467,-82.172919,36.807195,7.827081,8.696756,0.316228|2.720484,-82.172505,36.805330,7.827495,8.697217,0.316228
138|2.741390,-82.888377,35.064468|2.740468,-82.891027,35.155684,7.108973,7.898859,0.316228|2.740486,-82.890595,35.153808,7.109405,7.899339,0.316228
139|2.761400,-83.573381,33.398951|2.760470,-83.575946,33.490135,6.424054,7.137838,0.316228|2.760488,-83.575497,33.488248,6.424503,7.138337,0.316228
140|2.781410,-84.224924,31.720061|2.780472,-84.227402,31.811215,5.772598,6.413998,0.316228|2.780490,-84.226935,31.809317,5.773065,6.414516,0.316228
141|2.801420,-84.842743,30.028470|2.800475,-84.845134,30.119596,5.154866,5.727629,0.316228|2.800493,-84.844650,30.117689,5.155350,5.728167,0.316228
142|2.821430,-85.426591,28.324856|2.820478,-85.428896,28.415956,4.571104,5.079005,0.316228|2.820496,-85.428394,28.414039,4.571606,5.079563,0.316228
143|2.841440,-85.976236,26.609901|2.840481,-85.978453,26.700976,4.021547,4.468386,0.316228|2.840500,-85.977932,26.699050,4.022068,4.468964,0.316228
144|2.861451,-86.491456,24.884292|2.860485,-86.493585,24.975343,3.506415,3.896017,0.316228|2.860504,-86.493046,24.973409,3.506954,3.896615,0.316228
145|2.881461,-86.972046,23.148719|2.880489,-86.974086,23.239748,3.025914,3.362127,0.316228|2.880509,-86.973529,23.237806,3.026471,3.362745,0.316228
146|2.901471,-87.417813,21.403878|2.900494,-87.419763,21.494886,2.580237,2.866930,0.316228|2.900514,-87.419188,21.492937,2.580812,2.867569,0.316228
147|2.921481,-87.828578,19.650467|2.920499,-87.830439,19.741456,2.169561,2.410623,0.316228|2.920519,-87.829846,19.739501,2.170154,2.411283,0.316228
148|2.941491,-88.204178,17.889188|2.940505,-88.205949,17.980160,1.794051,1.993390,0.316228|2.940525,-88.205336,17.978198,1.794664,1.994071,0.316228
149|2.961501,-88.544461,16.120746|2.960511,-88.546142,16.211702,1.453858,1.615398,0.316228|2.960531,-88.545511,16.209735,1.454489,1.616099,0.316228
150|2.981511,-88.849292,14.345849|2.980517,-88.850882,14.436792,1.149118,1.276798,0.316228|2.980537,-88.850232,14.434820,1.149768,1.277520,0.316228
151|3.001522,-89.118548,12.565209|3.000524,-89.120047,12.656139,0.879953,0.977726,0.316228|3.000544,-89.119378,12.654163,0.880622,0.978469,0.316228
152|3.021532,-89.352121,10.779537|3.020531,-89.353530,10.870457,0.646470,0.718300,0.316228|3.020552,-89.352841,10.868477,0.647159,0.719065,0.316228
153|3.041542,-89.549919,8.989550|3.040538,-89.551236,9.080461,0.448764,0.498627,0.316228|3.040560,-89.550529,9.078477,0.449471,0.499412,0.316228
154|3.061552,-89.711862,7.195963|3.060546,-89.713087,7.286866,0.286913,0.318792,0.316228|3.060568,-89.712361,7.284880,0.287639,0.319599,0.316228
155|3.081562,-89.837884,5.399495|3.080555,-89.839018,5.490393,0.160982,0.178869,0.316228|3.080576,-89.838273,5.488404,0.161727,0.179697,0.316228
156|3.101572,-89.927937,3.600865|3.100564,-89.928979,3.691759,0.071021,0.078912,0.316228|3.100585,-89.928214,3.689769,0.071786,0.079762,0.316228
157|3.121583,-89.981982,1.800793|3.120573,-89.982933,1.891684,0.017067,0.018963,0.316228|3.120595,-89.982149,1.889693,0.017851,0.019835,0.316228
158|3.141593,-90.000000,0.000000|3.140583,-90.000859,0.090891,0.000859,0.000954,0.316228|3.140605,-90.000055,0.088899,0.000055,0.000061,0.316228
159|3.161603,-89.981982,-1.800793|3.160593,-89.982749,-1.709901,0.017251,0.019167,0.316228|3.160615,-89.981926,-1.711892,0.018074,0.020082,0.316228
160|3.181613,-89.927937,-3.600865|3.180603,-89.928612,-3.509970,0.071388,0.079320,0.316228|3.180626,-89.927770,-3.511961,0.072230,0.080256,0.316228
161|3.201623,-89.837884,-5.399495|3.200614,-89.838468,-5.308596,0.161532,0.179480,0.316228|3.200637,-89.837606,-5.310585,0.162394,0.180437,0.316228
162|3.221633,-89.711862,-7.195963|3.220626,-89.712354,-7.105059,0.287646,0.319607,0.316228|3.220649,-89.711473,-7.107046,0.288527,0.320586,0.316228
163|3.241643,-89.549919,-8.989550|3.240638,-89.550320,-8.898638,0.449680,0.499645,0.316228|3.240661,-89.549420,-8.900623,0.450580,0.500645,0.316228
164|3.261654,-89.352121,-10.779537|3.260650,-89.352431,-10.688617,0.647569,0.719522,0.316228|3.260673,-89.351511,-10.690598,0.648489,0.720543,0.316228
165|3.281664,-89.118548,-12.565209|3.280663,-89.118766,-12.474277,0.881234,0.979149,0.316228|3.280686,-89.117828,-12.476255,0.882172,0.980192,0.316228
166|3.301674,-88.849292,-14.345849|3.300676,-88.849419,-14.254905,1.150581,1.278424,0.316228|3.300699,-88.848462,-14.256879,1.151538,1.279487,0.316228
167|3.321684,-88.544461,-16.120746|3.320689,-88.544498,-16.029788,1.455502,1.617225,0.316228|3.320713,-88.543521,-16.031757,1.456479,1.618310,0.316228
168|3.341694,-88.204178,-17.889188|3.340703,-88.204124,-17.798214,1.795876,1.995418,0.316228|3.340727,-88.203129,-17.800178,1.796871,1.996523,0.316228
169|3.361704,-87.828578,-19.650467|3.360718,-87.828435,-19.559476,2.171565,2.412850,0.316228|3.360741,-87.827421,-19.561434,2.172579,2.413977,0.316228
170|3.381714,-87.417813,-21.403878|3.380733,-87.417580,-21.312869,2.582420,2.869356,0.316228|3.380756,-87.416547,-21.314820,2.583453,2.870503,0.316228
171|3.401725,-86.972046,-23.148719|3.400748,-86.971724,-23.057690,3.028276,3.364751,0.316228|3.400772,-86.970673,-23.059634,3.029327,3.365919,0.316228
172|3.421735,-86.491456,-24.884292|3.420763,-86.491045,-24.793240,3.508955,3.898839,0.316228|3.420787,-86.489976,-24.795177,3.510024,3.900027,0.316228
