OneBody4_E-0.15_plotinterval0.001_ecc0.0_RK4.txt
initial value : [x, y, v_x, v_y] = [30.00,0.00,0.00,0.55] , numerical interval dt = 0.02000 , [M, m] = [ 9, 1]

num|given_position|geodesic|newtonian
 73|1.440730,3.890986,29.746600|1.440735,3.890984,29.747599,26.109016,87.030053,0.001826|1.440735,3.890984,29.747599,26.109016,87.030053,0.001826
 74|1.460741,3.295013,29.818499|1.460744,3.295011,29.819498,26.704989,89.016630,0.001826|1.460744,3.295011,29.819498,26.704989,89.016630,0.001826
 75|1.480751,2.697720,29.878459|1.480754,2.697719,29.879458,27.302281,91.007604,0.001826|1.480754,2.697719,29.879457,27.302281,91.007604,0.001826
 76|1.500761,2.099348,29.926455|1.500763,2.099346,29.927454,27.900654,93.002179,0.001826|1.500763,2.099346,29.927454,27.900654,93.002179,0.001826
 77|1.520771,1.500135,29.962470|1.520773,1.500133,29.963469,28.499867,94.999556,0.001826|1.520773,1.500133,29.963468,28.499867,94.999556,0.001826
 78|1.540781,0.900321,29.986487|1.540782,0.900320,29.987486,29.099680,96.998935,0.001826|1.540782,0.900320,29.987486,29.099680,96.998935,0.001826
 79|1.560791,0.300147,29.998498|1.560792,0.300145,29.999497,29.699855,98.999515,0.001826|1.560792,0.300145,29.999497,29.699855,98.999515,0.001826
 80|1.580801,-0.300147,29.998498|1.580801,-0.300149,29.999497,29.699851,98.999504,0.001826|1.580801,-0.300149,29.999497,29.699851,98.999504,0.001826
 81|1.600812,-0.900321,29.986487|1.600811,-0.900323,29.987486,29.099677,96.998923,0.001826|1.600811,-0.900323,29.987486,29.099677,96.998923,0.001826
 82|1.620822,-1.500135,29.962470|1.620820,-1.500137,29.963469,28.499863,94.999545,0.001826|1.620820,-1.500137,29.963468,28.499863,94.999545,0.001826
 83|1.640832,-2.099348,29.926455|1.640830,-2.099350,29.927454,27.900650,93.002168,0.001826|1.640830,-2.099350,29.927454,27.900650,93.002168,0.001826
 84|1.660842,-2.697720,29.878459|1.660839,-2.697722,29.879458,27.302278,91.007593,0.001826|1.660839,-2.697722,29.879457,27.302278,91.007593,0.001826
 85|1.680852,-3.295013,29.818499|1.680849,-3.295014,29.819498,26.704986,89.016619,0.001826|1.680849,-3.295014,29.819497,26.704986,89.016619,0.001826
 86|1.700862,-3.890986,29.746600|1.700858,-3.890987,29.747599,26.109013,87.030042,0.001826|1.700858,-3.890987,29.747598,26.109013,87.030042,0.001826
 87|1.720872,-4.485401,29.662791|1.720867,-4.485402,29.663790,25.514598,85.048658,0.001826|1.720867,-4.485402,29.663789,25.514598,85.048658,0.001826
 88|1.740883,-5.078020,29.567105|1.740877,-5.078022,29.568104,24.921978,83.073261,0.001826|1.740877,-5.078022,29.568103,24.921978,83.073261,0.001826
 89|1.760893,-5.668606,29.459581|1.760886,-5.668608,29.460580,24.331392,81.104641,0.001826|1.760886,-5.668608,29.460579,24.331392,81.104641,0.001826
 90|1.780903,-6.256922,29.340261|1.780896,-6.256924,29.341260,23.743076,79.143587,0.001826|1.780896,-6.256924,29.341259,23.743076,79.143587,0.001826
 91|1.800913,-6.842733,29.209194|1.800905,-6.842735,29.210192,23.157265,77.190884,0.001826|1.800905,-6.842735,29.210192,23.157265,77.190884,0.001826
 92|1.820923,-7.425805,29.066431|1.820915,-7.425806,29.067430,22.574194,75.247313,0.001826|1.820915,-7.425806,29.067429,22.574194,75.247313,0.001826
 93|1.840933,-8.005903,28.912031|1.840924,-8.005904,28.913029,21.994096,73.313653,0.001826|1.840924,-8.005904,28.913029,21.994096,73.313653,0.001826
 94|1.860943,-8.582795,28.746054|1.860934,-8.582797,28.747053,21.417203,71.390677,0.001826|1.860934,-8.582797,28.747052,21.417203,71.390677,0.001826
 95|1.880954,-9.156251,28.568568|1.880943,-9.156253,28.569566,20.843747,69.479157,0.001826|1.880943,-9.156253,28.569566,20.843747,69.479157,0.001826
 96|1.900964,-9.726041,28.379643|1.900953,-9.726043,28.380641,20.273957,67.579857,0.001826|1.900953,-9.726043,28.380641,20.273957,67.579857,0.001826
 97|1.920974,-10.291937,28.179355|1.920962,-10.291939,28.180353,19.708061,65.693538,0.001826|1.920962,-10.291939,28.180353,19.708061,65.693538,0.001826
 98|1.940984,-10.853712,27.967784|1.940972,-10.853713,27.968782,19.146287,63.820955,0.001826|1.940972,-10.853713,27.968782,19.146287,63.820955,0.001826
 99|1.960994,-11.411141,27.745015|1.960982,-11.411143,27.746013,18.588857,61.962858,0.001826|1.960982,-11.411143,27.746013,18.588857,61.962858,0.001826
100|1.981004,-11.964001,27.511137|1.980991,-11.964003,27.512136,18.035997,60.119991,0.001826|1.980991,-11.964003,27.512135,18.035997,60.119991,0.001826
101|2.001014,-12.512071,27.266244|2.001001,-12.512073,27.267243,17.487927,58.293091,0.001826|2.001001,-12.512073,27.267242,17.487927,58.293091,0.001826
102|2.021025,-13.055131,27.010434|2.021010,-13.055133,27.011432,16.944867,56.482890,0.001826|2.021010,-13.055133,27.011432,16.944867,56.482890,0.001826
103|2.041035,-13.592964,26.743809|2.041020,-13.592966,26.744807,16.407034,54.690114,0.001826|2.041020,-13.592966,26.744807,16.407034,54.690114,0.001826
104|2.061045,-14.125355,26.466476|2.061029,-14.125356,26.467474,15.874644,52.915479,0.001826|2.061029,-14.125356,26.467473,15.874644,52.915479,0.001826
105|2.081055,-14.652090,26.178546|2.081039,-14.652091,26.179544,15.347909,51.159696,0.001826|2.081039,-14.652091,26.179543,15.347909,51.159696,0.001826
106|2.101065,-15.172958,25.880134|2.101048,-15.172959,25.881132,14.827041,49.423469,0.001826|2.101048,-15.172959,25.881132,14.827041,49.423469,0.001826
107|2.121075,-15.687751,25.571360|2.121058,-15.687753,25.572359,14.312247,47.707492,0.001826|2.121058,-15.687753,25.572358,14.312247,47.707492,0.001826
108|2.141085,-16.196263,25.252348|2.141068,-16.196264,25.253346,13.803736,46.012452,0.001826|2.141068,-16.196264,25.253345,13.803736,46.012452,0.001826
109|2.161096,-16.698290,24.923224|2.161077,-16.698291,24.924223,13.301709,44.339029,0.001826|2.161077,-16.698291,24.924222,13.301709,44.339029,0.001826
110|2.181106,-17.193631,24.584122|2.181087,-17.193632,24.585120,12.806368,42.687892,0.001826|2.181087,-17.193632,24.585119,12.806368,42.687892,0.001826
111|2.201116,-17.682088,24.235176|2.201096,-17.682089,24.236174,12.317911,41.059703,0.001826|2.201096,-17.682089,24.236174,12.317911,41.059703,0.001826
112|2.221126,-18.163465,23.876527|2.221106,-18.163466,23.877525,11.836534,39.455112,0.001826|2.221106,-18.163466,23.877524,11.836534,39.455112,0.001826
113|2.241136,-18.637570,23.508318|2.241116,-18.637571,23.509316,11.362429,37.874764,0.001826|2.241116,-18.637571,23.509315,11.362429,37.874764,0.001826
114|2.261146,-19.104212,23.130696|2.261125,-19.104213,23.131694,10.895787,36.319289,0.001826|2.261125,-19.104213,23.131693,10.895787,36.319289,0.001826
115|2.281156,-19.563205,22.743813|2.281135,-19.563206,22.744811,10.436794,34.789313,0.001826|2.281135,-19.563206,22.744810,10.436794,34.789313,0.001826
116|2.301167,-20.014365,22.347823|2.301144,-20.014366,22.348821,9.985634,33.285446,0.001826|2.301144,-20.014366,22.348820,9.985634,33.285446,0.001826
117|2.321177,-20.457512,21.942885|2.321154,-20.457513,21.943883,9.542487,31.808291,0.001826|2.321154,-20.457513,21.943883,9.542487,31.808291,0.001826
118|2.341187,-20.892467,21.529162|2.341164,-20.892468,21.530160,9.107532,30.358439,0.001826|2.341164,-20.892468,21.530159,9.107532,30.358439,0.001826
119|2.361197,-21.319057,21.106819|2.361173,-21.319059,21.107817,8.680941,28.936471,0.001826|2.361173,-21.319059,21.107816,8.680941,28.936471,0.001826
120|2.381207,-21.737112,20.676024|2.381183,-21.737113,20.677022,8.262887,27.542957,0.001826|2.381183,-21.737113,20.677021,8.262887,27.542957,0.001826
121|2.401217,-22.146463,20.236951|2.401193,-22.146464,20.237949,7.853536,26.178454,0.001826|2.401193,-22.146464,20.237948,7.853536,26.178454,0.001826
122|2.421227,-22.546946,19.789775|2.421202,-22.546947,19.790773,7.453053,24.843509,0.001826|2.421203,-22.546947,19.790773,7.453053,24.843509,0.001826
123|2.441238,-22.938402,19.334676|2.441212,-22.938403,19.335674,7.061597,23.538655,0.001826|2.441212,-22.938403,19.335673,7.061597,23.538655,0.001826
124|2.461248,-23.320674,18.871835|2.461222,-23.320675,18.872833,6.679325,22.264417,0.001826|2.461222,-23.320675,18.872832,6.679325,22.264417,0.001826
125|2.481258,-23.693608,18.401438|2.481232,-23.693609,18.402436,6.306391,21.021303,0.001826|2.481232,-23.693609,18.402435,6.306391,21.021303,0.001826
126|2.501268,-24.057056,17.923674|2.501241,-24.057057,17.924671,5.942943,19.809811,0.001826|2.501241,-24.057057,17.924671,5.942943,19.809811,0.001826
127|2.521278,-24.410871,17.438732|2.521251,-24.410872,17.439730,5.589128,18.630427,0.001826|2.521251,-24.410872,17.439729,5.589128,18.630427,0.001826
128|2.541288,-24.754912,16.946809|2.541261,-24.754913,16.947806,5.245087,17.483623,0.001826|2.541261,-24.754913,16.947806,5.245087,17.483623,0.001826
129|2.561298,-25.089042,16.448100|2.561271,-25.089043,16.449097,4.910957,16.369858,0.001826|2.561271,-25.089043,16.449097,4.910957,16.369858,0.001826
130|2.581309,-25.413126,15.942805|2.581280,-25.413127,15.943803,4.586873,15.289577,0.001826|2.581280,-25.413127,15.943802,4.586873,15.289577,0.001826
131|2.601319,-25.727035,15.431127|2.601290,-25.727036,15.432125,4.272964,14.243214,0.001826|2.601290,-25.727036,15.432124,4.272964,14.243214,0.001826
132|2.621329,-26.030643,14.913270|2.621300,-26.030644,14.914268,3.969356,13.231188,0.001826|2.621300,-26.030644,14.914267,3.969356,13.231188,0.001826
133|2.641339,-26.323828,14.389443|2.641310,-26.323829,14.390440,3.676171,12.253902,0.001826|2.641310,-26.323829,14.390439,3.676171,12.253902,0.001826
134|2.661349,-26.606474,13.859853|2.661320,-26.606475,13.860851,3.393525,11.311750,0.001826|2.661320,-26.606475,13.860850,3.393525,11.311750,0.001826
135|2.681359,-26.878467,13.324715|2.681330,-26.878468,13.325713,3.121532,10.405108,0.001826|2.681330,-26.878468,13.325712,3.121532,10.405108,0.001826
136|2.701369,-27.139697,12.784241|2.701339,-27.139698,12.785239,2.860302,9.534339,0.001826|2.701339,-27.139698,12.785238,2.860302,9.534339,0.001826
137|2.721380,-27.390062,12.238649|2.721349,-27.390062,12.239647,2.609938,8.699792,0.001826|2.721349,-27.390062,12.239646,2.609938,8.699792,0.001826
138|2.741390,-27.629459,11.688156|2.741359,-27.629460,11.689154,2.370540,7.901801,0.001826|2.741359,-27.629460,11.689153,2.370540,7.901801,0.001826
139|2.761400,-27.857794,11.132984|2.761369,-27.857794,11.133981,2.142206,7.140685,0.001826|2.761369,-27.857794,11.133980,2.142206,7.140685,0.001826
140|2.781410,-28.074975,10.573354|2.781379,-28.074975,10.574351,1.925025,6.416750,0.001826|2.781379,-28.074975,10.574350,1.925025,6.416750,0.001826
141|2.801420,-28.280914,10.009490|2.801389,-28.280915,10.010488,1.719085,5.730284,0.001826|2.801389,-28.280915,10.010487,1.719085,5.730284,0.001826
142|2.821430,-28.475530,9.441619|2.821399,-28.475531,9.442616,1.524469,5.081563,0.001826|2.821399,-28.475531,9.442616,1.524469,5.081563,0.001826
143|2.841440,-28.658745,8.869967|2.841409,-28.658746,8.870965,1.341254,4.470847,0.001826|2.841409,-28.658746,8.870964,1.341254,4.470847,0.001826
144|2.861451,-28.830485,8.294764|2.861419,-28.830486,8.295762,1.169514,3.898380,0.001826|2.861419,-28.830486,8.295761,1.169514,3.898380,0.001826
145|2.881461,-28.990682,7.716240|2.881429,-28.990682,7.717238,1.009318,3.364392,0.001826|2.881429,-28.990682,7.717237,1.009318,3.364392,0.001826
146|2.901471,-29.139271,7.134626|2.901439,-29.139271,7.135624,0.860729,2.869095,0.001826|2.901439,-29.139271,7.135623,0.860729,2.869095,0.001826
147|2.921481,-29.276193,6.550156|2.921449,-29.276193,6.551153,0.723807,2.412690,0.001826|2.921449,-29.276193,6.551152,0.723807,2.412690,0.001826
148|2.941491,-29.401393,5.963063|2.941459,-29.401393,5.964060,0.598607,1.995357,0.001826|2.941459,-29.401393,5.964059,0.598607,1.995357,0.001826
149|2.961501,-29.514820,5.373582|2.961469,-29.514821,5.374580,0.485179,1.617265,0.001826|2.961469,-29.514821,5.374579,0.485179,1.617265,0.001826
150|2.981511,-29.616431,4.781950|2.981479,-29.616431,4.782947,0.383569,1.278564,0.001826|2.981479,-29.616431,4.782946,0.383569,1.278564,0.001826
151|3.001522,-29.706183,4.188403|3.001489,-29.706183,4.189401,0.293817,0.979391,0.001826|3.001489,-29.706183,4.189400,0.293817,0.979391,0.001826
152|3.021532,-29.784040,3.593179|3.021499,-29.784041,3.594177,0.215959,0.719864,0.001826|3.021499,-29.784041,3.594176,0.215959,0.719865,0.001826
153|3.041542,-29.849973,2.996517|3.041509,-29.849973,2.997514,0.150027,0.500089,0.001826|3.041509,-29.849973,2.997513,0.150027,0.500089,0.001826
154|3.061552,-29.903954,2.398654|3.061519,-29.903954,2.399652,0.096046,0.320153,0.001826|3.061519,-29.903954,2.399651,0.096046,0.320153,0.001826
155|3.081562,-29.945961,1.799832|3.081529,-29.945962,1.800829,0.054038,0.180128,0.001826|3.081529,-29.945962,1.800828,0.054038,0.180128,0.001826
156|3.101572,-29.975979,1.200288|3.101539,-29.975979,1.201286,0.024021,0.080070,0.001826|3.101539,-29.975979,1.201285,0.024021,0.080070,0.001826
157|3.121583,-29.993994,0.600264|3.121549,-29.993994,0.601262,0.006006,0.020019,0.001826|3.121549,-29.993994,0.601261,0.006006,0.020019,0.001826
158|3.141593,-30.000000,0.000000|3.141559,-30.000000,0.000998,0.000000,0.000000,0.001826|3.141559,-30.000000,0.000997,0.000000,0.000000,0.001826
159|3.161603,-29.993994,-0.600264|3.161570,-29.993994,-0.599267,0.006006,0.020020,0.001826|3.161570,-29.993994,-0.599268,0.006006,0.020020,0.001826
160|3.181613,-29.975979,-1.200288|3.181580,-29.975979,-1.199291,0.024021,0.080071,0.001826|3.181580,-29.975979,-1.199292,0.024021,0.080071,0.001826
161|3.201623,-29.945961,-1.799832|3.201590,-29.945961,-1.798834,0.054039,0.180129,0.001826|3.201590,-29.945961,-1.798835,0.054039,0.180129,0.001826
162|3.221633,-29.903954,-2.398654|3.221600,-29.903954,-2.397657,0.096046,0.320154,0.001826|3.221600,-29.903954,-2.397658,0.096046,0.320154,0.001826
163|3.241643,-29.849973,-2.996517|3.241610,-29.849973,-2.995519,0.150027,0.500090,0.001826|3.241610,-29.849973,-2.995520,0.150027,0.500090,0.001826
164|3.261654,-29.784040,-3.593179|3.261621,-29.784040,-3.592181,0.215960,0.719866,0.001826|3.261621,-29.784040,-3.592182,0.215960,0.719866,0.001826
165|3.281664,-29.706183,-4.188403|3.281631,-29.706182,-4.187405,0.293818,0.979392,0.001826|3.281631,-29.706182,-4.187406,0.293818,0.979392,0.001826
166|3.301674,-29.616431,-4.781950|3.301641,-29.616430,-4.780952,0.383570,1.278566,0.001826|3.301641,-29.616430,-4.780953,0.383570,1.278566,0.001826
167|3.321684,-29.514820,-5.373582|3.321651,-29.514820,-5.372584,0.485180,1.617267,0.001826|3.321651,-29.514820,-5.372585,0.485180,1.617267,0.001826
168|3.341694,-29.401393,-5.963063|3.341662,-29.401392,-5.962065,0.598608,1.995359,0.001826|3.341662,-29.401392,-5.962066,0.598608,1.995359,0.001826
169|3.361704,-29.276193,-6.550156|3.361672,-29.276192,-6.549158,0.723808,2.412692,0.001826|3.361672,-29.276192,-6.549159,0.723808,2.412692,0.001826
170|3.381714,-29.139271,-7.134626|3.381682,-29.139271,-7.133628,0.860729,2.869098,0.001826|3.381682,-29.139271,-7.133629,0.860729,2.869098,0.001826
171|3.401725,-28.990682,-7.716240|3.401692,-28.990682,-7.715242,1.009318,3.364395,0.001826|3.401692,-28.990682,-7.715243,1.009318,3.364395,0.001826
172|3.421735,-28.830485,-8.294764|3.421703,-28.830485,-8.293766,1.169515,3.898383,0.001826|3.421703,-28.830485,-8.293767,1.169515,3.898383,0.001826
