OneBody4_E-0.20_plotinterval0.100_ecc0.0_RK4.txt
initial value : [x, y, v_x, v_y] = [22.50,0.00,0.00,0.63] , numerical interval dt = 0.02000 , [M, m] = [ 9, 1]

num|given_position|geodesic|newtonian
 64|1.260639,6.867188,21.426426|1.262760,6.845856,21.516745,15.654144,69.573973,0.158114|1.262682,6.845875,21.510991,15.654125,69.573887,0.158114
 65|1.280649,6.437096,21.559541|1.282702,6.415621,21.649622,16.084379,71.486128,0.158114|1.282626,6.415653,21.643682,16.084347,71.485988,0.158114
 66|1.300659,6.004427,21.684023|1.302644,5.982816,21.773868,16.517184,73.409705,0.158114|1.302570,5.982861,21.767739,16.517139,73.409505,0.158114
 67|1.320670,5.569353,21.799823|1.322584,5.547615,21.889431,16.952385,75.343935,0.158114|1.322513,5.547674,21.883111,16.952326,75.343670,0.158114
 68|1.340680,5.132050,21.906895|1.342525,5.110190,21.996266,17.389810,77.288044,0.158114|1.342456,5.110266,21.989753,17.389734,77.287707,0.158114
 69|1.360690,4.692692,22.005196|1.362465,4.670718,22.094331,17.829282,79.241252,0.158114|1.362399,4.670811,22.087621,17.829189,79.240839,0.158114
 70|1.380700,4.251454,22.094686|1.382404,4.229375,22.183585,18.270625,81.202779,0.158114|1.382342,4.229486,22.176676,18.270514,81.202283,0.158114
 71|1.400710,3.808515,22.175329|1.402343,3.786336,22.263993,18.713664,83.171839,0.158114|1.402284,3.786468,22.256884,18.713532,83.171254,0.158114
 72|1.420720,3.364051,22.247093|1.422281,3.341780,22.335523,19.158220,85.147644,0.158114|1.422226,3.341933,22.328211,19.158067,85.146963,0.158114
 73|1.440730,2.918239,22.309950|1.442218,2.895884,22.398147,19.604116,87.129403,0.158114|1.442168,2.896060,22.390629,19.603940,87.128620,0.158114
 74|1.460741,2.471260,22.363874|1.462156,2.448827,22.451839,20.051173,89.116324,0.158114|1.462110,2.449028,22.444114,20.050972,89.115431,0.158114
 75|1.480751,2.023290,22.408844|1.482092,2.000788,22.496578,20.499212,91.107610,0.158114|1.482051,2.001015,22.488643,20.498985,91.106601,0.158114
 76|1.500761,1.574511,22.444842|1.502029,1.551945,22.532345,20.948055,93.102465,0.158114|1.501993,1.552200,22.524199,20.947800,93.101332,0.158114
 77|1.520771,1.125101,22.471852|1.521965,1.102480,22.559127,21.397520,95.100090,0.158114|1.521934,1.102764,22.550767,21.397236,95.098826,0.158114
 78|1.540781,0.675241,22.489865|1.541900,0.652571,22.576913,21.847429,97.099685,0.158114|1.541875,0.652887,22.568338,21.847113,97.098282,0.158114
 79|1.560791,0.225110,22.498874|1.561835,0.202398,22.585696,22.297602,99.100451,0.158114|1.561816,0.202747,22.576904,22.297253,99.098901,0.158114
 80|1.580801,-0.225110,22.498874|1.581770,-0.247857,22.585472,22.252143,98.898413,0.158114|1.581757,-0.247473,22.576461,22.252527,98.900119,0.158114
 81|1.600812,-0.675241,22.489865|1.601705,-0.698015,22.576242,21.801985,96.897709,0.158114|1.601699,-0.697595,22.567009,21.802405,96.899579,0.158114
 82|1.620822,-1.125101,22.471852|1.621639,-1.147896,22.558008,21.352104,94.898238,0.158114|1.621640,-1.147437,22.548554,21.352563,94.900280,0.158114
 83|1.640832,-1.574511,22.444842|1.641573,-1.597320,22.530779,20.902680,92.900799,0.158114|1.641581,-1.596820,22.521101,20.903180,92.903022,0.158114
 84|1.660842,-2.023290,22.408844|1.661507,-2.046107,22.494565,20.453893,90.906192,0.158114|1.661523,-2.045564,22.484662,20.454436,90.908605,0.158114
 85|1.680852,-2.471260,22.363874|1.681440,-2.494076,22.449381,20.005924,88.915216,0.158114|1.681464,-2.493489,22.439252,20.006511,88.917828,0.158114
 86|1.700862,-2.918239,22.309950|1.701374,-2.941050,22.395244,19.558950,86.928668,0.158114|1.701406,-2.940415,22.384888,19.559585,86.931488,0.158114
 87|1.720872,-3.364051,22.247093|1.721307,-3.386848,22.332177,19.113152,84.947342,0.158114|1.721348,-3.386165,22.321592,19.113835,84.950380,0.158114
 88|1.740883,-3.808515,22.175329|1.741240,-3.831293,22.260205,18.668707,82.972032,0.158114|1.741290,-3.830558,22.249391,18.669442,82.975297,0.158114
 89|1.760893,-4.251454,22.094686|1.761174,-4.274206,22.179356,18.225794,81.003528,0.158114|1.761232,-4.273418,22.168312,18.226582,81.007030,0.158114
 90|1.780903,-4.692692,22.005196|1.781107,-4.715411,22.089663,17.784589,79.042618,0.158114|1.781174,-4.714567,22.078388,17.785433,79.046367,0.158114
 91|1.800913,-5.132050,21.906895|1.801040,-5.154730,21.991162,17.345270,77.090088,0.158114|1.801117,-5.153829,21.979655,17.346171,77.094094,0.158114
 92|1.820923,-5.569353,21.799823|1.820973,-5.591988,21.883892,16.908012,75.146719,0.158114|1.821060,-5.591027,21.872153,16.908973,75.150991,0.158114
 93|1.840933,-6.004427,21.684023|1.840906,-6.027010,21.767896,16.472990,73.213288,0.158114|1.841004,-6.025987,21.755925,16.474013,73.217837,0.158114
 94|1.860943,-6.437096,21.559541|1.860839,-6.459622,21.643221,16.040378,71.290570,0.158114|1.860948,-6.458534,21.631016,16.041466,71.295407,0.158114
 95|1.880954,-6.867188,21.426426|1.880772,-6.889650,21.509916,15.610350,69.379334,0.158114|1.880892,-6.888495,21.497478,15.611505,69.384468,0.158114
 96|1.900964,-7.294531,21.284732|1.900706,-7.316922,21.368035,15.183078,67.480345,0.158114|1.900836,-7.315698,21.355364,15.184302,67.485788,0.158114
 97|1.920974,-7.718953,21.134516|1.920639,-7.741268,21.217634,14.758732,65.594364,0.158114|1.920781,-7.739972,21.204731,14.760028,65.600126,0.158114
 98|1.940984,-8.140284,20.975838|1.940573,-8.162517,21.058775,14.337483,63.722145,0.158114|1.940727,-8.161147,21.045638,14.338853,63.728236,0.158114
 99|1.960994,-8.558356,20.808761|1.960507,-8.580501,20.891519,13.919499,61.864438,0.158114|1.960673,-8.579054,20.878150,13.920946,61.870870,0.158114
100|1.981004,-8.973001,20.633353|1.980441,-8.995053,20.715935,13.504947,60.021986,0.158114|1.980619,-8.993527,20.702334,13.506473,60.028769,0.158114
101|2.001014,-9.384053,20.449683|2.000376,-9.406006,20.532093,13.093994,58.195528,0.158114|2.000567,-9.404399,20.518259,13.095601,58.202672,0.158114
102|2.021025,-9.791349,20.257825|2.020311,-9.813197,20.340066,12.686803,56.385793,0.158114|2.020514,-9.811505,20.326001,12.688495,56.393310,0.158114
103|2.041035,-10.194723,20.057857|2.040246,-10.216461,20.139930,12.283539,54.593507,0.158114|2.040462,-10.214683,20.125635,12.285317,54.601407,0.158114
104|2.061045,-10.594016,19.849857|2.060182,-10.615638,19.931767,11.884362,52.819386,0.158114|2.060411,-10.613772,19.917242,11.886228,52.827682,0.158114
105|2.081055,-10.989067,19.633909|2.080118,-11.010568,19.715659,11.489432,51.064142,0.158114|2.080361,-11.008610,19.700906,11.491390,51.072843,0.158114
106|2.101065,-11.379718,19.410101|2.100054,-11.401093,19.491693,11.098907,49.328476,0.158114|2.100311,-11.399041,19.476713,11.100959,49.337594,0.158114
107|2.121075,-11.765813,19.178520|2.119991,-11.787056,19.259959,10.712944,47.613084,0.158114|2.120262,-11.784908,19.244752,10.715092,47.622629,0.158114
108|2.141085,-12.147197,18.939261|2.139929,-12.168303,19.020549,10.331697,45.918652,0.158114|2.140213,-12.166057,19.005117,10.333943,45.928636,0.158114
109|2.161096,-12.523717,18.692418|2.159867,-12.544682,18.773559,9.955318,44.245859,0.158114|2.160166,-12.542334,18.757904,9.957666,44.256292,0.158114
110|2.181106,-12.895223,18.438091|2.179805,-12.916041,18.519088,9.583959,42.595374,0.158114|2.180119,-12.913590,18.503211,9.586410,42.606266,0.158114
111|2.201116,-13.261566,18.176382|2.199745,-13.282232,18.257238,9.217768,40.967858,0.158114|2.200073,-13.279675,18.241141,9.220325,40.979221,0.158114
112|2.221126,-13.622599,17.907395|2.219684,-13.643109,17.988114,8.856891,39.363962,0.158114|2.220027,-13.640444,17.971799,8.859556,39.375806,0.158114
113|2.241136,-13.978177,17.631238|2.239625,-13.998526,17.711823,8.501474,37.784328,0.158114|2.239983,-13.995750,17.695292,8.504250,37.796665,0.158114
114|2.261146,-14.328159,17.348022|2.259566,-14.348342,17.428475,8.151658,36.229589,0.158114|2.259939,-14.345453,17.411731,8.154547,36.242429,0.158114
115|2.281156,-14.672404,17.057859|2.279508,-14.692417,17.138186,7.807583,34.700368,0.158114|2.279896,-14.689413,17.121229,7.810587,34.713721,0.158114
116|2.301167,-15.010774,16.760867|2.299451,-15.030613,16.841069,7.469387,33.197276,0.158114|2.299854,-15.027491,16.823904,7.472509,33.211152,0.158114
117|2.321177,-15.343134,16.457164|2.319395,-15.362794,16.537245,7.137206,31.720915,0.158114|2.319813,-15.359552,16.519873,7.140448,31.735325,0.158114
118|2.341187,-15.669350,16.146872|2.339339,-15.688828,16.226836,6.811172,30.271876,0.158114|2.339773,-15.685463,16.209259,6.814537,30.286831,0.158114
119|2.361197,-15.989293,15.830114|2.359284,-16.008584,15.909964,6.491416,28.850739,0.158114|2.359734,-16.005094,15.892186,6.494906,28.866248,0.158114
120|2.381207,-16.302834,15.507018|2.379230,-16.321933,15.586758,6.178067,27.458074,0.158114|2.379696,-16.318317,15.568781,6.181683,27.474147,0.158114
121|2.401217,-16.609847,15.177713|2.399178,-16.628752,15.257346,5.871248,26.094437,0.158114|2.399659,-16.625006,15.239174,5.874994,26.111084,0.158114
122|2.421227,-16.910210,14.842332|2.419126,-16.928916,14.921860,5.571084,24.760375,0.158114|2.419623,-16.925039,14.903496,5.574961,24.777606,0.158114
123|2.441238,-17.203802,14.501007|2.439075,-17.222305,14.580435,5.277695,23.456422,0.158114|2.439588,-17.218295,14.561882,5.281705,23.474245,0.158114
124|2.461248,-17.490505,14.153876|2.459025,-17.508803,14.233208,4.991197,22.183099,0.158114|2.459554,-17.504657,14.214469,4.995343,22.201525,0.158114
125|2.481258,-17.770206,13.801079|2.478976,-17.788294,13.880316,4.711706,20.940917,0.158114|2.479521,-17.784010,13.861395,4.715990,20.959954,0.158114
126|2.501268,-18.042792,13.442755|2.498928,-18.060666,13.521903,4.439334,19.730373,0.158114|2.499489,-18.056243,13.502803,4.443757,19.750030,0.158114
127|2.521278,-18.308153,13.079049|2.518882,-18.325811,13.158110,4.174189,18.551952,0.158114|2.519458,-18.321247,13.138835,4.178753,18.572238,0.158114
128|2.541288,-18.566184,12.710106|2.538836,-18.583622,12.789083,3.916378,17.406124,0.158114|2.539428,-18.578914,12.769638,3.921086,17.427048,0.158114
129|2.561298,-18.816781,12.336075|2.558792,-18.833996,12.414972,3.666004,16.293350,0.158114|2.559400,-18.829143,12.395359,3.670857,16.314919,0.158114
130|2.581309,-19.059844,11.957104|2.578749,-19.076833,12.035924,3.423167,15.214074,0.158114|2.579372,-19.071833,12.016148,3.428167,15.236297,0.158114
131|2.601319,-19.295276,11.573345|2.598707,-19.312036,11.652092,3.187964,14.168729,0.158114|2.599346,-19.306887,11.632157,3.193113,14.191613,0.158114
132|2.621329,-19.522982,11.184953|2.618666,-19.539510,11.263629,2.960490,13.157733,0.158114|2.619321,-19.534211,11.243540,2.965789,13.181287,0.158114
133|2.641339,-19.742871,10.792082|2.638627,-19.759164,10.870692,2.740836,12.181491,0.158114|2.639297,-19.753713,10.850452,2.746287,12.205721,0.158114
134|2.661349,-19.954856,10.394890|2.658589,-19.970911,10.473436,2.529089,11.240394,0.158114|2.659275,-19.965306,10.453051,2.534694,11.265308,0.158114
135|2.681359,-20.158850,9.993536|2.678552,-20.174666,10.072022,2.325334,10.334819,0.158114|2.679253,-20.168905,10.051496,2.331095,10.360423,0.158114
136|2.701369,-20.354773,9.588181|2.698517,-20.370346,9.666610,2.129654,9.465128,0.158114|2.699233,-20.364429,9.645947,2.135571,9.491428,0.158114
137|2.721380,-20.542546,9.178987|2.718483,-20.557874,9.257362,1.942126,8.631669,0.158114|2.719214,-20.551799,9.236567,1.948201,8.658673,0.158114
138|2.741390,-20.722094,8.766117|2.738451,-20.737175,8.844443,1.762825,7.834777,0.158114|2.739196,-20.730940,8.823520,1.769060,7.862489,0.158114
139|2.761400,-20.893345,8.349738|2.758420,-20.908177,8.428016,1.591823,7.074769,0.158114|2.759180,-20.901781,8.406972,1.598219,7.103197,0.158114
140|2.781410,-21.056231,7.930015|2.778390,-21.070811,8.008250,1.429189,6.351952,0.158114|2.779165,-21.064253,7.987088,1.435747,6.381099,0.158114
141|2.801420,-21.210686,7.507118|2.798362,-21.225012,7.585311,1.274988,5.666613,0.158114|2.799151,-21.218291,7.564038,1.281709,5.696486,0.158114
142|2.821430,-21.356648,7.081214|2.818335,-21.370719,7.159371,1.129281,5.019027,0.158114|2.819138,-21.363833,7.137990,1.136167,5.049631,0.158114
143|2.841440,-21.494059,6.652475|2.838310,-21.507873,6.730598,0.992127,4.409455,0.158114|2.839127,-21.500822,6.709115,0.999178,4.440793,0.158114
144|2.861451,-21.622864,6.221073|2.858287,-21.636419,6.299164,0.863581,3.838139,0.158114|2.859117,-21.629201,6.277585,0.870799,3.870216,0.158114
145|2.881461,-21.743012,5.787180|2.878265,-21.756306,5.865243,0.743694,3.305308,0.158114|2.879108,-21.748921,5.843573,0.751079,3.338129,0.158114
146|2.901471,-21.854453,5.350970|2.898244,-21.867485,5.429008,0.632515,2.811177,0.158114|2.899101,-21.859933,5.407252,0.640067,2.844744,0.158114
147|2.921481,-21.957145,4.912617|2.918225,-21.969913,4.990634,0.530087,2.355942,0.158114|2.919095,-21.962192,4.968798,0.537808,2.390259,0.158114
148|2.941491,-22.051044,4.472297|2.938208,-22.063548,4.550295,0.436452,1.939787,0.158114|2.939091,-22.055657,4.528385,0.444343,1.974856,0.158114
149|2.961501,-22.136115,4.030186|2.958193,-22.148353,4.108169,0.351647,1.562877,0.158114|2.959087,-22.140292,4.086190,0.359708,1.598701,0.158114
150|2.981511,-22.212323,3.586462|2.978179,-22.224293,3.664433,0.275707,1.225364,0.158114|2.979085,-22.216062,3.642390,0.283938,1.261946,0.158114
151|3.001522,-22.279637,3.141302|2.998167,-22.291339,3.219263,0.208661,0.927383,0.158114|2.999085,-22.282937,3.197163,0.217063,0.964724,0.158114
152|3.021532,-22.338030,2.694884|3.018156,-22.349463,2.772839,0.150537,0.669053,0.158114|3.019086,-22.340890,2.750687,0.159110,0.707155,0.158114
153|3.041542,-22.387480,2.247387|3.038147,-22.398642,2.325339,0.101358,0.450478,0.158114|3.039088,-22.389898,2.303141,0.110102,0.489342,0.158114
154|3.061552,-22.427965,1.798991|3.058140,-22.438857,1.876942,0.061143,0.271745,0.158114|3.059092,-22.429941,1.854704,0.070059,0.311372,0.158114
155|3.081562,-22.459471,1.349874|3.078134,-22.470092,1.427828,0.029908,0.132926,0.158114|3.079097,-22.461004,1.405555,0.038996,0.173316,0.158114
156|3.101572,-22.481984,0.900216|3.098131,-22.492333,0.978177,0.007667,0.034076,0.158114|3.099103,-22.483073,0.955875,0.016927,0.075230,0.158114
157|3.121583,-22.495496,0.450198|3.118129,-22.505572,0.528168,0.005572,0.024764,0.158114|3.119111,-22.496140,0.505843,0.003860,0.017153,0.158114
158|3.141593,-22.500000,0.000000|3.138128,-22.509804,0.077981,0.009804,0.043572,0.158114|3.139120,-22.500201,0.055640,0.000201,0.000891,0.158114
159|3.161603,-22.495496,-0.450198|3.158130,-22.505026,-0.372202,0.005026,0.022339,0.158114|3.159130,-22.495252,-0.394555,0.004748,0.021104,0.158114
160|3.181613,-22.481984,-0.900216|3.178133,-22.491242,-0.822202,0.008758,0.038925,0.158114|3.179142,-22.481296,-0.844560,0.018704,0.083129,0.158114
161|3.201623,-22.459471,-1.349874|3.198138,-22.468456,-1.271839,0.031544,0.140197,0.158114|3.199156,-22.458339,-1.294196,0.041661,0.185160,0.158114
162|3.221633,-22.427965,-1.798991|3.218145,-22.436677,-1.720933,0.063323,0.281435,0.158114|3.219170,-22.426390,-1.743282,0.073610,0.327156,0.158114
163|3.241643,-22.387480,-2.247387|3.238153,-22.395919,-2.169303,0.104081,0.462584,0.158114|3.239186,-22.385461,-2.191639,0.114539,0.509060,0.158114
164|3.261654,-22.338030,-2.694884|3.258163,-22.346197,-2.616771,0.153803,0.683570,0.158114|3.259204,-22.335570,-2.639088,0.164430,0.730800,0.158114
165|3.281664,-22.279637,-3.141302|3.278175,-22.287531,-3.063156,0.212469,0.944306,0.158114|3.279222,-22.276736,-3.085449,0.223264,0.992286,0.158114
166|3.301674,-22.212323,-3.586462|3.298189,-22.219945,-3.508281,0.280055,1.244688,0.158114|3.299243,-22.208982,-3.530543,0.291018,1.293414,0.158114
167|3.321684,-22.136115,-4.030186|3.318204,-22.143466,-3.951967,0.356534,1.584593,0.158114|3.319264,-22.132336,-3.974192,0.367664,1.634063,0.158114
168|3.341694,-22.051044,-4.472297|3.338221,-22.058125,-4.394037,0.441875,1.963888,0.158114|3.339287,-22.046828,-4.416219,0.453172,2.014096,0.158114
169|3.361704,-21.957145,-4.912617|3.358240,-21.963956,-4.834313,0.536044,2.382419,0.158114|3.359311,-21.952493,-4.856447,0.547507,2.433363,0.158114
170|3.381714,-21.854453,-5.350970|3.378261,-21.860995,-5.272619,0.639005,2.840020,0.158114|3.379337,-21.849369,-5.294699,0.650631,2.891694,0.158114
171|3.401725,-21.743012,-5.787180|3.398283,-21.749286,-5.708780,0.750714,3.336507,0.158114|3.399364,-21.737496,-5.730800,0.762504,3.388906,0.158114
172|3.421735,-21.622864,-6.221073|3.418308,-21.628872,-6.142621,0.871128,3.871682,0.158114|3.419392,-21.616920,-6.164575,0.883080,3.924801,0.158114
